region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Wales,2020-08-22,,estimate,55,56,6,46,51,54,57,60,67
Wales,2020-08-23,,estimate,65,65,5,58,62,64,66,68,73
Wales,2020-08-24,,estimate,71,72,5,64,68,70,73,75,81
Northern Ireland,2020-08-24,,estimate,74,74,5,65,70,72,75,78,83
Northern Ireland,2020-08-25,,estimate,76,76,6,67,72,74,77,80,86
Northern Ireland,2020-08-26,,estimate,78,78,6,68,74,77,80,82,89
Wales,2020-08-25,,estimate,79,79,6,70,75,78,81,83,89
Northern Ireland,2020-08-27,,estimate,80,81,7,70,76,79,82,85,93
Northern Ireland,2020-08-28,,estimate,83,83,8,71,77,81,85,88,97
Northern Ireland,2020-08-29,,estimate,85,85,9,72,79,83,87,91,101
Northern Ireland,2020-08-30,,estimate,87,87,6,77,83,86,89,91,98
Wales,2020-08-26,,estimate,88,88,7,77,83,86,90,92,100
Northern Ireland,2020-08-31,,estimate,89,90,6,79,85,88,91,94,101
Northern Ireland,2020-09-01,,estimate,92,92,7,81,87,90,94,97,104
Northern Ireland,2020-09-02,,estimate,95,95,8,82,90,93,97,100,108
Wales,2020-08-27,,estimate,97,97,8,84,91,95,99,103,112
Northern Ireland,2020-09-03,,estimate,97,97,9,83,92,95,99,103,112
Northern Ireland,2020-09-04,,estimate,100,100,10,84,93,98,102,107,117
Northern Ireland,2020-09-05,,estimate,103,103,11,85,95,100,106,110,122
Wales,2020-08-28,,estimate,107,108,10,92,100,105,110,115,125
Northern Ireland,2020-09-06,,estimate,114,114,8,102,109,112,116,120,128
Northern Ireland,2020-09-07,,estimate,119,120,9,106,114,117,122,125,135
Wales,2020-08-29,,estimate,119,120,13,100,111,116,123,128,141
Wales,2020-08-30,,estimate,124,124,8,111,118,122,126,130,138
Northern Ireland,2020-09-08,,estimate,125,126,10,111,119,123,128,132,142
Northern Ireland,2020-09-09,,estimate,132,132,11,115,125,129,135,139,151
Wales,2020-08-31,,estimate,135,135,9,121,129,132,137,141,150
Northern Ireland,2020-09-10,,estimate,139,139,13,119,131,136,142,147,160
Northern Ireland,2020-09-11,,estimate,146,146,15,124,136,142,149,156,171
Wales,2020-09-01,,estimate,146,147,10,130,140,144,149,153,164
Northern Ireland,2020-09-12,,estimate,153,154,17,128,142,149,157,165,182
Wales,2020-09-02,,estimate,159,159,12,140,151,156,162,167,180
Wales,2020-09-03,,estimate,172,173,14,150,163,169,176,182,198
Northern Ireland,2020-09-13,,estimate,179,180,13,160,171,177,183,188,202
Wales,2020-09-04,,estimate,187,188,18,161,176,183,192,199,218
Northern Ireland,2020-09-14,,estimate,194,195,14,172,185,191,198,204,220
Wales,2020-09-06,,estimate,203,203,14,182,194,199,206,212,227
Wales,2020-09-05,,estimate,203,204,21,172,189,198,209,218,242
Northern Ireland,2020-09-15,,estimate,211,212,16,186,201,207,215,222,240
Wales,2020-09-07,,estimate,215,216,15,193,205,211,219,225,242
Wales,2020-09-08,,estimate,227,228,17,203,217,223,232,239,257
Northern Ireland,2020-09-16,,estimate,229,230,19,201,217,224,234,242,264
Wales,2020-09-09,,estimate,241,242,19,212,229,236,246,254,275
Northern Ireland,2020-09-17,,estimate,249,250,23,215,235,243,255,265,291
Wales,2020-09-10,,estimate,255,256,22,222,241,249,261,270,294
Wales,2020-09-11,,estimate,269,271,26,231,253,263,276,288,316
Northern Ireland,2020-09-18,,estimate,270,272,28,230,253,264,278,290,321
Wales,2020-09-12,,estimate,285,287,30,241,266,278,293,307,340
Northern Ireland,2020-09-19,,estimate,294,296,33,245,273,286,302,317,355
Wales,2020-09-13,,estimate,305,306,20,275,291,300,311,319,342
Wales,2020-09-14,,estimate,324,325,22,291,309,318,330,339,362
Wales,2020-09-15,,estimate,344,345,25,307,328,337,350,361,387
Northern Ireland,2020-09-20,,estimate,351,353,25,314,335,346,358,369,394
Wales,2020-09-16,,estimate,365,366,28,322,346,358,372,384,414
Wales,2020-09-17,,estimate,388,389,33,336,366,379,396,410,444
Northern Ireland,2020-09-21,,estimate,393,394,27,352,375,386,400,412,440
Wales,2020-09-18,,estimate,411,413,39,351,386,402,421,438,479
Wales,2020-09-19,,estimate,437,439,46,366,407,425,448,468,517
Northern Ireland,2020-09-22,,estimate,440,441,31,392,420,433,448,461,495
Wales,2020-09-20,,estimate,459,460,30,412,439,452,467,479,510
Wales,2020-09-21,,estimate,486,487,32,436,465,478,494,508,542
Northern Ireland,2020-09-23,,estimate,493,495,37,436,469,484,502,519,558
Northern Ireland,2020-11-02,,estimate based on partial data,502,518,114,358,437,476,531,585,723
Wales,2020-09-22,,estimate,514,516,35,459,491,506,523,539,579
Northern Ireland,2020-11-01,,estimate based on partial data,521,535,112,379,457,495,549,602,735
Northern Ireland,2020-10-31,,estimate based on partial data,541,554,109,400,478,515,567,619,747
Wales,2020-09-23,,estimate,544,546,40,481,518,535,555,572,617
Northern Ireland,2020-09-24,,estimate,552,555,45,483,524,541,564,584,633
Northern Ireland,2020-10-30,,estimate based on partial data,561,573,106,423,499,536,586,637,761
Wales,2020-09-24,,estimate,577,578,47,503,546,565,589,609,660
Northern Ireland,2020-10-29,,estimate based on partial data,582,593,102,446,521,557,607,655,773
Northern Ireland,2020-10-28,,estimate based on partial data,603,613,99,471,545,580,628,674,788
Wales,2020-09-25,,estimate,611,613,55,526,574,597,625,649,708
