region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Wales,2020-08-22,,estimate,25,26,9,13,20,23,27,31,41
Wales,2020-08-23,,estimate,26,27,9,14,21,24,29,32,44
Wales,2020-08-24,,estimate,36,38,12,20,29,34,40,45,59
Wales,2020-08-25,,estimate,43,44,14,24,35,40,46,52,69
Wales,2020-08-29,,estimate,46,47,14,26,38,43,49,56,73
Wales,2020-08-26,,estimate,47,48,15,27,38,43,51,57,74
Wales,2020-08-27,,estimate,49,51,15,28,40,46,53,61,78
Wales,2020-08-30,,estimate,49,51,16,29,40,46,53,60,79
Wales,2020-08-28,,estimate,51,53,15,29,42,48,55,62,80
Northern Ireland,2020-08-24,,estimate,54,55,16,31,43,49,58,65,85
Northern Ireland,2020-08-30,,estimate,56,57,17,32,45,52,60,68,87
Northern Ireland,2020-08-25,,estimate,56,58,18,32,45,52,61,69,89
Northern Ireland,2020-08-29,,estimate,58,60,18,33,48,54,63,71,91
Northern Ireland,2020-08-31,,estimate,65,67,20,39,53,60,70,80,103
Northern Ireland,2020-08-26,,estimate,66,69,20,39,54,62,72,81,105
Northern Ireland,2020-09-06,,estimate,67,69,20,40,55,62,73,82,105
Northern Ireland,2020-09-01,,estimate,69,71,21,41,56,64,74,83,108
Wales,2020-08-31,,estimate,70,72,21,41,57,65,75,85,109
Northern Ireland,2020-08-27,,estimate,71,73,21,41,57,66,76,86,111
Northern Ireland,2020-09-05,,estimate,71,73,22,42,58,66,77,86,112
Northern Ireland,2020-08-28,,estimate,73,75,22,42,59,67,79,88,115
Northern Ireland,2020-09-07,,estimate,80,82,24,46,65,74,86,97,127
Northern Ireland,2020-09-02,,estimate,81,84,24,48,67,75,87,98,127
Northern Ireland,2020-09-08,,estimate,83,86,25,50,68,77,90,101,132
Wales,2020-09-01,,estimate,84,86,25,50,69,77,90,101,130
Northern Ireland,2020-09-03,,estimate,87,89,26,52,71,80,93,105,135
Wales,2020-09-05,,estimate,88,91,26,52,73,82,94,106,137
Northern Ireland,2020-09-13,,estimate,88,91,26,53,73,82,95,106,138
Northern Ireland,2020-09-04,,estimate,88,91,27,54,72,82,95,107,140
Northern Ireland,2020-09-12,,estimate,91,94,27,54,75,85,98,110,142
Wales,2020-09-02,,estimate,92,95,27,55,75,86,99,112,143
Wales,2020-09-06,,estimate,93,95,27,56,76,85,99,111,142
Wales,2020-09-03,,estimate,97,99,28,58,79,90,104,117,147
Wales,2020-09-04,,estimate,99,101,29,58,81,92,106,119,153
Northern Ireland,2020-09-09,,estimate,100,103,30,59,81,92,107,121,157
Northern Ireland,2020-09-10,,estimate,107,111,32,64,88,100,116,130,166
Northern Ireland,2020-09-14,,estimate,108,110,31,64,88,101,116,130,167
Northern Ireland,2020-09-11,,estimate,112,115,32,69,93,104,120,135,170
Northern Ireland,2020-09-15,,estimate,114,118,34,68,93,106,124,139,179
Wales,2020-09-07,,estimate,128,131,37,77,106,119,137,153,197
Northern Ireland,2020-09-20,,estimate,139,143,40,84,114,129,148,166,216
Northern Ireland,2020-09-19,,estimate,139,143,40,84,115,130,149,167,215
Northern Ireland,2020-09-16,,estimate,142,145,41,85,116,132,152,170,218
Wales,2020-09-12,,estimate,148,151,41,92,122,137,158,176,226
Wales,2020-09-13,,estimate,151,154,43,91,123,140,161,179,230
Wales,2020-09-08,,estimate,153,158,44,94,127,143,164,184,237
Northern Ireland,2020-09-17,,estimate,153,158,45,93,126,143,164,184,241
Wales,2020-09-09,,estimate,164,169,47,99,135,153,176,197,253
Northern Ireland,2020-09-18,,estimate,166,171,49,101,136,154,178,200,258
Wales,2020-09-10,,estimate,168,172,47,102,138,157,180,200,255
Wales,2020-09-11,,estimate,171,175,49,103,141,159,184,205,260
Northern Ireland,2020-09-21,,estimate,174,178,50,105,144,161,186,207,271
Northern Ireland,2020-09-22,,estimate,193,198,56,119,158,179,205,232,302
Wales,2020-09-14,,estimate,203,209,58,124,168,189,218,243,313
Wales,2020-09-19,,estimate,224,229,61,137,185,209,239,267,334
Wales,2020-09-20,,estimate,227,234,65,140,188,212,243,273,356
Wales,2020-09-15,,estimate,240,245,69,144,197,222,255,286,366
Northern Ireland,2020-09-23,,estimate,244,251,72,146,200,228,262,294,382
Wales,2020-09-16,,estimate,252,258,70,157,208,235,269,300,383
Wales,2020-09-17,,estimate,257,264,72,158,214,238,275,307,393
Wales,2020-09-18,,estimate,257,265,73,160,215,241,276,308,398
Northern Ireland,2020-09-26,,estimate,268,276,77,165,220,250,287,322,413
Northern Ireland,2020-09-27,,estimate,276,283,78,171,229,255,294,329,421
Northern Ireland,2020-09-24,,estimate,279,288,80,174,230,261,298,334,433
Wales,2020-09-21,,estimate,308,318,86,194,257,288,331,370,473
Northern Ireland,2020-09-25,,estimate,308,318,89,194,256,288,329,369,476
Wales,2020-09-26,,estimate,339,346,92,211,280,316,362,401,510
Wales,2020-09-27,,estimate,343,351,96,209,283,320,366,408,520
Northern Ireland,2020-09-28,,estimate,355,363,97,218,294,333,381,421,538
Wales,2020-09-22,,estimate,360,369,101,220,298,335,386,430,549
Wales,2020-09-23,,estimate,382,392,107,240,314,356,408,457,587
Wales,2020-09-25,,estimate,388,399,108,241,324,362,413,463,591
Wales,2020-09-24,,estimate,389,400,109,241,321,363,417,465,596
Northern Ireland,2020-09-29,,estimate,405,415,113,247,334,378,433,484,614
Wales,2020-09-28,,estimate,466,477,128,290,387,436,498,553,705
Wales,2020-10-04,,estimate,484,498,133,307,406,453,519,581,734
Wales,2020-10-03,,estimate,485,497,135,305,400,452,518,575,737
Northern Ireland,2020-09-30,,estimate,513,527,144,319,426,480,546,610,784
Northern Ireland,2020-10-03,,estimate,533,548,149,332,438,497,570,639,808
Northern Ireland,2020-10-04,,estimate,542,553,149,336,444,504,582,645,813
Wales,2020-09-29,,estimate,542,555,151,334,448,505,580,650,822
Wales,2020-10-02,,estimate,566,580,156,347,470,531,603,672,855
Wales,2020-09-30,,estimate,566,586,159,357,475,529,608,683,866
Wales,2020-10-01,,estimate,571,589,157,364,479,535,611,680,874
