region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Northern Ireland,2020-11-02,,estimate based on partial data,-0.071,-0.067,0.074,-0.178,-0.111,-0.086,-0.055,-0.029,0.054
Northern Ireland,2020-11-01,,estimate based on partial data,-0.069,-0.067,0.066,-0.168,-0.107,-0.084,-0.056,-0.03,0.043
Northern Ireland,2020-10-31,,estimate based on partial data,-0.067,-0.066,0.06,-0.159,-0.102,-0.081,-0.055,-0.033,0.032
Northern Ireland,2020-10-30,,estimate based on partial data,-0.066,-0.065,0.053,-0.149,-0.098,-0.078,-0.054,-0.034,0.022
Northern Ireland,2020-10-29,,estimate based on partial data,-0.064,-0.064,0.047,-0.138,-0.092,-0.075,-0.053,-0.035,0.012
Northern Ireland,2020-10-28,,estimate based on partial data,-0.062,-0.062,0.041,-0.128,-0.088,-0.071,-0.052,-0.036,0.004
Northern Ireland,2020-10-27,,estimate based on partial data,-0.06,-0.06,0.035,-0.118,-0.082,-0.068,-0.052,-0.038,-0.002
Northern Ireland,2020-10-26,,estimate based on partial data,-0.058,-0.058,0.03,-0.108,-0.077,-0.065,-0.051,-0.039,-0.008
Northern Ireland,2020-10-25,,estimate based on partial data,-0.056,-0.056,0.026,-0.098,-0.072,-0.061,-0.049,-0.038,-0.012
Northern Ireland,2020-10-24,,estimate based on partial data,-0.053,-0.053,0.022,-0.09,-0.067,-0.059,-0.048,-0.038,-0.016
Northern Ireland,2020-10-23,,estimate based on partial data,-0.051,-0.051,0.02,-0.083,-0.063,-0.056,-0.046,-0.037,-0.018
Northern Ireland,2020-10-22,,estimate,-0.048,-0.048,0.018,-0.076,-0.06,-0.053,-0.043,-0.036,-0.019
Northern Ireland,2020-10-21,,estimate,-0.045,-0.045,0.016,-0.07,-0.056,-0.049,-0.041,-0.034,-0.019
Northern Ireland,2020-10-20,,estimate,-0.042,-0.042,0.015,-0.066,-0.052,-0.046,-0.038,-0.032,-0.017
Northern Ireland,2020-10-19,,estimate,-0.039,-0.039,0.015,-0.062,-0.048,-0.043,-0.035,-0.029,-0.015
Northern Ireland,2020-10-18,,estimate,-0.036,-0.035,0.014,-0.059,-0.045,-0.039,-0.032,-0.026,-0.011
Northern Ireland,2020-10-17,,estimate,-0.032,-0.032,0.014,-0.054,-0.041,-0.035,-0.029,-0.023,-0.008
Northern Ireland,2020-10-16,,estimate,-0.028,-0.028,0.014,-0.05,-0.037,-0.032,-0.025,-0.019,-0.005
Northern Ireland,2020-10-15,,estimate,-0.024,-0.024,0.014,-0.046,-0.033,-0.027,-0.021,-0.015,-0.001
Northern Ireland,2020-10-14,,estimate,-0.019,-0.019,0.014,-0.041,-0.028,-0.022,-0.016,-0.011,0.002
Northern Ireland,2020-10-13,,estimate,-0.014,-0.014,0.014,-0.037,-0.023,-0.017,-0.011,-0.006,0.007
Northern Ireland,2020-10-12,,estimate,-0.009,-0.009,0.014,-0.032,-0.018,-0.012,-0.005,0,0.012
Northern Ireland,2020-10-11,,estimate,-0.003,-0.003,0.014,-0.027,-0.012,-0.006,0.001,0.006,0.018
Northern Ireland,2020-10-10,,estimate,0.004,0.003,0.014,-0.02,-0.006,0,0.007,0.012,0.025
Northern Ireland,2020-10-09,,estimate,0.01,0.01,0.014,-0.013,0.001,0.007,0.014,0.019,0.032
Northern Ireland,2020-10-08,,estimate,0.018,0.017,0.014,-0.006,0.009,0.014,0.021,0.026,0.039
Northern Ireland,2020-10-07,,estimate,0.025,0.025,0.014,0.002,0.017,0.022,0.028,0.034,0.046
Wales,2020-10-31,,estimate based on partial data,0.031,0.028,0.039,-0.034,0.013,0.026,0.035,0.043,0.088
Wales,2020-10-28,,estimate based on partial data,0.031,0.029,0.029,-0.019,0.017,0.027,0.035,0.042,0.076
Wales,2020-10-29,,estimate based on partial data,0.031,0.029,0.032,-0.024,0.015,0.027,0.035,0.042,0.079
Wales,2020-10-30,,estimate based on partial data,0.031,0.029,0.036,-0.029,0.014,0.026,0.035,0.043,0.084
Wales,2020-10-26,,estimate based on partial data,0.031,0.03,0.023,-0.009,0.019,0.027,0.035,0.041,0.068
Wales,2020-10-27,,estimate based on partial data,0.031,0.03,0.026,-0.014,0.018,0.027,0.035,0.041,0.072
Wales,2020-10-25,,estimate based on partial data,0.032,0.03,0.021,-0.004,0.02,0.028,0.035,0.041,0.063
Wales,2020-10-22,,estimate based on partial data,0.032,0.031,0.015,0.007,0.023,0.029,0.035,0.04,0.054
Wales,2020-10-23,,estimate based on partial data,0.032,0.031,0.016,0.004,0.022,0.029,0.035,0.04,0.057
Wales,2020-10-24,,estimate based on partial data,0.032,0.031,0.018,0,0.021,0.029,0.035,0.04,0.06
Wales,2020-10-13,,estimate,0.032,0.032,0.009,0.015,0.027,0.03,0.034,0.037,0.045
Wales,2020-10-14,,estimate,0.032,0.032,0.009,0.016,0.027,0.03,0.034,0.037,0.045
Wales,2020-10-15,,estimate,0.032,0.032,0.009,0.016,0.027,0.03,0.034,0.037,0.046
Wales,2020-10-17,,estimate,0.032,0.032,0.01,0.015,0.026,0.03,0.034,0.038,0.048
Wales,2020-10-16,,estimate,0.032,0.032,0.01,0.016,0.026,0.03,0.034,0.037,0.047
Wales,2020-10-19,,estimate,0.032,0.032,0.011,0.013,0.025,0.03,0.035,0.039,0.05
Wales,2020-10-18,,estimate,0.032,0.032,0.011,0.014,0.026,0.03,0.035,0.038,0.049
