region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Wales,2020-10-04,,estimate,483,503,154,289,396,449,522,591,781
Wales,2020-10-03,,estimate,497,514,155,295,405,461,535,604,792
Northern Ireland,2020-11-01,,estimate based on partial data,537,557,175,312,437,499,580,656,869
Northern Ireland,2020-11-02,,estimate based on partial data,568,598,194,336,463,529,615,706,955
Northern Ireland,2020-10-31,,estimate based on partial data,605,630,201,345,490,560,657,736,999
Wales,2020-10-11,,estimate,626,646,193,370,511,581,673,755,999
Wales,2020-10-10,,estimate,635,662,198,379,520,590,687,782,1022
Wales,2020-10-05,,estimate,650,674,204,390,530,606,697,793,1034
Northern Ireland,2020-10-05,,estimate,693,718,214,407,569,647,748,846,1104
Wales,2020-10-08,,estimate,704,729,219,418,575,653,759,858,1127
Northern Ireland,2020-10-30,,estimate based on partial data,718,742,229,415,580,664,776,878,1156
Northern Ireland,2020-10-25,,estimate based on partial data,721,750,232,427,591,672,772,878,1166
Wales,2020-10-06,,estimate,726,749,222,428,593,674,780,877,1146
Wales,2020-10-09,,estimate,730,752,221,433,598,679,782,884,1155
Wales,2020-10-07,,estimate,734,759,226,441,600,683,786,891,1159
Wales,2020-10-18,,estimate,778,802,242,453,633,722,834,942,1238
Northern Ireland,2020-10-06,,estimate,786,817,247,467,638,730,851,964,1264
Northern Ireland,2020-10-29,,estimate based on partial data,789,817,251,460,642,731,849,961,1278
Northern Ireland,2020-10-26,,estimate based on partial data,794,823,250,467,649,736,854,973,1273
Wales,2020-10-17,,estimate,805,830,246,478,656,751,866,978,1273
Northern Ireland,2020-10-24,,estimate based on partial data,806,832,256,464,652,746,866,974,1305
Northern Ireland,2020-10-27,,estimate based on partial data,816,843,256,479,659,757,874,987,1303
Northern Ireland,2020-10-11,,estimate,818,845,262,472,662,756,881,990,1327
Wales,2020-10-12,,estimate,836,860,255,500,678,775,896,1001,1322
Northern Ireland,2020-10-10,,estimate,850,885,272,503,692,788,919,1040,1374
Northern Ireland,2020-10-18,,estimate,857,892,273,507,700,794,928,1051,1381
Northern Ireland,2020-10-28,,estimate based on partial data,884,915,290,505,718,818,953,1074,1429
Wales,2020-10-15,,estimate,892,928,278,536,737,831,961,1083,1440
Wales,2020-10-16,,estimate,912,950,287,544,752,850,980,1114,1459
Wales,2020-10-13,,estimate,914,942,275,538,746,854,975,1102,1422
Northern Ireland,2020-10-17,,estimate,933,966,293,548,760,864,1007,1130,1502
Northern Ireland,2020-10-08,,estimate,934,969,293,560,756,865,1008,1140,1499
Northern Ireland,2020-10-09,,estimate,936,966,295,538,757,864,1015,1149,1476
Northern Ireland,2020-10-23,,estimate based on partial data,937,969,298,547,754,871,1009,1145,1500
Wales,2020-10-14,,estimate,943,975,294,557,769,872,1014,1143,1521
Northern Ireland,2020-10-07,,estimate,944,981,293,565,772,878,1021,1152,1512
Northern Ireland,2020-10-12,,estimate,948,972,286,553,775,883,1019,1139,1472
Northern Ireland,2020-10-19,,estimate,962,987,290,555,784,892,1038,1153,1507
Wales,2020-10-25,,estimate based on partial data,967,1006,311,574,791,895,1041,1183,1557
Wales,2020-10-24,,estimate based on partial data,1003,1031,309,590,812,924,1079,1210,1562
Northern Ireland,2020-10-20,,estimate,1004,1041,316,591,815,928,1085,1228,1604
Northern Ireland,2020-10-22,,estimate,1023,1050,319,589,818,940,1103,1243,1620
Northern Ireland,2020-10-13,,estimate,1038,1071,323,605,835,953,1116,1272,1652
Wales,2020-10-19,,estimate,1038,1072,318,627,850,963,1115,1256,1648
Northern Ireland,2020-10-16,,estimate,1054,1091,329,616,866,985,1130,1279,1693
Northern Ireland,2020-10-21,,estimate,1108,1147,348,653,905,1028,1188,1345,1774
Wales,2020-10-22,,estimate based on partial data,1108,1149,349,650,898,1027,1197,1356,1773
Northern Ireland,2020-10-15,,estimate,1118,1146,343,651,907,1034,1199,1341,1754
Wales,2020-10-20,,estimate,1140,1176,353,677,927,1060,1226,1376,1794
Wales,2020-10-23,,estimate based on partial data,1144,1182,355,676,931,1061,1236,1390,1817
Wales,2020-10-21,,estimate based on partial data,1166,1210,367,693,952,1081,1256,1425,1857
Northern Ireland,2020-10-14,,estimate,1183,1218,366,681,969,1096,1267,1428,1866
Wales,2020-10-31,,estimate based on partial data,1216,1265,397,713,988,1124,1315,1501,1976
Wales,2020-10-26,,estimate based on partial data,1270,1323,404,758,1043,1178,1367,1546,2061
Wales,2020-10-29,,estimate based on partial data,1376,1429,439,807,1119,1274,1489,1681,2239
Wales,2020-10-30,,estimate based on partial data,1392,1453,452,835,1134,1292,1509,1713,2260
Wales,2020-10-27,,estimate based on partial data,1406,1461,440,834,1150,1318,1508,1711,2266
Wales,2020-10-28,,estimate based on partial data,1453,1506,469,851,1178,1348,1569,1772,2347
