region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Northern Ireland,2020-11-02,,estimate based on partial data,0.75,0.78,0.26,0.42,0.62,0.7,0.8,0.9,1.2
Northern Ireland,2020-10-31,,estimate based on partial data,0.76,0.78,0.2,0.47,0.65,0.72,0.81,0.88,1.12
Northern Ireland,2020-11-01,,estimate based on partial data,0.76,0.78,0.23,0.44,0.63,0.71,0.8,0.89,1.16
Northern Ireland,2020-10-29,,estimate based on partial data,0.77,0.78,0.16,0.53,0.68,0.74,0.81,0.87,1.04
Northern Ireland,2020-10-30,,estimate based on partial data,0.77,0.78,0.18,0.5,0.66,0.73,0.81,0.88,1.08
Northern Ireland,2020-10-28,,estimate based on partial data,0.78,0.79,0.14,0.57,0.7,0.75,0.81,0.87,1.01
Northern Ireland,2020-10-27,,estimate based on partial data,0.79,0.79,0.12,0.6,0.71,0.76,0.82,0.87,0.99
Northern Ireland,2020-10-26,,estimate based on partial data,0.8,0.8,0.1,0.63,0.73,0.77,0.82,0.86,0.97
Northern Ireland,2020-10-25,,estimate based on partial data,0.8,0.81,0.09,0.66,0.75,0.78,0.83,0.86,0.95
Northern Ireland,2020-10-24,,estimate based on partial data,0.81,0.81,0.08,0.69,0.76,0.79,0.83,0.86,0.94
Northern Ireland,2020-10-23,,estimate based on partial data,0.82,0.82,0.07,0.71,0.78,0.8,0.84,0.87,0.94
Northern Ireland,2020-10-22,,estimate,0.83,0.83,0.06,0.74,0.79,0.81,0.85,0.87,0.93
Northern Ireland,2020-10-21,,estimate,0.84,0.84,0.06,0.75,0.8,0.83,0.85,0.88,0.93
Northern Ireland,2020-10-20,,estimate,0.85,0.85,0.05,0.77,0.82,0.84,0.86,0.89,0.94
Northern Ireland,2020-10-19,,estimate,0.86,0.86,0.05,0.78,0.83,0.85,0.87,0.89,0.95
Northern Ireland,2020-10-18,,estimate,0.87,0.87,0.05,0.79,0.84,0.86,0.88,0.91,0.96
Northern Ireland,2020-10-17,,estimate,0.88,0.89,0.05,0.81,0.85,0.87,0.9,0.92,0.97
