region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Northern Ireland,2020-10-09,,estimate,1,1,2,0,0,0,1,2,5
South West,2020-10-06,,estimate,1,1,2,0,0,1,1,2,4
South West,2020-10-04,,estimate,1,1,2,0,0,1,1,2,5
South West,2020-10-05,,estimate,1,1,2,0,0,1,1,2,5
Northern Ireland,2020-10-10,,estimate,1,2,2,0,0,0,1,2,5
South West,2020-10-10,,estimate,1,2,2,0,0,1,2,3,6
South West,2020-10-07,,estimate,2,2,2,0,1,1,2,3,6
South West,2020-10-08,,estimate,2,2,2,0,1,1,2,3,6
South West,2020-10-09,,estimate,2,2,2,0,1,1,2,3,6
Northern Ireland,2020-10-11,,estimate,2,2,3,0,0,1,2,4,8
South West,2020-10-13,,estimate based on partial data,2,3,3,0,1,1,2,4,7
South West,2020-10-11,,estimate,2,3,3,0,1,2,3,4,8
South West,2020-10-12,,estimate,2,3,3,0,1,2,3,4,8
Northern Ireland,2020-10-16,,estimate based on partial data,2,3,4,0,1,1,3,4,9
Northern Ireland,2020-10-12,,estimate,2,3,4,0,1,1,3,4,10
Northern Ireland,2020-10-17,,estimate based on partial data,2,3,4,0,1,1,3,4,10
Northern Ireland,2020-10-13,,estimate,2,3,4,0,1,2,3,5,11
Northern Ireland,2020-10-31,,estimate based on partial data,2,4,5,0,1,2,3,5,12
Northern Ireland,2020-10-30,,estimate based on partial data,2,4,6,0,1,2,3,5,14
South West,2020-10-17,,estimate based on partial data,3,4,4,0,1,2,4,5,11
South West,2020-10-14,,estimate based on partial data,3,4,4,0,2,2,4,6,12
South West,2020-10-15,,estimate based on partial data,3,4,4,0,2,3,4,6,12
South West,2020-10-16,,estimate based on partial data,3,4,4,0,2,3,4,6,12
Northern Ireland,2020-10-14,,estimate based on partial data,3,4,5,0,1,2,4,5,13
Northern Ireland,2020-10-24,,estimate based on partial data,3,4,5,0,1,2,4,6,13
Northern Ireland,2020-10-23,,estimate based on partial data,3,4,5,0,1,2,4,6,14
Northern Ireland,2020-10-15,,estimate based on partial data,3,5,5,0,1,2,4,6,14
Northern Ireland,2020-10-18,,estimate based on partial data,3,5,6,0,1,3,5,7,16
Wales,2020-10-09,,estimate,4,4,4,0,2,3,4,6,11
Wales,2020-10-04,,estimate,4,5,4,0,2,3,5,7,12
Wales,2020-10-10,,estimate,4,5,4,0,2,3,5,7,13
South West,2020-10-20,,estimate based on partial data,4,5,6,0,2,3,4,6,14
South West,2020-10-19,,estimate based on partial data,4,5,6,0,2,3,5,7,15
South West,2020-10-18,,estimate based on partial data,4,6,5,0,2,3,5,8,15
Northern Ireland,2020-10-19,,estimate based on partial data,4,6,7,0,2,3,5,8,19
Northern Ireland,2020-10-20,,estimate based on partial data,4,6,7,0,2,3,6,8,19
Northern Ireland,2020-11-01,,estimate based on partial data,4,6,8,0,1,3,5,7,19
Northern Ireland,2020-10-25,,estimate based on partial data,4,6,8,0,2,3,6,9,20
Northern Ireland,2020-11-02,,estimate based on partial data,4,6,9,0,1,3,5,8,21
South West,2020-10-24,,estimate based on partial data,4,7,12,0,2,3,6,8,18
South West,2020-10-27,,estimate based on partial data,4,11,40,0,2,3,5,8,21
Wales,2020-10-05,,estimate,5,6,5,0,3,4,6,8,15
Wales,2020-10-06,,estimate,5,6,5,1,3,4,6,8,15
