region,date,type,median,lower_90,upper_90,lower_50,upper_50
England,2020-04-02,estimate,2742,1986,3567,2419,3047
England,2020-04-03,estimate,2549,1876,3306,2279,2859
England,2020-04-04,estimate,2278,1689,2955,2034,2550
England,2020-04-05,estimate,2331,1685,2989,2067,2576
England,2020-04-06,estimate,2722,1958,3487,2419,3044
England,2020-04-07,estimate,2673,1940,3475,2251,2875
England,2020-04-08,estimate,2621,1916,3308,2246,2835
England,2020-04-09,estimate,2472,1818,3221,2146,2705
England,2020-04-10,estimate,2191,1647,2885,1876,2356
England,2020-04-11,estimate,1885,1367,2426,1653,2098
England,2020-04-12,estimate,1851,1355,2403,1621,2052
England,2020-04-13,estimate,2102,1545,2690,1852,2332
England,2020-04-14,estimate,2016,1459,2605,1718,2188
England,2020-04-15,estimate,1935,1397,2457,1743,2183
England,2020-04-16,estimate,1812,1355,2346,1585,1997
England,2020-04-17,estimate,1606,1127,2070,1377,1757
England,2020-04-18,estimate,1372,991,1774,1170,1490
England,2020-04-19,estimate,1344,968,1750,1122,1437
England,2020-04-20,estimate,1556,1161,2031,1326,1679
England,2020-04-21,estimate,1507,1096,1956,1324,1671
England,2020-04-22,estimate,1476,1088,1909,1304,1631
England,2020-04-23,estimate,1408,1038,1834,1242,1551
England,2020-04-24,estimate,1254,932,1635,1093,1358
England,2020-04-25,estimate,1111,777,1415,1002,1255
England,2020-04-26,estimate,1102,792,1417,944,1197
England,2020-04-27,estimate,1273,919,1622,1115,1401
England,2020-04-28,estimate,1242,902,1627,1023,1319
England,2020-04-29,estimate,1228,890,1579,1053,1337
England,2020-04-30,estimate,1178,850,1507,1010,1282
England,2020-05-01,estimate,1054,744,1326,902,1139
England,2020-05-02,estimate,928,649,1184,807,1015
England,2020-05-03,estimate,926,682,1217,766,987
England,2020-05-04,estimate,1070,767,1367,909,1155
England,2020-05-05,estimate,1048,768,1352,946,1184
England,2020-05-06,estimate,1025,744,1301,898,1134
England,2020-05-07,estimate,975,722,1274,861,1093
England,2020-05-08,estimate,870,643,1141,773,975
England,2020-05-09,estimate,765,559,993,672,849
England,2020-05-10,estimate,766,535,978,654,832
England,2020-05-11,estimate,873,619,1118,746,945
England,2020-05-12,estimate,854,633,1113,714,910
England,2020-05-13,estimate,840,611,1077,738,931
England,2020-05-14,estimate,804,567,1031,723,898
England,2020-05-15,estimate,715,501,913,629,790
England,2020-05-16,estimate,625,451,814,532,674
England,2020-05-17,estimate,626,452,807,538,676
England,2020-05-18,estimate,724,514,938,600,773
England,2020-05-19,estimate,716,503,915,619,784
England,2020-05-20,estimate,699,512,920,607,770
England,2020-05-21,estimate,670,469,862,584,730
England,2020-05-22,estimate,600,424,765,511,657
England,2020-05-23,estimate,523,376,675,454,574
England,2020-05-24,estimate,521,376,679,456,575
England,2020-05-25,estimate,608,442,791,500,643
England,2020-05-26,estimate,589,424,764,499,640
England,2020-05-27,estimate,582,413,743,497,634
England,2020-05-28,estimate,554,405,731,477,603
England,2020-05-29,estimate,494,359,644,420,535
England,2020-05-30,estimate,435,312,559,381,480
England,2020-05-31,estimate,429,315,563,377,478
England,2020-06-01,estimate,491,355,631,434,548
England,2020-06-02,estimate,480,340,626,415,527
England,2020-06-03,estimate,471,331,604,397,508
England,2020-06-04,estimate,443,311,576,374,479
England,2020-06-05,estimate,393,278,514,333,428
England,2020-06-06,estimate,343,241,444,286,367
England,2020-06-07,estimate,342,242,442,289,367
England,2020-06-08,estimate,392,277,507,329,421
England,2020-06-09,estimate,384,269,490,330,419
England,2020-06-10,estimate,378,271,493,321,412
England,2020-06-11,estimate,362,251,465,305,391
England,2020-06-12,estimate,322,232,421,275,352
England,2020-06-13,estimate,283,200,375,235,304
England,2020-06-14,estimate,279,197,358,247,316
England,2020-06-15,estimate,325,239,427,275,353
England,2020-06-16,estimate,324,233,423,286,363
England,2020-06-17,estimate,312,220,402,257,331
England,2020-06-18,estimate,301,217,388,266,334
England,2020-06-19,estimate,270,188,348,229,295
England,2020-06-20,estimate,234,162,309,201,258
England,2020-06-21,estimate,233,156,299,198,254
England,2020-06-22,estimate,264,183,340,221,284
England,2020-06-23,estimate,259,188,339,215,277
England,2020-06-24,estimate,252,176,323,215,276
England,2020-06-25,estimate,237,168,306,203,260
England,2020-06-26,estimate,210,143,270,174,225
England,2020-06-27,estimate,181,127,238,150,194
England,2020-06-28,estimate,177,121,228,147,193
England,2020-06-29,estimate,200,143,266,166,216
England,2020-06-30,estimate,192,136,251,164,210
England,2020-07-01,estimate,184,129,243,153,198
England,2020-07-02,estimate,174,121,228,144,187
England,2020-07-03,estimate,152,102,199,128,166
England,2020-07-04,estimate,131,90,168,107,141
England,2020-07-05,estimate,127,90,170,102,134
England,2020-07-06,estimate,145,96,190,124,161
England,2020-07-07,estimate,140,97,183,118,152
England,2020-07-08,estimate,135,94,179,119,152
England,2020-07-09,estimate,126,84,165,105,138
England,2020-07-10,estimate,112,77,149,93,123
England,2020-07-11,estimate,97,64,127,82,108
England,2020-07-12,estimate,95,63,125,79,104
England,2020-07-13,estimate,110,75,145,89,119
England,2020-07-14,estimate,108,72,141,90,117
England,2020-07-15,estimate,104,70,138,84,112
England,2020-07-16,estimate,98,68,133,81,107
England,2020-07-17,estimate,88,61,117,74,96
England,2020-07-18,estimate,77,54,106,65,85
England,2020-07-19,estimate,78,50,102,63,84
England,2020-07-20,estimate,89,61,121,72,96
England,2020-07-21,estimate,89,62,118,73,96
England,2020-07-22,estimate,85,56,113,70,92
England,2020-07-23,estimate,82,54,109,64,87
England,2020-07-24,estimate,73,47,97,59,79
England,2020-07-25,estimate,65,40,85,52,70
England,2020-07-26,estimate,65,42,86,53,71
England,2020-07-27,estimate,75,47,100,61,81
England,2020-07-28,estimate,73,48,97,59,79
England,2020-07-29,estimate,72,48,98,55,75
England,2020-07-30,estimate,69,43,92,59,78
England,2020-07-31,estimate,62,39,82,50,67
England,2020-08-01,estimate,56,36,75,44,60
England,2020-08-02,estimate,55,36,75,43,59
England,2020-08-03,estimate,65,40,86,55,73
England,2020-08-04,estimate based on partial data,64,43,86,51,69
England,2020-08-05,estimate based on partial data,64,40,85,50,68
England,2020-08-06,estimate based on partial data,61,39,82,50,67
England,2020-08-07,estimate based on partial data,56,35,75,47,62
England,2020-08-08,estimate based on partial data,50,32,69,38,53
England,2020-08-09,estimate based on partial data,51,31,68,42,56
England,2020-08-10,estimate based on partial data,59,38,81,48,65
England,2020-08-11,estimate based on partial data,60,40,82,47,64
England,2020-08-12,estimate based on partial data,59,37,80,48,65
England,2020-08-13,estimate based on partial data,57,33,77,45,62
England,2020-08-14,estimate based on partial data,52,34,74,40,56
Northern Ireland,2020-03-23,estimate,16,6,29,11,19
Northern Ireland,2020-03-24,estimate,17,6,30,10,19
Northern Ireland,2020-03-25,estimate,22,8,36,12,24
Northern Ireland,2020-03-26,estimate,25,8,40,14,27
Northern Ireland,2020-03-27,estimate,23,8,38,14,25
Northern Ireland,2020-03-28,estimate,26,9,42,15,28
Northern Ireland,2020-03-29,estimate,25,9,41,15,27
Northern Ireland,2020-03-30,estimate,33,13,56,20,37
Northern Ireland,2020-03-31,estimate,33,12,54,23,39
Northern Ireland,2020-04-01,estimate,36,12,57,23,40
Northern Ireland,2020-04-02,estimate,38,15,62,30,48
Northern Ireland,2020-04-03,estimate,32,13,53,20,36
Northern Ireland,2020-04-04,estimate,33,12,54,22,38
Northern Ireland,2020-04-05,estimate,30,13,51,18,33
Northern Ireland,2020-04-06,estimate,37,14,60,24,42
Northern Ireland,2020-04-07,estimate,35,12,56,22,39
Northern Ireland,2020-04-08,estimate,36,13,57,22,40
Northern Ireland,2020-04-09,estimate,35,14,58,24,41
Northern Ireland,2020-04-10,estimate,28,12,48,17,31
Northern Ireland,2020-04-11,estimate,28,10,46,17,31
Northern Ireland,2020-04-12,estimate,24,9,41,17,29
Northern Ireland,2020-04-13,estimate,29,12,49,17,32
Northern Ireland,2020-04-14,estimate,27,10,45,15,29
Northern Ireland,2020-04-15,estimate,27,10,45,16,30
Northern Ireland,2020-04-16,estimate,27,10,44,18,31
Northern Ireland,2020-04-17,estimate,22,8,36,12,23
Northern Ireland,2020-04-18,estimate,21,7,34,13,24
Northern Ireland,2020-04-19,estimate,18,6,31,12,21
Northern Ireland,2020-04-20,estimate,22,7,36,14,25
Northern Ireland,2020-04-21,estimate,21,7,34,13,23
Northern Ireland,2020-04-22,estimate,21,6,34,11,22
Northern Ireland,2020-04-23,estimate,21,6,34,13,24
Northern Ireland,2020-04-24,estimate,17,6,29,13,22
Northern Ireland,2020-04-25,estimate,17,5,28,9,18
Northern Ireland,2020-04-26,estimate,15,3,25,9,17
Northern Ireland,2020-04-27,estimate,18,5,30,10,20
Northern Ireland,2020-04-28,estimate,17,5,28,10,19
Northern Ireland,2020-04-29,estimate,18,5,29,11,20
Northern Ireland,2020-04-30,estimate,18,6,30,11,20
Northern Ireland,2020-05-01,estimate,15,4,25,8,16
Northern Ireland,2020-05-02,estimate,14,4,25,7,15
Northern Ireland,2020-05-03,estimate,12,3,21,6,13
Northern Ireland,2020-05-04,estimate,16,5,27,8,17
Northern Ireland,2020-05-05,estimate,15,4,25,8,16
Northern Ireland,2020-05-06,estimate,15,4,25,9,17
Northern Ireland,2020-05-07,estimate,15,4,25,8,16
Northern Ireland,2020-05-08,estimate,12,2,20,6,13
Northern Ireland,2020-05-09,estimate,12,3,20,6,13
Northern Ireland,2020-05-10,estimate,10,2,18,5,11
Northern Ireland,2020-05-11,estimate,12,3,22,6,13
Northern Ireland,2020-05-12,estimate,12,3,20,8,14
Northern Ireland,2020-05-13,estimate,12,4,21,6,13
Northern Ireland,2020-05-14,estimate,11,3,20,7,13
Northern Ireland,2020-05-15,estimate,9,3,16,5,10
Northern Ireland,2020-05-16,estimate,9,2,16,5,10
Northern Ireland,2020-05-17,estimate,8,2,14,3,8
Northern Ireland,2020-05-18,estimate,9,2,17,4,10
Northern Ireland,2020-05-19,estimate,8,2,15,4,9
Northern Ireland,2020-05-20,estimate,8,2,15,4,9
Northern Ireland,2020-05-21,estimate,8,2,15,4,9
Northern Ireland,2020-05-22,estimate,7,1,12,3,7
Northern Ireland,2020-05-23,estimate,6,1,12,3,7
Northern Ireland,2020-05-24,estimate,5,1,10,3,6
Northern Ireland,2020-05-25,estimate,6,1,12,3,7
Northern Ireland,2020-05-26,estimate,6,1,11,2,6
Northern Ireland,2020-05-27,estimate,6,0,10,2,6
