region,date,confirm
Midlands,2020-03-19,12
Midlands,2020-03-20,23
Midlands,2020-03-21,17
Midlands,2020-03-22,35
Midlands,2020-03-23,38
Midlands,2020-03-24,39
Midlands,2020-03-25,51
Midlands,2020-03-26,69
Midlands,2020-03-27,74
Midlands,2020-03-28,95
Midlands,2020-03-29,96
Midlands,2020-03-30,100
Midlands,2020-03-31,127
Midlands,2020-04-01,152
Midlands,2020-04-02,162
Midlands,2020-04-03,139
Midlands,2020-04-04,159
Midlands,2020-04-05,178
Midlands,2020-04-06,168
Midlands,2020-04-07,149
Midlands,2020-04-08,201
Midlands,2020-04-09,162
Midlands,2020-04-10,160
Midlands,2020-04-11,173
Midlands,2020-04-12,164
Midlands,2020-04-13,143
Midlands,2020-04-14,142
Midlands,2020-04-15,173
Midlands,2020-04-16,121
Midlands,2020-04-17,159
Midlands,2020-04-18,145
Midlands,2020-04-19,129
Midlands,2020-04-20,139
Midlands,2020-04-21,116
Midlands,2020-04-22,105
Midlands,2020-04-23,133
Midlands,2020-04-24,108
Midlands,2020-04-25,115
Midlands,2020-04-26,124
Midlands,2020-04-27,110
Midlands,2020-04-28,93
Midlands,2020-04-29,108
Midlands,2020-04-30,98
Midlands,2020-05-01,106
Midlands,2020-05-02,79
Midlands,2020-05-03,87
Midlands,2020-05-04,89
Midlands,2020-05-05,86
Midlands,2020-05-06,81
Midlands,2020-05-07,74
Midlands,2020-05-08,66
Midlands,2020-05-09,70
Midlands,2020-05-10,59
Midlands,2020-05-11,54
Midlands,2020-05-12,63
Midlands,2020-05-13,52
Midlands,2020-05-14,61
Midlands,2020-05-15,51
Midlands,2020-05-16,60
Midlands,2020-05-17,46
Midlands,2020-05-18,60
Midlands,2020-05-19,49
Midlands,2020-05-20,49
Midlands,2020-05-21,48
Midlands,2020-05-22,45
Midlands,2020-05-23,48
Midlands,2020-05-24,29
Midlands,2020-05-25,39
Midlands,2020-05-26,48
Midlands,2020-05-27,40
Midlands,2020-05-28,35
Midlands,2020-05-29,27
Midlands,2020-05-30,26
Midlands,2020-05-31,26
Midlands,2020-06-01,23
Midlands,2020-06-02,32
Midlands,2020-06-03,30
Midlands,2020-06-04,22
Midlands,2020-06-05,24
Midlands,2020-06-06,23
Midlands,2020-06-07,22
Midlands,2020-06-08,29
Midlands,2020-06-09,21
Midlands,2020-06-10,18
Midlands,2020-06-11,20
Midlands,2020-06-12,19
Midlands,2020-06-13,9
Midlands,2020-06-14,25
Midlands,2020-06-15,17
Midlands,2020-06-16,15
Midlands,2020-06-17,13
Midlands,2020-06-18,17
Midlands,2020-06-19,15
Midlands,2020-06-20,17
Midlands,2020-06-21,12
Midlands,2020-06-22,15
Midlands,2020-06-23,15
Midlands,2020-06-24,16
Midlands,2020-06-25,21
Midlands,2020-06-26,9
Midlands,2020-06-27,10
Midlands,2020-06-28,8
Midlands,2020-06-29,8
Midlands,2020-06-30,11
Midlands,2020-07-01,5
Midlands,2020-07-02,9
Midlands,2020-07-03,5
Midlands,2020-07-04,6
Midlands,2020-07-05,6
Midlands,2020-07-06,8
Midlands,2020-07-07,6
Midlands,2020-07-08,2
Midlands,2020-07-09,11
Midlands,2020-07-10,3
Midlands,2020-07-11,2
Midlands,2020-07-12,2
Midlands,2020-07-13,1
Midlands,2020-07-14,2
Midlands,2020-07-15,6
Midlands,2020-07-16,4
Midlands,2020-07-17,3
Midlands,2020-07-18,1
Midlands,2020-07-19,3
Midlands,2020-07-20,3
Midlands,2020-07-21,5
Midlands,2020-07-22,3
Midlands,2020-07-23,4
Midlands,2020-07-24,0
Midlands,2020-07-25,5
Midlands,2020-07-26,5
Midlands,2020-07-27,3
Midlands,2020-07-28,1
Midlands,2020-07-29,1
Midlands,2020-07-30,1
Midlands,2020-07-31,1
Midlands,2020-08-01,0
Midlands,2020-08-02,2
Midlands,2020-08-03,1
Midlands,2020-08-04,4
Midlands,2020-08-05,0
Midlands,2020-08-06,0
Midlands,2020-08-07,3
Midlands,2020-08-08,2
Midlands,2020-08-09,0
Midlands,2020-08-10,2
Midlands,2020-08-11,3
Midlands,2020-08-12,1
Midlands,2020-08-13,1
Midlands,2020-08-14,1
Midlands,2020-08-15,1
Midlands,2020-08-16,0
Midlands,2020-08-17,0
Midlands,2020-08-18,1
Midlands,2020-08-19,0
Midlands,2020-08-20,1
Midlands,2020-08-21,1
Midlands,2020-08-22,1
Midlands,2020-08-23,0
Midlands,2020-08-24,0
Midlands,2020-08-25,2
Midlands,2020-08-26,4
Midlands,2020-08-27,2
Midlands,2020-08-28,2
Midlands,2020-08-29,1
Midlands,2020-08-30,3
Midlands,2020-08-31,1
Midlands,2020-09-01,0
Midlands,2020-09-02,1
Midlands,2020-09-03,0
Midlands,2020-09-04,3
Midlands,2020-09-05,0
Midlands,2020-09-06,1
Midlands,2020-09-07,3
Midlands,2020-09-08,3
Midlands,2020-09-09,1
Midlands,2020-09-10,1
Midlands,2020-09-11,1
Midlands,2020-09-12,4
Midlands,2020-09-13,4
Midlands,2020-09-14,4
Midlands,2020-09-15,1
Midlands,2020-09-16,4
