region,date,type,median,mean,sd,lower_20,upper_20,lower_50,upper_50,lower_90,upper_90
England,2020-08-09,estimate,0.94,1.35,1.11,0.92,0.94,0.9,0.96,0.88,4.28
England,2020-08-10,estimate,0.93,1.34,1.1,0.91,0.93,0.9,0.95,0.88,4.26
England,2020-08-11,estimate,0.93,1.34,1.1,0.91,0.93,0.9,0.96,0.88,4.25
England,2020-08-12,estimate,0.93,1.34,1.09,0.91,0.93,0.9,0.95,0.89,4.23
England,2020-08-13,estimate,0.94,1.34,1.09,0.92,0.94,0.9,0.96,0.89,4.22
England,2020-08-14,estimate,0.94,1.35,1.08,0.93,0.95,0.91,0.96,0.89,4.21
England,2020-08-15,estimate,0.95,1.35,1.07,0.93,0.95,0.92,0.97,0.9,4.19
England,2020-08-16,estimate,0.96,1.36,1.06,0.94,0.96,0.92,0.98,0.91,4.17
England,2020-08-17,estimate,0.98,1.37,1.05,0.95,0.98,0.94,1,0.93,4.15
England,2020-08-18,estimate,0.99,1.38,1.04,0.97,0.99,0.96,1.02,0.94,4.13
England,2020-08-19,estimate,1.01,1.4,1.03,0.99,1.01,0.98,1.04,0.96,4.11
England,2020-08-20,estimate,1.04,1.41,1.01,1.01,1.03,1,1.06,0.98,4.09
England,2020-08-21,estimate,1.06,1.43,1,1.04,1.06,1.02,1.08,1.01,4.06
England,2020-08-22,estimate,1.09,1.45,0.98,1.08,1.1,1.06,1.12,1.04,4.04
England,2020-08-23,estimate,1.12,1.48,0.96,1.1,1.12,1.08,1.14,1.07,4.01
England,2020-08-24,estimate,1.15,1.5,0.94,1.12,1.14,1.12,1.18,1.1,3.99
England,2020-08-25,estimate,1.18,1.53,0.92,1.16,1.18,1.15,1.21,1.13,3.97
England,2020-08-26,estimate,1.22,1.55,0.91,1.18,1.21,1.18,1.25,1.16,3.95
England,2020-08-27,estimate,1.25,1.58,0.89,1.22,1.24,1.21,1.28,1.19,3.93
England,2020-08-28,estimate,1.28,1.6,0.88,1.25,1.28,1.24,1.31,1.22,3.91
England,2020-08-29,estimate,1.3,1.62,0.86,1.28,1.3,1.27,1.34,1.24,3.9
England,2020-08-30,estimate,1.33,1.64,0.85,1.31,1.33,1.29,1.36,1.27,3.9
England,2020-08-31,estimate,1.35,1.66,0.85,1.32,1.35,1.3,1.37,1.28,3.9
England,2020-09-01,estimate,1.36,1.67,0.84,1.34,1.36,1.31,1.39,1.3,3.9
England,2020-09-02,estimate,1.37,1.68,0.84,1.35,1.37,1.32,1.39,1.31,3.91
England,2020-09-03,estimate,1.37,1.69,0.85,1.35,1.38,1.32,1.39,1.31,3.93
England,2020-09-04,estimate,1.37,1.69,0.85,1.36,1.39,1.33,1.41,1.31,3.95
England,2020-09-05,estimate,1.37,1.69,0.87,1.35,1.38,1.32,1.39,1.3,3.97
England,2020-09-06,estimate based on partial data,1.36,1.68,0.88,1.34,1.37,1.31,1.39,1.29,4
England,2020-09-07,estimate based on partial data,1.34,1.68,0.89,1.32,1.35,1.29,1.37,1.27,4.04
England,2020-09-08,estimate based on partial data,1.33,1.67,0.91,1.31,1.34,1.26,1.36,1.25,4.08
England,2020-09-09,estimate based on partial data,1.32,1.66,0.93,1.27,1.31,1.23,1.34,1.22,4.12
England,2020-09-10,estimate based on partial data,1.3,1.65,0.96,1.25,1.3,1.22,1.34,1.19,4.17
England,2020-09-11,estimate based on partial data,1.28,1.64,0.98,1.23,1.28,1.19,1.33,1.15,4.22
England,2020-09-12,estimate based on partial data,1.27,1.63,1,1.23,1.29,1.15,1.33,1.12,4.27
England,2020-09-13,estimate based on partial data,1.26,1.62,1.03,1.22,1.29,1.12,1.31,1.09,4.32
England,2020-09-14,estimate based on partial data,1.25,1.62,1.05,1.13,1.22,1.09,1.32,1.05,4.38
England,2020-09-15,estimate based on partial data,1.24,1.62,1.07,1.11,1.21,1.09,1.34,1.02,4.43
England,2020-09-16,estimate based on partial data,1.23,1.61,1.1,1.09,1.19,1.06,1.34,0.98,4.47
East of England,2020-03-19,estimate,1.78,1.66,0.42,1.76,1.83,1.7,1.91,0.61,1.99
East of England,2020-03-20,estimate,1.74,1.62,0.4,1.73,1.79,1.67,1.84,0.61,1.9
East of England,2020-03-21,estimate,1.69,1.57,0.37,1.68,1.72,1.63,1.76,0.61,1.81
East of England,2020-03-22,estimate,1.63,1.52,0.35,1.63,1.66,1.58,1.69,0.61,1.73
East of England,2020-03-23,estimate,1.57,1.46,0.32,1.56,1.59,1.54,1.62,0.61,1.65
East of England,2020-03-24,estimate,1.5,1.4,0.3,1.51,1.53,1.48,1.55,0.61,1.57
East of England,2020-03-25,estimate,1.44,1.34,0.28,1.43,1.45,1.41,1.48,0.61,1.5
East of England,2020-03-26,estimate,1.37,1.28,0.25,1.36,1.38,1.33,1.4,0.62,1.43
East of England,2020-03-27,estimate,1.3,1.22,0.23,1.28,1.31,1.28,1.34,0.62,1.36
East of England,2020-03-28,estimate,1.23,1.16,0.21,1.23,1.26,1.21,1.28,0.62,1.3
East of England,2020-03-29,estimate,1.17,1.11,0.19,1.18,1.2,1.15,1.22,0.62,1.24
East of England,2020-03-30,estimate,1.12,1.06,0.18,1.1,1.13,1.09,1.16,0.61,1.18
East of England,2020-03-31,estimate,1.07,1.02,0.16,1.05,1.08,1.04,1.12,0.61,1.13
East of England,2020-04-01,estimate,1.02,0.98,0.15,1.01,1.04,1,1.07,0.61,1.09
East of England,2020-04-02,estimate,0.98,0.94,0.13,0.98,1,0.95,1.03,0.61,1.05
East of England,2020-04-03,estimate,0.95,0.91,0.12,0.94,0.97,0.92,0.99,0.61,1.01
East of England,2020-04-04,estimate,0.92,0.89,0.11,0.92,0.94,0.89,0.96,0.61,0.98
East of England,2020-04-05,estimate,0.9,0.87,0.11,0.89,0.91,0.88,0.94,0.6,0.96
East of England,2020-04-06,estimate,0.88,0.85,0.1,0.87,0.89,0.85,0.92,0.6,0.94
East of England,2020-04-07,estimate,0.87,0.84,0.1,0.86,0.88,0.84,0.91,0.6,0.93
East of England,2020-04-08,estimate,0.86,0.84,0.1,0.85,0.87,0.84,0.9,0.6,0.92
East of England,2020-04-09,estimate,0.86,0.83,0.1,0.87,0.89,0.83,0.89,0.6,0.91
East of England,2020-04-10,estimate,0.86,0.83,0.1,0.85,0.87,0.84,0.9,0.6,0.91
East of England,2020-04-11,estimate,0.86,0.84,0.1,0.86,0.88,0.84,0.91,0.6,0.92
East of England,2020-04-12,estimate,0.87,0.84,0.1,0.88,0.9,0.85,0.91,0.59,0.92
East of England,2020-04-13,estimate,0.88,0.85,0.1,0.88,0.91,0.85,0.91,0.59,0.93
East of England,2020-04-14,estimate,0.89,0.86,0.11,0.89,0.91,0.87,0.93,0.6,0.94
East of England,2020-04-15,estimate,0.9,0.87,0.11,0.9,0.92,0.88,0.94,0.6,0.95
East of England,2020-04-16,estimate,0.91,0.88,0.11,0.9,0.92,0.88,0.95,0.6,0.97
East of England,2020-04-17,estimate,0.92,0.89,0.12,0.91,0.94,0.89,0.96,0.6,0.98
East of England,2020-04-18,estimate,0.93,0.9,0.12,0.92,0.95,0.9,0.97,0.6,0.99
East of England,2020-04-19,estimate,0.94,0.9,0.12,0.93,0.96,0.9,0.97,0.6,1
East of England,2020-04-20,estimate,0.94,0.91,0.12,0.94,0.96,0.91,0.98,0.61,1
East of England,2020-04-21,estimate,0.94,0.91,0.12,0.93,0.96,0.92,0.99,0.61,1.01
East of England,2020-04-22,estimate,0.94,0.91,0.12,0.93,0.95,0.92,0.99,0.61,1.01
East of England,2020-04-23,estimate,0.94,0.91,0.12,0.94,0.96,0.92,0.99,0.61,1.01
East of England,2020-04-24,estimate,0.94,0.91,0.12,0.93,0.95,0.91,0.98,0.61,1.01
East of England,2020-04-25,estimate,0.93,0.9,0.12,0.93,0.95,0.91,0.98,0.61,1
East of England,2020-04-26,estimate,0.93,0.9,0.11,0.92,0.94,0.9,0.97,0.61,0.99
East of England,2020-04-27,estimate,0.92,0.89,0.11,0.91,0.94,0.9,0.96,0.61,0.98
East of England,2020-04-28,estimate,0.91,0.88,0.11,0.91,0.94,0.88,0.95,0.61,0.97
East of England,2020-04-29,estimate,0.9,0.87,0.11,0.9,0.93,0.88,0.94,0.61,0.96
East of England,2020-04-30,estimate,0.89,0.86,0.1,0.88,0.91,0.87,0.94,0.61,0.95
East of England,2020-05-01,estimate,0.88,0.86,0.1,0.88,0.9,0.86,0.92,0.61,0.94
East of England,2020-05-02,estimate,0.88,0.85,0.1,0.88,0.9,0.85,0.91,0.6,0.94
East of England,2020-05-03,estimate,0.87,0.84,0.1,0.86,0.89,0.84,0.91,0.6,0.93
East of England,2020-05-04,estimate,0.86,0.84,0.1,0.87,0.89,0.84,0.9,0.59,0.92
East of England,2020-05-05,estimate,0.86,0.83,0.1,0.86,0.89,0.83,0.9,0.59,0.92
East of England,2020-05-06,estimate,0.86,0.83,0.1,0.85,0.87,0.83,0.9,0.59,0.91
East of England,2020-05-07,estimate,0.85,0.82,0.1,0.85,0.87,0.82,0.89,0.58,0.91
East of England,2020-05-08,estimate,0.85,0.82,0.1,0.84,0.86,0.83,0.9,0.58,0.91
East of England,2020-05-09,estimate,0.85,0.82,0.1,0.84,0.87,0.82,0.88,0.57,0.91
East of England,2020-05-10,estimate,0.85,0.82,0.1,0.85,0.88,0.82,0.89,0.57,0.91
East of England,2020-05-11,estimate,0.85,0.82,0.11,0.84,0.87,0.82,0.89,0.57,0.91
East of England,2020-05-12,estimate,0.85,0.83,0.11,0.84,0.87,0.83,0.9,0.57,0.92
East of England,2020-05-13,estimate,0.86,0.83,0.11,0.84,0.86,0.83,0.9,0.56,0.92
East of England,2020-05-14,estimate,0.86,0.83,0.11,0.85,0.88,0.83,0.9,0.56,0.92
East of England,2020-05-15,estimate,0.86,0.83,0.11,0.85,0.88,0.83,0.9,0.56,0.92
East of England,2020-05-16,estimate,0.86,0.83,0.11,0.85,0.88,0.83,0.9,0.56,0.93
East of England,2020-05-17,estimate,0.87,0.84,0.11,0.86,0.88,0.84,0.91,0.56,0.93
East of England,2020-05-18,estimate,0.87,0.84,0.11,0.87,0.89,0.85,0.92,0.56,0.93
East of England,2020-05-19,estimate,0.87,0.84,0.11,0.86,0.89,0.84,0.91,0.56,0.93
East of England,2020-05-20,estimate,0.87,0.84,0.11,0.88,0.9,0.85,0.91,0.56,0.93
East of England,2020-05-21,estimate,0.87,0.84,0.11,0.87,0.89,0.85,0.91,0.56,0.93
East of England,2020-05-22,estimate,0.87,0.84,0.11,0.87,0.89,0.85,0.91,0.56,0.94
East of England,2020-05-23,estimate,0.87,0.84,0.11,0.86,0.89,0.85,0.91,0.57,0.94
East of England,2020-05-24,estimate,0.88,0.85,0.11,0.86,0.89,0.85,0.92,0.57,0.94
East of England,2020-05-25,estimate,0.88,0.85,0.11,0.88,0.91,0.85,0.92,0.57,0.94
East of England,2020-05-26,estimate,0.88,0.85,0.11,0.88,0.9,0.84,0.92,0.57,0.95
East of England,2020-05-27,estimate,0.88,0.85,0.12,0.89,0.92,0.85,0.93,0.57,0.95
East of England,2020-05-28,estimate,0.88,0.85,0.12,0.89,0.91,0.86,0.93,0.57,0.95
East of England,2020-05-29,estimate,0.89,0.86,0.12,0.89,0.92,0.86,0.93,0.57,0.95
East of England,2020-05-30,estimate,0.89,0.86,0.12,0.89,0.91,0.86,0.94,0.57,0.96
East of England,2020-05-31,estimate,0.89,0.86,0.12,0.89,0.91,0.86,0.94,0.57,0.96
East of England,2020-06-01,estimate,0.9,0.87,0.12,0.9,0.92,0.87,0.94,0.56,0.96
East of England,2020-06-02,estimate,0.9,0.87,0.12,0.89,0.91,0.87,0.94,0.56,0.97
East of England,2020-06-03,estimate,0.91,0.87,0.13,0.89,0.91,0.88,0.95,0.56,0.97
East of England,2020-06-04,estimate,0.91,0.88,0.13,0.9,0.93,0.88,0.95,0.56,0.98
East of England,2020-06-05,estimate,0.91,0.88,0.13,0.91,0.93,0.88,0.95,0.56,0.98
East of England,2020-06-06,estimate,0.92,0.88,0.13,0.91,0.94,0.88,0.96,0.56,0.98
East of England,2020-06-07,estimate,0.92,0.88,0.13,0.9,0.93,0.88,0.96,0.56,0.99
East of England,2020-06-08,estimate,0.92,0.88,0.13,0.91,0.94,0.88,0.96,0.56,0.99
East of England,2020-06-09,estimate,0.92,0.88,0.13,0.91,0.94,0.88,0.96,0.56,0.99
East of England,2020-06-10,estimate,0.91,0.88,0.13,0.91,0.94,0.88,0.95,0.56,0.98
East of England,2020-06-11,estimate,0.91,0.87,0.13,0.89,0.92,0.88,0.96,0.56,0.98
East of England,2020-06-12,estimate,0.9,0.87,0.13,0.9,0.92,0.87,0.95,0.56,0.98
East of England,2020-06-13,estimate,0.9,0.86,0.12,0.88,0.91,0.86,0.94,0.57,0.97
East of England,2020-06-14,estimate,0.89,0.86,0.12,0.89,0.92,0.86,0.94,0.57,0.96
East of England,2020-06-15,estimate,0.88,0.85,0.11,0.88,0.91,0.85,0.93,0.58,0.95
East of England,2020-06-16,estimate,0.87,0.84,0.11,0.87,0.9,0.84,0.92,0.58,0.94
East of England,2020-06-17,estimate,0.86,0.83,0.1,0.86,0.89,0.83,0.91,0.59,0.93
East of England,2020-06-18,estimate,0.85,0.83,0.1,0.86,0.89,0.82,0.9,0.59,0.92
East of England,2020-06-19,estimate,0.85,0.82,0.09,0.85,0.88,0.82,0.89,0.6,0.91
East of England,2020-06-20,estimate,0.84,0.81,0.09,0.85,0.87,0.81,0.88,0.61,0.9
East of England,2020-06-21,estimate,0.83,0.81,0.09,0.84,0.87,0.8,0.87,0.61,0.89
East of England,2020-06-22,estimate,0.82,0.81,0.08,0.83,0.85,0.8,0.87,0.62,0.88
East of England,2020-06-23,estimate,0.82,0.8,0.08,0.82,0.84,0.8,0.87,0.62,0.88
