region,date,type,median,lower_90,upper_90,lower_50,upper_50
England,2020-02-05,estimate,0,0,2,0,0
England,2020-02-06,estimate,0,0,2,0,0
England,2020-02-07,estimate,0,0,2,0,0
England,2020-02-08,estimate,0,0,1,0,0
England,2020-02-09,estimate,0,0,1,0,0
England,2020-02-10,estimate,0,0,2,0,0
England,2020-02-11,estimate,0,0,2,0,0
England,2020-02-12,estimate,0,0,2,0,0
England,2020-02-13,estimate,0,0,2,0,0
England,2020-02-14,estimate,0,0,2,0,0
England,2020-02-15,estimate,0,0,1,0,0
England,2020-02-16,estimate,0,0,2,0,0
England,2020-02-17,estimate,1,0,2,0,1
England,2020-02-18,estimate,1,0,2,0,1
England,2020-02-19,estimate,1,0,3,0,1
England,2020-02-20,estimate,1,0,3,0,1
England,2020-02-21,estimate,1,0,3,0,1
England,2020-02-22,estimate,1,0,3,0,1
England,2020-02-23,estimate,1,0,4,0,1
England,2020-02-24,estimate,3,0,6,1,3
England,2020-02-25,estimate,4,1,8,3,5
England,2020-02-26,estimate,6,2,10,4,7
England,2020-02-27,estimate,8,2,12,4,8
England,2020-02-28,estimate,10,4,15,7,11
England,2020-02-29,estimate,10,3,15,7,11
England,2020-03-01,estimate,13,5,19,10,15
England,2020-03-02,estimate,26,16,38,19,28
England,2020-03-03,estimate,35,20,47,26,37
England,2020-03-04,estimate,48,29,65,37,51
England,2020-03-05,estimate,60,40,82,47,65
England,2020-03-06,estimate,71,46,96,56,76
England,2020-03-07,estimate,70,45,95,54,74
England,2020-03-08,estimate,86,56,116,69,93
England,2020-03-09,estimate,159,108,209,130,171
England,2020-03-10,estimate,201,133,260,167,217
England,2020-03-11,estimate,260,185,341,217,282
England,2020-03-12,estimate,305,221,402,250,325
England,2020-03-13,estimate,342,244,446,298,380
England,2020-03-14,estimate,316,225,414,274,346
England,2020-03-15,estimate,365,259,470,313,400
England,2020-03-16,estimate,648,469,851,571,721
England,2020-03-17,estimate,767,537,983,656,839
England,2020-03-18,estimate,962,688,1238,824,1051
England,2020-03-19,estimate,1082,774,1385,928,1184
England,2020-03-20,estimate,1147,806,1442,997,1258
England,2020-03-21,estimate,1010,757,1322,882,1119
England,2020-03-22,estimate,1120,796,1433,967,1219
England,2020-03-23,estimate,1862,1382,2438,1613,2023
England,2020-03-24,estimate,2140,1572,2765,1855,2348
England,2020-03-25,estimate,2498,1789,3202,2219,2799
England,2020-03-26,estimate,2610,1815,3299,2295,2869
England,2020-03-27,estimate,2599,1938,3400,2345,2936
England,2020-03-28,estimate,2170,1587,2763,1855,2339
England,2020-03-29,estimate,2254,1635,2876,1995,2505
England,2020-03-30,estimate,3490,2582,4524,3024,3833
England,2020-03-31,estimate,3672,2611,4676,3136,3971
England,2020-04-01,estimate,4068,2992,5301,3563,4517
England,2020-04-02,estimate,4004,2829,5087,3493,4378
England,2020-04-03,estimate,3741,2699,4747,3319,4137
England,2020-04-04,estimate,2938,2197,3811,2566,3217
England,2020-04-05,estimate,2852,2122,3706,2492,3142
England,2020-04-06,estimate,4252,2998,5461,3746,4693
England,2020-04-07,estimate,4318,3050,5473,3680,4647
England,2020-04-08,estimate,4551,3415,5980,3954,4953
England,2020-04-09,estimate,4371,3194,5638,3911,4900
England,2020-04-10,estimate,3969,2846,5099,3492,4368
England,2020-04-11,estimate,3027,2180,3895,2625,3303
England,2020-04-12,estimate,2946,2130,3816,2505,3210
England,2020-04-13,estimate,4360,3181,5639,3816,4820
England,2020-04-14,estimate,4352,3218,5663,3683,4677
England,2020-04-15,estimate,4626,3445,5988,4291,5353
England,2020-04-16,estimate,4404,3103,5570,3761,4791
England,2020-04-17,estimate,4024,2900,5195,3491,4416
England,2020-04-18,estimate,3094,2310,4007,2734,3391
England,2020-04-19,estimate,2980,2152,3835,2566,3243
England,2020-04-20,estimate,4412,3254,5725,3789,4790
England,2020-04-21,estimate,4424,3276,5787,3756,4779
England,2020-04-22,estimate,4674,3372,5988,4063,5151
England,2020-04-23,estimate,4416,3257,5706,3938,4959
England,2020-04-24,estimate,4004,2753,5117,3490,4382
England,2020-04-25,estimate,3041,2226,3951,2599,3316
England,2020-04-26,estimate,2902,2152,3710,2482,3120
England,2020-04-27,estimate,4241,3115,5493,3535,4528
England,2020-04-28,estimate,4190,3126,5474,3611,4573
England,2020-04-29,estimate,4338,3105,5557,3773,4761
England,2020-04-30,estimate,3994,2861,5132,3489,4412
England,2020-05-01,estimate,3604,2543,4591,3090,3886
England,2020-05-02,estimate,2657,1928,3463,2297,2910
England,2020-05-03,estimate,2488,1834,3183,2098,2672
England,2020-05-04,estimate,3550,2558,4566,3166,3987
England,2020-05-05,estimate,3420,2567,4426,3061,3853
England,2020-05-06,estimate,3569,2512,4518,3148,3941
England,2020-05-07,estimate,3253,2321,4135,2793,3546
England,2020-05-08,estimate,2826,2067,3644,2466,3055
England,2020-05-09,estimate,2093,1564,2736,1870,2332
England,2020-05-10,estimate,1953,1422,2551,1687,2150
England,2020-05-11,estimate,2759,1983,3582,2437,3067
England,2020-05-12,estimate,2684,1869,3424,2368,2946
England,2020-05-13,estimate,2749,2006,3571,2461,3112
England,2020-05-14,estimate,2534,1818,3216,2188,2768
England,2020-05-15,estimate,2266,1645,2918,1970,2470
England,2020-05-16,estimate,1644,1251,2185,1413,1790
England,2020-05-17,estimate,1538,1123,1978,1383,1729
England,2020-05-18,estimate,2208,1546,2769,1973,2463
England,2020-05-19,estimate,2128,1536,2738,1838,2335
England,2020-05-20,estimate,2178,1589,2816,1828,2334
England,2020-05-21,estimate,2000,1505,2635,1724,2159
England,2020-05-22,estimate,1756,1214,2223,1567,1965
England,2020-05-23,estimate,1296,917,1629,1132,1438
England,2020-05-24,estimate,1184,871,1556,1034,1316
England,2020-05-25,estimate,1688,1226,2160,1470,1847
England,2020-05-26,estimate,1638,1207,2116,1417,1795
England,2020-05-27,estimate,1668,1242,2196,1473,1865
England,2020-05-28,estimate,1514,1108,1954,1364,1701
England,2020-05-29,estimate,1330,944,1701,1138,1452
England,2020-05-30,estimate,972,695,1266,867,1095
England,2020-05-31,estimate,913,637,1173,789,999
England,2020-06-01,estimate,1294,898,1628,1171,1480
England,2020-06-02,estimate,1255,870,1611,1083,1377
England,2020-06-03,estimate,1279,918,1669,1085,1375
England,2020-06-04,estimate,1188,843,1527,1050,1326
England,2020-06-05,estimate,1050,764,1347,881,1114
England,2020-06-06,estimate,781,564,1012,659,839
England,2020-06-07,estimate,739,536,964,639,812
England,2020-06-08,estimate,1062,769,1379,906,1148
England,2020-06-09,estimate,1038,790,1364,919,1146
England,2020-06-10,estimate,1079,785,1402,920,1171
England,2020-06-11,estimate,1005,732,1324,858,1093
England,2020-06-12,estimate,901,648,1165,777,982
England,2020-06-13,estimate,683,497,875,579,740
England,2020-06-14,estimate,642,456,816,562,712
England,2020-06-15,estimate,929,676,1215,800,1011
England,2020-06-16,estimate,907,647,1170,774,981
England,2020-06-17,estimate,947,704,1235,816,1033
England,2020-06-18,estimate,885,647,1148,751,946
England,2020-06-19,estimate,787,564,1005,711,894
England,2020-06-20,estimate,582,427,751,494,626
England,2020-06-21,estimate,546,389,706,463,589
England,2020-06-22,estimate,789,556,1013,673,857
England,2020-06-23,estimate,765,539,981,650,827
England,2020-06-24,estimate,783,545,1001,685,859
England,2020-06-25,estimate,717,521,936,605,773
England,2020-06-26,estimate,643,468,830,548,688
England,2020-06-27,estimate,469,339,614,392,504
England,2020-06-28,estimate,444,320,578,369,476
England,2020-06-29,estimate,640,469,838,543,692
England,2020-06-30,estimate,634,455,822,539,689
England,2020-07-01,estimate,652,462,840,568,724
England,2020-07-02,estimate,614,441,794,532,673
England,2020-07-03,estimate,548,379,705,490,615
England,2020-07-04,estimate,417,310,548,356,455
England,2020-07-05,estimate,397,274,511,337,431
England,2020-07-06,estimate,587,420,751,513,646
England,2020-07-07,estimate,593,430,767,509,647
England,2020-07-08,estimate,631,444,811,530,682
England,2020-07-09,estimate,600,434,773,528,662
England,2020-07-10,estimate,559,391,707,495,622
England,2020-07-11,estimate,430,311,560,365,464
England,2020-07-12,estimate,421,301,541,366,463
England,2020-07-13,estimate,626,443,818,535,686
England,2020-07-14,estimate,632,453,827,542,698
England,2020-07-15,estimate,682,484,861,590,742
England,2020-07-16,estimate,655,476,851,554,709
England,2020-07-17,estimate,607,431,797,506,654
England,2020-07-18,estimate,473,346,621,408,520
England,2020-07-19,estimate,456,333,593,384,492
England,2020-07-20,estimate,682,499,886,594,749
England,2020-07-21,estimate,699,492,895,602,763
England,2020-07-22,estimate,742,524,962,636,823
England,2020-07-23,estimate,717,508,922,619,788
England,2020-07-24,estimate,657,473,860,573,726
England,2020-07-25,estimate,506,357,659,435,553
England,2020-07-26,estimate,503,367,667,433,553
England,2020-07-27,estimate,752,526,966,633,813
England,2020-07-28,estimate,765,532,982,633,817
England,2020-07-29,estimate,824,600,1064,707,887
England,2020-07-30,estimate,796,567,1032,705,889
England,2020-07-31,estimate,737,536,951,644,809
England,2020-08-01,estimate,586,426,760,503,634
England,2020-08-02,estimate,574,417,755,486,621
England,2020-08-03,estimate,865,611,1117,774,972
England,2020-08-04,estimate,892,651,1157,748,958
England,2020-08-05,estimate,958,682,1230,817,1043
England,2020-08-06,estimate,934,696,1217,788,1002
England,2020-08-07,estimate,876,637,1133,722,935
England,2020-08-08,estimate,684,479,882,572,731
England,2020-08-09,estimate,660,468,843,563,715
England,2020-08-10,estimate,1000,715,1275,842,1080
England,2020-08-11,estimate,1013,729,1314,856,1090
England,2020-08-12,estimate,1091,791,1420,943,1195
England,2020-08-13,estimate,1045,761,1345,896,1136
England,2020-08-14,estimate,954,698,1242,833,1057
England,2020-08-15,estimate,736,528,952,641,816
England,2020-08-16,estimate based on partial data,706,522,938,622,786
England,2020-08-17,estimate based on partial data,1045,761,1351,902,1145
England,2020-08-18,estimate based on partial data,1046,762,1369,903,1149
England,2020-08-19,estimate based on partial data,1111,813,1463,941,1204
England,2020-08-20,estimate based on partial data,1038,763,1374,897,1136
England,2020-08-21,estimate based on partial data,960,693,1246,823,1050
England,2020-08-22,estimate based on partial data,734,527,929,619,789
England,2020-08-23,estimate based on partial data,702,496,913,602,767
England,2020-08-24,estimate based on partial data,1038,765,1389,869,1129
England,2020-08-25,estimate based on partial data,1044,725,1388,907,1174
England,2020-08-26,estimate based on partial data,1111,759,1481,965,1259
