region,date,type,median,mean,sd,lower_20,upper_20,lower_50,upper_50,lower_90,upper_90
England,2020-05-15,estimate,-0.044,-0.044,0.01,-0.043,-0.039,-0.05,-0.037,-0.059,-0.027
England,2020-05-16,estimate,-0.044,-0.045,0.01,-0.046,-0.041,-0.052,-0.039,-0.06,-0.028
England,2020-05-17,estimate,-0.045,-0.045,0.01,-0.046,-0.041,-0.052,-0.039,-0.062,-0.029
England,2020-05-18,estimate,-0.046,-0.046,0.01,-0.05,-0.045,-0.053,-0.04,-0.062,-0.029
England,2020-05-19,estimate,-0.047,-0.047,0.01,-0.049,-0.044,-0.053,-0.04,-0.063,-0.031
England,2020-05-20,estimate,-0.047,-0.048,0.01,-0.051,-0.047,-0.054,-0.041,-0.065,-0.032
England,2020-05-21,estimate,-0.048,-0.048,0.01,-0.051,-0.046,-0.054,-0.041,-0.065,-0.032
England,2020-05-22,estimate,-0.048,-0.049,0.01,-0.049,-0.044,-0.055,-0.042,-0.064,-0.031
England,2020-05-23,estimate,-0.049,-0.049,0.01,-0.049,-0.044,-0.055,-0.042,-0.064,-0.031
England,2020-05-24,estimate,-0.049,-0.049,0.01,-0.05,-0.045,-0.055,-0.042,-0.064,-0.031
England,2020-05-25,estimate,-0.049,-0.049,0.01,-0.05,-0.045,-0.054,-0.041,-0.065,-0.032
England,2020-05-26,estimate,-0.049,-0.05,0.01,-0.051,-0.046,-0.056,-0.043,-0.065,-0.033
England,2020-05-27,estimate,-0.049,-0.05,0.01,-0.053,-0.048,-0.056,-0.042,-0.066,-0.033
England,2020-05-28,estimate,-0.049,-0.049,0.01,-0.052,-0.047,-0.056,-0.043,-0.067,-0.034
England,2020-05-29,estimate,-0.049,-0.049,0.01,-0.052,-0.047,-0.057,-0.043,-0.067,-0.034
England,2020-05-30,estimate,-0.049,-0.049,0.01,-0.051,-0.046,-0.055,-0.041,-0.066,-0.032
England,2020-05-31,estimate,-0.049,-0.048,0.01,-0.053,-0.048,-0.055,-0.041,-0.065,-0.031
England,2020-06-01,estimate,-0.048,-0.048,0.01,-0.051,-0.046,-0.055,-0.042,-0.065,-0.031
England,2020-06-02,estimate,-0.048,-0.048,0.01,-0.05,-0.045,-0.055,-0.042,-0.066,-0.031
England,2020-06-03,estimate,-0.047,-0.047,0.01,-0.048,-0.044,-0.054,-0.041,-0.062,-0.029
England,2020-06-04,estimate,-0.047,-0.047,0.01,-0.048,-0.044,-0.053,-0.04,-0.062,-0.029
England,2020-06-05,estimate,-0.046,-0.046,0.01,-0.048,-0.044,-0.053,-0.04,-0.063,-0.03
England,2020-06-06,estimate,-0.046,-0.046,0.01,-0.047,-0.043,-0.053,-0.04,-0.062,-0.029
England,2020-06-07,estimate,-0.045,-0.045,0.01,-0.047,-0.043,-0.051,-0.038,-0.063,-0.03
England,2020-06-08,estimate,-0.045,-0.045,0.01,-0.048,-0.044,-0.052,-0.039,-0.062,-0.029
England,2020-06-09,estimate,-0.045,-0.044,0.011,-0.047,-0.043,-0.053,-0.039,-0.062,-0.028
England,2020-06-10,estimate,-0.045,-0.044,0.011,-0.048,-0.043,-0.052,-0.039,-0.06,-0.025
England,2020-06-11,estimate,-0.045,-0.044,0.011,-0.049,-0.044,-0.053,-0.04,-0.06,-0.025
England,2020-06-12,estimate,-0.045,-0.044,0.011,-0.048,-0.043,-0.054,-0.041,-0.06,-0.025
England,2020-06-13,estimate,-0.045,-0.044,0.011,-0.047,-0.042,-0.052,-0.039,-0.061,-0.026
England,2020-06-14,estimate,-0.045,-0.044,0.011,-0.048,-0.043,-0.053,-0.04,-0.061,-0.026
England,2020-06-15,estimate,-0.046,-0.045,0.011,-0.047,-0.042,-0.053,-0.04,-0.061,-0.026
England,2020-06-16,estimate,-0.046,-0.045,0.011,-0.051,-0.046,-0.053,-0.04,-0.063,-0.029
England,2020-06-17,estimate,-0.046,-0.046,0.011,-0.052,-0.047,-0.053,-0.04,-0.064,-0.03
England,2020-06-18,estimate,-0.047,-0.046,0.011,-0.048,-0.043,-0.053,-0.039,-0.065,-0.03
England,2020-06-19,estimate,-0.047,-0.047,0.011,-0.051,-0.046,-0.056,-0.042,-0.065,-0.03
England,2020-06-20,estimate,-0.048,-0.048,0.011,-0.05,-0.045,-0.053,-0.04,-0.065,-0.031
England,2020-06-21,estimate,-0.048,-0.048,0.011,-0.049,-0.044,-0.054,-0.04,-0.065,-0.031
England,2020-06-22,estimate,-0.049,-0.049,0.011,-0.051,-0.046,-0.057,-0.043,-0.066,-0.033
England,2020-06-23,estimate,-0.05,-0.049,0.011,-0.055,-0.05,-0.057,-0.042,-0.067,-0.032
England,2020-06-24,estimate,-0.05,-0.05,0.011,-0.054,-0.049,-0.058,-0.044,-0.067,-0.033
England,2020-06-25,estimate,-0.05,-0.05,0.011,-0.055,-0.049,-0.059,-0.044,-0.069,-0.033
England,2020-06-26,estimate,-0.05,-0.051,0.011,-0.054,-0.049,-0.058,-0.044,-0.068,-0.032
England,2020-06-27,estimate,-0.051,-0.051,0.011,-0.052,-0.047,-0.059,-0.044,-0.068,-0.032
England,2020-06-28,estimate,-0.05,-0.051,0.011,-0.051,-0.046,-0.059,-0.044,-0.068,-0.032
England,2020-06-29,estimate,-0.05,-0.051,0.011,-0.052,-0.047,-0.058,-0.044,-0.07,-0.032
England,2020-06-30,estimate,-0.05,-0.05,0.011,-0.051,-0.046,-0.057,-0.043,-0.07,-0.032
England,2020-07-01,estimate,-0.049,-0.05,0.012,-0.053,-0.048,-0.056,-0.041,-0.068,-0.031
England,2020-07-02,estimate,-0.048,-0.049,0.012,-0.049,-0.043,-0.054,-0.039,-0.069,-0.031
England,2020-07-03,estimate,-0.048,-0.048,0.012,-0.051,-0.046,-0.054,-0.039,-0.067,-0.03
England,2020-07-04,estimate,-0.047,-0.047,0.012,-0.05,-0.044,-0.053,-0.038,-0.067,-0.03
England,2020-07-05,estimate,-0.046,-0.046,0.012,-0.045,-0.039,-0.052,-0.038,-0.065,-0.028
England,2020-07-06,estimate,-0.045,-0.045,0.012,-0.044,-0.038,-0.052,-0.037,-0.063,-0.026
England,2020-07-07,estimate,-0.044,-0.044,0.012,-0.048,-0.042,-0.051,-0.036,-0.064,-0.025
England,2020-07-08,estimate,-0.042,-0.042,0.012,-0.045,-0.04,-0.047,-0.033,-0.064,-0.024
England,2020-07-09,estimate,-0.041,-0.041,0.012,-0.042,-0.037,-0.048,-0.033,-0.062,-0.022
England,2020-07-10,estimate,-0.04,-0.04,0.012,-0.042,-0.036,-0.046,-0.031,-0.061,-0.022
England,2020-07-11,estimate,-0.038,-0.038,0.012,-0.042,-0.036,-0.046,-0.031,-0.059,-0.019
England,2020-07-12,estimate,-0.037,-0.037,0.012,-0.039,-0.033,-0.044,-0.029,-0.057,-0.017
England,2020-07-13,estimate,-0.035,-0.035,0.012,-0.038,-0.032,-0.046,-0.03,-0.056,-0.016
England,2020-07-14,estimate,-0.034,-0.033,0.012,-0.036,-0.031,-0.044,-0.028,-0.053,-0.014
England,2020-07-15,estimate,-0.032,-0.032,0.012,-0.034,-0.028,-0.043,-0.027,-0.051,-0.012
England,2020-07-16,estimate,-0.031,-0.03,0.013,-0.034,-0.028,-0.042,-0.026,-0.049,-0.009
England,2020-07-17,estimate,-0.03,-0.029,0.013,-0.035,-0.029,-0.038,-0.022,-0.048,-0.008
England,2020-07-18,estimate,-0.028,-0.028,0.013,-0.03,-0.025,-0.037,-0.022,-0.047,-0.006
England,2020-07-19,estimate,-0.027,-0.026,0.013,-0.028,-0.022,-0.037,-0.021,-0.047,-0.006
England,2020-07-20,estimate,-0.026,-0.025,0.013,-0.029,-0.024,-0.035,-0.019,-0.045,-0.005
England,2020-07-21,estimate,-0.024,-0.024,0.013,-0.025,-0.019,-0.033,-0.017,-0.044,-0.002
England,2020-07-22,estimate,-0.023,-0.022,0.013,-0.025,-0.02,-0.033,-0.017,-0.044,-0.002
England,2020-07-23,estimate,-0.022,-0.021,0.013,-0.023,-0.016,-0.032,-0.016,-0.042,-0.001
England,2020-07-24,estimate,-0.021,-0.02,0.013,-0.025,-0.019,-0.032,-0.015,-0.042,-0.001
England,2020-07-25,estimate,-0.02,-0.019,0.013,-0.019,-0.013,-0.03,-0.013,-0.039,0.002
England,2020-07-26,estimate,-0.019,-0.018,0.013,-0.026,-0.02,-0.027,-0.01,-0.038,0.005
England,2020-07-27,estimate,-0.018,-0.017,0.013,-0.022,-0.015,-0.027,-0.01,-0.038,0.005
England,2020-07-28,estimate,-0.017,-0.016,0.013,-0.023,-0.017,-0.026,-0.009,-0.036,0.008
England,2020-07-29,estimate,-0.016,-0.016,0.013,-0.018,-0.012,-0.026,-0.01,-0.037,0.006
England,2020-07-30,estimate,-0.015,-0.015,0.013,-0.019,-0.013,-0.025,-0.009,-0.037,0.007
England,2020-07-31,estimate,-0.014,-0.014,0.013,-0.017,-0.011,-0.024,-0.008,-0.035,0.009
England,2020-08-01,estimate,-0.014,-0.013,0.013,-0.016,-0.01,-0.022,-0.005,-0.035,0.009
England,2020-08-02,estimate,-0.013,-0.013,0.013,-0.015,-0.01,-0.021,-0.005,-0.035,0.008
England,2020-08-03,estimate,-0.012,-0.012,0.013,-0.014,-0.008,-0.02,-0.004,-0.034,0.009
England,2020-08-04,estimate,-0.011,-0.011,0.013,-0.012,-0.007,-0.02,-0.004,-0.032,0.011
England,2020-08-05,estimate,-0.01,-0.011,0.013,-0.011,-0.005,-0.018,-0.002,-0.033,0.01
England,2020-08-06,estimate,-0.009,-0.01,0.013,-0.012,-0.006,-0.016,0,-0.033,0.009
England,2020-08-07,estimate,-0.009,-0.009,0.013,-0.013,-0.007,-0.015,0.001,-0.029,0.014
England,2020-08-08,estimate,-0.007,-0.008,0.013,-0.011,-0.004,-0.015,0.002,-0.03,0.013
England,2020-08-09,estimate,-0.006,-0.007,0.013,-0.009,-0.003,-0.013,0.004,-0.029,0.014
England,2020-08-10,estimate,-0.005,-0.006,0.014,-0.008,-0.002,-0.011,0.006,-0.029,0.014
England,2020-08-11,estimate,-0.003,-0.004,0.014,-0.004,0.001,-0.009,0.008,-0.026,0.018
England,2020-08-12,estimate,-0.002,-0.003,0.014,-0.004,0.002,-0.007,0.01,-0.025,0.02
England,2020-08-13,estimate,0,-0.001,0.014,0.001,0.008,-0.008,0.009,-0.022,0.024
England,2020-08-14,estimate,0.002,0.001,0.014,-0.001,0.006,-0.006,0.012,-0.022,0.024
England,2020-08-15,estimate,0.004,0.003,0.014,0.004,0.01,-0.003,0.015,-0.019,0.027
England,2020-08-16,estimate,0.006,0.006,0.014,0.002,0.008,-0.003,0.015,-0.019,0.028
England,2020-08-17,estimate,0.009,0.008,0.014,0.002,0.009,0.001,0.019,-0.015,0.033
England,2020-08-18,estimate,0.012,0.011,0.014,0.007,0.013,0.005,0.023,-0.011,0.036
England,2020-08-19,estimate,0.015,0.015,0.014,0.009,0.016,0.007,0.024,-0.009,0.038
England,2020-08-20,estimate,0.019,0.018,0.014,0.015,0.021,0.011,0.03,-0.005,0.041
England,2020-08-21,estimate,0.022,0.022,0.014,0.017,0.024,0.015,0.033,-0.002,0.044
England,2020-08-22,estimate,0.026,0.026,0.014,0.026,0.033,0.018,0.036,0.001,0.047
England,2020-08-23,estimate,0.03,0.03,0.014,0.029,0.035,0.021,0.039,0.007,0.053
England,2020-08-24,estimate,0.034,0.034,0.014,0.027,0.034,0.025,0.042,0.012,0.057
England,2020-08-25,estimate,0.038,0.038,0.014,0.032,0.039,0.029,0.046,0.016,0.061
England,2020-08-26,estimate,0.042,0.043,0.014,0.038,0.044,0.032,0.05,0.019,0.065
England,2020-08-27,estimate,0.046,0.047,0.014,0.042,0.048,0.035,0.053,0.024,0.071
England,2020-08-28,estimate,0.05,0.051,0.015,0.045,0.052,0.041,0.059,0.027,0.076
England,2020-08-29,estimate based on partial data,0.055,0.055,0.015,0.055,0.062,0.045,0.063,0.029,0.081
England,2020-08-30,estimate based on partial data,0.058,0.059,0.016,0.057,0.065,0.047,0.067,0.031,0.085
England,2020-08-31,estimate based on partial data,0.062,0.063,0.017,0.06,0.068,0.047,0.069,0.034,0.091
England,2020-09-01,estimate based on partial data,0.065,0.066,0.018,0.062,0.071,0.05,0.074,0.034,0.094
England,2020-09-02,estimate based on partial data,0.068,0.069,0.02,0.066,0.076,0.05,0.076,0.039,0.104
England,2020-09-03,estimate based on partial data,0.071,0.072,0.021,0.054,0.065,0.054,0.082,0.038,0.107
England,2020-09-04,estimate based on partial data,0.073,0.074,0.023,0.054,0.065,0.054,0.084,0.037,0.112
England,2020-09-05,estimate based on partial data,0.075,0.076,0.025,0.072,0.085,0.055,0.087,0.036,0.117
England,2020-09-06,estimate based on partial data,0.077,0.078,0.027,0.068,0.081,0.057,0.092,0.034,0.12
England,2020-09-07,estimate based on partial data,0.077,0.08,0.029,0.064,0.077,0.054,0.091,0.036,0.13
England,2020-09-08,estimate based on partial data,0.079,0.081,0.031,0.062,0.076,0.054,0.094,0.03,0.131
England,2020-09-09,estimate based on partial data,0.079,0.082,0.034,0.061,0.076,0.053,0.095,0.03,0.137
England,2020-09-10,estimate based on partial data,0.079,0.083,0.036,0.061,0.078,0.054,0.098,0.025,0.14
England,2020-09-11,estimate based on partial data,0.079,0.083,0.039,0.067,0.084,0.053,0.1,0.02,0.142
England,2020-09-12,estimate based on partial data,0.079,0.083,0.041,0.064,0.082,0.053,0.102,0.017,0.147
England,2020-09-13,estimate based on partial data,0.079,0.084,0.044,0.061,0.08,0.053,0.104,0.015,0.153
England,2020-09-14,estimate based on partial data,0.079,0.084,0.046,0.054,0.075,0.052,0.106,0.009,0.155
England,2020-09-15,estimate based on partial data,0.08,0.084,0.049,0.056,0.077,0.05,0.108,0.005,0.159
England,2020-09-16,estimate based on partial data,0.079,0.084,0.052,0.06,0.082,0.047,0.107,0.002,0.163
England,2020-09-17,estimate based on partial data,0.079,0.084,0.054,0.06,0.082,0.037,0.1,-0.009,0.159
East of England,2020-03-19,estimate,0.031,0.033,0.019,0.022,0.031,0.021,0.045,0.002,0.064
East of England,2020-03-20,estimate,0.031,0.032,0.017,0.022,0.03,0.019,0.04,0.005,0.061
East of England,2020-03-21,estimate,0.03,0.031,0.015,0.028,0.035,0.02,0.039,0.006,0.055
East of England,2020-03-22,estimate,0.029,0.03,0.014,0.027,0.034,0.02,0.038,0.007,0.052
East of England,2020-03-23,estimate,0.028,0.028,0.012,0.026,0.032,0.017,0.033,0.007,0.046
East of England,2020-03-24,estimate,0.026,0.026,0.011,0.019,0.024,0.018,0.033,0.009,0.045
East of England,2020-03-25,estimate,0.023,0.024,0.01,0.022,0.027,0.016,0.029,0.007,0.04
East of England,2020-03-26,estimate,0.021,0.021,0.009,0.017,0.021,0.014,0.026,0.006,0.036
East of England,2020-03-27,estimate,0.018,0.018,0.009,0.012,0.017,0.011,0.022,0.004,0.033
East of England,2020-03-28,estimate,0.014,0.015,0.009,0.01,0.014,0.009,0.02,0.001,0.03
East of England,2020-03-29,estimate,0.011,0.012,0.009,0.007,0.011,0.005,0.015,-0.002,0.026
East of England,2020-03-30,estimate,0.007,0.008,0.009,0.004,0.008,0,0.011,-0.006,0.023
East of England,2020-03-31,estimate,0.004,0.004,0.01,0,0.004,-0.003,0.008,-0.011,0.019
East of England,2020-04-01,estimate,0,0,0.01,-0.004,0,-0.007,0.005,-0.015,0.017
East of England,2020-04-02,estimate,-0.004,-0.004,0.01,-0.007,-0.002,-0.01,0.002,-0.02,0.013
East of England,2020-04-03,estimate,-0.007,-0.008,0.01,-0.009,-0.005,-0.014,-0.001,-0.024,0.01
East of England,2020-04-04,estimate,-0.011,-0.011,0.011,-0.012,-0.008,-0.017,-0.005,-0.028,0.006
East of England,2020-04-05,estimate,-0.014,-0.015,0.011,-0.017,-0.012,-0.02,-0.007,-0.032,0.003
East of England,2020-04-06,estimate,-0.018,-0.019,0.011,-0.019,-0.015,-0.023,-0.01,-0.036,0
East of England,2020-04-07,estimate,-0.021,-0.022,0.011,-0.022,-0.017,-0.027,-0.014,-0.04,-0.004
East of England,2020-04-08,estimate,-0.024,-0.025,0.011,-0.025,-0.02,-0.031,-0.017,-0.044,-0.008
East of England,2020-04-09,estimate,-0.027,-0.028,0.011,-0.028,-0.023,-0.032,-0.018,-0.046,-0.01
East of England,2020-04-10,estimate,-0.029,-0.031,0.011,-0.031,-0.026,-0.035,-0.021,-0.048,-0.013
East of England,2020-04-11,estimate,-0.032,-0.033,0.011,-0.032,-0.027,-0.038,-0.023,-0.052,-0.016
East of England,2020-04-12,estimate,-0.034,-0.035,0.011,-0.033,-0.028,-0.04,-0.026,-0.052,-0.016
East of England,2020-04-13,estimate,-0.035,-0.036,0.011,-0.036,-0.031,-0.042,-0.028,-0.054,-0.019
East of England,2020-04-14,estimate,-0.036,-0.038,0.011,-0.038,-0.033,-0.042,-0.028,-0.056,-0.02
East of England,2020-04-15,estimate,-0.038,-0.039,0.011,-0.038,-0.033,-0.044,-0.03,-0.059,-0.022
East of England,2020-04-16,estimate,-0.038,-0.039,0.011,-0.039,-0.034,-0.043,-0.03,-0.059,-0.023
East of England,2020-04-17,estimate,-0.039,-0.04,0.011,-0.042,-0.037,-0.044,-0.031,-0.06,-0.024
East of England,2020-04-18,estimate,-0.039,-0.04,0.011,-0.04,-0.035,-0.045,-0.031,-0.058,-0.023
East of England,2020-04-19,estimate,-0.039,-0.04,0.011,-0.041,-0.036,-0.046,-0.032,-0.058,-0.023
East of England,2020-04-20,estimate,-0.04,-0.04,0.011,-0.042,-0.037,-0.045,-0.032,-0.057,-0.022
East of England,2020-04-21,estimate,-0.04,-0.04,0.011,-0.044,-0.039,-0.047,-0.034,-0.057,-0.023
East of England,2020-04-22,estimate,-0.04,-0.039,0.011,-0.044,-0.039,-0.048,-0.035,-0.057,-0.023
East of England,2020-04-23,estimate,-0.039,-0.039,0.01,-0.043,-0.038,-0.046,-0.033,-0.057,-0.023
East of England,2020-04-24,estimate,-0.039,-0.039,0.01,-0.043,-0.038,-0.045,-0.033,-0.057,-0.023
East of England,2020-04-25,estimate,-0.039,-0.038,0.011,-0.042,-0.037,-0.045,-0.033,-0.056,-0.022
East of England,2020-04-26,estimate,-0.038,-0.038,0.011,-0.039,-0.034,-0.046,-0.033,-0.056,-0.022
East of England,2020-04-27,estimate,-0.038,-0.038,0.011,-0.041,-0.037,-0.046,-0.033,-0.056,-0.022
East of England,2020-04-28,estimate,-0.038,-0.037,0.011,-0.041,-0.037,-0.046,-0.034,-0.055,-0.02
East of England,2020-04-29,estimate,-0.039,-0.037,0.011,-0.042,-0.038,-0.047,-0.034,-0.055,-0.019
East of England,2020-04-30,estimate,-0.039,-0.038,0.012,-0.041,-0.037,-0.047,-0.033,-0.055,-0.019
East of England,2020-05-01,estimate,-0.039,-0.038,0.012,-0.042,-0.037,-0.048,-0.034,-0.055,-0.018
East of England,2020-05-02,estimate,-0.04,-0.038,0.012,-0.043,-0.038,-0.049,-0.035,-0.056,-0.018
East of England,2020-05-03,estimate,-0.04,-0.039,0.012,-0.043,-0.038,-0.049,-0.035,-0.058,-0.02
East of England,2020-05-04,estimate,-0.04,-0.039,0.012,-0.042,-0.037,-0.049,-0.036,-0.057,-0.02
East of England,2020-05-05,estimate,-0.041,-0.04,0.012,-0.043,-0.038,-0.05,-0.036,-0.059,-0.022
East of England,2020-05-06,estimate,-0.042,-0.041,0.012,-0.045,-0.04,-0.05,-0.036,-0.06,-0.023
East of England,2020-05-07,estimate,-0.043,-0.042,0.012,-0.044,-0.039,-0.051,-0.037,-0.059,-0.023
East of England,2020-05-08,estimate,-0.044,-0.043,0.011,-0.045,-0.04,-0.052,-0.038,-0.061,-0.025
East of England,2020-05-09,estimate,-0.045,-0.044,0.011,-0.05,-0.045,-0.053,-0.038,-0.062,-0.026
East of England,2020-05-10,estimate,-0.046,-0.045,0.011,-0.051,-0.045,-0.052,-0.038,-0.063,-0.027
East of England,2020-05-11,estimate,-0.046,-0.046,0.011,-0.053,-0.048,-0.054,-0.04,-0.065,-0.03
East of England,2020-05-12,estimate,-0.047,-0.047,0.011,-0.051,-0.046,-0.054,-0.04,-0.067,-0.031
East of England,2020-05-13,estimate,-0.048,-0.048,0.011,-0.051,-0.046,-0.055,-0.04,-0.067,-0.032
East of England,2020-05-14,estimate,-0.049,-0.049,0.011,-0.051,-0.046,-0.056,-0.042,-0.068,-0.033
East of England,2020-05-15,estimate,-0.05,-0.05,0.012,-0.054,-0.049,-0.056,-0.041,-0.07,-0.033
East of England,2020-05-16,estimate,-0.051,-0.051,0.012,-0.054,-0.049,-0.055,-0.041,-0.071,-0.034
East of England,2020-05-17,estimate,-0.051,-0.052,0.012,-0.053,-0.048,-0.057,-0.043,-0.071,-0.033
East of England,2020-05-18,estimate,-0.052,-0.053,0.012,-0.054,-0.049,-0.059,-0.045,-0.071,-0.032
East of England,2020-05-19,estimate,-0.052,-0.053,0.012,-0.053,-0.048,-0.059,-0.045,-0.074,-0.035
East of England,2020-05-20,estimate,-0.052,-0.053,0.013,-0.054,-0.049,-0.058,-0.044,-0.073,-0.033
East of England,2020-05-21,estimate,-0.052,-0.053,0.013,-0.053,-0.048,-0.056,-0.042,-0.072,-0.032
East of England,2020-05-22,estimate,-0.052,-0.053,0.013,-0.053,-0.048,-0.056,-0.042,-0.074,-0.034
East of England,2020-05-23,estimate,-0.052,-0.053,0.013,-0.052,-0.046,-0.058,-0.044,-0.074,-0.033
