region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
South West,2020-10-11,,estimate,2,3,3,0,1,2,3,4,9
South West,2020-10-13,,estimate,2,3,3,0,1,2,3,4,9
Northern Ireland,2020-10-17,,estimate,2,3,3,0,1,2,3,4,10
Northern Ireland,2020-10-16,,estimate,2,3,4,0,1,1,3,4,9
Northern Ireland,2020-10-12,,estimate,2,3,4,0,1,1,3,4,10
Northern Ireland,2020-10-13,,estimate,2,4,4,0,1,2,3,5,11
South West,2020-10-12,,estimate,3,4,4,0,1,2,3,5,10
South West,2020-10-14,,estimate,3,4,4,0,1,2,3,5,10
South West,2020-10-16,,estimate,3,4,4,0,1,2,3,5,11
Northern Ireland,2020-10-14,,estimate,3,4,4,0,1,2,3,5,12
Northern Ireland,2020-10-15,,estimate,3,4,4,0,1,2,3,5,12
South West,2020-10-17,,estimate,3,4,4,0,1,2,4,5,11
South West,2020-10-15,,estimate,3,4,4,0,1,2,4,6,12
South West,2020-10-18,,estimate,3,4,4,0,1,2,4,6,12
South West,2020-10-20,,estimate based on partial data,3,4,4,0,1,2,4,6,12
Northern Ireland,2020-10-23,,estimate based on partial data,3,4,5,0,1,2,4,5,13
Northern Ireland,2020-10-19,,estimate,3,4,5,0,1,2,4,6,13
Northern Ireland,2020-10-24,,estimate based on partial data,3,4,5,0,1,2,4,6,13
Northern Ireland,2020-10-18,,estimate,3,5,5,0,1,2,4,6,14
South West,2020-10-19,,estimate,4,5,5,0,2,3,5,7,14
South West,2020-10-21,,estimate based on partial data,4,5,5,0,2,3,5,7,14
South West,2020-10-24,,estimate based on partial data,4,5,5,0,2,3,5,7,14
South West,2020-10-23,,estimate based on partial data,4,5,5,0,2,3,5,7,15
Northern Ireland,2020-10-20,,estimate,4,5,6,0,1,3,5,7,16
Northern Ireland,2020-10-30,,estimate based on partial data,4,5,6,0,1,3,5,7,16
Northern Ireland,2020-10-22,,estimate based on partial data,4,5,6,0,2,3,5,7,16
South West,2020-10-25,,estimate based on partial data,4,6,5,0,2,3,5,8,16
South West,2020-10-27,,estimate based on partial data,4,6,5,0,2,3,5,8,16
Northern Ireland,2020-10-21,,estimate based on partial data,4,6,6,0,2,3,5,8,17
Northern Ireland,2020-10-31,,estimate based on partial data,4,6,6,0,2,3,5,8,17
Northern Ireland,2020-10-26,,estimate based on partial data,4,6,6,0,2,3,5,8,18
Northern Ireland,2020-11-06,,estimate based on partial data,4,7,8,0,2,3,6,9,21
South West,2020-10-22,,estimate based on partial data,5,6,6,0,2,4,6,8,17
South West,2020-10-26,,estimate based on partial data,5,7,6,0,3,4,7,9,19
Northern Ireland,2020-10-25,,estimate based on partial data,5,7,7,0,2,4,6,9,20
Wales,2020-10-16,,estimate,5,7,7,0,2,4,7,9,20
Northern Ireland,2020-10-28,,estimate based on partial data,5,7,7,0,2,4,7,10,21
South West,2020-10-28,,estimate based on partial data,5,7,7,0,3,4,7,9,19
South West,2020-10-30,,estimate based on partial data,5,7,7,0,3,4,7,10,20
South West,2020-10-31,,estimate based on partial data,5,7,7,0,3,4,7,10,20
Northern Ireland,2020-11-07,,estimate based on partial data,5,7,8,0,2,3,6,9,22
Northern Ireland,2020-10-27,,estimate based on partial data,5,7,8,0,2,4,7,10,21
Northern Ireland,2020-10-29,,estimate based on partial data,5,7,8,0,2,4,7,10,22
Northern Ireland,2020-11-02,,estimate based on partial data,5,8,9,0,2,4,7,11,24
Wales,2020-10-17,,estimate,6,8,7,0,3,4,7,10,22
South West,2020-11-03,,estimate based on partial data,6,8,8,0,3,4,7,11,22
South West,2020-10-29,,estimate based on partial data,6,8,8,0,3,5,8,11,23
South West,2020-11-01,,estimate based on partial data,6,8,8,0,3,5,8,11,23
Wales,2020-10-23,,estimate based on partial data,6,8,8,1,3,5,8,11,22
Wales,2020-10-12,,estimate,6,8,8,1,3,5,8,11,23
Northern Ireland,2020-11-01,,estimate based on partial data,6,9,9,0,3,4,8,12,26
Northern Ireland,2020-11-05,,estimate based on partial data,6,9,10,0,3,5,8,12,26
Northern Ireland,2020-11-04,,estimate based on partial data,6,9,10,0,3,5,8,12,28
Northern Ireland,2020-11-09,,estimate based on partial data,6,10,12,0,3,5,8,12,30
Wales,2020-10-24,,estimate based on partial data,7,9,9,1,3,5,8,12,25
Wales,2020-10-30,,estimate based on partial data,7,9,9,1,3,5,9,13,25
South West,2020-11-02,,estimate based on partial data,7,9,9,1,3,5,9,13,27
Northern Ireland,2020-11-03,,estimate based on partial data,7,9,10,0,3,5,8,12,27
South West,2020-11-06,,estimate based on partial data,7,10,9,1,3,5,9,13,27
South West,2020-11-04,,estimate based on partial data,7,10,9,1,3,6,9,13,27
Wales,2020-10-19,,estimate,7,10,9,1,4,6,9,13,27
South West,2020-11-07,,estimate based on partial data,7,10,10,1,3,5,9,13,26
Wales,2020-10-18,,estimate,7,10,10,1,4,6,9,13,29
Northern Ireland,2020-11-08,,estimate based on partial data,7,11,13,0,3,6,10,14,34
Wales,2020-10-13,,estimate,8,10,9,1,4,6,9,13,27
Wales,2020-11-06,,estimate based on partial data,8,10,10,1,3,6,10,14,30
Wales,2020-10-31,,estimate based on partial data,8,10,11,1,4,6,10,14,29
Wales,2020-10-14,,estimate,8,11,10,1,4,6,10,15,30
South West,2020-11-08,,estimate based on partial data,8,11,11,1,4,6,10,14,30
South West,2020-11-05,,estimate based on partial data,8,11,11,1,4,7,10,15,30
Wales,2020-11-07,,estimate based on partial data,8,12,12,1,4,7,11,15,34
Wales,2020-10-26,,estimate based on partial data,9,11,10,1,4,7,11,15,30
Wales,2020-10-25,,estimate based on partial data,9,11,10,1,4,7,11,16,31
Wales,2020-10-20,,estimate,9,12,11,1,4,7,11,16,32
Wales,2020-10-21,,estimate based on partial data,9,12,11,1,5,7,12,16,33
Wales,2020-10-27,,estimate based on partial data,10,13,11,1,5,8,13,18,34
Wales,2020-11-02,,estimate based on partial data,10,13,12,1,5,8,12,17,35
Wales,2020-10-15,,estimate,10,13,12,1,5,8,13,18,36
Wales,2020-11-01,,estimate based on partial data,10,13,13,1,5,8,12,17,36
Wales,2020-11-09,,estimate based on partial data,10,14,14,1,5,8,13,19,39
Wales,2020-11-08,,estimate based on partial data,11,15,13,1,5,8,14,20,39
Wales,2020-10-28,,estimate based on partial data,11,15,13,1,6,9,14,19,40
Wales,2020-11-03,,estimate based on partial data,11,15,14,1,6,9,14,20,40
Wales,2020-10-22,,estimate based on partial data,12,16,14,1,6,10,15,21,43
Wales,2020-11-04,,estimate based on partial data,12,16,15,2,6,9,15,21,44
Wales,2020-10-29,,estimate based on partial data,14,18,16,2,7,11,18,24,48
Wales,2020-11-05,,estimate based on partial data,16,20,19,2,8,12,19,27,57
