region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Wales,2020-10-24,,estimate based on partial data,0.002,0.004,0.029,-0.043,-0.016,-0.005,0.01,0.023,0.052
Wales,2020-10-25,,estimate based on partial data,0.002,0.004,0.029,-0.043,-0.016,-0.005,0.01,0.023,0.052
Wales,2020-10-26,,estimate based on partial data,0.002,0.004,0.029,-0.043,-0.016,-0.005,0.01,0.023,0.052
Wales,2020-10-27,,estimate based on partial data,0.002,0.004,0.029,-0.043,-0.016,-0.005,0.01,0.023,0.052
Wales,2020-10-28,,estimate based on partial data,0.002,0.004,0.029,-0.043,-0.016,-0.005,0.01,0.023,0.052
Wales,2020-10-29,,estimate based on partial data,0.002,0.004,0.029,-0.043,-0.016,-0.005,0.01,0.023,0.052
Wales,2020-10-30,,estimate based on partial data,0.002,0.004,0.029,-0.043,-0.016,-0.005,0.01,0.023,0.052
Wales,2020-10-31,,estimate based on partial data,0.002,0.004,0.029,-0.043,-0.016,-0.005,0.01,0.023,0.052
Wales,2020-11-01,,estimate based on partial data,0.002,0.004,0.029,-0.043,-0.016,-0.005,0.01,0.023,0.052
Wales,2020-11-02,,estimate based on partial data,0.002,0.004,0.029,-0.043,-0.016,-0.005,0.01,0.023,0.052
Wales,2020-11-03,,estimate based on partial data,0.002,0.004,0.029,-0.043,-0.016,-0.005,0.01,0.023,0.052
Wales,2020-11-04,,estimate based on partial data,0.002,0.004,0.029,-0.043,-0.016,-0.005,0.01,0.023,0.052
Wales,2020-11-05,,estimate based on partial data,0.002,0.004,0.029,-0.043,-0.016,-0.005,0.01,0.023,0.052
Wales,2020-11-06,,estimate based on partial data,0.002,0.004,0.029,-0.043,-0.016,-0.005,0.01,0.023,0.052
Wales,2020-11-07,,estimate based on partial data,0.002,0.004,0.029,-0.043,-0.016,-0.005,0.01,0.023,0.052
Wales,2020-11-08,,estimate based on partial data,0.002,0.004,0.029,-0.043,-0.016,-0.005,0.01,0.023,0.052
Wales,2020-11-09,,estimate based on partial data,0.002,0.004,0.029,-0.043,-0.016,-0.005,0.01,0.023,0.052
Wales,2020-10-12,,estimate,0.019,0.019,0.017,-0.009,0.008,0.015,0.024,0.031,0.047
Wales,2020-10-13,,estimate,0.019,0.019,0.017,-0.009,0.008,0.015,0.024,0.031,0.047
Wales,2020-10-14,,estimate,0.019,0.019,0.017,-0.009,0.008,0.015,0.024,0.031,0.047
Wales,2020-10-15,,estimate,0.019,0.019,0.017,-0.009,0.008,0.015,0.024,0.031,0.047
Wales,2020-10-16,,estimate,0.019,0.019,0.017,-0.009,0.008,0.015,0.024,0.031,0.047
Wales,2020-10-17,,estimate,0.019,0.019,0.017,-0.009,0.008,0.015,0.024,0.031,0.047
Wales,2020-10-18,,estimate,0.019,0.019,0.017,-0.009,0.008,0.015,0.024,0.031,0.047
Wales,2020-10-19,,estimate,0.019,0.019,0.017,-0.009,0.008,0.015,0.024,0.031,0.047
Wales,2020-10-20,,estimate,0.019,0.019,0.017,-0.009,0.008,0.015,0.024,0.031,0.047
Wales,2020-10-21,,estimate based on partial data,0.019,0.019,0.017,-0.009,0.008,0.015,0.024,0.031,0.047
Wales,2020-10-22,,estimate based on partial data,0.019,0.019,0.017,-0.009,0.008,0.015,0.024,0.031,0.047
Wales,2020-10-23,,estimate based on partial data,0.019,0.019,0.017,-0.009,0.008,0.015,0.024,0.031,0.047
Northern Ireland,2020-10-16,,estimate,0.024,0.025,0.027,-0.019,0.006,0.018,0.031,0.042,0.07
Northern Ireland,2020-10-17,,estimate,0.024,0.025,0.027,-0.019,0.006,0.018,0.031,0.042,0.07
Northern Ireland,2020-10-18,,estimate,0.024,0.025,0.027,-0.019,0.006,0.018,0.031,0.042,0.07
Northern Ireland,2020-10-19,,estimate,0.024,0.025,0.027,-0.019,0.006,0.018,0.031,0.042,0.07
