region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Northern Ireland,2020-11-09,,estimate based on partial data,367,376,75,270,323,350,386,420,510
Northern Ireland,2020-11-08,,estimate based on partial data,381,390,74,284,337,364,400,433,522
Northern Ireland,2020-11-07,,estimate based on partial data,395,404,74,298,353,379,415,447,534
Northern Ireland,2020-11-06,,estimate based on partial data,410,419,73,314,368,394,430,461,546
Northern Ireland,2020-11-05,,estimate based on partial data,426,434,71,330,384,410,445,476,558
Northern Ireland,2020-11-04,,estimate based on partial data,442,450,70,347,401,426,461,491,571
Northern Ireland,2020-11-03,,estimate based on partial data,459,466,69,365,419,444,478,507,585
Northern Ireland,2020-11-02,,estimate based on partial data,477,483,67,384,437,461,494,523,598
Northern Ireland,2020-11-01,,estimate based on partial data,495,501,66,403,456,479,512,541,612
Northern Ireland,2020-10-31,,estimate based on partial data,514,520,64,424,476,499,530,559,630
Northern Ireland,2020-10-30,,estimate based on partial data,533,539,62,445,497,519,549,576,646
Northern Ireland,2020-10-29,,estimate,554,559,60,467,518,539,569,595,662
Northern Ireland,2020-10-28,,estimate,575,579,58,491,540,561,591,615,679
Northern Ireland,2020-10-27,,estimate,596,601,56,514,563,583,612,635,697
Northern Ireland,2020-10-26,,estimate,619,623,54,540,587,607,634,656,715
Northern Ireland,2020-10-25,,estimate,643,647,52,566,612,631,656,678,735
Northern Ireland,2020-10-24,,estimate,667,671,50,593,637,655,681,701,755
Northern Ireland,2020-10-23,,estimate,693,696,49,621,663,681,706,726,778
Northern Ireland,2020-10-22,,estimate,719,722,48,649,690,708,731,751,803
Northern Ireland,2020-10-21,,estimate,747,749,47,676,717,735,759,778,831
Northern Ireland,2020-10-20,,estimate,775,777,48,703,745,763,787,806,861
Northern Ireland,2020-10-19,,estimate,803,806,49,731,773,791,816,837,892
Northern Ireland,2020-10-18,,estimate,833,835,51,757,800,820,847,868,924
Northern Ireland,2020-10-17,,estimate,862,865,54,780,827,849,876,900,956
Wales,2020-11-09,,estimate based on partial data,888,914,216,611,765,842,939,1030,1301
Northern Ireland,2020-10-16,,estimate,889,892,58,802,852,875,904,930,987
Wales,2020-11-08,,estimate based on partial data,905,929,206,637,785,860,952,1041,1301
South West,2020-10-11,,estimate,922,924,47,850,892,911,934,954,1003
Wales,2020-11-07,,estimate based on partial data,922,943,196,663,806,878,967,1052,1300
Wales,2020-11-06,,estimate based on partial data,939,959,187,689,828,897,981,1063,1296
South West,2020-10-12,,estimate,957,958,50,879,923,944,968,991,1043
Wales,2020-11-05,,estimate based on partial data,957,974,176,716,851,916,996,1075,1294
Wales,2020-11-04,,estimate based on partial data,975,990,166,745,875,936,1014,1086,1292
