region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Northern Ireland,2020-11-08,,estimate based on partial data,440,460,155,243,353,406,477,544,742
South West,2020-10-11,,estimate,443,459,141,257,361,409,479,541,714
Northern Ireland,2020-11-07,,estimate based on partial data,476,501,171,270,378,440,520,597,815
Northern Ireland,2020-11-09,,estimate based on partial data,493,515,171,277,396,455,538,609,823
Northern Ireland,2020-11-01,,estimate based on partial data,562,582,186,318,447,516,607,692,907
Northern Ireland,2020-11-06,,estimate based on partial data,570,595,200,321,455,527,617,699,963
South West,2020-10-18,,estimate,576,595,184,329,466,531,621,703,926
Northern Ireland,2020-11-05,,estimate based on partial data,612,636,207,349,491,563,660,750,1004
Northern Ireland,2020-10-31,,estimate based on partial data,613,636,204,347,495,564,661,752,1001
Northern Ireland,2020-11-02,,estimate based on partial data,620,648,211,350,500,571,673,771,1021
South West,2020-10-17,,estimate,637,662,209,369,513,590,688,784,1034
Northern Ireland,2020-11-03,,estimate based on partial data,641,671,220,364,514,592,696,801,1071
Northern Ireland,2020-11-04,,estimate based on partial data,676,706,232,377,545,624,734,841,1125
Northern Ireland,2020-10-25,,estimate,696,723,233,391,558,641,753,859,1136
Northern Ireland,2020-10-30,,estimate based on partial data,734,760,239,414,590,680,790,897,1189
South West,2020-10-25,,estimate,743,771,237,433,606,690,804,906,1203
Wales,2020-10-17,,estimate,758,785,239,444,615,704,815,924,1205
Northern Ireland,2020-10-24,,estimate,766,795,255,434,617,705,831,938,1248
Wales,2020-10-18,,estimate,773,800,246,452,628,715,833,942,1250
Northern Ireland,2020-10-29,,estimate,774,805,256,446,625,716,840,955,1264
Northern Ireland,2020-10-26,,estimate,789,819,262,450,632,725,855,973,1300
South West,2020-10-12,,estimate,793,816,250,449,638,735,853,959,1268
South West,2020-10-13,,estimate,793,818,257,450,636,729,855,965,1278
South West,2020-10-16,,estimate,796,827,262,462,643,733,860,977,1315
Northern Ireland,2020-10-18,,estimate,798,829,271,449,638,737,861,979,1326
Northern Ireland,2020-10-27,,estimate,810,843,268,463,656,751,876,998,1320
South West,2020-10-24,,estimate,815,847,265,471,657,752,884,1005,1324
Wales,2020-11-08,,estimate based on partial data,828,868,276,488,675,770,893,1025,1362
Wales,2020-10-12,,estimate,829,857,255,486,673,766,896,1013,1308
Northern Ireland,2020-10-17,,estimate,835,872,285,483,669,768,909,1034,1394
Northern Ireland,2020-10-12,,estimate,840,872,278,473,676,776,915,1038,1359
Northern Ireland,2020-10-28,,estimate,846,881,282,478,684,780,922,1047,1387
Wales,2020-11-07,,estimate based on partial data,850,881,280,491,682,783,915,1036,1366
South West,2020-10-15,,estimate,856,886,273,491,694,792,922,1041,1384
South West,2020-10-14,,estimate,880,911,283,509,710,809,947,1077,1408
South West,2020-11-01,,estimate based on partial data,880,914,283,511,714,819,948,1082,1422
Northern Ireland,2020-10-23,,estimate,897,932,303,502,721,829,973,1107,1469
Northern Ireland,2020-10-13,,estimate,908,948,305,515,726,839,991,1126,1498
Wales,2020-10-24,,estimate,910,939,287,528,738,848,976,1103,1455
Wales,2020-10-15,,estimate,918,951,291,542,749,849,992,1119,1469
Wales,2020-11-01,,estimate based on partial data,919,954,290,546,747,851,992,1118,1484
Wales,2020-10-13,,estimate,922,956,295,536,754,857,995,1128,1481
Wales,2020-10-16,,estimate,930,964,290,555,761,864,1001,1124,1492
Wales,2020-10-25,,estimate,932,963,294,539,758,861,1005,1134,1500
Northern Ireland,2020-10-19,,estimate,934,964,303,542,744,862,1007,1148,1513
Wales,2020-10-31,,estimate based on partial data,936,965,297,539,751,864,1006,1141,1498
Wales,2020-10-14,,estimate,940,976,296,560,769,878,1012,1149,1501
Northern Ireland,2020-10-22,,estimate,956,996,319,549,769,884,1041,1185,1583
Northern Ireland,2020-10-16,,estimate,960,990,313,536,765,881,1036,1177,1549
Northern Ireland,2020-10-15,,estimate,965,999,318,550,771,892,1041,1181,1581
Northern Ireland,2020-10-20,,estimate,972,1009,332,538,775,896,1054,1201,1595
South West,2020-10-31,,estimate based on partial data,976,1014,324,551,790,902,1056,1197,1587
South West,2020-11-08,,estimate based on partial data,986,1024,334,549,788,908,1063,1218,1627
Northern Ireland,2020-10-14,,estimate,996,1041,337,564,801,923,1075,1234,1655
