region,date,type,median,lower_90,upper_90,lower_50,upper_50
England,2020-08-07,estimate based on partial data,7,4,10,5,7
England,2020-08-08,estimate based on partial data,6,4,10,5,7
England,2020-08-09,estimate based on partial data,6,4,10,5,7
England,2020-08-10,estimate based on partial data,6,3,10,4,7
England,2020-08-11,estimate based on partial data,6,3,10,4,6
England,2020-08-12,estimate based on partial data,6,3,10,4,6
England,2020-08-13,estimate based on partial data,5,3,10,4,6
England,2020-08-14,estimate based on partial data,5,2,10,3,6
England,2020-08-15,estimate based on partial data,5,2,10,3,6
England,2020-08-16,estimate based on partial data,5,2,10,3,5
England,2020-08-17,estimate based on partial data,5,2,10,3,5
England,2020-08-18,estimate based on partial data,5,1,10,3,5
Northern Ireland,2020-06-10,estimate,0,0,1,0,1
Northern Ireland,2020-06-11,estimate,0,0,1,0,1
Northern Ireland,2020-06-12,estimate,0,0,1,0,1
Northern Ireland,2020-06-13,estimate,0,0,1,0,0
Northern Ireland,2020-06-14,estimate,0,0,1,0,0
Northern Ireland,2020-06-15,estimate,0,0,1,0,0
Northern Ireland,2020-06-16,estimate,0,0,1,0,0
Northern Ireland,2020-06-17,estimate,0,0,1,0,0
Northern Ireland,2020-06-18,estimate,0,0,1,0,0
Northern Ireland,2020-06-19,estimate,0,0,1,0,0
Northern Ireland,2020-06-20,estimate,0,0,1,0,0
Northern Ireland,2020-06-21,estimate,0,0,1,0,0
Northern Ireland,2020-06-22,estimate,0,0,0,0,0
Northern Ireland,2020-06-23,estimate,0,0,0,0,0
Northern Ireland,2020-06-24,estimate,0,0,0,0,0
Northern Ireland,2020-06-25,estimate,0,0,0,0,0
Northern Ireland,2020-06-26,estimate,0,0,0,0,0
Northern Ireland,2020-06-27,estimate,0,0,0,0,0
Northern Ireland,2020-06-28,estimate,0,0,0,0,0
Northern Ireland,2020-06-29,estimate,0,0,0,0,0
Northern Ireland,2020-06-30,estimate,0,0,0,0,0
Northern Ireland,2020-07-01,estimate,0,0,0,0,0
Northern Ireland,2020-07-02,estimate,0,0,0,0,0
Northern Ireland,2020-07-03,estimate,0,0,0,0,0
Northern Ireland,2020-07-04,estimate,0,0,0,0,0
Northern Ireland,2020-07-05,estimate,0,0,0,0,0
Northern Ireland,2020-07-06,estimate,0,0,0,0,0
Northern Ireland,2020-07-07,estimate,0,0,0,0,0
Northern Ireland,2020-07-08,estimate,0,0,0,0,0
Northern Ireland,2020-07-09,estimate,0,0,0,0,0
Northern Ireland,2020-07-10,estimate,0,0,0,0,0
Northern Ireland,2020-07-11,estimate,0,0,0,0,0
Northern Ireland,2020-07-12,estimate,0,0,0,0,0
Northern Ireland,2020-07-13,estimate,0,0,0,0,0
Northern Ireland,2020-07-14,estimate,0,0,0,0,0
Northern Ireland,2020-07-15,estimate,0,0,0,0,0
Northern Ireland,2020-07-16,estimate,0,0,0,0,0
Northern Ireland,2020-07-17,estimate,0,0,0,0,0
Northern Ireland,2020-07-18,estimate,0,0,0,0,0
Northern Ireland,2020-07-19,estimate,0,0,0,0,0
Northern Ireland,2020-07-20,estimate,0,0,0,0,0
Northern Ireland,2020-07-21,estimate,0,0,0,0,0
Northern Ireland,2020-07-22,estimate,0,0,0,0,0
Northern Ireland,2020-07-23,estimate,0,0,0,0,0
Northern Ireland,2020-07-24,estimate,0,0,0,0,0
Northern Ireland,2020-07-25,estimate,0,0,0,0,0
Northern Ireland,2020-07-26,estimate,0,0,0,0,0
Northern Ireland,2020-07-27,estimate,0,0,0,0,0
Northern Ireland,2020-07-28,estimate,0,0,0,0,0
Northern Ireland,2020-07-29,estimate,0,0,0,0,0
Northern Ireland,2020-07-30,estimate,0,0,0,0,0
Northern Ireland,2020-07-31,estimate,0,0,0,0,0
Northern Ireland,2020-08-01,estimate based on partial data,0,0,0,0,0
Northern Ireland,2020-08-02,estimate based on partial data,0,0,0,0,0
Northern Ireland,2020-08-03,estimate based on partial data,0,0,0,0,0
Northern Ireland,2020-08-04,estimate based on partial data,0,0,0,0,0
Northern Ireland,2020-08-05,estimate based on partial data,0,0,0,0,0
Northern Ireland,2020-08-06,estimate based on partial data,0,0,0,0,0
Northern Ireland,2020-08-07,estimate based on partial data,0,0,1,0,0
Northern Ireland,2020-08-08,estimate based on partial data,0,0,1,0,0
Northern Ireland,2020-08-09,estimate based on partial data,0,0,1,0,0
Northern Ireland,2020-08-10,estimate based on partial data,0,0,1,0,0
Northern Ireland,2020-08-11,estimate based on partial data,0,0,1,0,0
Northern Ireland,2020-08-12,estimate based on partial data,0,0,2,0,0
Northern Ireland,2020-08-13,estimate based on partial data,0,0,2,0,0
Northern Ireland,2020-08-14,estimate based on partial data,0,0,3,0,0
Northern Ireland,2020-08-15,estimate based on partial data,0,0,3,0,0
Northern Ireland,2020-08-16,estimate based on partial data,0,0,4,0,0
Northern Ireland,2020-08-17,estimate based on partial data,0,0,6,0,0
Northern Ireland,2020-08-18,estimate based on partial data,0,0,8,0,0
Scotland,2020-06-09,estimate,1,1,2,1,2
Scotland,2020-06-10,estimate,1,1,2,1,1
Scotland,2020-06-11,estimate,1,1,2,1,1
Scotland,2020-06-12,estimate,1,0,2,1,1
Scotland,2020-06-13,estimate,1,0,1,1,1
Scotland,2020-06-14,estimate,1,0,1,0,1
Scotland,2020-06-15,estimate,1,0,1,0,1
Scotland,2020-06-16,estimate,1,0,1,0,1
Scotland,2020-06-17,estimate,0,0,1,0,1
Scotland,2020-06-18,estimate,0,0,1,0,1
Scotland,2020-06-19,estimate,0,0,1,0,0
Scotland,2020-06-20,estimate,0,0,1,0,0
Scotland,2020-06-21,estimate,0,0,0,0,0
Scotland,2020-06-22,estimate,0,0,0,0,0
Scotland,2020-06-23,estimate,0,0,0,0,0
Scotland,2020-06-24,estimate,0,0,0,0,0
Scotland,2020-06-25,estimate,0,0,0,0,0
Scotland,2020-06-26,estimate,0,0,0,0,0
Scotland,2020-06-27,estimate,0,0,0,0,0
Scotland,2020-06-28,estimate,0,0,0,0,0
Scotland,2020-06-29,estimate,0,0,0,0,0
Scotland,2020-06-30,estimate,0,0,0,0,0
Scotland,2020-07-01,estimate,0,0,0,0,0
Scotland,2020-07-02,estimate,0,0,0,0,0
Scotland,2020-07-03,estimate,0,0,0,0,0
Scotland,2020-07-04,estimate,0,0,0,0,0
Scotland,2020-07-05,estimate,0,0,0,0,0
Scotland,2020-07-06,estimate,0,0,0,0,0
Scotland,2020-07-07,estimate,0,0,0,0,0
Scotland,2020-07-08,estimate,0,0,0,0,0
Scotland,2020-07-09,estimate,0,0,0,0,0
Scotland,2020-07-10,estimate,0,0,0,0,0
Scotland,2020-07-11,estimate,0,0,0,0,0
Scotland,2020-07-12,estimate,0,0,0,0,0
Scotland,2020-07-13,estimate,0,0,0,0,0
Scotland,2020-07-14,estimate,0,0,0,0,0
Scotland,2020-07-15,estimate,0,0,0,0,0
Scotland,2020-07-16,estimate,0,0,0,0,0
Scotland,2020-07-17,estimate,0,0,0,0,0
Scotland,2020-07-18,estimate,0,0,0,0,0
Scotland,2020-07-19,estimate,0,0,0,0,0
Scotland,2020-07-20,estimate,0,0,0,0,0
Scotland,2020-07-21,estimate,0,0,0,0,0
Scotland,2020-07-22,estimate,0,0,0,0,0
Scotland,2020-07-23,estimate,0,0,0,0,0
Scotland,2020-07-24,estimate,0,0,0,0,0
Scotland,2020-07-25,estimate,0,0,0,0,0
Scotland,2020-07-26,estimate,0,0,0,0,0
Scotland,2020-07-27,estimate,0,0,0,0,0
Scotland,2020-07-28,estimate,0,0,0,0,0
Scotland,2020-07-29,estimate,0,0,0,0,0
Scotland,2020-07-30,estimate,0,0,0,0,0
Scotland,2020-07-31,estimate,0,0,0,0,0
Scotland,2020-08-01,estimate based on partial data,0,0,0,0,0
Scotland,2020-08-02,estimate based on partial data,0,0,0,0,0
Scotland,2020-08-03,estimate based on partial data,0,0,0,0,0
Scotland,2020-08-04,estimate based on partial data,0,0,0,0,0
Scotland,2020-08-05,estimate based on partial data,0,0,0,0,0
Scotland,2020-08-06,estimate based on partial data,0,0,0,0,0
Scotland,2020-08-07,estimate based on partial data,0,0,0,0,0
Scotland,2020-08-08,estimate based on partial data,0,0,0,0,0
Scotland,2020-08-09,estimate based on partial data,0,0,0,0,0
Scotland,2020-08-10,estimate based on partial data,0,0,0,0,0
Scotland,2020-08-11,estimate based on partial data,0,0,0,0,0
Scotland,2020-08-12,estimate based on partial data,0,0,0,0,0
Scotland,2020-08-13,estimate based on partial data,0,0,0,0,0
Scotland,2020-08-14,estimate based on partial data,0,0,0,0,0
Scotland,2020-08-15,estimate based on partial data,0,0,0,0,0
Scotland,2020-08-16,estimate based on partial data,0,0,0,0,0
Scotland,2020-08-17,estimate based on partial data,0,0,0,0,0
Scotland,2020-08-18,estimate based on partial data,0,0,0,0,0
Wales,2020-06-09,estimate,5,3,7,4,5
Wales,2020-06-10,estimate,4,3,6,3,5
Wales,2020-06-11,estimate,4,2,6,3,5
Wales,2020-06-12,estimate,4,2,6,3,4
Wales,2020-06-13,estimate,4,2,6,3,4
Wales,2020-06-14,estimate,4,2,5,3,4
Wales,2020-06-15,estimate,3,2,5,3,4
Wales,2020-06-16,estimate,3,2,5,2,3
Wales,2020-06-17,estimate,3,2,4,2,3
Wales,2020-06-18,estimate,3,2,4,2,3
Wales,2020-06-19,estimate,3,1,4,2,3
Wales,2020-06-20,estimate,2,1,4,2,3
Wales,2020-06-21,estimate,2,1,3,2,2
Wales,2020-06-22,estimate,2,1,3,1,2
Wales,2020-06-23,estimate,2,1,3,1,2
Wales,2020-06-24,estimate,2,1,3,1,2
Wales,2020-06-25,estimate,1,1,2,1,2
Wales,2020-06-26,estimate,1,0,2,1,1
Wales,2020-06-27,estimate,1,0,2,1,1
Wales,2020-06-28,estimate,1,0,2,1,1
Wales,2020-06-29,estimate,1,0,2,0,1
Wales,2020-06-30,estimate,1,0,2,0,1
Wales,2020-07-01,estimate,1,0,1,0,1
Wales,2020-07-02,estimate,1,0,1,0,1
Wales,2020-07-03,estimate,1,0,1,0,1
Wales,2020-07-04,estimate,1,0,1,0,1
Wales,2020-07-05,estimate,1,0,1,0,1
Wales,2020-07-06,estimate,1,0,1,0,1
Wales,2020-07-07,estimate,1,0,1,0,1
Wales,2020-07-08,estimate,1,0,1,0,1
Wales,2020-07-09,estimate,1,0,1,0,1
Wales,2020-07-10,estimate,1,0,1,0,1
Wales,2020-07-11,estimate,1,0,1,0,1
Wales,2020-07-12,estimate,1,0,1,0,1
Wales,2020-07-13,estimate,1,0,1,0,1
Wales,2020-07-14,estimate,1,0,2,1,1
Wales,2020-07-15,estimate,1,0,2,1,1
Wales,2020-07-16,estimate,1,0,2,1,1
Wales,2020-07-17,estimate,1,0,2,1,1
Wales,2020-07-18,estimate,1,1,2,1,1
Wales,2020-07-19,estimate,1,1,2,1,2
Wales,2020-07-20,estimate,2,1,3,1,2
Wales,2020-07-21,estimate,2,1,3,1,2
Wales,2020-07-22,estimate,2,1,3,1,2
Wales,2020-07-23,estimate,2,1,4,1,2
Wales,2020-07-24,estimate,2,1,4,1,3
Wales,2020-07-25,estimate,2,1,4,1,3
Wales,2020-07-26,estimate,2,1,4,1,3
Wales,2020-07-27,estimate,2,1,4,2,3
Wales,2020-07-28,estimate,2,1,3,1,2
Wales,2020-07-29,estimate,2,1,3,1,2
Wales,2020-07-30,estimate,2,1,3,1,2
Wales,2020-07-31,estimate,2,1,3,1,2
Wales,2020-08-01,estimate based on partial data,1,1,3,1,2
Wales,2020-08-02,estimate based on partial data,1,0,2,1,2
Wales,2020-08-03,estimate based on partial data,1,0,2,1,2
Wales,2020-08-04,estimate based on partial data,1,0,2,1,1
Wales,2020-08-05,estimate based on partial data,1,0,2,0,1
Wales,2020-08-06,estimate based on partial data,1,0,2,0,1
Wales,2020-08-07,estimate based on partial data,1,0,2,0,1
Wales,2020-08-08,estimate based on partial data,1,0,2,0,1
Wales,2020-08-09,estimate based on partial data,1,0,2,0,1
Wales,2020-08-10,estimate based on partial data,1,0,2,0,1
Wales,2020-08-11,estimate based on partial data,0,0,2,0,0
Wales,2020-08-12,estimate based on partial data,0,0,2,0,0
Wales,2020-08-13,estimate based on partial data,0,0,2,0,0
Wales,2020-08-14,estimate based on partial data,0,0,2,0,0
Wales,2020-08-15,estimate based on partial data,0,0,2,0,0
Wales,2020-08-16,estimate based on partial data,0,0,2,0,0
Wales,2020-08-17,estimate based on partial data,0,0,2,0,0
Wales,2020-08-18,estimate based on partial data,0,0,3,0,0
