region,date,type,median,lower_90,upper_90,lower_50,upper_50
England,2020-05-08,estimate,0.9,0.8,1,0.86,0.94
England,2020-05-09,estimate,0.91,0.81,1.02,0.86,0.94
England,2020-05-10,estimate,0.91,0.81,1.01,0.87,0.95
England,2020-05-11,estimate,0.91,0.81,1.01,0.87,0.94
England,2020-05-12,estimate,0.9,0.8,1,0.86,0.93
England,2020-05-13,estimate,0.89,0.8,0.99,0.85,0.93
England,2020-05-14,estimate,0.88,0.79,0.99,0.84,0.92
England,2020-05-15,estimate,0.87,0.77,0.96,0.83,0.9
England,2020-05-16,estimate,0.86,0.76,0.95,0.81,0.89
England,2020-05-17,estimate,0.84,0.75,0.94,0.8,0.88
England,2020-05-18,estimate,0.83,0.73,0.93,0.79,0.87
England,2020-05-19,estimate,0.82,0.72,0.91,0.77,0.85
England,2020-05-20,estimate,0.8,0.71,0.9,0.76,0.84
England,2020-05-21,estimate,0.79,0.7,0.9,0.75,0.83
England,2020-05-22,estimate,0.78,0.69,0.88,0.75,0.82
England,2020-05-23,estimate,0.78,0.69,0.87,0.73,0.81
England,2020-05-24,estimate,0.77,0.68,0.87,0.73,0.8
England,2020-05-25,estimate,0.77,0.68,0.87,0.73,0.8
England,2020-05-26,estimate,0.77,0.67,0.86,0.73,0.8
England,2020-05-27,estimate,0.77,0.68,0.86,0.73,0.8
England,2020-05-28,estimate,0.78,0.68,0.87,0.74,0.81
England,2020-05-29,estimate,0.78,0.68,0.87,0.74,0.82
England,2020-05-30,estimate,0.79,0.7,0.89,0.76,0.84
England,2020-05-31,estimate,0.8,0.71,0.91,0.76,0.83
England,2020-06-01,estimate,0.81,0.71,0.91,0.78,0.86
England,2020-06-02,estimate,0.83,0.72,0.92,0.79,0.87
England,2020-06-03,estimate,0.84,0.74,0.94,0.8,0.88
England,2020-06-04,estimate,0.85,0.75,0.96,0.8,0.89
England,2020-06-05,estimate,0.86,0.75,0.97,0.82,0.91
England,2020-06-06,estimate,0.87,0.77,0.98,0.82,0.91
England,2020-06-07,estimate,0.88,0.78,0.99,0.84,0.92
England,2020-06-08,estimate,0.89,0.78,1,0.85,0.93
England,2020-06-09,estimate,0.89,0.79,1,0.84,0.93
England,2020-06-10,estimate,0.9,0.78,1,0.85,0.94
England,2020-06-11,estimate,0.9,0.77,0.99,0.84,0.93
England,2020-06-12,estimate,0.89,0.78,1,0.85,0.94
England,2020-06-13,estimate,0.89,0.78,1,0.85,0.94
England,2020-06-14,estimate,0.88,0.76,0.99,0.84,0.92
England,2020-06-15,estimate,0.88,0.77,0.99,0.83,0.92
England,2020-06-16,estimate,0.87,0.76,0.99,0.82,0.91
England,2020-06-17,estimate,0.86,0.76,0.98,0.81,0.89
England,2020-06-18,estimate,0.85,0.74,0.95,0.81,0.9
England,2020-06-19,estimate,0.84,0.74,0.95,0.79,0.88
England,2020-06-20,estimate,0.83,0.72,0.94,0.78,0.87
England,2020-06-21,estimate,0.82,0.72,0.93,0.76,0.85
England,2020-06-22,estimate,0.81,0.71,0.92,0.76,0.84
England,2020-06-23,estimate,0.8,0.69,0.91,0.75,0.83
England,2020-06-24,estimate,0.79,0.7,0.91,0.74,0.83
England,2020-06-25,estimate,0.79,0.69,0.9,0.74,0.83
England,2020-06-26,estimate,0.79,0.68,0.89,0.73,0.82
England,2020-06-27,estimate,0.79,0.68,0.89,0.74,0.82
England,2020-06-28,estimate,0.78,0.68,0.9,0.74,0.83
England,2020-06-29,estimate,0.79,0.68,0.9,0.74,0.83
England,2020-06-30,estimate,0.79,0.68,0.9,0.75,0.83
England,2020-07-01,estimate,0.79,0.69,0.91,0.75,0.84
England,2020-07-02,estimate,0.8,0.68,0.91,0.75,0.84
England,2020-07-03,estimate,0.8,0.68,0.92,0.76,0.85
England,2020-07-04,estimate,0.81,0.69,0.92,0.76,0.86
England,2020-07-05,estimate,0.82,0.7,0.95,0.78,0.87
England,2020-07-06,estimate,0.83,0.71,0.95,0.79,0.89
England,2020-07-07,estimate,0.83,0.7,0.94,0.78,0.88
England,2020-07-08,estimate,0.84,0.72,0.96,0.79,0.89
England,2020-07-09,estimate,0.85,0.73,0.98,0.81,0.91
England,2020-07-10,estimate,0.86,0.74,0.99,0.81,0.91
England,2020-07-11,estimate,0.87,0.74,0.99,0.82,0.92
England,2020-07-12,estimate,0.87,0.76,1.01,0.81,0.91
England,2020-07-13,estimate,0.88,0.76,1.02,0.81,0.91
England,2020-07-14,estimate,0.89,0.76,1.01,0.82,0.92
England,2020-07-15,estimate,0.89,0.77,1.03,0.83,0.94
England,2020-07-16,estimate,0.9,0.77,1.04,0.84,0.94
England,2020-07-17,estimate,0.91,0.77,1.04,0.86,0.96
England,2020-07-18,estimate,0.91,0.78,1.05,0.86,0.96
England,2020-07-19,estimate,0.91,0.79,1.07,0.85,0.96
England,2020-07-20,estimate,0.92,0.79,1.07,0.85,0.96
England,2020-07-21,estimate,0.92,0.78,1.06,0.84,0.96
England,2020-07-22,estimate,0.92,0.78,1.06,0.86,0.97
England,2020-07-23,estimate,0.92,0.79,1.07,0.86,0.97
England,2020-07-24,estimate,0.92,0.79,1.08,0.86,0.97
England,2020-07-25,estimate,0.93,0.8,1.09,0.87,0.98
England,2020-07-26,estimate,0.93,0.8,1.08,0.85,0.97
England,2020-07-27,estimate,0.93,0.79,1.08,0.88,1
England,2020-07-28,estimate,0.93,0.79,1.08,0.87,0.99
England,2020-07-29,estimate,0.94,0.8,1.08,0.88,1
England,2020-07-30,estimate,0.94,0.79,1.08,0.87,0.99
England,2020-07-31,estimate,0.94,0.79,1.09,0.88,1
England,2020-08-01,estimate,0.95,0.79,1.09,0.88,1.01
England,2020-08-02,estimate,0.94,0.8,1.1,0.89,1.01
England,2020-08-03,estimate,0.95,0.8,1.11,0.88,1
England,2020-08-04,estimate,0.95,0.81,1.12,0.91,1.03
England,2020-08-05,estimate,0.96,0.8,1.11,0.9,1.03
England,2020-08-06,estimate,0.97,0.82,1.13,0.91,1.04
England,2020-08-07,estimate,0.98,0.82,1.13,0.91,1.03
England,2020-08-08,estimate,0.99,0.83,1.15,0.93,1.05
England,2020-08-09,estimate based on partial data,1,0.85,1.17,0.93,1.05
England,2020-08-10,estimate based on partial data,1.02,0.85,1.19,0.97,1.09
England,2020-08-11,estimate based on partial data,1.03,0.86,1.2,0.97,1.11
England,2020-08-12,estimate based on partial data,1.05,0.85,1.23,1,1.16
England,2020-08-13,estimate based on partial data,1.07,0.86,1.28,1,1.17
England,2020-08-14,estimate based on partial data,1.09,0.84,1.33,1.01,1.19
England,2020-08-15,estimate based on partial data,1.11,0.83,1.39,1,1.21
England,2020-08-16,estimate based on partial data,1.12,0.81,1.46,0.99,1.24
England,2020-08-17,estimate based on partial data,1.14,0.78,1.51,0.98,1.27
England,2020-08-18,estimate based on partial data,1.16,0.76,1.59,1.02,1.35
England,2020-08-19,estimate based on partial data,1.18,0.74,1.67,1.01,1.39
England,2020-08-20,estimate based on partial data,1.2,0.67,1.72,0.96,1.38
England,2020-08-21,estimate based on partial data,1.21,0.68,1.84,0.93,1.39
England,2020-08-22,estimate based on partial data,1.22,0.64,1.91,0.94,1.44
England,2020-08-23,estimate based on partial data,1.22,0.57,1.96,0.89,1.42
England,2020-08-24,estimate based on partial data,1.23,0.45,1.95,0.89,1.47
England,2020-08-25,estimate based on partial data,1.23,0.42,2.01,0.77,1.38
England,2020-08-26,estimate based on partial data,1.23,0.46,2.15,0.74,1.37
