region,date,type,median,lower_90,upper_90,lower_50,upper_50
England,2020-07-12,estimate,19,9,29,13,21
England,2020-07-13,estimate,19,9,29,12,20
England,2020-07-14,estimate,19,10,29,12,20
England,2020-07-15,estimate,18,8,26,12,19
England,2020-07-16,estimate,17,7,25,12,19
England,2020-07-17,estimate,15,7,23,12,18
England,2020-07-18,estimate,15,6,22,11,17
England,2020-07-19,estimate,14,6,22,9,15
England,2020-07-20,estimate,14,7,22,9,15
England,2020-07-21,estimate,14,6,21,9,15
England,2020-07-22,estimate,13,6,20,8,14
England,2020-07-23,estimate,13,6,20,10,15
England,2020-07-24,estimate,12,5,18,8,13
England,2020-07-25,estimate,11,4,17,7,12
England,2020-07-26,estimate,11,4,17,6,11
England,2020-07-27,estimate,11,4,17,7,12
England,2020-07-28,estimate,11,4,17,6,11
England,2020-07-29,estimate,10,4,16,6,11
England,2020-07-30,estimate,10,3,16,6,11
England,2020-07-31,estimate,9,3,15,5,10
England,2020-08-01,estimate,9,3,14,6,10
England,2020-08-02,estimate,9,3,14,6,10
England,2020-08-03,estimate,9,3,14,6,10
England,2020-08-04,estimate,9,3,15,6,10
England,2020-08-05,estimate,9,2,13,5,9
England,2020-08-06,estimate,8,3,14,6,10
England,2020-08-07,estimate,8,3,13,4,8
England,2020-08-08,estimate,8,2,13,5,9
England,2020-08-09,estimate based on partial data,8,3,13,4,8
England,2020-08-10,estimate based on partial data,8,3,13,4,8
England,2020-08-11,estimate based on partial data,8,2,13,5,9
England,2020-08-12,estimate based on partial data,8,2,12,4,8
England,2020-08-13,estimate based on partial data,8,3,13,4,8
England,2020-08-14,estimate based on partial data,7,2,12,3,7
England,2020-08-15,estimate based on partial data,7,2,12,3,7
England,2020-08-16,estimate based on partial data,7,2,12,3,7
England,2020-08-17,estimate based on partial data,7,2,12,4,8
England,2020-08-18,estimate based on partial data,8,3,13,4,8
England,2020-08-19,estimate based on partial data,7,2,12,4,8
England,2020-08-20,estimate based on partial data,7,2,12,4,8
England,2020-08-21,estimate based on partial data,7,2,12,4,8
England,2020-08-22,estimate based on partial data,7,2,12,4,8
England,2020-08-23,estimate based on partial data,8,1,12,4,8
England,2020-08-24,estimate based on partial data,8,2,13,5,9
England,2020-08-25,estimate based on partial data,9,2,14,6,10
England,2020-08-26,estimate based on partial data,9,3,15,4,9
