region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Northern Ireland,2020-10-16,,estimate,0.003,0.004,0.024,-0.034,-0.013,-0.003,0.009,0.02,0.046
Northern Ireland,2020-10-17,,estimate,0.003,0.004,0.024,-0.034,-0.013,-0.003,0.009,0.02,0.046
Northern Ireland,2020-10-18,,estimate,0.003,0.004,0.024,-0.034,-0.013,-0.003,0.009,0.02,0.046
Northern Ireland,2020-10-19,,estimate,0.003,0.004,0.024,-0.034,-0.013,-0.003,0.009,0.02,0.046
Northern Ireland,2020-10-20,,estimate,0.003,0.004,0.024,-0.034,-0.013,-0.003,0.009,0.02,0.046
Northern Ireland,2020-10-21,,estimate,0.003,0.004,0.024,-0.034,-0.013,-0.003,0.009,0.02,0.046
Northern Ireland,2020-10-22,,estimate,0.003,0.004,0.024,-0.034,-0.013,-0.003,0.009,0.02,0.046
Northern Ireland,2020-10-23,,estimate based on partial data,0.003,0.004,0.024,-0.034,-0.013,-0.003,0.009,0.02,0.046
Northern Ireland,2020-10-24,,estimate based on partial data,0.003,0.004,0.024,-0.034,-0.013,-0.003,0.009,0.02,0.046
Northern Ireland,2020-10-25,,estimate based on partial data,0.003,0.004,0.024,-0.034,-0.013,-0.003,0.009,0.02,0.046
Northern Ireland,2020-10-26,,estimate based on partial data,0.003,0.004,0.024,-0.034,-0.013,-0.003,0.009,0.02,0.046
Northern Ireland,2020-10-27,,estimate based on partial data,0.003,0.004,0.024,-0.034,-0.013,-0.003,0.009,0.02,0.046
Northern Ireland,2020-10-28,,estimate based on partial data,0.003,0.004,0.024,-0.034,-0.013,-0.003,0.009,0.02,0.046
Northern Ireland,2020-10-29,,estimate based on partial data,0.003,0.004,0.024,-0.034,-0.013,-0.003,0.009,0.02,0.046
Northern Ireland,2020-10-30,,estimate based on partial data,0.003,0.004,0.024,-0.034,-0.013,-0.003,0.009,0.02,0.046
Northern Ireland,2020-10-31,,estimate based on partial data,0.003,0.004,0.024,-0.034,-0.013,-0.003,0.009,0.02,0.046
Northern Ireland,2020-11-01,,estimate based on partial data,0.003,0.004,0.024,-0.034,-0.013,-0.003,0.009,0.02,0.046
Northern Ireland,2020-11-02,,estimate based on partial data,0.003,0.004,0.024,-0.034,-0.013,-0.003,0.009,0.02,0.046
Wales,2020-10-24,,estimate based on partial data,0.025,0.026,0.028,-0.019,0.007,0.018,0.032,0.044,0.073
Wales,2020-10-25,,estimate based on partial data,0.025,0.026,0.028,-0.019,0.007,0.018,0.032,0.044,0.073
Wales,2020-10-26,,estimate based on partial data,0.025,0.026,0.028,-0.019,0.007,0.018,0.032,0.044,0.073
Wales,2020-10-27,,estimate based on partial data,0.025,0.026,0.028,-0.019,0.007,0.018,0.032,0.044,0.073
Wales,2020-10-28,,estimate based on partial data,0.025,0.026,0.028,-0.019,0.007,0.018,0.032,0.044,0.073
Wales,2020-10-29,,estimate based on partial data,0.025,0.026,0.028,-0.019,0.007,0.018,0.032,0.044,0.073
Wales,2020-10-30,,estimate based on partial data,0.025,0.026,0.028,-0.019,0.007,0.018,0.032,0.044,0.073
Wales,2020-10-31,,estimate based on partial data,0.025,0.026,0.028,-0.019,0.007,0.018,0.032,0.044,0.073
Wales,2020-10-03,,estimate,0.035,0.035,0.005,0.026,0.032,0.034,0.037,0.039,0.044
Wales,2020-10-04,,estimate,0.035,0.035,0.005,0.026,0.032,0.034,0.037,0.039,0.044
Wales,2020-10-05,,estimate,0.035,0.035,0.005,0.026,0.032,0.034,0.037,0.039,0.044
Wales,2020-10-06,,estimate,0.035,0.035,0.005,0.026,0.032,0.034,0.037,0.039,0.044
Wales,2020-10-07,,estimate,0.035,0.035,0.005,0.026,0.032,0.034,0.037,0.039,0.044
Wales,2020-10-08,,estimate,0.035,0.035,0.005,0.026,0.032,0.034,0.037,0.039,0.044
Wales,2020-10-09,,estimate,0.035,0.035,0.005,0.026,0.032,0.034,0.037,0.039,0.044
Wales,2020-10-10,,estimate,0.035,0.035,0.005,0.026,0.032,0.034,0.037,0.039,0.044
Wales,2020-10-11,,estimate,0.035,0.035,0.005,0.026,0.032,0.034,0.037,0.039,0.044
Wales,2020-10-12,,estimate,0.035,0.035,0.005,0.026,0.032,0.034,0.037,0.039,0.044
