region,date,type,median,lower_90,upper_90,lower_50,upper_50
England,2020-04-02,estimate,2394,1646,3223,2046,2655
England,2020-04-03,estimate,2212,1548,3021,1842,2430
England,2020-04-04,estimate,2022,1400,2692,1742,2270
England,2020-04-05,estimate,2068,1409,2758,1747,2286
England,2020-04-06,estimate,2460,1653,3242,2109,2745
England,2020-04-07,estimate,2455,1687,3308,2094,2740
England,2020-04-08,estimate,2428,1584,3183,2059,2697
England,2020-04-09,estimate,2296,1496,3073,1903,2553
England,2020-04-10,estimate,2058,1427,2788,1772,2300
England,2020-04-11,estimate,1831,1260,2449,1504,1973
England,2020-04-12,estimate,1828,1260,2427,1588,2066
England,2020-04-13,estimate,2119,1406,2798,1787,2377
England,2020-04-14,estimate,2085,1376,2756,1761,2306
England,2020-04-15,estimate,2022,1351,2634,1686,2240
England,2020-04-16,estimate,1893,1317,2556,1621,2125
England,2020-04-17,estimate,1673,1155,2217,1419,1852
England,2020-04-18,estimate,1469,957,1940,1293,1680
England,2020-04-19,estimate,1446,995,1929,1217,1600
England,2020-04-20,estimate,1667,1127,2194,1412,1843
England,2020-04-21,estimate,1609,1106,2156,1346,1764
England,2020-04-22,estimate,1578,1077,2135,1296,1716
England,2020-04-23,estimate,1469,986,1947,1240,1625
England,2020-04-24,estimate,1302,899,1761,1093,1440
England,2020-04-25,estimate,1141,738,1497,949,1256
England,2020-04-26,estimate,1124,793,1545,922,1229
England,2020-04-27,estimate,1292,835,1709,1081,1428
England,2020-04-28,estimate,1264,856,1676,1068,1417
England,2020-04-29,estimate,1239,837,1644,1053,1373
England,2020-04-30,estimate,1159,802,1556,971,1282
England,2020-05-01,estimate,1039,726,1375,918,1185
England,2020-05-02,estimate,913,634,1220,769,1012
England,2020-05-03,estimate,905,603,1206,768,1001
England,2020-05-04,estimate,1042,729,1391,901,1170
England,2020-05-05,estimate,1036,686,1368,850,1129
England,2020-05-06,estimate,1019,726,1374,885,1141
England,2020-05-07,estimate,949,645,1263,811,1071
England,2020-05-08,estimate,860,604,1177,694,918
England,2020-05-09,estimate,759,522,1011,619,822
England,2020-05-10,estimate,754,492,989,634,833
England,2020-05-11,estimate,878,603,1158,732,959
England,2020-05-12,estimate,861,595,1165,711,946
England,2020-05-13,estimate,840,601,1135,722,941
England,2020-05-14,estimate,799,526,1063,686,895
