region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Northern Ireland,2020-10-16,,estimate,0.89,0.89,0.05,0.81,0.85,0.88,0.9,0.92,0.98
Northern Ireland,2020-10-17,,estimate,0.89,0.89,0.05,0.81,0.85,0.88,0.9,0.92,0.98
Northern Ireland,2020-10-18,,estimate,0.89,0.89,0.05,0.81,0.85,0.88,0.9,0.92,0.98
Northern Ireland,2020-10-19,,estimate,0.89,0.89,0.05,0.81,0.85,0.88,0.9,0.92,0.98
Northern Ireland,2020-10-20,,estimate,0.89,0.89,0.05,0.81,0.85,0.88,0.9,0.92,0.98
Northern Ireland,2020-10-21,,estimate,0.89,0.89,0.05,0.81,0.85,0.88,0.9,0.92,0.98
Northern Ireland,2020-10-22,,estimate,0.89,0.89,0.05,0.81,0.85,0.88,0.9,0.92,0.98
Northern Ireland,2020-10-23,,estimate based on partial data,0.89,0.89,0.05,0.81,0.85,0.88,0.9,0.92,0.98
Northern Ireland,2020-10-24,,estimate based on partial data,0.89,0.89,0.05,0.81,0.85,0.88,0.9,0.92,0.98
Northern Ireland,2020-10-25,,estimate based on partial data,0.89,0.89,0.05,0.81,0.85,0.88,0.9,0.92,0.98
Northern Ireland,2020-10-26,,estimate based on partial data,0.89,0.89,0.05,0.81,0.85,0.88,0.9,0.92,0.98
Northern Ireland,2020-10-27,,estimate based on partial data,0.89,0.89,0.05,0.81,0.85,0.88,0.9,0.92,0.98
Northern Ireland,2020-10-28,,estimate based on partial data,0.89,0.89,0.05,0.81,0.85,0.88,0.9,0.92,0.98
Northern Ireland,2020-10-29,,estimate based on partial data,0.89,0.89,0.05,0.81,0.85,0.88,0.9,0.92,0.98
Northern Ireland,2020-10-30,,estimate based on partial data,0.89,0.89,0.05,0.81,0.85,0.88,0.9,0.92,0.98
Northern Ireland,2020-10-31,,estimate based on partial data,0.89,0.89,0.05,0.81,0.85,0.88,0.9,0.92,0.98
Northern Ireland,2020-11-01,,estimate based on partial data,0.89,0.89,0.05,0.81,0.85,0.88,0.9,0.92,0.98
Northern Ireland,2020-11-02,,estimate based on partial data,0.89,0.89,0.05,0.81,0.85,0.88,0.9,0.92,0.98
Wales,2020-10-24,,estimate based on partial data,1.13,1.13,0.11,0.96,1.06,1.1,1.15,1.2,1.31
Wales,2020-10-25,,estimate based on partial data,1.13,1.13,0.11,0.96,1.06,1.1,1.15,1.2,1.31
Wales,2020-10-26,,estimate based on partial data,1.13,1.13,0.11,0.96,1.06,1.1,1.15,1.2,1.31
Wales,2020-10-27,,estimate based on partial data,1.13,1.13,0.11,0.96,1.06,1.1,1.15,1.2,1.31
Wales,2020-10-28,,estimate based on partial data,1.13,1.13,0.11,0.96,1.06,1.1,1.15,1.2,1.31
Wales,2020-10-29,,estimate based on partial data,1.13,1.13,0.11,0.96,1.06,1.1,1.15,1.2,1.31
Wales,2020-10-30,,estimate based on partial data,1.13,1.13,0.11,0.96,1.06,1.1,1.15,1.2,1.31
Wales,2020-10-31,,estimate based on partial data,1.13,1.13,0.11,0.96,1.06,1.1,1.15,1.2,1.31
Northern Ireland,2020-08-24,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
Northern Ireland,2020-08-25,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
Northern Ireland,2020-08-26,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
Northern Ireland,2020-08-27,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
Northern Ireland,2020-08-28,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
Northern Ireland,2020-08-29,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
Northern Ireland,2020-08-30,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
Northern Ireland,2020-08-31,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
Northern Ireland,2020-09-01,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
Northern Ireland,2020-09-02,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
Northern Ireland,2020-09-03,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
Northern Ireland,2020-09-04,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
Northern Ireland,2020-09-05,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
Northern Ireland,2020-09-06,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
Northern Ireland,2020-09-07,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
Northern Ireland,2020-09-08,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
Northern Ireland,2020-09-09,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
Northern Ireland,2020-09-10,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
Northern Ireland,2020-09-11,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
Northern Ireland,2020-09-12,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
Northern Ireland,2020-09-13,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
Northern Ireland,2020-09-14,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
Northern Ireland,2020-09-15,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
Northern Ireland,2020-09-16,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
Northern Ireland,2020-09-17,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
Northern Ireland,2020-09-18,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
Northern Ireland,2020-09-19,,estimate,1.21,1.21,0.01,1.2,1.21,1.21,1.21,1.22,1.23
