region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Wales,2020-08-22,,estimate,33,35,15,15,25,30,37,43,61
Wales,2020-08-23,,estimate,35,37,15,16,27,32,39,46,65
Wales,2020-08-24,,estimate,47,50,20,22,35,43,52,61,86
Northern Ireland,2020-08-24,,estimate,50,52,21,24,37,45,55,65,89
Wales,2020-08-29,,estimate,51,53,21,24,38,46,56,66,90
Wales,2020-08-30,,estimate,53,56,22,25,40,48,59,69,96
Wales,2020-08-25,,estimate,54,56,22,25,40,48,60,70,96
Northern Ireland,2020-08-25,,estimate,54,57,22,26,41,49,59,69,96
Wales,2020-08-26,,estimate,58,61,23,27,44,53,64,75,103
Northern Ireland,2020-08-30,,estimate,58,61,24,28,44,52,63,74,104
Wales,2020-08-27,,estimate,59,62,24,28,45,53,65,76,106
Northern Ireland,2020-08-29,,estimate,59,62,25,28,44,53,65,76,107
Wales,2020-08-28,,estimate,59,62,25,28,45,54,65,75,106
Northern Ireland,2020-08-26,,estimate,65,69,27,32,50,59,72,84,116
Wales,2020-08-31,,estimate,70,74,28,35,54,64,78,91,126
Northern Ireland,2020-08-27,,estimate,71,74,28,33,53,64,78,91,126
Northern Ireland,2020-08-31,,estimate,73,77,29,35,55,67,81,94,129
Northern Ireland,2020-08-28,,estimate,75,79,30,36,57,68,82,96,132
Wales,2020-09-05,,estimate,76,80,31,37,58,70,84,99,137
Northern Ireland,2020-09-01,,estimate,79,83,32,38,60,72,87,101,141
Wales,2020-09-01,,estimate,80,84,32,38,61,73,89,104,141
Wales,2020-09-06,,estimate,80,84,32,40,61,73,88,103,143
Northern Ireland,2020-09-06,,estimate,83,88,34,40,63,75,91,108,151
Northern Ireland,2020-09-05,,estimate,86,90,35,43,65,78,95,110,154
Wales,2020-09-02,,estimate,87,91,35,42,66,78,96,112,153
Wales,2020-09-04,,estimate,89,93,36,43,67,81,99,115,159
Wales,2020-09-03,,estimate,89,94,36,44,67,80,97,115,162
Northern Ireland,2020-09-02,,estimate,94,98,37,47,72,84,104,120,164
Northern Ireland,2020-09-03,,estimate,102,108,41,52,79,93,112,131,184
Wales,2020-09-07,,estimate,106,111,42,53,82,96,116,135,187
Northern Ireland,2020-09-04,,estimate,106,113,43,53,82,97,118,138,190
Northern Ireland,2020-09-07,,estimate,107,112,43,52,81,97,118,137,193
Wales,2020-09-12,,estimate,113,119,45,57,87,103,125,145,204
Northern Ireland,2020-09-08,,estimate,116,121,46,56,88,105,127,147,203
Wales,2020-09-13,,estimate,119,125,47,60,92,109,130,151,214
Wales,2020-09-08,,estimate,122,128,49,60,92,111,135,157,218
Northern Ireland,2020-09-13,,estimate,122,128,49,61,93,111,135,156,217
Northern Ireland,2020-09-12,,estimate,123,131,49,62,96,113,136,159,223
Wales,2020-09-09,,estimate,131,137,52,66,99,118,144,168,233
Wales,2020-09-10,,estimate,133,139,53,65,101,120,146,169,236
Wales,2020-09-11,,estimate,133,140,52,66,102,121,146,171,237
Northern Ireland,2020-09-09,,estimate,138,145,56,68,105,125,152,176,247
Northern Ireland,2020-09-10,,estimate,150,157,59,75,115,136,164,190,267
Northern Ireland,2020-09-14,,estimate,155,162,61,75,118,141,170,197,273
Wales,2020-09-14,,estimate,160,168,64,81,122,144,175,205,284
Northern Ireland,2020-09-11,,estimate,161,168,62,82,124,146,176,205,282
Northern Ireland,2020-09-15,,estimate,167,176,66,85,130,152,184,213,293
Wales,2020-09-19,,estimate,170,179,68,85,130,154,188,221,298
Northern Ireland,2020-09-20,,estimate,177,186,70,89,136,160,194,226,314
Wales,2020-09-20,,estimate,179,188,71,90,135,161,198,231,315
Wales,2020-09-15,,estimate,180,189,71,91,137,164,196,229,319
Northern Ireland,2020-09-19,,estimate,184,192,71,90,140,168,202,234,319
Wales,2020-09-16,,estimate,198,206,78,95,148,177,217,252,346
Wales,2020-09-17,,estimate,198,208,78,99,152,179,217,252,349
Wales,2020-09-18,,estimate,199,208,78,100,152,181,218,250,349
