region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Wales,2020-08-22,,estimate,67,68,4,61,65,66,68,70,74
Wales,2020-08-23,,estimate,71,72,4,65,69,70,72,74,79
Wales,2020-08-24,,estimate,76,76,4,69,73,75,77,79,83
Wales,2020-08-25,,estimate,80,80,4,73,77,79,81,83,88
Northern Ireland,2020-08-24,,estimate,83,83,5,76,80,82,84,87,92
Wales,2020-08-26,,estimate,85,85,5,78,82,84,86,88,93
Northern Ireland,2020-08-25,,estimate,88,88,5,80,85,87,89,91,96
Wales,2020-08-27,,estimate,90,90,5,82,87,89,91,93,98
Northern Ireland,2020-08-26,,estimate,93,93,5,85,89,91,94,96,102
Wales,2020-08-28,,estimate,95,95,5,88,92,94,96,99,104
Northern Ireland,2020-08-27,,estimate,98,98,5,90,94,97,99,102,107
Wales,2020-08-29,,estimate,101,101,5,93,98,100,102,104,110
Northern Ireland,2020-08-28,,estimate,103,104,6,95,100,102,105,107,113
Wales,2020-08-30,,estimate,107,107,5,99,103,106,108,111,116
Northern Ireland,2020-08-29,,estimate,109,109,6,100,105,108,110,113,119
Wales,2020-08-31,,estimate,113,113,6,105,110,112,115,117,123
Northern Ireland,2020-08-30,,estimate,115,115,6,106,111,114,117,119,125
Wales,2020-09-01,,estimate,120,120,6,111,116,119,121,124,130
Northern Ireland,2020-08-31,,estimate,121,122,6,112,117,120,123,126,132
Wales,2020-09-02,,estimate,127,127,6,118,123,126,129,131,137
Northern Ireland,2020-09-01,,estimate,128,128,6,118,124,127,130,133,139
Wales,2020-09-03,,estimate,135,135,6,125,131,133,136,139,145
Northern Ireland,2020-09-02,,estimate,135,135,7,125,131,134,137,140,146
Wales,2020-09-04,,estimate,143,143,6,133,139,141,144,147,154
Northern Ireland,2020-09-03,,estimate,143,143,7,132,138,141,144,147,154
Northern Ireland,2020-09-04,,estimate,151,151,7,140,146,149,152,155,162
Wales,2020-09-05,,estimate,151,151,7,141,147,150,153,156,162
Northern Ireland,2020-09-05,,estimate,159,159,7,148,154,157,161,164,171
Wales,2020-09-06,,estimate,160,160,7,149,156,158,162,165,172
Northern Ireland,2020-09-06,,estimate,168,168,8,156,163,166,170,173,181
Wales,2020-09-07,,estimate,170,170,7,158,165,168,172,175,182
Northern Ireland,2020-09-07,,estimate,177,177,8,165,172,175,179,182,190
Wales,2020-09-08,,estimate,180,180,8,168,175,178,182,185,193
Northern Ireland,2020-09-08,,estimate,187,187,8,174,182,185,189,192,201
Wales,2020-09-09,,estimate,190,191,8,178,185,189,193,196,204
Northern Ireland,2020-09-09,,estimate,197,197,9,183,192,195,199,203,212
Wales,2020-09-10,,estimate,202,202,8,189,196,200,204,208,216
Northern Ireland,2020-09-10,,estimate,208,208,9,194,202,206,210,214,223
Wales,2020-09-11,,estimate,214,214,9,200,208,212,216,220,229
Northern Ireland,2020-09-11,,estimate,220,220,9,205,214,217,222,226,236
Wales,2020-09-12,,estimate,227,227,9,212,220,224,229,233,242
Northern Ireland,2020-09-12,,estimate,232,232,10,216,225,229,234,238,249
Wales,2020-09-13,,estimate,240,240,10,225,233,238,242,247,256
Northern Ireland,2020-09-13,,estimate,244,245,10,228,238,242,247,251,262
Wales,2020-09-14,,estimate,254,255,10,238,247,252,257,261,272
Northern Ireland,2020-09-14,,estimate,258,258,11,241,251,256,261,265,277
Wales,2020-09-15,,estimate,269,270,11,252,262,267,272,277,288
Northern Ireland,2020-09-15,,estimate,272,273,12,254,265,270,275,280,292
Wales,2020-09-16,,estimate,285,286,12,267,278,282,288,293,305
Northern Ireland,2020-09-16,,estimate,287,288,12,268,279,285,290,295,309
Wales,2020-09-17,,estimate,302,303,13,283,294,299,305,311,323
Northern Ireland,2020-09-17,,estimate,303,304,13,283,295,300,307,312,326
Northern Ireland,2020-09-18,,estimate,320,320,14,299,311,317,323,329,344
Wales,2020-09-18,,estimate,320,321,13,300,312,317,324,329,343
Northern Ireland,2020-09-19,,estimate,338,338,15,315,328,334,341,347,363
Wales,2020-09-19,,estimate,339,340,14,317,330,336,343,349,364
Northern Ireland,2020-09-20,,estimate,356,357,16,332,346,353,360,367,384
Wales,2020-09-20,,estimate,359,360,15,336,349,356,363,370,386
Northern Ireland,2020-09-21,,estimate,376,377,17,350,365,372,380,387,406
Wales,2020-09-21,,estimate,381,381,16,355,370,377,385,392,409
Northern Ireland,2020-09-22,,estimate,397,397,18,369,385,393,401,409,429
Wales,2020-09-22,,estimate,403,404,18,376,392,399,408,415,434
Northern Ireland,2020-09-23,,estimate,419,419,19,390,406,414,424,431,453
Wales,2020-09-23,,estimate,428,428,19,398,415,423,432,440,461
Northern Ireland,2020-09-24,,estimate,442,443,21,410,429,437,447,456,478
Wales,2020-09-24,,estimate,453,453,20,421,439,448,458,467,489
Northern Ireland,2020-09-25,,estimate,467,467,22,433,452,461,472,481,505
Wales,2020-09-25,,estimate,480,480,22,445,465,474,485,495,518
Northern Ireland,2020-09-26,,estimate,492,493,24,456,477,487,498,508,534
Wales,2020-09-26,,estimate,508,509,24,471,493,502,514,524,550
Northern Ireland,2020-09-27,,estimate,520,520,26,480,503,513,526,537,565
Wales,2020-09-27,,estimate,539,539,26,499,522,532,545,556,584
Northern Ireland,2020-09-28,,estimate,548,549,28,505,530,541,555,567,597
Wales,2020-09-28,,estimate,571,571,28,528,552,564,577,589,619
Northern Ireland,2020-09-29,,estimate,579,580,30,532,559,571,586,598,631
Wales,2020-09-29,,estimate,605,605,30,558,585,597,612,625,657
Northern Ireland,2020-09-30,,estimate,611,612,33,560,590,602,619,632,667
Wales,2020-09-30,,estimate,640,641,33,590,619,632,648,662,698
Northern Ireland,2020-10-01,,estimate,644,646,35,590,622,635,654,667,705
Northern Ireland,2020-11-02,,estimate based on partial data,647,673,188,420,540,604,692,773,1024
Northern Ireland,2020-11-01,,estimate based on partial data,667,691,183,443,562,624,711,790,1032
Wales,2020-10-01,,estimate,678,680,35,625,655,670,687,702,741
Northern Ireland,2020-10-02,,estimate,680,681,38,622,656,670,690,705,746
Northern Ireland,2020-10-31,,estimate based on partial data,688,709,177,467,585,646,730,807,1036
Northern Ireland,2020-10-30,,estimate based on partial data,708,729,171,490,609,667,749,825,1044
Northern Ireland,2020-10-03,,estimate,718,719,41,654,691,707,729,744,790
Wales,2020-10-02,,estimate,719,720,38,661,693,709,728,744,787
Northern Ireland,2020-10-29,,estimate based on partial data,731,749,165,516,633,690,769,843,1052
Northern Ireland,2020-10-28,,estimate based on partial data,752,769,159,543,658,714,790,861,1058
Northern Ireland,2020-10-04,,estimate,758,759,44,689,729,746,769,786,835
Wales,2020-10-03,,estimate,762,763,42,698,734,751,772,789,834
Northern Ireland,2020-10-27,,estimate based on partial data,773,790,152,573,683,738,812,879,1069
Northern Ireland,2020-10-26,,estimate based on partial data,797,812,145,603,710,764,834,898,1076
Northern Ireland,2020-10-05,,estimate,799,801,48,725,768,787,812,830,884
Wales,2020-10-04,,estimate,807,808,45,738,777,795,818,837,886
Northern Ireland,2020-10-25,,estimate based on partial data,822,835,138,634,738,790,857,918,1083
