region,date,type,median,lower_90,upper_90,lower_50,upper_50
England,2020-03-08,estimate,1.66,1.47,1.89,1.57,1.75
England,2020-03-09,estimate,1.69,1.52,1.87,1.62,1.77
England,2020-03-10,estimate,1.72,1.57,1.86,1.66,1.77
England,2020-03-11,estimate,1.74,1.62,1.85,1.7,1.8
England,2020-03-12,estimate,1.76,1.67,1.86,1.73,1.8
England,2020-03-13,estimate,1.78,1.69,1.86,1.74,1.81
England,2020-03-14,estimate,1.79,1.7,1.87,1.75,1.82
England,2020-03-15,estimate,1.79,1.69,1.88,1.74,1.82
England,2020-03-16,estimate,1.79,1.68,1.88,1.74,1.82
England,2020-03-17,estimate,1.77,1.67,1.89,1.73,1.81
England,2020-03-18,estimate,1.75,1.65,1.87,1.7,1.79
England,2020-03-19,estimate,1.73,1.62,1.84,1.68,1.77
England,2020-03-20,estimate,1.69,1.59,1.81,1.65,1.73
England,2020-03-21,estimate,1.65,1.55,1.76,1.61,1.69
England,2020-03-22,estimate,1.61,1.51,1.7,1.57,1.64
England,2020-03-23,estimate,1.56,1.48,1.66,1.52,1.6
England,2020-03-24,estimate,1.51,1.42,1.59,1.47,1.55
England,2020-03-25,estimate,1.46,1.37,1.54,1.43,1.5
England,2020-03-26,estimate,1.41,1.32,1.49,1.38,1.45
England,2020-03-27,estimate,1.35,1.27,1.43,1.32,1.38
England,2020-03-28,estimate,1.3,1.22,1.38,1.28,1.34
England,2020-03-29,estimate,1.25,1.17,1.33,1.22,1.28
England,2020-03-30,estimate,1.21,1.13,1.28,1.18,1.24
England,2020-03-31,estimate,1.16,1.09,1.24,1.13,1.2
England,2020-04-01,estimate,1.12,1.05,1.19,1.1,1.16
England,2020-04-02,estimate,1.08,1.01,1.16,1.05,1.11
England,2020-04-03,estimate,1.05,0.98,1.12,1.02,1.07
England,2020-04-04,estimate,1.02,0.95,1.08,0.99,1.04
England,2020-04-05,estimate,0.99,0.92,1.06,0.96,1.02
England,2020-04-06,estimate,0.96,0.89,1.03,0.94,0.99
England,2020-04-07,estimate,0.94,0.88,1.01,0.91,0.97
England,2020-04-08,estimate,0.92,0.86,0.99,0.89,0.94
England,2020-04-09,estimate,0.9,0.84,0.97,0.88,0.93
England,2020-04-10,estimate,0.89,0.82,0.95,0.87,0.92
England,2020-04-11,estimate,0.88,0.81,0.94,0.86,0.91
England,2020-04-12,estimate,0.87,0.8,0.93,0.84,0.89
England,2020-04-13,estimate,0.86,0.79,0.92,0.83,0.88
England,2020-04-14,estimate,0.85,0.79,0.91,0.83,0.88
England,2020-04-15,estimate,0.84,0.79,0.91,0.82,0.87
England,2020-04-16,estimate,0.84,0.78,0.91,0.82,0.87
England,2020-04-17,estimate,0.84,0.78,0.9,0.81,0.87
England,2020-04-18,estimate,0.84,0.77,0.9,0.81,0.86
England,2020-04-19,estimate,0.84,0.77,0.9,0.81,0.86
England,2020-04-20,estimate,0.84,0.77,0.9,0.81,0.86
England,2020-04-21,estimate,0.84,0.77,0.9,0.81,0.87
England,2020-04-22,estimate,0.84,0.77,0.9,0.81,0.86
England,2020-04-23,estimate,0.84,0.77,0.91,0.81,0.86
England,2020-04-24,estimate,0.84,0.77,0.91,0.81,0.87
England,2020-04-25,estimate,0.84,0.77,0.91,0.82,0.87
England,2020-04-26,estimate,0.84,0.78,0.91,0.81,0.87
England,2020-04-27,estimate,0.84,0.78,0.91,0.82,0.88
England,2020-04-28,estimate,0.84,0.78,0.91,0.81,0.87
England,2020-04-29,estimate,0.84,0.78,0.91,0.82,0.87
England,2020-04-30,estimate,0.84,0.78,0.91,0.81,0.87
England,2020-05-01,estimate,0.84,0.77,0.91,0.81,0.87
England,2020-05-02,estimate,0.84,0.77,0.9,0.81,0.87
England,2020-05-03,estimate,0.83,0.77,0.9,0.81,0.86
England,2020-05-04,estimate,0.83,0.76,0.9,0.8,0.86
England,2020-05-05,estimate,0.83,0.76,0.89,0.8,0.86
England,2020-05-06,estimate,0.82,0.75,0.89,0.79,0.85
England,2020-05-07,estimate,0.82,0.75,0.88,0.79,0.84
England,2020-05-08,estimate,0.81,0.75,0.88,0.79,0.84
England,2020-05-09,estimate,0.81,0.74,0.87,0.78,0.83
England,2020-05-10,estimate,0.8,0.73,0.87,0.78,0.84
England,2020-05-11,estimate,0.8,0.73,0.87,0.77,0.82
England,2020-05-12,estimate,0.8,0.73,0.87,0.77,0.82
England,2020-05-13,estimate,0.8,0.73,0.86,0.77,0.83
