region,date,confirm
England,2020-02-01,0
England,2020-02-02,0
England,2020-02-03,0
England,2020-02-04,0
England,2020-02-05,1
England,2020-02-06,0
England,2020-02-07,0
England,2020-02-08,4
England,2020-02-09,1
England,2020-02-10,0
England,2020-02-11,1
England,2020-02-12,0
England,2020-02-13,0
England,2020-02-14,0
England,2020-02-15,0
England,2020-02-16,0
England,2020-02-17,0
England,2020-02-18,0
England,2020-02-19,0
England,2020-02-20,0
England,2020-02-21,1
England,2020-02-22,0
England,2020-02-23,1
England,2020-02-24,2
England,2020-02-25,5
England,2020-02-26,4
England,2020-02-27,7
England,2020-02-28,11
England,2020-02-29,5
England,2020-03-01,20
England,2020-03-02,39
England,2020-03-03,53
England,2020-03-04,49
England,2020-03-05,47
England,2020-03-06,73
England,2020-03-07,47
England,2020-03-08,50
England,2020-03-09,124
England,2020-03-10,223
England,2020-03-11,353
England,2020-03-12,415
England,2020-03-13,392
England,2020-03-14,314
England,2020-03-15,397
England,2020-03-16,547
England,2020-03-17,679
England,2020-03-18,908
England,2020-03-19,930
England,2020-03-20,1080
England,2020-03-21,1035
England,2020-03-22,1207
England,2020-03-23,2018
England,2020-03-24,2028
England,2020-03-25,2266
England,2020-03-26,2611
England,2020-03-27,2660
England,2020-03-28,2372
England,2020-03-29,2440
England,2020-03-30,3523
England,2020-03-31,3783
England,2020-04-01,4098
England,2020-04-02,4075
England,2020-04-03,4100
England,2020-04-04,3391
England,2020-04-05,3084
England,2020-04-06,4382
England,2020-04-07,4577
England,2020-04-08,4301
England,2020-04-09,4065
England,2020-04-10,3578
England,2020-04-11,3079
England,2020-04-12,2946
England,2020-04-13,3441
England,2020-04-14,3560
England,2020-04-15,4227
England,2020-04-16,4369
England,2020-04-17,4079
England,2020-04-18,4123
England,2020-04-19,3471
England,2020-04-20,3686
England,2020-04-21,3973
England,2020-04-22,4792
England,2020-04-23,4566
England,2020-04-24,4361
England,2020-04-25,3376
England,2020-04-26,3132
England,2020-04-27,4031
England,2020-04-28,4117
England,2020-04-29,4744
England,2020-04-30,4312
England,2020-05-01,4098
England,2020-05-02,2740
England,2020-05-03,2635
England,2020-05-04,2843
England,2020-05-05,3147
England,2020-05-06,3269
England,2020-05-07,3198
England,2020-05-08,2623
England,2020-05-09,1792
England,2020-05-10,2009
England,2020-05-11,3062
England,2020-05-12,2927
England,2020-05-13,2881
England,2020-05-14,2210
England,2020-05-15,2127
England,2020-05-16,1768
England,2020-05-17,1587
England,2020-05-18,2212
England,2020-05-19,2583
England,2020-05-20,2351
England,2020-05-21,2269
England,2020-05-22,1797
England,2020-05-23,1296
England,2020-05-24,1194
England,2020-05-25,1380
England,2020-05-26,1460
England,2020-05-27,1615
England,2020-05-28,1574
England,2020-05-29,1374
England,2020-05-30,998
England,2020-05-31,985
England,2020-06-01,1313
England,2020-06-02,1359
England,2020-06-03,1249
England,2020-06-04,1149
England,2020-06-05,1026
England,2020-06-06,726
England,2020-06-07,666
England,2020-06-08,996
England,2020-06-09,1058
England,2020-06-10,1084
England,2020-06-11,917
England,2020-06-12,943
England,2020-06-13,793
England,2020-06-14,746
England,2020-06-15,938
England,2020-06-16,993
England,2020-06-17,912
England,2020-06-18,944
England,2020-06-19,821
England,2020-06-20,632
England,2020-06-21,551
England,2020-06-22,815
England,2020-06-23,728
England,2020-06-24,728
England,2020-06-25,638
England,2020-06-26,644
England,2020-06-27,503
England,2020-06-28,411
England,2020-06-29,669
England,2020-06-30,571
England,2020-07-01,608
England,2020-07-02,560
England,2020-07-03,541
England,2020-07-04,389
England,2020-07-05,539
England,2020-07-06,656
England,2020-07-07,557
England,2020-07-08,673
England,2020-07-09,684
England,2020-07-10,521
England,2020-07-11,422
England,2020-07-12,352
England,2020-07-13,689
England,2020-07-14,652
England,2020-07-15,723
England,2020-07-16,642
England,2020-07-17,545
England,2020-07-18,467
England,2020-07-19,414
England,2020-07-20,754
England,2020-07-21,690
England,2020-07-22,748
England,2020-07-23,733
England,2020-07-24,715
England,2020-07-25,490
England,2020-07-26,516
England,2020-07-27,809
England,2020-07-28,780
England,2020-07-29,970
England,2020-07-30,856
England,2020-07-31,622
England,2020-08-01,494
England,2020-08-02,514
England,2020-08-03,940
England,2020-08-04,920
England,2020-08-05,945
England,2020-08-06,981
England,2020-08-07,858
England,2020-08-08,638
England,2020-08-09,556
England,2020-08-10,1352
England,2020-08-11,1213
England,2020-08-12,1093
England,2020-08-13,1019
England,2020-08-14,1042
England,2020-08-15,647
England,2020-08-16,527
England,2020-08-17,1137
England,2020-08-18,924
England,2020-08-19,1074
England,2020-08-20,1219
England,2020-08-21,999
England,2020-08-22,711
England,2020-08-23,693
England,2020-08-24,1081
England,2020-08-25,1054
England,2020-08-26,1132
