region,date,type,median,lower_90,upper_90,lower_50,upper_50
England,2020-05-06,estimate,0.82,0.76,0.89,0.8,0.85
England,2020-05-07,estimate,0.82,0.76,0.89,0.79,0.84
England,2020-05-08,estimate,0.81,0.75,0.88,0.79,0.84
England,2020-05-09,estimate,0.81,0.74,0.87,0.78,0.83
England,2020-05-10,estimate,0.81,0.74,0.87,0.78,0.83
England,2020-05-11,estimate,0.8,0.73,0.86,0.78,0.83
England,2020-05-12,estimate,0.8,0.74,0.86,0.77,0.83
England,2020-05-13,estimate,0.8,0.73,0.86,0.77,0.82
England,2020-05-14,estimate,0.8,0.73,0.86,0.77,0.83
England,2020-05-15,estimate,0.8,0.73,0.86,0.77,0.83
England,2020-05-16,estimate,0.8,0.73,0.86,0.77,0.83
England,2020-05-17,estimate,0.8,0.74,0.87,0.77,0.82
England,2020-05-18,estimate,0.8,0.74,0.87,0.78,0.83
England,2020-05-19,estimate,0.81,0.74,0.88,0.78,0.84
England,2020-05-20,estimate,0.81,0.75,0.88,0.79,0.84
England,2020-05-21,estimate,0.82,0.76,0.89,0.79,0.84
England,2020-05-22,estimate,0.82,0.76,0.89,0.79,0.85
England,2020-05-23,estimate,0.83,0.77,0.9,0.8,0.86
England,2020-05-24,estimate,0.84,0.77,0.9,0.8,0.86
England,2020-05-25,estimate,0.84,0.77,0.91,0.81,0.87
England,2020-05-26,estimate,0.85,0.78,0.92,0.82,0.88
England,2020-05-27,estimate,0.85,0.78,0.92,0.82,0.88
England,2020-05-28,estimate,0.85,0.78,0.92,0.82,0.88
England,2020-05-29,estimate,0.85,0.78,0.92,0.82,0.88
England,2020-05-30,estimate,0.85,0.78,0.93,0.82,0.88
England,2020-05-31,estimate,0.85,0.78,0.92,0.82,0.88
England,2020-06-01,estimate,0.85,0.78,0.92,0.83,0.88
England,2020-06-02,estimate,0.85,0.78,0.91,0.82,0.88
England,2020-06-03,estimate,0.85,0.78,0.92,0.82,0.87
England,2020-06-04,estimate,0.84,0.78,0.91,0.82,0.87
England,2020-06-05,estimate,0.84,0.78,0.91,0.82,0.87
England,2020-06-06,estimate,0.84,0.77,0.91,0.81,0.86
England,2020-06-07,estimate,0.84,0.77,0.91,0.81,0.86
England,2020-06-08,estimate,0.84,0.77,0.91,0.81,0.87
England,2020-06-09,estimate,0.84,0.78,0.91,0.81,0.87
England,2020-06-10,estimate,0.85,0.78,0.92,0.82,0.88
England,2020-06-11,estimate,0.86,0.78,0.93,0.83,0.89
England,2020-06-12,estimate,0.87,0.79,0.95,0.84,0.9
England,2020-06-13,estimate,0.89,0.81,0.96,0.86,0.92
England,2020-06-14,estimate,0.91,0.83,0.99,0.87,0.94
England,2020-06-15,estimate,0.93,0.85,1,0.9,0.96
England,2020-06-16,estimate,0.96,0.87,1.03,0.93,0.99
England,2020-06-17,estimate,0.98,0.9,1.06,0.95,1.02
England,2020-06-18,estimate,1.02,0.94,1.09,0.99,1.05
England,2020-06-19,estimate,1.05,0.98,1.14,1.02,1.08
England,2020-06-20,estimate,1.09,1.01,1.16,1.06,1.12
England,2020-06-21,estimate,1.12,1.05,1.2,1.09,1.15
England,2020-06-22,estimate,1.16,1.08,1.23,1.13,1.19
England,2020-06-23,estimate,1.19,1.12,1.27,1.17,1.23
England,2020-06-24,estimate,1.23,1.15,1.31,1.2,1.27
England,2020-06-25,estimate,1.26,1.17,1.34,1.22,1.29
England,2020-06-26,estimate,1.28,1.19,1.37,1.25,1.32
England,2020-06-27,estimate,1.3,1.21,1.4,1.25,1.33
England,2020-06-28,estimate,1.31,1.22,1.42,1.27,1.34
England,2020-06-29,estimate,1.32,1.22,1.42,1.27,1.35
England,2020-06-30,estimate,1.31,1.22,1.42,1.28,1.36
England,2020-07-01,estimate,1.3,1.21,1.41,1.27,1.35
England,2020-07-02,estimate,1.29,1.2,1.39,1.26,1.33
England,2020-07-03,estimate,1.27,1.19,1.36,1.23,1.3
England,2020-07-04,estimate,1.24,1.16,1.33,1.21,1.28
England,2020-07-05,estimate,1.22,1.13,1.3,1.19,1.25
England,2020-07-06,estimate,1.19,1.11,1.26,1.15,1.21
England,2020-07-07,estimate,1.16,1.08,1.23,1.12,1.18
England,2020-07-08,estimate,1.12,1.05,1.2,1.09,1.15
England,2020-07-09,estimate,1.1,1.02,1.17,1.06,1.12
England,2020-07-10,estimate,1.07,1,1.14,1.04,1.1
England,2020-07-11,estimate,1.05,0.98,1.12,1.02,1.08
England,2020-07-12,estimate,1.03,0.95,1.1,1,1.06
England,2020-07-13,estimate,1.01,0.94,1.09,0.98,1.04
England,2020-07-14,estimate,1,0.92,1.07,0.97,1.03
England,2020-07-15,estimate,0.99,0.92,1.06,0.95,1.01
England,2020-07-16,estimate,0.98,0.91,1.05,0.96,1.01
England,2020-07-17,estimate,0.98,0.91,1.05,0.95,1.01
England,2020-07-18,estimate,0.99,0.92,1.05,0.96,1.02
England,2020-07-19,estimate,0.99,0.92,1.06,0.97,1.02
England,2020-07-20,estimate,1,0.93,1.07,0.97,1.03
England,2020-07-21,estimate,1.01,0.94,1.09,0.98,1.04
England,2020-07-22,estimate,1.03,0.95,1.1,1,1.06
England,2020-07-23,estimate,1.04,0.97,1.12,1.01,1.07
England,2020-07-24,estimate,1.06,0.98,1.13,1.02,1.09
England,2020-07-25,estimate,1.07,0.99,1.15,1.04,1.1
England,2020-07-26,estimate,1.08,1,1.17,1.05,1.11
England,2020-07-27,estimate,1.09,1.01,1.18,1.06,1.12
England,2020-07-28,estimate,1.1,1.02,1.18,1.06,1.12
England,2020-07-29,estimate,1.11,1.03,1.19,1.06,1.13
England,2020-07-30,estimate,1.11,1.03,1.19,1.07,1.14
England,2020-07-31,estimate,1.11,1.03,1.2,1.07,1.14
England,2020-08-01,estimate,1.11,1.03,1.19,1.08,1.14
England,2020-08-02,estimate,1.11,1.02,1.19,1.07,1.13
England,2020-08-03,estimate,1.1,1.01,1.18,1.06,1.13
England,2020-08-04,estimate,1.09,1,1.17,1.05,1.12
England,2020-08-05,estimate,1.08,0.99,1.17,1.03,1.11
England,2020-08-06,estimate,1.06,0.96,1.17,1.02,1.1
England,2020-08-07,estimate based on partial data,1.05,0.94,1.17,1.01,1.1
England,2020-08-08,estimate based on partial data,1.04,0.91,1.17,0.99,1.09
England,2020-08-09,estimate based on partial data,1.03,0.88,1.17,0.98,1.1
England,2020-08-10,estimate based on partial data,1.02,0.85,1.18,0.96,1.09
England,2020-08-11,estimate based on partial data,1.02,0.83,1.2,0.94,1.09
England,2020-08-12,estimate based on partial data,1.01,0.8,1.22,0.91,1.07
England,2020-08-13,estimate based on partial data,1,0.77,1.23,0.9,1.09
England,2020-08-14,estimate based on partial data,1,0.75,1.25,0.89,1.09
England,2020-08-15,estimate based on partial data,1,0.72,1.28,0.87,1.1
England,2020-08-16,estimate based on partial data,1,0.71,1.32,0.87,1.12
England,2020-08-17,estimate based on partial data,1,0.67,1.33,0.85,1.12
Northern Ireland,2020-03-22,estimate,1.54,0.91,1.69,1.47,1.64
Northern Ireland,2020-03-23,estimate,1.51,0.94,1.66,1.46,1.62
Northern Ireland,2020-03-24,estimate,1.48,0.98,1.62,1.42,1.59
Northern Ireland,2020-03-25,estimate,1.44,1.03,1.59,1.38,1.54
Northern Ireland,2020-03-26,estimate,1.4,1.07,1.54,1.34,1.5
Northern Ireland,2020-03-27,estimate,1.36,1.12,1.5,1.32,1.47
Northern Ireland,2020-03-28,estimate,1.32,1.17,1.46,1.28,1.42
Northern Ireland,2020-03-29,estimate,1.28,1.18,1.44,1.21,1.31
Northern Ireland,2020-03-30,estimate,1.26,1.14,1.39,1.21,1.3
Northern Ireland,2020-03-31,estimate,1.24,1.1,1.34,1.21,1.3
Northern Ireland,2020-04-01,estimate,1.21,1.09,1.35,1.13,1.25
Northern Ireland,2020-04-02,estimate,1.17,1.07,1.38,1.09,1.21
Northern Ireland,2020-04-03,estimate,1.13,1.03,1.42,1.05,1.17
Northern Ireland,2020-04-04,estimate,1.1,1,1.45,1.03,1.14
Northern Ireland,2020-04-05,estimate,1.07,0.98,1.48,0.99,1.11
Northern Ireland,2020-04-06,estimate,1.05,0.95,1.51,0.98,1.09
Northern Ireland,2020-04-07,estimate,1.02,0.93,1.54,0.95,1.06
Northern Ireland,2020-04-08,estimate,1,0.9,1.57,0.93,1.04
Northern Ireland,2020-04-09,estimate,0.98,0.88,1.6,0.91,1.03
Northern Ireland,2020-04-10,estimate,0.96,0.87,1.63,0.9,1.01
Northern Ireland,2020-04-11,estimate,0.95,0.85,1.66,0.88,0.99
Northern Ireland,2020-04-12,estimate,0.94,0.84,1.7,0.85,0.97
Northern Ireland,2020-04-13,estimate,0.93,0.83,1.74,0.86,0.97
Northern Ireland,2020-04-14,estimate,0.92,0.82,1.78,0.84,0.95
Northern Ireland,2020-04-15,estimate,0.91,0.81,1.82,0.83,0.94
Northern Ireland,2020-04-16,estimate,0.9,0.8,1.87,0.83,0.93
Northern Ireland,2020-04-17,estimate,0.89,0.8,1.92,0.82,0.93
Northern Ireland,2020-04-18,estimate,0.88,0.79,1.96,0.81,0.92
Northern Ireland,2020-04-19,estimate,0.88,0.79,2.01,0.82,0.92
Northern Ireland,2020-04-20,estimate,0.87,0.78,2.06,0.8,0.91
Northern Ireland,2020-04-21,estimate,0.87,0.78,2.11,0.8,0.91
Northern Ireland,2020-04-22,estimate,0.86,0.77,2.15,0.79,0.9
Northern Ireland,2020-04-23,estimate,0.86,0.77,2.18,0.79,0.89
Northern Ireland,2020-04-24,estimate,0.86,0.77,2.21,0.79,0.9
Northern Ireland,2020-04-25,estimate,0.85,0.76,2.24,0.78,0.88
Northern Ireland,2020-04-26,estimate,0.85,0.76,2.25,0.78,0.88
Northern Ireland,2020-04-27,estimate,0.85,0.76,2.26,0.78,0.89
Northern Ireland,2020-04-28,estimate,0.85,0.76,2.26,0.77,0.88
Northern Ireland,2020-04-29,estimate,0.85,0.76,2.26,0.79,0.89
Northern Ireland,2020-04-30,estimate,0.85,0.76,2.25,0.78,0.89
Northern Ireland,2020-05-01,estimate,0.85,0.76,2.24,0.77,0.88
Northern Ireland,2020-05-02,estimate,0.85,0.76,2.23,0.76,0.87
Northern Ireland,2020-05-03,estimate,0.85,0.76,2.23,0.78,0.88
Northern Ireland,2020-05-04,estimate,0.85,0.76,2.23,0.78,0.89
Northern Ireland,2020-05-05,estimate,0.85,0.76,2.24,0.78,0.89
Northern Ireland,2020-05-06,estimate,0.85,0.76,2.25,0.77,0.88
Northern Ireland,2020-05-07,estimate,0.85,0.76,2.29,0.78,0.88
Northern Ireland,2020-05-08,estimate,0.85,0.76,2.33,0.77,0.88
Northern Ireland,2020-05-09,estimate,0.85,0.75,2.39,0.78,0.89
Northern Ireland,2020-05-10,estimate,0.84,0.75,2.47,0.77,0.88
Northern Ireland,2020-05-11,estimate,0.84,0.75,2.58,0.77,0.88
Northern Ireland,2020-05-12,estimate,0.84,0.75,2.7,0.77,0.88
Northern Ireland,2020-05-13,estimate,0.84,0.74,2.85,0.76,0.88
Northern Ireland,2020-05-14,estimate,0.83,0.74,3.03,0.76,0.87
Northern Ireland,2020-05-15,estimate,0.83,0.73,3.24,0.75,0.86
Northern Ireland,2020-05-16,estimate,0.82,0.73,3.48,0.74,0.86
Northern Ireland,2020-05-17,estimate,0.81,0.72,3.75,0.74,0.85
Northern Ireland,2020-05-18,estimate,0.8,0.71,4.05,0.74,0.85
Northern Ireland,2020-05-19,estimate,0.79,0.7,4.37,0.71,0.82
Northern Ireland,2020-05-20,estimate,0.78,0.7,4.73,0.71,0.82
Northern Ireland,2020-05-21,estimate,0.77,0.69,5.1,0.7,0.81
Northern Ireland,2020-05-22,estimate,0.76,0.68,5.48,0.69,0.79
Northern Ireland,2020-05-23,estimate,0.75,0.67,5.87,0.68,0.78
Northern Ireland,2020-05-24,estimate,0.75,0.66,6.26,0.67,0.77
Northern Ireland,2020-05-25,estimate,0.74,0.65,6.64,0.67,0.77
Northern Ireland,2020-05-26,estimate,0.73,0.64,7,0.66,0.76
Northern Ireland,2020-05-27,estimate,0.72,0.64,7.34,0.66,0.76
Northern Ireland,2020-05-28,estimate,0.72,0.63,7.65,0.65,0.75
Northern Ireland,2020-05-29,estimate,0.71,0.62,7.93,0.65,0.75
Northern Ireland,2020-05-30,estimate,0.71,0.62,8.17,0.64,0.74
Northern Ireland,2020-05-31,estimate,0.71,0.61,8.38,0.64,0.75
Northern Ireland,2020-06-01,estimate,0.71,0.61,8.56,0.63,0.74
Northern Ireland,2020-06-02,estimate,0.71,0.61,8.72,0.64,0.75
Northern Ireland,2020-06-03,estimate,0.71,0.61,8.85,0.64,0.75
Northern Ireland,2020-06-04,estimate,0.71,0.61,8.98,0.64,0.75
Northern Ireland,2020-06-05,estimate,0.72,0.62,9.09,0.64,0.75
Northern Ireland,2020-06-06,estimate,0.72,0.62,9.21,0.65,0.76
Northern Ireland,2020-06-07,estimate,0.73,0.63,9.33,0.66,0.77
Northern Ireland,2020-06-08,estimate,0.74,0.64,9.45,0.66,0.78
Northern Ireland,2020-06-09,estimate,0.75,0.65,9.59,0.67,0.79
Northern Ireland,2020-06-10,estimate,0.76,0.66,9.74,0.68,0.8
Northern Ireland,2020-06-11,estimate,0.77,0.67,9.9,0.69,0.81
Northern Ireland,2020-06-12,estimate,0.78,0.68,10.07,0.71,0.82
Northern Ireland,2020-06-13,estimate,0.79,0.69,10.26,0.72,0.84
Northern Ireland,2020-06-14,estimate,0.81,0.71,10.44,0.73,0.85
Northern Ireland,2020-06-15,estimate,0.82,0.72,10.63,0.75,0.87
Northern Ireland,2020-06-16,estimate,0.84,0.74,10.81,0.76,0.88
Northern Ireland,2020-06-17,estimate,0.86,0.76,10.98,0.77,0.89
Northern Ireland,2020-06-18,estimate,0.88,0.77,11.13,0.8,0.92
Northern Ireland,2020-06-19,estimate,0.9,0.79,11.26,0.81,0.94
Northern Ireland,2020-06-20,estimate,0.92,0.81,11.37,0.83,0.95
Northern Ireland,2020-06-21,estimate,0.94,0.83,11.45,0.84,0.97
Northern Ireland,2020-06-22,estimate,0.96,0.85,11.51,0.87,1
Northern Ireland,2020-06-23,estimate,0.98,0.87,11.54,0.89,1.03
Northern Ireland,2020-06-24,estimate,1,0.89,11.56,0.9,1.04
Northern Ireland,2020-06-25,estimate,1.03,0.91,11.56,0.93,1.07
Northern Ireland,2020-06-26,estimate,1.05,0.93,11.55,0.95,1.09
Northern Ireland,2020-06-27,estimate,1.07,0.94,11.54,0.97,1.11
Northern Ireland,2020-06-28,estimate,1.09,0.96,11.55,0.99,1.14
Northern Ireland,2020-06-29,estimate,1.11,0.98,11.57,1.01,1.16
Northern Ireland,2020-06-30,estimate,1.12,1,11.63,1.03,1.18
Northern Ireland,2020-07-01,estimate,1.14,1.01,11.72,1.04,1.2
Northern Ireland,2020-07-02,estimate,1.15,1.03,11.85,1.04,1.2
Northern Ireland,2020-07-03,estimate,1.16,1.04,12.04,1.05,1.21
Northern Ireland,2020-07-04,estimate,1.17,1.04,12.29,1.07,1.22
Northern Ireland,2020-07-05,estimate,1.17,1.05,12.59,1.07,1.22
Northern Ireland,2020-07-06,estimate,1.17,1.05,12.97,1.07,1.22
Northern Ireland,2020-07-07,estimate,1.17,1.05,13.4,1.08,1.23
Northern Ireland,2020-07-08,estimate,1.17,1.05,13.91,1.08,1.23
Northern Ireland,2020-07-09,estimate,1.17,1.04,14.47,1.07,1.22
Northern Ireland,2020-07-10,estimate,1.16,1.04,15.08,1.06,1.21
Northern Ireland,2020-07-11,estimate,1.16,1.03,15.74,1.05,1.2
Northern Ireland,2020-07-12,estimate,1.15,1.03,16.43,1.04,1.2
Northern Ireland,2020-07-13,estimate,1.14,1.02,17.12,1.04,1.19
Northern Ireland,2020-07-14,estimate,1.14,1.01,17.8,1.04,1.19
Northern Ireland,2020-07-15,estimate,1.13,1.01,18.46,1.04,1.19
Northern Ireland,2020-07-16,estimate,1.13,1,19.06,1.04,1.19
Northern Ireland,2020-07-17,estimate,1.13,1,19.59,1.03,1.18
Northern Ireland,2020-07-18,estimate,1.13,1,20.03,1.04,1.19
Northern Ireland,2020-07-19,estimate,1.13,1,20.36,1.03,1.18
Northern Ireland,2020-07-20,estimate,1.13,1,20.59,1.05,1.2
Northern Ireland,2020-07-21,estimate,1.14,1.01,20.72,1.05,1.21
Northern Ireland,2020-07-22,estimate,1.16,1.02,20.74,1.06,1.22
Northern Ireland,2020-07-23,estimate,1.17,1.04,20.68,1.08,1.24
Northern Ireland,2020-07-24,estimate,1.19,1.06,20.55,1.1,1.25
Northern Ireland,2020-07-25,estimate,1.22,1.08,20.37,1.12,1.27
Northern Ireland,2020-07-26,estimate,1.24,1.11,20.18,1.15,1.3
Northern Ireland,2020-07-27,estimate,1.27,1.14,19.99,1.18,1.33
Northern Ireland,2020-07-28,estimate,1.3,1.17,19.83,1.2,1.36
Northern Ireland,2020-07-29,estimate,1.34,1.21,19.71,1.24,1.39
Northern Ireland,2020-07-30,estimate,1.37,1.24,19.67,1.27,1.43
Northern Ireland,2020-07-31,estimate,1.41,1.28,19.71,1.3,1.46
Northern Ireland,2020-08-01,estimate,1.45,1.31,19.86,1.33,1.5
Northern Ireland,2020-08-02,estimate,1.49,1.35,20.11,1.38,1.56
Northern Ireland,2020-08-03,estimate,1.53,1.37,20.49,1.41,1.59
Northern Ireland,2020-08-04,estimate,1.57,1.4,21,1.43,1.62
Northern Ireland,2020-08-05,estimate,1.6,1.43,21.63,1.45,1.66
Northern Ireland,2020-08-06,estimate,1.64,1.45,22.39,1.48,1.72
Northern Ireland,2020-08-07,estimate based on partial data,1.67,1.46,23.28,1.49,1.75
Northern Ireland,2020-08-08,estimate based on partial data,1.7,1.46,24.28,1.51,1.79
Northern Ireland,2020-08-09,estimate based on partial data,1.72,1.46,25.38,1.49,1.81
Northern Ireland,2020-08-10,estimate based on partial data,1.74,1.45,26.55,1.48,1.83
Northern Ireland,2020-08-11,estimate based on partial data,1.75,1.44,27.76,1.45,1.84
Northern Ireland,2020-08-12,estimate based on partial data,1.76,1.43,28.99,1.44,1.87
Northern Ireland,2020-08-13,estimate based on partial data,1.77,1.41,30.19,1.41,1.87
Northern Ireland,2020-08-14,estimate based on partial data,1.78,1.39,31.32,1.4,1.9
Northern Ireland,2020-08-15,estimate based on partial data,1.78,1.36,32.34,1.36,1.89
Northern Ireland,2020-08-16,estimate based on partial data,1.78,1.34,33.21,1.35,1.93
Northern Ireland,2020-08-17,estimate based on partial data,1.78,1.31,33.91,1.32,1.93
Scotland,2020-03-22,estimate,1.62,1.49,1.77,1.56,1.68
Scotland,2020-03-23,estimate,1.58,1.45,1.72,1.51,1.62
Scotland,2020-03-24,estimate,1.54,1.41,1.66,1.48,1.58
Scotland,2020-03-25,estimate,1.48,1.38,1.6,1.43,1.52
Scotland,2020-03-26,estimate,1.43,1.32,1.53,1.39,1.47
Scotland,2020-03-27,estimate,1.37,1.27,1.46,1.33,1.41
Scotland,2020-03-28,estimate,1.31,1.21,1.4,1.27,1.35
Scotland,2020-03-29,estimate,1.26,1.17,1.35,1.23,1.3
Scotland,2020-03-30,estimate,1.21,1.12,1.3,1.17,1.25
Scotland,2020-03-31,estimate,1.16,1.07,1.25,1.12,1.2
Scotland,2020-04-01,estimate,1.11,1.03,1.2,1.08,1.15
Scotland,2020-04-02,estimate,1.08,0.99,1.17,1.04,1.12
Scotland,2020-04-03,estimate,1.04,0.96,1.13,1.01,1.08
Scotland,2020-04-04,estimate,1.01,0.93,1.09,0.98,1.05
Scotland,2020-04-05,estimate,0.99,0.91,1.07,0.95,1.02
Scotland,2020-04-06,estimate,0.97,0.89,1.06,0.93,1
Scotland,2020-04-07,estimate,0.95,0.87,1.03,0.92,0.99
Scotland,2020-04-08,estimate,0.94,0.86,1.02,0.91,0.97
Scotland,2020-04-09,estimate,0.93,0.85,1,0.91,0.97
Scotland,2020-04-10,estimate,0.93,0.85,1,0.9,0.96
Scotland,2020-04-11,estimate,0.92,0.85,1,0.89,0.95
Scotland,2020-04-12,estimate,0.92,0.85,1,0.89,0.95
Scotland,2020-04-13,estimate,0.92,0.85,1,0.89,0.95
Scotland,2020-04-14,estimate,0.93,0.85,1,0.9,0.96
Scotland,2020-04-15,estimate,0.93,0.85,1,0.9,0.96
Scotland,2020-04-16,estimate,0.93,0.85,1.01,0.9,0.96
Scotland,2020-04-17,estimate,0.93,0.85,1.01,0.9,0.96
Scotland,2020-04-18,estimate,0.93,0.86,1.01,0.9,0.97
Scotland,2020-04-19,estimate,0.93,0.86,1.01,0.9,0.96
Scotland,2020-04-20,estimate,0.93,0.85,1.01,0.9,0.96
Scotland,2020-04-21,estimate,0.93,0.85,1.01,0.9,0.96
Scotland,2020-04-22,estimate,0.93,0.85,1.01,0.9,0.96
Scotland,2020-04-23,estimate,0.92,0.85,1.01,0.89,0.96
Scotland,2020-04-24,estimate,0.92,0.84,1,0.88,0.94
Scotland,2020-04-25,estimate,0.91,0.83,0.99,0.88,0.94
Scotland,2020-04-26,estimate,0.9,0.82,0.98,0.87,0.93
Scotland,2020-04-27,estimate,0.89,0.81,0.97,0.86,0.92
Scotland,2020-04-28,estimate,0.88,0.8,0.95,0.85,0.91
Scotland,2020-04-29,estimate,0.87,0.8,0.95,0.83,0.89
Scotland,2020-04-30,estimate,0.85,0.78,0.92,0.82,0.88
Scotland,2020-05-01,estimate,0.84,0.77,0.92,0.81,0.87
Scotland,2020-05-02,estimate,0.83,0.76,0.9,0.8,0.86
Scotland,2020-05-03,estimate,0.82,0.74,0.89,0.79,0.84
Scotland,2020-05-04,estimate,0.8,0.73,0.88,0.77,0.83
Scotland,2020-05-05,estimate,0.79,0.72,0.86,0.77,0.82
Scotland,2020-05-06,estimate,0.78,0.7,0.85,0.75,0.81
Scotland,2020-05-07,estimate,0.76,0.69,0.84,0.73,0.79
Scotland,2020-05-08,estimate,0.75,0.67,0.82,0.72,0.78
Scotland,2020-05-09,estimate,0.74,0.67,0.82,0.71,0.77
Scotland,2020-05-10,estimate,0.73,0.66,0.81,0.7,0.76
Scotland,2020-05-11,estimate,0.72,0.65,0.8,0.69,0.75
Scotland,2020-05-12,estimate,0.71,0.64,0.78,0.68,0.74
Scotland,2020-05-13,estimate,0.7,0.63,0.78,0.67,0.72
Scotland,2020-05-14,estimate,0.69,0.62,0.77,0.66,0.72
Scotland,2020-05-15,estimate,0.69,0.62,0.76,0.66,0.72
Scotland,2020-05-16,estimate,0.69,0.61,0.75,0.65,0.71
Scotland,2020-05-17,estimate,0.68,0.61,0.75,0.66,0.72
Scotland,2020-05-18,estimate,0.68,0.61,0.76,0.65,0.72
Scotland,2020-05-19,estimate,0.69,0.6,0.76,0.66,0.72
Scotland,2020-05-20,estimate,0.69,0.61,0.77,0.67,0.73
Scotland,2020-05-21,estimate,0.7,0.61,0.77,0.67,0.73
Scotland,2020-05-22,estimate,0.71,0.62,0.78,0.68,0.75
Scotland,2020-05-23,estimate,0.72,0.63,0.8,0.68,0.75
Scotland,2020-05-24,estimate,0.73,0.65,0.82,0.7,0.76
Scotland,2020-05-25,estimate,0.74,0.66,0.83,0.71,0.78
Scotland,2020-05-26,estimate,0.76,0.68,0.84,0.72,0.79
Scotland,2020-05-27,estimate,0.78,0.7,0.86,0.74,0.81
Scotland,2020-05-28,estimate,0.8,0.71,0.88,0.76,0.83
Scotland,2020-05-29,estimate,0.82,0.73,0.9,0.78,0.85
Scotland,2020-05-30,estimate,0.83,0.75,0.92,0.79,0.86
Scotland,2020-05-31,estimate,0.85,0.77,0.95,0.8,0.88
Scotland,2020-06-01,estimate,0.87,0.78,0.97,0.82,0.9
Scotland,2020-06-02,estimate,0.88,0.79,0.98,0.84,0.92
Scotland,2020-06-03,estimate,0.89,0.8,1,0.84,0.92
Scotland,2020-06-04,estimate,0.9,0.8,1.01,0.85,0.93
Scotland,2020-06-05,estimate,0.91,0.81,1.02,0.86,0.94
Scotland,2020-06-06,estimate,0.91,0.8,1.02,0.87,0.95
Scotland,2020-06-07,estimate,0.91,0.8,1.02,0.85,0.94
Scotland,2020-06-08,estimate,0.9,0.8,1.02,0.86,0.94
Scotland,2020-06-09,estimate,0.9,0.79,1,0.85,0.93
Scotland,2020-06-10,estimate,0.88,0.79,0.99,0.84,0.92
Scotland,2020-06-11,estimate,0.87,0.78,0.97,0.83,0.91
Scotland,2020-06-12,estimate,0.86,0.77,0.96,0.82,0.89
Scotland,2020-06-13,estimate,0.85,0.75,0.94,0.8,0.87
Scotland,2020-06-14,estimate,0.83,0.74,0.92,0.79,0.86
Scotland,2020-06-15,estimate,0.82,0.72,0.91,0.78,0.86
Scotland,2020-06-16,estimate,0.81,0.71,0.9,0.77,0.85
Scotland,2020-06-17,estimate,0.8,0.69,0.89,0.76,0.84
