region,date,type,median,lower_90,upper_90,lower_50,upper_50
England,2020-05-15,estimate,0.85,0.82,0.91,0.84,0.87
England,2020-05-16,estimate,0.85,0.8,0.9,0.84,0.87
England,2020-05-17,estimate,0.85,0.8,0.89,0.84,0.86
England,2020-05-18,estimate,0.85,0.8,0.9,0.83,0.86
England,2020-05-19,estimate,0.84,0.78,0.89,0.83,0.86
England,2020-05-20,estimate,0.84,0.77,0.88,0.83,0.86
England,2020-05-21,estimate,0.84,0.77,0.88,0.83,0.86
England,2020-05-22,estimate,0.84,0.77,0.88,0.83,0.86
England,2020-05-23,estimate,0.84,0.77,0.88,0.83,0.86
England,2020-05-24,estimate,0.83,0.77,0.87,0.82,0.86
England,2020-05-25,estimate,0.83,0.77,0.88,0.82,0.86
England,2020-05-26,estimate,0.83,0.77,0.87,0.82,0.86
England,2020-05-27,estimate,0.83,0.77,0.87,0.82,0.86
England,2020-05-28,estimate,0.83,0.77,0.87,0.82,0.85
England,2020-05-29,estimate,0.83,0.77,0.87,0.82,0.85
England,2020-05-30,estimate,0.83,0.77,0.87,0.82,0.85
England,2020-05-31,estimate,0.83,0.76,0.86,0.82,0.85
England,2020-06-01,estimate,0.83,0.77,0.87,0.82,0.86
England,2020-06-02,estimate,0.83,0.77,0.87,0.82,0.86
England,2020-06-03,estimate,0.83,0.77,0.87,0.82,0.86
England,2020-06-04,estimate,0.83,0.77,0.87,0.82,0.85
England,2020-06-05,estimate,0.83,0.77,0.87,0.82,0.86
England,2020-06-06,estimate,0.83,0.77,0.88,0.82,0.85
England,2020-06-07,estimate,0.84,0.77,0.87,0.82,0.85
England,2020-06-08,estimate,0.84,0.77,0.88,0.82,0.86
England,2020-06-09,estimate,0.84,0.78,0.88,0.82,0.86
England,2020-06-10,estimate,0.84,0.78,0.88,0.82,0.86
England,2020-06-11,estimate,0.84,0.78,0.89,0.82,0.86
England,2020-06-12,estimate,0.84,0.78,0.88,0.82,0.86
England,2020-06-13,estimate,0.84,0.78,0.89,0.82,0.86
England,2020-06-14,estimate,0.84,0.78,0.88,0.83,0.86
England,2020-06-15,estimate,0.84,0.79,0.88,0.83,0.86
England,2020-06-16,estimate,0.84,0.79,0.89,0.83,0.86
England,2020-06-17,estimate,0.84,0.79,0.89,0.83,0.86
England,2020-06-18,estimate,0.84,0.78,0.88,0.83,0.86
England,2020-06-19,estimate,0.84,0.79,0.89,0.83,0.86
England,2020-06-20,estimate,0.84,0.79,0.89,0.82,0.86
England,2020-06-21,estimate,0.84,0.78,0.89,0.83,0.86
England,2020-06-22,estimate,0.84,0.78,0.89,0.82,0.86
England,2020-06-23,estimate,0.84,0.78,0.89,0.83,0.86
England,2020-06-24,estimate,0.84,0.78,0.89,0.83,0.86
England,2020-06-25,estimate,0.84,0.78,0.89,0.83,0.86
England,2020-06-26,estimate,0.84,0.78,0.88,0.83,0.86
England,2020-06-27,estimate,0.84,0.78,0.89,0.83,0.86
England,2020-06-28,estimate,0.84,0.79,0.89,0.83,0.87
England,2020-06-29,estimate,0.85,0.78,0.89,0.83,0.86
England,2020-06-30,estimate,0.85,0.78,0.89,0.83,0.86
England,2020-07-01,estimate,0.85,0.79,0.89,0.83,0.87
England,2020-07-02,estimate,0.85,0.79,0.9,0.83,0.87
England,2020-07-03,estimate,0.85,0.79,0.9,0.83,0.87
England,2020-07-04,estimate,0.85,0.79,0.9,0.84,0.87
England,2020-07-05,estimate,0.85,0.8,0.91,0.84,0.87
England,2020-07-06,estimate,0.85,0.79,0.91,0.84,0.87
England,2020-07-07,estimate,0.86,0.8,0.91,0.84,0.88
England,2020-07-08,estimate,0.86,0.8,0.92,0.84,0.87
England,2020-07-09,estimate,0.86,0.8,0.92,0.84,0.88
England,2020-07-10,estimate,0.86,0.8,0.92,0.84,0.88
England,2020-07-11,estimate,0.86,0.81,0.92,0.84,0.88
England,2020-07-12,estimate,0.86,0.81,0.93,0.84,0.88
England,2020-07-13,estimate,0.87,0.82,0.93,0.85,0.88
England,2020-07-14,estimate,0.87,0.82,0.93,0.85,0.88
England,2020-07-15,estimate,0.87,0.82,0.93,0.85,0.88
England,2020-07-16,estimate,0.87,0.82,0.93,0.85,0.89
England,2020-07-17,estimate,0.88,0.83,0.94,0.85,0.89
England,2020-07-18,estimate,0.88,0.82,0.94,0.86,0.9
England,2020-07-19,estimate,0.88,0.83,0.95,0.85,0.9
England,2020-07-20,estimate,0.88,0.83,0.95,0.85,0.9
England,2020-07-21,estimate,0.89,0.83,0.96,0.85,0.9
England,2020-07-22,estimate,0.89,0.83,0.96,0.85,0.9
England,2020-07-23,estimate,0.89,0.83,0.96,0.85,0.9
England,2020-07-24,estimate,0.89,0.83,0.97,0.85,0.9
England,2020-07-25,estimate,0.89,0.84,0.97,0.85,0.9
England,2020-07-26,estimate,0.89,0.83,0.97,0.85,0.9
England,2020-07-27,estimate,0.9,0.83,0.98,0.85,0.91
England,2020-07-28,estimate,0.9,0.83,0.98,0.85,0.91
England,2020-07-29,estimate,0.9,0.83,0.98,0.85,0.91
England,2020-07-30,estimate,0.9,0.82,0.99,0.85,0.91
England,2020-07-31,estimate,0.9,0.83,0.99,0.85,0.92
England,2020-08-01,estimate,0.9,0.82,0.99,0.85,0.92
England,2020-08-02,estimate,0.9,0.83,1.01,0.85,0.92
England,2020-08-03,estimate based on partial data,0.9,0.82,1,0.85,0.92
England,2020-08-04,estimate based on partial data,0.9,0.82,1.01,0.85,0.92
England,2020-08-05,estimate based on partial data,0.9,0.82,1.01,0.84,0.92
England,2020-08-06,estimate based on partial data,0.9,0.81,1.02,0.84,0.92
England,2020-08-07,estimate based on partial data,0.9,0.81,1.02,0.84,0.92
England,2020-08-08,estimate based on partial data,0.9,0.8,1.02,0.85,0.93
England,2020-08-09,estimate based on partial data,0.9,0.79,1.03,0.84,0.92
England,2020-08-10,estimate based on partial data,0.9,0.8,1.05,0.84,0.92
England,2020-08-11,estimate based on partial data,0.9,0.8,1.06,0.84,0.92
England,2020-08-12,estimate based on partial data,0.9,0.79,1.05,0.85,0.93
England,2020-08-13,estimate based on partial data,0.9,0.78,1.06,0.84,0.93
England,2020-08-14,estimate based on partial data,0.9,0.78,1.06,0.84,0.93
England,2020-08-15,estimate based on partial data,0.9,0.77,1.07,0.84,0.93
England,2020-08-16,estimate based on partial data,0.9,0.77,1.08,0.84,0.94
England,2020-08-17,estimate based on partial data,0.9,0.77,1.09,0.84,0.93
England,2020-08-18,estimate based on partial data,0.9,0.76,1.09,0.84,0.94
England,2020-08-19,estimate based on partial data,0.89,0.73,1.08,0.84,0.93
England,2020-08-20,estimate based on partial data,0.89,0.73,1.08,0.83,0.93
Northern Ireland,2020-05-15,estimate,0.78,0.68,0.86,0.76,0.81
Northern Ireland,2020-05-16,estimate,0.78,0.67,0.86,0.76,0.81
Northern Ireland,2020-05-17,estimate,0.78,0.67,0.86,0.76,0.81
Northern Ireland,2020-05-18,estimate,0.78,0.68,0.86,0.76,0.81
Northern Ireland,2020-05-19,estimate,0.78,0.67,0.86,0.76,0.81
Northern Ireland,2020-05-20,estimate,0.78,0.66,0.86,0.76,0.81
Northern Ireland,2020-05-21,estimate,0.78,0.66,0.86,0.76,0.82
Northern Ireland,2020-05-22,estimate,0.78,0.66,0.86,0.75,0.82
Northern Ireland,2020-05-23,estimate,0.78,0.67,0.87,0.76,0.82
Northern Ireland,2020-05-24,estimate,0.78,0.66,0.86,0.76,0.82
Northern Ireland,2020-05-25,estimate,0.78,0.66,0.86,0.76,0.82
Northern Ireland,2020-05-26,estimate,0.78,0.66,0.87,0.76,0.82
Northern Ireland,2020-05-27,estimate,0.79,0.66,0.87,0.76,0.82
Northern Ireland,2020-05-28,estimate,0.79,0.66,0.87,0.76,0.82
Northern Ireland,2020-05-29,estimate,0.79,0.67,0.88,0.76,0.82
Northern Ireland,2020-05-30,estimate,0.79,0.68,0.89,0.76,0.82
Northern Ireland,2020-05-31,estimate,0.79,0.68,0.89,0.76,0.82
Northern Ireland,2020-06-01,estimate,0.8,0.68,0.89,0.77,0.83
Northern Ireland,2020-06-02,estimate,0.8,0.68,0.89,0.76,0.82
Northern Ireland,2020-06-03,estimate,0.8,0.68,0.9,0.77,0.83
Northern Ireland,2020-06-04,estimate,0.8,0.68,0.9,0.77,0.83
Northern Ireland,2020-06-05,estimate,0.8,0.68,0.9,0.78,0.84
Northern Ireland,2020-06-06,estimate,0.8,0.67,0.9,0.78,0.84
Northern Ireland,2020-06-07,estimate,0.8,0.68,0.92,0.77,0.83
Northern Ireland,2020-06-08,estimate,0.8,0.69,0.93,0.77,0.83
Northern Ireland,2020-06-09,estimate,0.81,0.69,0.93,0.78,0.84
Northern Ireland,2020-06-10,estimate,0.81,0.69,0.93,0.77,0.84
Northern Ireland,2020-06-11,estimate,0.81,0.69,0.93,0.77,0.84
Northern Ireland,2020-06-12,estimate,0.81,0.68,0.93,0.77,0.84
Northern Ireland,2020-06-13,estimate,0.81,0.67,0.92,0.77,0.84
Northern Ireland,2020-06-14,estimate,0.81,0.68,0.93,0.77,0.84
Northern Ireland,2020-06-15,estimate,0.81,0.68,0.93,0.77,0.84
Northern Ireland,2020-06-16,estimate,0.81,0.69,0.94,0.77,0.84
Northern Ireland,2020-06-17,estimate,0.81,0.69,0.95,0.77,0.85
Northern Ireland,2020-06-18,estimate,0.81,0.67,0.93,0.77,0.84
Northern Ireland,2020-06-19,estimate,0.81,0.67,0.92,0.77,0.84
Northern Ireland,2020-06-20,estimate,0.81,0.66,0.92,0.77,0.84
Northern Ireland,2020-06-21,estimate,0.81,0.66,0.92,0.77,0.85
Northern Ireland,2020-06-22,estimate,0.81,0.65,0.92,0.77,0.85
Northern Ireland,2020-06-23,estimate,0.81,0.65,0.92,0.77,0.85
Northern Ireland,2020-06-24,estimate,0.81,0.66,0.95,0.77,0.85
Northern Ireland,2020-06-25,estimate,0.81,0.66,0.95,0.78,0.86
Northern Ireland,2020-06-26,estimate,0.81,0.65,0.94,0.78,0.86
Northern Ireland,2020-06-27,estimate,0.81,0.64,0.94,0.78,0.86
Northern Ireland,2020-06-28,estimate,0.81,0.65,0.95,0.78,0.86
Northern Ireland,2020-06-29,estimate,0.81,0.65,0.96,0.78,0.87
Northern Ireland,2020-06-30,estimate,0.81,0.65,0.96,0.78,0.87
Northern Ireland,2020-07-01,estimate,0.81,0.64,0.95,0.77,0.86
Northern Ireland,2020-07-02,estimate,0.82,0.65,0.96,0.77,0.86
Northern Ireland,2020-07-03,estimate,0.82,0.63,0.95,0.77,0.86
