region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Northern Ireland,2020-11-02,,estimate based on partial data,-0.069,-0.069,0.074,-0.185,-0.112,-0.084,-0.055,-0.029,0.053
Northern Ireland,2020-11-01,,estimate based on partial data,-0.068,-0.068,0.067,-0.175,-0.107,-0.082,-0.055,-0.031,0.042
Northern Ireland,2020-10-31,,estimate based on partial data,-0.067,-0.067,0.06,-0.165,-0.102,-0.079,-0.054,-0.033,0.032
Northern Ireland,2020-10-30,,estimate based on partial data,-0.065,-0.065,0.054,-0.154,-0.098,-0.076,-0.054,-0.034,0.023
Northern Ireland,2020-10-29,,estimate based on partial data,-0.063,-0.063,0.048,-0.144,-0.092,-0.073,-0.052,-0.035,0.015
Northern Ireland,2020-10-28,,estimate based on partial data,-0.061,-0.061,0.042,-0.132,-0.087,-0.07,-0.052,-0.036,0.007
Northern Ireland,2020-10-27,,estimate based on partial data,-0.058,-0.059,0.037,-0.121,-0.082,-0.067,-0.05,-0.036,0.001
Northern Ireland,2020-10-26,,estimate based on partial data,-0.056,-0.057,0.032,-0.109,-0.076,-0.063,-0.049,-0.037,-0.005
Northern Ireland,2020-10-25,,estimate based on partial data,-0.054,-0.054,0.028,-0.1,-0.071,-0.06,-0.048,-0.037,-0.01
Northern Ireland,2020-10-24,,estimate based on partial data,-0.052,-0.052,0.024,-0.091,-0.067,-0.057,-0.046,-0.037,-0.013
Northern Ireland,2020-10-23,,estimate based on partial data,-0.049,-0.05,0.021,-0.084,-0.063,-0.054,-0.045,-0.036,-0.015
Northern Ireland,2020-10-22,,estimate,-0.047,-0.047,0.019,-0.077,-0.059,-0.051,-0.043,-0.035,-0.016
Northern Ireland,2020-10-21,,estimate,-0.044,-0.044,0.017,-0.072,-0.056,-0.049,-0.04,-0.033,-0.016
Northern Ireland,2020-10-20,,estimate,-0.042,-0.042,0.016,-0.068,-0.052,-0.046,-0.038,-0.032,-0.015
Northern Ireland,2020-10-19,,estimate,-0.039,-0.039,0.015,-0.064,-0.049,-0.043,-0.036,-0.03,-0.014
Northern Ireland,2020-10-18,,estimate,-0.037,-0.036,0.015,-0.06,-0.046,-0.04,-0.033,-0.027,-0.012
Northern Ireland,2020-10-17,,estimate,-0.033,-0.033,0.014,-0.056,-0.042,-0.037,-0.03,-0.024,-0.009
Northern Ireland,2020-10-16,,estimate,-0.029,-0.029,0.014,-0.052,-0.038,-0.033,-0.026,-0.021,-0.007
Northern Ireland,2020-10-15,,estimate,-0.025,-0.026,0.014,-0.048,-0.034,-0.029,-0.022,-0.016,-0.003
Northern Ireland,2020-10-14,,estimate,-0.021,-0.021,0.014,-0.045,-0.03,-0.024,-0.017,-0.012,0
Northern Ireland,2020-10-13,,estimate,-0.016,-0.016,0.014,-0.04,-0.025,-0.019,-0.012,-0.007,0.006
Northern Ireland,2020-10-12,,estimate,-0.01,-0.01,0.014,-0.035,-0.019,-0.013,-0.006,-0.001,0.011
Northern Ireland,2020-10-11,,estimate,-0.004,-0.004,0.014,-0.029,-0.013,-0.007,0,0.005,0.018
Northern Ireland,2020-10-10,,estimate,0.003,0.003,0.015,-0.022,-0.006,0,0.007,0.012,0.025
Northern Ireland,2020-10-09,,estimate,0.011,0.01,0.015,-0.014,0.001,0.007,0.014,0.02,0.033
South West,2020-11-01,,estimate based on partial data,0.016,0.012,0.062,-0.096,-0.018,0.004,0.027,0.045,0.103
South West,2020-10-31,,estimate based on partial data,0.016,0.013,0.057,-0.086,-0.015,0.006,0.027,0.044,0.096
South West,2020-10-30,,estimate based on partial data,0.017,0.014,0.051,-0.076,-0.011,0.007,0.027,0.043,0.09
South West,2020-10-29,,estimate based on partial data,0.019,0.016,0.046,-0.064,-0.008,0.009,0.027,0.043,0.084
South West,2020-10-28,,estimate based on partial data,0.019,0.017,0.04,-0.052,-0.005,0.011,0.028,0.042,0.078
Northern Ireland,2020-10-08,,estimate,0.019,0.018,0.014,-0.006,0.01,0.015,0.022,0.028,0.041
South West,2020-10-27,,estimate based on partial data,0.02,0.019,0.035,-0.042,-0.001,0.013,0.029,0.04,0.073
South West,2020-10-26,,estimate based on partial data,0.021,0.021,0.031,-0.032,0.003,0.015,0.029,0.04,0.068
South West,2020-10-25,,estimate based on partial data,0.023,0.022,0.026,-0.021,0.007,0.016,0.029,0.039,0.064
South West,2020-10-24,,estimate based on partial data,0.024,0.024,0.023,-0.013,0.01,0.018,0.029,0.038,0.06
South West,2020-10-23,,estimate based on partial data,0.025,0.025,0.02,-0.007,0.012,0.02,0.03,0.037,0.058
South West,2020-10-22,,estimate based on partial data,0.026,0.026,0.018,-0.002,0.015,0.021,0.03,0.037,0.056
Northern Ireland,2020-10-07,,estimate,0.027,0.027,0.014,0.004,0.018,0.024,0.031,0.036,0.05
South West,2020-10-21,,estimate,0.027,0.027,0.016,0.001,0.016,0.023,0.031,0.037,0.055
South West,2020-10-20,,estimate,0.027,0.028,0.015,0.003,0.017,0.024,0.031,0.037,0.054
South West,2020-10-19,,estimate,0.028,0.028,0.015,0.005,0.019,0.024,0.031,0.037,0.053
South West,2020-10-18,,estimate,0.028,0.029,0.014,0.007,0.02,0.025,0.031,0.037,0.053
South West,2020-10-17,,estimate,0.029,0.029,0.014,0.008,0.02,0.026,0.032,0.037,0.052
South West,2020-10-16,,estimate,0.03,0.03,0.013,0.009,0.021,0.026,0.032,0.038,0.051
South West,2020-10-15,,estimate,0.03,0.03,0.013,0.009,0.022,0.027,0.033,0.038,0.051
Wales,2020-10-27,,estimate based on partial data,0.031,0.029,0.028,-0.017,0.017,0.027,0.036,0.042,0.071
Wales,2020-10-29,,estimate based on partial data,0.031,0.029,0.034,-0.028,0.015,0.026,0.036,0.043,0.078
South West,2020-10-14,,estimate,0.031,0.031,0.013,0.01,0.023,0.028,0.034,0.039,0.05
Wales,2020-10-30,,estimate based on partial data,0.032,0.028,0.038,-0.034,0.014,0.026,0.036,0.044,0.083
Wales,2020-10-31,,estimate based on partial data,0.032,0.028,0.041,-0.041,0.013,0.025,0.036,0.045,0.087
Wales,2020-10-28,,estimate based on partial data,0.032,0.029,0.031,-0.022,0.016,0.027,0.036,0.042,0.074
Wales,2020-10-25,,estimate based on partial data,0.032,0.03,0.022,-0.006,0.02,0.028,0.035,0.041,0.063
Wales,2020-10-26,,estimate based on partial data,0.032,0.03,0.025,-0.011,0.019,0.027,0.035,0.042,0.067
Wales,2020-10-21,,estimate based on partial data,0.032,0.031,0.014,0.009,0.023,0.03,0.035,0.039,0.053
Wales,2020-10-22,,estimate based on partial data,0.032,0.031,0.015,0.006,0.023,0.029,0.035,0.04,0.055
Wales,2020-10-23,,estimate based on partial data,0.032,0.031,0.017,0.002,0.022,0.029,0.035,0.04,0.058
Wales,2020-10-24,,estimate based on partial data,0.032,0.031,0.019,-0.002,0.021,0.028,0.035,0.041,0.06
Wales,2020-10-13,,estimate,0.032,0.032,0.009,0.016,0.026,0.03,0.034,0.038,0.045
Wales,2020-10-14,,estimate,0.032,0.032,0.009,0.016,0.026,0.03,0.034,0.038,0.046
Wales,2020-10-17,,estimate,0.032,0.032,0.01,0.015,0.025,0.03,0.034,0.038,0.048
Wales,2020-10-15,,estimate,0.032,0.032,0.01,0.016,0.026,0.03,0.034,0.038,0.046
Wales,2020-10-16,,estimate,0.032,0.032,0.01,0.016,0.026,0.03,0.034,0.038,0.047
