region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
South West,2020-10-04,,estimate,348,361,113,201,280,322,378,425,567
Wales,2020-10-04,,estimate,482,497,146,288,393,448,519,583,752
Wales,2020-10-03,,estimate,492,510,152,291,405,459,530,600,781
South West,2020-10-10,,estimate,514,529,166,294,411,470,554,625,821
South West,2020-10-11,,estimate,519,541,171,298,422,483,563,639,850
Northern Ireland,2020-11-01,,estimate based on partial data,541,565,183,308,433,500,588,672,900
South West,2020-10-05,,estimate,554,574,184,315,441,508,600,680,909
Northern Ireland,2020-11-02,,estimate based on partial data,563,591,200,314,454,517,613,697,947
South West,2020-10-06,,estimate,572,600,198,325,461,531,619,709,961
Northern Ireland,2020-10-31,,estimate based on partial data,612,641,211,351,497,565,659,759,1022
Wales,2020-10-11,,estimate,622,642,193,361,505,573,672,757,988
Wales,2020-10-10,,estimate,639,661,196,376,523,593,685,775,1014
South West,2020-10-09,,estimate,639,664,214,364,513,588,690,782,1063
Wales,2020-10-05,,estimate,649,672,202,385,527,602,700,789,1047
Northern Ireland,2020-10-05,,estimate,662,690,215,380,537,614,719,810,1081
South West,2020-10-07,,estimate,668,692,218,380,541,615,719,817,1087
South West,2020-10-18,,estimate,668,695,221,388,539,616,721,821,1099
South West,2020-10-17,,estimate,670,700,225,386,543,620,721,824,1119
South West,2020-10-08,,estimate,676,700,229,376,537,621,734,829,1112
Wales,2020-10-08,,estimate,719,737,217,427,578,665,774,867,1130
Northern Ireland,2020-10-25,,estimate based on partial data,724,752,231,422,587,671,783,885,1189
Wales,2020-10-06,,estimate,725,747,221,423,590,671,777,877,1146
Northern Ireland,2020-10-30,,estimate based on partial data,725,749,238,410,582,669,782,884,1174
Wales,2020-10-09,,estimate,732,755,219,437,603,680,786,891,1147
Wales,2020-10-07,,estimate,748,773,235,438,608,696,807,910,1191
Northern Ireland,2020-10-26,,estimate based on partial data,778,809,253,450,634,724,841,947,1270
Northern Ireland,2020-10-06,,estimate,780,804,250,454,628,721,837,943,1255
Wales,2020-10-18,,estimate,780,808,242,462,637,723,843,954,1247
Northern Ireland,2020-10-29,,estimate based on partial data,791,820,255,461,641,727,854,972,1294
South West,2020-10-12,,estimate,802,828,263,453,637,736,868,987,1308
Wales,2020-10-17,,estimate,803,828,239,479,662,747,858,962,1259
Northern Ireland,2020-10-27,,estimate based on partial data,814,844,263,471,666,753,874,987,1321
Northern Ireland,2020-10-24,,estimate based on partial data,815,851,267,478,660,759,883,1003,1336
