region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Northern Ireland,2020-11-09,,estimate based on partial data,24,26,11,13,18,22,27,32,47
Northern Ireland,2020-11-07,,estimate based on partial data,25,27,10,14,19,23,27,32,46
Northern Ireland,2020-11-06,,estimate based on partial data,25,27,10,15,20,23,28,32,46
Northern Ireland,2020-11-08,,estimate based on partial data,25,27,11,13,19,22,27,32,47
Northern Ireland,2020-11-05,,estimate based on partial data,26,27,10,15,21,24,28,32,46
Northern Ireland,2020-11-04,,estimate based on partial data,26,28,9,16,21,24,28,33,45
Northern Ireland,2020-11-03,,estimate based on partial data,27,28,9,16,22,25,29,33,45
Northern Ireland,2020-11-02,,estimate based on partial data,27,28,9,17,22,25,29,33,44
Northern Ireland,2020-11-01,,estimate based on partial data,28,29,8,18,23,26,29,33,44
Northern Ireland,2020-10-31,,estimate based on partial data,28,29,8,18,23,26,30,33,44
Northern Ireland,2020-10-30,,estimate based on partial data,28,29,8,19,24,27,30,34,43
Northern Ireland,2020-10-29,,estimate,29,30,7,20,25,27,31,34,43
Northern Ireland,2020-10-28,,estimate,29,30,7,21,25,28,31,34,43
Northern Ireland,2020-10-26,,estimate,30,31,6,22,27,29,32,34,42
Northern Ireland,2020-10-27,,estimate,30,31,7,22,26,28,31,34,43
Northern Ireland,2020-10-25,,estimate,31,31,6,23,27,29,32,35,42
Northern Ireland,2020-10-24,,estimate,31,32,6,24,28,30,33,35,42
Northern Ireland,2020-10-23,,estimate,32,32,5,25,29,30,33,35,42
Northern Ireland,2020-10-22,,estimate,32,33,5,26,29,31,33,36,42
Northern Ireland,2020-10-21,,estimate,33,33,5,26,30,32,34,36,42
Northern Ireland,2020-10-20,,estimate,33,34,5,27,30,32,34,37,42
South West,2020-10-11,,estimate,34,34,2,30,32,33,34,35,38
Northern Ireland,2020-10-19,,estimate,34,34,5,27,31,33,35,37,42
Northern Ireland,2020-10-18,,estimate,34,35,5,28,32,33,35,37,43
Northern Ireland,2020-10-17,,estimate,35,35,5,28,32,34,36,38,43
Northern Ireland,2020-10-16,,estimate,35,36,5,29,32,34,36,38,44
South West,2020-10-12,,estimate,36,36,3,32,34,35,37,38,41
Northern Ireland,2020-10-12,,estimate,37,38,5,29,34,36,39,41,47
Northern Ireland,2020-10-13,,estimate,38,39,6,30,35,37,40,42,49
South West,2020-10-13,,estimate,39,39,3,34,37,38,39,41,44
Northern Ireland,2020-10-14,,estimate,39,40,6,30,35,38,41,44,51
South West,2020-10-14,,estimate,41,41,3,36,39,40,42,44,47
Northern Ireland,2020-10-15,,estimate,41,41,7,31,36,39,42,46,54
South West,2020-10-15,,estimate,44,44,4,39,42,43,45,47,51
South West,2020-10-16,,estimate,47,48,4,41,45,46,49,50,55
South West,2020-10-17,,estimate,51,51,5,44,48,50,52,54,59
South West,2020-10-18,,estimate,55,55,5,47,51,53,56,58,64
Wales,2020-11-09,,estimate based on partial data,55,60,26,29,42,50,61,73,109
Wales,2020-11-08,,estimate based on partial data,56,61,25,31,43,51,61,73,107
Wales,2020-11-07,,estimate based on partial data,57,61,24,32,45,52,62,73,105
South West,2020-10-19,,estimate,58,59,6,50,55,57,60,63,69
Wales,2020-11-06,,estimate based on partial data,58,62,23,34,46,53,63,73,104
Wales,2020-11-05,,estimate based on partial data,59,63,22,35,48,54,64,74,102
Wales,2020-11-04,,estimate based on partial data,60,63,21,37,49,55,64,74,101
Wales,2020-11-03,,estimate based on partial data,61,64,19,39,50,57,65,74,99
Wales,2020-11-02,,estimate based on partial data,62,65,18,40,52,58,66,74,98
South West,2020-10-20,,estimate,63,63,7,53,59,61,64,67,75
Wales,2020-11-01,,estimate based on partial data,63,66,17,42,54,59,67,74,96
Wales,2020-10-12,,estimate,64,64,7,54,59,62,65,68,75
Wales,2020-10-31,,estimate based on partial data,64,66,16,44,55,61,68,75,95
Wales,2020-10-13,,estimate,65,65,7,55,61,63,67,70,77
Wales,2020-10-30,,estimate based on partial data,65,67,15,46,57,62,69,75,95
Wales,2020-10-29,,estimate,66,68,14,48,58,63,70,76,94
Wales,2020-10-14,,estimate,67,67,7,56,62,65,68,71,79
South West,2020-10-21,,estimate,67,68,7,56,63,65,69,72,81
Wales,2020-10-15,,estimate,68,69,8,57,63,66,70,73,82
Wales,2020-10-28,,estimate,68,69,13,50,60,65,71,76,93
Wales,2020-10-27,,estimate,69,70,13,52,61,66,72,77,92
Wales,2020-10-16,,estimate,70,70,8,58,65,68,72,75,84
Wales,2020-10-26,,estimate,70,71,12,54,63,67,73,78,92
Wales,2020-10-17,,estimate,71,72,9,59,66,69,73,77,87
Wales,2020-10-25,,estimate,71,72,11,55,64,68,74,79,92
South West,2020-10-22,,estimate,72,73,8,60,67,70,74,78,87
Wales,2020-10-24,,estimate,72,73,11,57,65,69,74,79,92
Wales,2020-10-18,,estimate,73,74,9,60,67,71,75,79,89
Wales,2020-10-19,,estimate,74,75,10,61,68,72,77,81,92
Wales,2020-10-20,,estimate,76,77,10,61,70,74,79,84,95
South West,2020-10-24,,estimate,77,78,7,67,73,76,79,82,90
South West,2020-10-23,,estimate,77,78,10,63,71,75,80,84,95
Wales,2020-10-21,,estimate,78,79,11,62,71,75,81,86,98
Wales,2020-10-22,,estimate,80,81,12,63,72,77,83,88,102
