region,date,type,median,lower_90,upper_90,lower_50,upper_50
England,2020-03-19,estimate,641,463,831,560,709
England,2020-03-20,estimate,715,517,918,623,782
England,2020-03-21,estimate,771,563,994,665,840
England,2020-03-22,estimate,928,684,1207,821,1031
England,2020-03-23,estimate,1268,913,1624,1071,1365
England,2020-03-24,estimate,1474,1030,1873,1259,1605
England,2020-03-25,estimate,1661,1203,2152,1443,1821
England,2020-03-26,estimate,1824,1330,2346,1576,2001
England,2020-03-27,estimate,1847,1339,2393,1611,2040
England,2020-03-28,estimate,1791,1315,2340,1526,1942
England,2020-03-29,estimate,1976,1407,2541,1749,2218
England,2020-03-30,estimate,2492,1774,3202,2160,2743
England,2020-03-31,estimate,2641,1906,3387,2319,2926
England,2020-04-01,estimate,2734,2024,3566,2418,3037
England,2020-04-02,estimate,2745,2008,3562,2396,3023
England,2020-04-03,estimate,2538,1869,3315,2203,2788
England,2020-04-04,estimate,2285,1623,2924,1976,2515
England,2020-04-05,estimate,2318,1669,2964,1982,2511
England,2020-04-06,estimate,2710,1961,3484,2411,3031
England,2020-04-07,estimate,2672,1922,3441,2298,2909
England,2020-04-08,estimate,2612,1905,3367,2257,2840
England,2020-04-09,estimate,2466,1773,3160,2185,2754
England,2020-04-10,estimate,2172,1603,2819,1935,2425
England,2020-04-11,estimate,1878,1323,2407,1643,2081
England,2020-04-12,estimate,1832,1338,2380,1601,2031
England,2020-04-13,estimate,2075,1554,2702,1852,2316
England,2020-04-14,estimate,2016,1515,2657,1740,2202
England,2020-04-15,estimate,1934,1367,2467,1691,2127
England,2020-04-16,estimate,1820,1337,2326,1577,1985
England,2020-04-17,estimate,1603,1142,2081,1394,1766
England,2020-04-18,estimate,1380,989,1780,1185,1508
England,2020-04-19,estimate,1357,975,1759,1134,1453
England,2020-04-20,estimate,1550,1110,1993,1366,1721
England,2020-04-21,estimate,1520,1094,1940,1337,1674
England,2020-04-22,estimate,1473,1088,1907,1291,1617
England,2020-04-23,estimate,1399,1037,1818,1202,1520
England,2020-04-24,estimate,1266,908,1610,1108,1401
England,2020-04-25,estimate,1100,792,1416,947,1204
England,2020-04-26,estimate,1095,786,1401,951,1199
England,2020-04-27,estimate,1266,927,1632,1083,1376
England,2020-04-28,estimate,1257,882,1613,1064,1350
England,2020-04-29,estimate,1227,872,1578,1055,1338
England,2020-04-30,estimate,1173,848,1502,1035,1303
England,2020-05-01,estimate,1049,770,1381,895,1142
England,2020-05-02,estimate,924,670,1195,785,998
England,2020-05-03,estimate,923,688,1213,794,1007
England,2020-05-04,estimate,1066,768,1378,919,1162
England,2020-05-05,estimate,1056,767,1364,896,1140
England,2020-05-06,estimate,1033,736,1315,911,1144
