region,date,type,median,lower_90,upper_90,lower_50,upper_50
East of England,2020-06-03,estimate,92,80,105,86,96
East of England,2020-06-04,estimate,89,78,102,83,93
East of England,2020-06-05,estimate,86,75,98,81,91
East of England,2020-06-06,estimate,84,73,96,78,87
East of England,2020-06-07,estimate,81,71,93,76,85
East of England,2020-06-08,estimate,78,67,88,73,82
East of England,2020-06-09,estimate,74,64,84,69,77
East of England,2020-06-10,estimate,71,61,80,65,74
East of England,2020-06-11,estimate,68,58,77,64,71
East of England,2020-06-12,estimate,65,56,74,60,68
East of England,2020-06-13,estimate,62,53,71,58,65
East of England,2020-06-14,estimate,59,50,67,55,62
East of England,2020-06-15,estimate,56,48,64,52,59
East of England,2020-06-16,estimate,54,46,61,50,57
East of England,2020-06-17,estimate,52,44,59,48,54
East of England,2020-06-18,estimate,49,43,57,46,53
East of England,2020-06-19,estimate,48,41,55,46,52
East of England,2020-06-20,estimate,46,39,53,44,50
East of England,2020-06-21,estimate,45,38,52,44,49
East of England,2020-06-22,estimate,45,38,51,41,47
East of England,2020-06-23,estimate,44,37,51,42,47
East of England,2020-06-24,estimate,44,38,51,41,46
East of England,2020-06-25,estimate,44,38,51,41,47
East of England,2020-06-26,estimate,45,38,51,42,47
East of England,2020-06-27,estimate,45,39,53,42,48
East of England,2020-06-28,estimate,46,40,53,44,50
East of England,2020-06-29,estimate,48,41,54,45,51
East of England,2020-06-30,estimate,49,42,55,46,52
East of England,2020-07-01,estimate,51,43,57,48,54
East of England,2020-07-02,estimate,52,45,59,49,55
East of England,2020-07-03,estimate,54,46,61,50,56
East of England,2020-07-04,estimate,55,48,63,51,57
East of England,2020-07-05,estimate,56,48,64,53,59
East of England,2020-07-06,estimate,58,50,66,54,61
East of England,2020-07-07,estimate,59,51,67,55,61
East of England,2020-07-08,estimate,59,50,67,56,62
East of England,2020-07-09,estimate,60,52,68,56,62
East of England,2020-07-10,estimate,60,51,68,56,62
East of England,2020-07-11,estimate,59,52,68,55,61
East of England,2020-07-12,estimate,59,51,67,55,61
East of England,2020-07-13,estimate,58,50,65,55,60
East of England,2020-07-14,estimate,57,50,65,54,59
East of England,2020-07-15,estimate,55,49,63,53,58
East of England,2020-07-16,estimate,54,48,62,51,57
East of England,2020-07-17,estimate,53,46,60,49,55
East of England,2020-07-18,estimate,52,44,59,49,55
East of England,2020-07-19,estimate,51,44,58,47,53
East of England,2020-07-20,estimate,50,43,57,46,52
East of England,2020-07-21,estimate,49,42,56,45,51
East of England,2020-07-22,estimate,48,41,55,45,51
East of England,2020-07-23,estimate,48,41,55,44,50
East of England,2020-07-24,estimate,48,41,55,45,51
East of England,2020-07-25,estimate,48,41,55,44,50
East of England,2020-07-26,estimate,48,42,56,44,50
East of England,2020-07-27,estimate,48,42,56,45,51
East of England,2020-07-28,estimate,49,42,57,46,52
East of England,2020-07-29,estimate,49,41,57,46,52
East of England,2020-07-30,estimate,50,43,59,47,53
East of England,2020-07-31,estimate,51,44,60,48,54
East of England,2020-08-01,estimate,52,44,61,49,56
East of England,2020-08-02,estimate,54,46,63,51,57
East of England,2020-08-03,estimate,55,46,63,51,58
East of England,2020-08-04,estimate based on partial data,56,47,65,53,60
East of England,2020-08-05,estimate based on partial data,57,46,67,53,61
East of England,2020-08-06,estimate based on partial data,59,47,71,53,63
East of England,2020-08-07,estimate based on partial data,60,46,73,52,63
East of England,2020-08-08,estimate based on partial data,61,45,78,53,66
East of England,2020-08-09,estimate based on partial data,62,42,82,53,69
East of England,2020-08-10,estimate based on partial data,63,38,88,52,71
East of England,2020-08-11,estimate based on partial data,64,35,94,49,72
East of England,2020-08-12,estimate based on partial data,65,32,101,49,76
East of England,2020-08-13,estimate based on partial data,66,29,110,47,78
East of England,2020-08-14,estimate based on partial data,67,24,119,41,77
England,2020-02-13,estimate,1,0,1,1,1
England,2020-02-14,estimate,1,1,1,1,1
England,2020-02-15,estimate,1,1,2,1,1
England,2020-02-16,estimate,2,1,2,1,2
England,2020-02-17,estimate,2,1,3,2,2
England,2020-02-18,estimate,3,2,4,2,3
England,2020-02-19,estimate,4,2,5,3,4
England,2020-02-20,estimate,5,3,6,4,5
England,2020-02-21,estimate,7,5,8,6,7
England,2020-02-22,estimate,9,7,11,8,10
England,2020-02-23,estimate,12,10,15,12,13
England,2020-02-24,estimate,17,14,20,16,18
England,2020-02-25,estimate,24,20,27,22,25
England,2020-02-26,estimate,33,28,37,30,34
England,2020-02-27,estimate,44,38,50,42,46
England,2020-02-28,estimate,59,51,67,56,63
England,2020-02-29,estimate,79,68,88,74,82
England,2020-03-01,estimate,103,90,115,97,108
England,2020-03-02,estimate,133,118,148,127,140
England,2020-03-03,estimate,170,153,191,163,178
England,2020-03-04,estimate,214,193,239,204,222
England,2020-03-05,estimate,267,241,296,256,278
England,2020-03-06,estimate,330,298,363,317,343
England,2020-03-07,estimate,404,365,442,391,422
England,2020-03-08,estimate,490,443,536,469,506
England,2020-03-09,estimate,591,537,647,573,618
England,2020-03-10,estimate,710,641,774,680,732
England,2020-03-11,estimate,846,763,920,809,871
England,2020-03-12,estimate,1003,914,1096,963,1036
England,2020-03-13,estimate,1181,1078,1294,1143,1229
England,2020-03-14,estimate,1385,1268,1519,1327,1426
England,2020-03-15,estimate,1613,1478,1763,1544,1655
England,2020-03-16,estimate,1861,1702,2025,1788,1918
England,2020-03-17,estimate,2131,1950,2319,2053,2203
England,2020-03-18,estimate,2419,2222,2635,2319,2489
England,2020-03-19,estimate,2714,2493,2951,2594,2783
England,2020-03-20,estimate,3013,2741,3251,2912,3125
England,2020-03-21,estimate,3303,3022,3576,3179,3413
England,2020-03-22,estimate,3579,3281,3880,3473,3727
England,2020-03-23,estimate,3822,3478,4122,3690,3961
England,2020-03-24,estimate,4036,3668,4355,3893,4180
England,2020-03-25,estimate,4207,3846,4563,4077,4380
England,2020-03-26,estimate,4335,3961,4714,4191,4498
England,2020-03-27,estimate,4423,4047,4810,4238,4547
England,2020-03-28,estimate,4469,4099,4863,4286,4599
England,2020-03-29,estimate,4486,4127,4896,4324,4634
England,2020-03-30,estimate,4476,4062,4846,4320,4632
England,2020-03-31,estimate,4444,4055,4851,4289,4607
England,2020-04-01,estimate,4396,4030,4840,4207,4524
England,2020-04-02,estimate,4342,3981,4790,4132,4452
England,2020-04-03,estimate,4286,3888,4683,4089,4403
England,2020-04-04,estimate,4242,3850,4649,4052,4372
England,2020-04-05,estimate,4201,3810,4615,4044,4366
England,2020-04-06,estimate,4173,3756,4562,4033,4354
England,2020-04-07,estimate,4156,3757,4561,4005,4330
England,2020-04-08,estimate,4150,3745,4553,3987,4307
England,2020-04-09,estimate,4158,3776,4576,3989,4313
England,2020-04-10,estimate,4172,3769,4555,4013,4340
England,2020-04-11,estimate,4200,3804,4579,4038,4367
England,2020-04-12,estimate,4231,3860,4630,4053,4378
England,2020-04-13,estimate,4259,3910,4679,4085,4411
England,2020-04-14,estimate,4288,3912,4693,4110,4437
England,2020-04-15,estimate,4312,3901,4688,4140,4468
England,2020-04-16,estimate,4325,3945,4736,4181,4510
England,2020-04-17,estimate,4327,3937,4736,4137,4469
England,2020-04-18,estimate,4312,3903,4714,4128,4456
England,2020-04-19,estimate,4274,3852,4660,4123,4445
England,2020-04-20,estimate,4216,3823,4624,4049,4365
England,2020-04-21,estimate,4137,3746,4518,3984,4288
England,2020-04-22,estimate,4037,3645,4402,3896,4191
England,2020-04-23,estimate,3920,3580,4309,3768,4053
England,2020-04-24,estimate,3790,3434,4147,3643,3928
England,2020-04-25,estimate,3650,3298,3995,3466,3748
England,2020-04-26,estimate,3506,3138,3810,3347,3624
England,2020-04-27,estimate,3361,3049,3689,3207,3476
England,2020-04-28,estimate,3218,2917,3536,3090,3351
England,2020-04-29,estimate,3079,2797,3398,2961,3214
England,2020-04-30,estimate,2946,2658,3241,2834,3076
England,2020-05-01,estimate,2817,2535,3102,2669,2901
England,2020-05-02,estimate,2697,2432,2975,2578,2799
England,2020-05-03,estimate,2593,2346,2866,2471,2680
England,2020-05-04,estimate,2493,2247,2752,2391,2591
England,2020-05-05,estimate,2407,2182,2664,2284,2473
England,2020-05-06,estimate,2328,2102,2566,2215,2396
England,2020-05-07,estimate,2255,2023,2469,2151,2329
England,2020-05-08,estimate,2188,1966,2407,2082,2257
England,2020-05-09,estimate,2124,1933,2363,2017,2187
England,2020-05-10,estimate,2063,1863,2284,1968,2133
England,2020-05-11,estimate,2001,1793,2207,1916,2073
England,2020-05-12,estimate,1943,1735,2137,1856,2010
England,2020-05-13,estimate,1881,1661,2057,1821,1975
England,2020-05-14,estimate,1818,1619,2004,1732,1883
England,2020-05-15,estimate,1756,1561,1927,1670,1816
England,2020-05-16,estimate,1691,1514,1866,1633,1776
England,2020-05-17,estimate,1627,1450,1784,1551,1686
England,2020-05-18,estimate,1559,1401,1719,1498,1625
England,2020-05-19,estimate,1493,1331,1632,1413,1534
England,2020-05-20,estimate,1426,1285,1565,1370,1486
England,2020-05-21,estimate,1364,1228,1494,1301,1411
England,2020-05-22,estimate,1303,1169,1424,1230,1335
England,2020-05-23,estimate,1243,1121,1365,1187,1290
England,2020-05-24,estimate,1190,1075,1308,1137,1237
England,2020-05-25,estimate,1142,1030,1257,1085,1181
England,2020-05-26,estimate,1100,988,1213,1037,1130
England,2020-05-27,estimate,1062,956,1175,1004,1096
England,2020-05-28,estimate,1029,921,1133,990,1080
England,2020-05-29,estimate,1001,893,1099,951,1038
England,2020-05-30,estimate,978,872,1072,926,1010
England,2020-05-31,estimate,959,856,1052,906,989
England,2020-06-01,estimate,945,847,1039,905,984
England,2020-06-02,estimate,932,826,1014,892,967
England,2020-06-03,estimate,921,829,1009,879,953
England,2020-06-04,estimate,913,821,996,878,950
England,2020-06-05,estimate,906,823,998,871,940
England,2020-06-06,estimate,899,809,980,863,932
England,2020-06-07,estimate,892,807,977,859,928
England,2020-06-08,estimate,882,795,964,850,920
England,2020-06-09,estimate,871,781,951,830,903
England,2020-06-10,estimate,857,768,939,828,902
England,2020-06-11,estimate,840,761,931,811,885
England,2020-06-12,estimate,821,734,901,790,862
England,2020-06-13,estimate,799,711,878,760,830
England,2020-06-14,estimate,775,695,861,734,801
England,2020-06-15,estimate,748,669,828,712,776
England,2020-06-16,estimate,722,652,805,687,749
England,2020-06-17,estimate,695,627,774,665,723
England,2020-06-18,estimate,669,596,735,633,689
England,2020-06-19,estimate,643,583,714,618,671
England,2020-06-20,estimate,620,557,682,597,647
England,2020-06-21,estimate,599,538,657,576,625
England,2020-06-22,estimate,579,517,633,558,606
England,2020-06-23,estimate,562,503,616,540,585
England,2020-06-24,estimate,549,493,603,529,573
England,2020-06-25,estimate,539,482,591,516,560
England,2020-06-26,estimate,532,478,586,509,553
England,2020-06-27,estimate,528,474,581,503,546
England,2020-06-28,estimate,527,478,586,507,550
England,2020-06-29,estimate,529,479,588,505,548
England,2020-06-30,estimate,534,481,590,512,556
England,2020-07-01,estimate,541,486,596,515,559
England,2020-07-02,estimate,551,498,610,528,574
England,2020-07-03,estimate,563,513,628,538,585
England,2020-07-04,estimate,577,518,634,550,597
England,2020-07-05,estimate,591,533,652,564,613
England,2020-07-06,estimate,607,547,668,582,630
England,2020-07-07,estimate,622,561,684,594,644
England,2020-07-08,estimate,638,574,700,607,658
England,2020-07-09,estimate,651,587,717,628,680
England,2020-07-10,estimate,663,594,728,633,686
England,2020-07-11,estimate,674,603,737,646,699
England,2020-07-12,estimate,683,614,748,653,707
England,2020-07-13,estimate,690,623,755,662,717
England,2020-07-14,estimate,697,629,762,665,722
England,2020-07-15,estimate,702,633,768,671,728
England,2020-07-16,estimate,706,638,774,671,729
England,2020-07-17,estimate,710,637,773,685,744
England,2020-07-18,estimate,714,645,782,684,743
England,2020-07-19,estimate,719,647,787,690,748
England,2020-07-20,estimate,724,649,793,696,755
England,2020-07-21,estimate,732,659,804,698,756
England,2020-07-22,estimate,741,667,815,711,770
England,2020-07-23,estimate,752,680,830,718,781
England,2020-07-24,estimate,765,694,848,728,793
England,2020-07-25,estimate,782,707,864,740,807
England,2020-07-26,estimate,802,730,893,757,826
England,2020-07-27,estimate,824,746,918,783,854
England,2020-07-28,estimate,849,769,948,809,883
England,2020-07-29,estimate,876,787,975,838,917
England,2020-07-30,estimate,906,816,1016,866,950
England,2020-07-31,estimate,936,840,1052,896,981
England,2020-08-01,estimate,966,858,1073,922,1009
England,2020-08-02,estimate,997,880,1103,945,1034
England,2020-08-03,estimate,1027,917,1144,977,1067
England,2020-08-04,estimate based on partial data,1055,948,1184,1008,1101
England,2020-08-05,estimate based on partial data,1080,964,1215,1025,1125
England,2020-08-06,estimate based on partial data,1103,977,1262,1026,1141
England,2020-08-07,estimate based on partial data,1125,951,1298,1053,1191
England,2020-08-08,estimate based on partial data,1146,935,1370,1061,1228
England,2020-08-09,estimate based on partial data,1162,872,1425,1042,1259
England,2020-08-10,estimate based on partial data,1177,810,1497,1028,1300
England,2020-08-11,estimate based on partial data,1190,783,1633,980,1321
England,2020-08-12,estimate based on partial data,1200,707,1744,941,1353
England,2020-08-13,estimate based on partial data,1209,614,1879,915,1413
England,2020-08-14,estimate based on partial data,1221,529,2032,774,1361
London,2020-02-25,estimate,7,5,9,6,8
London,2020-02-26,estimate,10,8,12,9,11
London,2020-02-27,estimate,13,11,16,12,14
London,2020-02-28,estimate,18,15,22,17,20
London,2020-02-29,estimate,25,21,29,23,27
London,2020-03-01,estimate,34,29,39,32,36
London,2020-03-02,estimate,46,39,52,43,48
London,2020-03-03,estimate,61,53,69,57,64
London,2020-03-04,estimate,80,71,91,76,84
London,2020-03-05,estimate,104,93,118,99,109
London,2020-03-06,estimate,133,119,148,126,138
London,2020-03-07,estimate,168,152,188,158,173
London,2020-03-08,estimate,209,187,231,200,218
London,2020-03-09,estimate,256,229,282,244,266
London,2020-03-10,estimate,309,278,342,294,320
London,2020-03-11,estimate,367,332,407,352,383
London,2020-03-12,estimate,430,388,474,405,441
London,2020-03-13,estimate,495,446,545,472,513
London,2020-03-14,estimate,561,505,617,544,590
London,2020-03-15,estimate,629,565,690,602,653
London,2020-03-16,estimate,694,630,770,666,722
London,2020-03-17,estimate,757,677,829,723,783
London,2020-03-18,estimate,814,731,892,782,846
London,2020-03-19,estimate,864,773,940,824,892
London,2020-03-20,estimate,907,823,998,873,944
London,2020-03-21,estimate,944,849,1031,907,981
London,2020-03-22,estimate,969,873,1062,922,997
London,2020-03-23,estimate,986,885,1076,938,1015
London,2020-03-24,estimate,995,891,1085,957,1036
London,2020-03-25,estimate,993,907,1101,954,1032
London,2020-03-26,estimate,985,896,1088,944,1021
London,2020-03-27,estimate,969,879,1068,926,1002
London,2020-03-28,estimate,947,851,1037,910,983
London,2020-03-29,estimate,921,827,1011,881,952
London,2020-03-30,estimate,890,808,988,856,925
London,2020-03-31,estimate,858,773,948,825,893
London,2020-04-01,estimate,822,741,909,791,857
London,2020-04-02,estimate,787,700,862,755,820
London,2020-04-03,estimate,750,671,827,711,774
London,2020-04-04,estimate,713,645,796,676,736
London,2020-04-05,estimate,678,608,753,644,701
London,2020-04-06,estimate,644,579,719,610,666
London,2020-04-07,estimate,612,549,683,578,631
London,2020-04-08,estimate,581,518,646,555,606
London,2020-04-09,estimate,552,493,617,529,579
London,2020-04-10,estimate,526,469,587,499,547
London,2020-04-11,estimate,502,446,559,478,523
London,2020-04-12,estimate,480,427,534,458,502
London,2020-04-13,estimate,459,412,513,439,481
London,2020-04-14,estimate,440,390,488,421,461
London,2020-04-15,estimate,423,377,468,403,441
London,2020-04-16,estimate,406,362,450,386,422
London,2020-04-17,estimate,390,350,434,374,408
London,2020-04-18,estimate,375,335,417,358,391
London,2020-04-19,estimate,361,323,402,344,376
London,2020-04-20,estimate,347,310,386,328,358
London,2020-04-21,estimate,334,297,370,316,345
London,2020-04-22,estimate,320,285,356,305,333
London,2020-04-23,estimate,306,271,340,289,316
London,2020-04-24,estimate,293,260,327,277,303
London,2020-04-25,estimate,279,248,313,262,287
London,2020-04-26,estimate,265,238,299,251,275
London,2020-04-27,estimate,251,226,283,241,265
London,2020-04-28,estimate,237,210,264,226,249
London,2020-04-29,estimate,224,197,248,213,234
London,2020-04-30,estimate,210,186,234,202,222
London,2020-05-01,estimate,197,175,221,190,210
London,2020-05-02,estimate,184,163,205,178,196
London,2020-05-03,estimate,172,152,192,164,181
London,2020-05-04,estimate,161,141,178,152,168
London,2020-05-05,estimate,149,132,167,142,156
London,2020-05-06,estimate,139,121,154,131,144
London,2020-05-07,estimate,130,113,144,121,134
London,2020-05-08,estimate,121,106,136,114,125
London,2020-05-09,estimate,113,99,127,106,117
London,2020-05-10,estimate,105,92,119,100,110
London,2020-05-11,estimate,99,86,112,93,103
London,2020-05-12,estimate,92,81,105,88,97
London,2020-05-13,estimate,87,76,99,82,91
London,2020-05-14,estimate,82,71,93,77,86
London,2020-05-15,estimate,78,68,88,73,81
London,2020-05-16,estimate,74,65,84,70,77
London,2020-05-17,estimate,71,62,81,66,74
London,2020-05-18,estimate,68,59,76,63,71
London,2020-05-19,estimate,65,57,73,61,68
London,2020-05-20,estimate,63,55,71,59,66
London,2020-05-21,estimate,61,53,69,58,64
London,2020-05-22,estimate,59,52,67,56,63
London,2020-05-23,estimate,57,50,65,54,60
London,2020-05-24,estimate,56,49,64,52,58
London,2020-05-25,estimate,55,48,62,51,57
London,2020-05-26,estimate,54,47,61,50,56
London,2020-05-27,estimate,53,46,59,50,55
London,2020-05-28,estimate,52,45,58,49,54
London,2020-05-29,estimate,51,45,58,48,54
London,2020-05-30,estimate,50,44,56,47,52
London,2020-05-31,estimate,49,44,56,47,52
London,2020-06-01,estimate,49,42,55,46,51
London,2020-06-02,estimate,48,42,55,45,50
London,2020-06-03,estimate,48,42,54,44,49
London,2020-06-04,estimate,47,41,53,44,49
London,2020-06-05,estimate,47,41,52,44,49
London,2020-06-06,estimate,46,41,52,43,48
London,2020-06-07,estimate,46,40,52,43,48
London,2020-06-08,estimate,45,39,51,42,47
London,2020-06-09,estimate,45,39,51,42,47
London,2020-06-10,estimate,44,39,51,42,47
London,2020-06-11,estimate,44,38,50,42,47
London,2020-06-12,estimate,44,38,50,41,46
London,2020-06-13,estimate,44,39,49,41,46
London,2020-06-14,estimate,43,38,49,41,45
London,2020-06-15,estimate,43,38,49,41,46
London,2020-06-16,estimate,43,38,49,41,46
London,2020-06-17,estimate,43,38,49,41,45
London,2020-06-18,estimate,43,38,49,41,45
London,2020-06-19,estimate,43,38,49,41,45
London,2020-06-20,estimate,44,38,49,41,45
London,2020-06-21,estimate,44,38,49,41,46
London,2020-06-22,estimate,44,39,50,42,47
London,2020-06-23,estimate,45,39,50,42,46
London,2020-06-24,estimate,45,39,50,43,48
London,2020-06-25,estimate,46,40,51,43,48
London,2020-06-26,estimate,46,41,52,44,49
London,2020-06-27,estimate,47,41,53,45,49
London,2020-06-28,estimate,48,42,54,45,50
London,2020-06-29,estimate,49,43,55,47,51
London,2020-06-30,estimate,50,44,56,48,53
London,2020-07-01,estimate,51,46,58,49,54
London,2020-07-02,estimate,53,46,58,50,55
London,2020-07-03,estimate,54,48,60,52,57
London,2020-07-04,estimate,56,49,62,53,58
London,2020-07-05,estimate,58,51,64,55,60
London,2020-07-06,estimate,59,53,66,56,62
London,2020-07-07,estimate,61,54,68,59,64
London,2020-07-08,estimate,63,56,71,60,66
London,2020-07-09,estimate,66,58,73,62,68
London,2020-07-10,estimate,68,60,75,65,71
London,2020-07-11,estimate,70,62,78,66,73
London,2020-07-12,estimate,72,64,81,68,75
London,2020-07-13,estimate,74,66,83,71,78
London,2020-07-14,estimate,76,67,85,72,80
London,2020-07-15,estimate,78,69,87,74,81
London,2020-07-16,estimate,80,71,89,76,84
London,2020-07-17,estimate,82,73,92,77,85
London,2020-07-18,estimate,84,74,93,81,89
London,2020-07-19,estimate,86,75,95,81,89
London,2020-07-20,estimate,88,77,98,83,91
London,2020-07-21,estimate,89,79,100,85,94
London,2020-07-22,estimate,91,80,102,86,95
London,2020-07-23,estimate,92,81,103,87,96
London,2020-07-24,estimate,94,82,104,88,98
London,2020-07-25,estimate,95,84,108,91,100
London,2020-07-26,estimate,97,84,108,92,102
London,2020-07-27,estimate,99,86,110,94,104
London,2020-07-28,estimate,101,88,113,96,106
London,2020-07-29,estimate,103,89,114,98,108
London,2020-07-30,estimate,105,91,117,101,111
London,2020-07-31,estimate,107,94,121,103,114
London,2020-08-01,estimate,110,96,124,105,117
London,2020-08-02,estimate,113,101,129,108,120
London,2020-08-03,estimate,117,103,133,110,122
London,2020-08-04,estimate based on partial data,120,105,136,114,126
London,2020-08-05,estimate based on partial data,124,108,143,117,131
London,2020-08-06,estimate based on partial data,129,108,149,117,133
London,2020-08-07,estimate based on partial data,133,110,159,121,141
London,2020-08-08,estimate based on partial data,138,109,169,123,148
London,2020-08-09,estimate based on partial data,144,109,184,129,158
London,2020-08-10,estimate based on partial data,149,107,201,126,163
London,2020-08-11,estimate based on partial data,155,100,216,129,174
London,2020-08-12,estimate based on partial data,162,96,239,127,183
London,2020-08-13,estimate based on partial data,169,88,261,128,195
London,2020-08-14,estimate based on partial data,175,78,286,126,206
Midlands,2020-03-15,estimate,295,265,324,281,306
Midlands,2020-03-16,estimate,347,312,382,330,359
Midlands,2020-03-17,estimate,401,363,445,379,413
Midlands,2020-03-18,estimate,456,413,506,434,472
Midlands,2020-03-19,estimate,508,452,556,482,526
Midlands,2020-03-20,estimate,556,497,610,533,579
Midlands,2020-03-21,estimate,597,532,653,574,621
Midlands,2020-03-22,estimate,630,568,693,605,654
Midlands,2020-03-23,estimate,655,584,710,624,674
Midlands,2020-03-24,estimate,670,606,733,647,697
Midlands,2020-03-25,estimate,678,616,742,657,708
Midlands,2020-03-26,estimate,679,609,735,655,707
Midlands,2020-03-27,estimate,674,611,736,645,698
Midlands,2020-03-28,estimate,666,596,724,635,689
Midlands,2020-03-29,estimate,656,588,717,628,683
Midlands,2020-03-30,estimate,646,577,708,617,674
Midlands,2020-03-31,estimate,636,568,702,605,661
Midlands,2020-04-01,estimate,627,558,695,600,656
Midlands,2020-04-02,estimate,621,553,691,592,649
Midlands,2020-04-03,estimate,617,548,688,587,644
Midlands,2020-04-04,estimate,617,542,682,586,644
Midlands,2020-04-05,estimate,619,542,682,590,648
Midlands,2020-04-06,estimate,624,551,690,599,658
Midlands,2020-04-07,estimate,633,564,701,605,662
Midlands,2020-04-08,estimate,644,578,712,619,675
Midlands,2020-04-09,estimate,659,593,728,634,690
Midlands,2020-04-10,estimate,675,614,750,648,703
Midlands,2020-04-11,estimate,693,625,763,670,725
Midlands,2020-04-12,estimate,710,645,784,682,738
Midlands,2020-04-13,estimate,728,659,801,694,752
Midlands,2020-04-14,estimate,744,674,820,714,773
Midlands,2020-04-15,estimate,759,683,833,717,779
Midlands,2020-04-16,estimate,768,696,850,737,800
Midlands,2020-04-17,estimate,775,703,859,732,798
Midlands,2020-04-18,estimate,777,698,853,744,809
Midlands,2020-04-19,estimate,775,700,852,740,804
Midlands,2020-04-20,estimate,769,703,856,732,795
Midlands,2020-04-21,estimate,756,679,831,715,777
Midlands,2020-04-22,estimate,741,663,812,710,770
Midlands,2020-04-23,estimate,724,649,793,696,754
Midlands,2020-04-24,estimate,704,642,780,665,723
Midlands,2020-04-25,estimate,683,623,756,647,704
Midlands,2020-04-26,estimate,662,605,735,629,685
Midlands,2020-04-27,estimate,641,584,714,615,668
Midlands,2020-04-28,estimate,621,560,688,596,650
Midlands,2020-04-29,estimate,603,538,663,575,627
