region,date,type,median,lower_90,upper_90,lower_50,upper_50
England,2020-08-03,estimate,1.08,1,1.17,1.05,1.11
England,2020-08-04,estimate,1.07,0.99,1.15,1.04,1.11
England,2020-08-05,estimate,1.06,0.98,1.15,1.03,1.09
England,2020-08-06,estimate,1.06,0.97,1.14,1.02,1.09
England,2020-08-07,estimate,1.04,0.95,1.13,1.01,1.08
England,2020-08-08,estimate,1.03,0.94,1.14,1,1.07
England,2020-08-09,estimate,1.02,0.92,1.14,0.98,1.06
England,2020-08-10,estimate based on partial data,1.01,0.9,1.13,0.97,1.07
England,2020-08-11,estimate based on partial data,1.01,0.88,1.14,0.96,1.07
England,2020-08-12,estimate based on partial data,1,0.85,1.14,0.95,1.06
England,2020-08-13,estimate based on partial data,1,0.84,1.15,0.94,1.07
England,2020-08-14,estimate based on partial data,1,0.82,1.17,0.93,1.07
England,2020-08-15,estimate based on partial data,0.99,0.81,1.19,0.94,1.09
England,2020-08-16,estimate based on partial data,1,0.79,1.21,0.92,1.09
England,2020-08-17,estimate based on partial data,0.99,0.76,1.22,0.92,1.09
England,2020-08-18,estimate based on partial data,1,0.75,1.24,0.9,1.09
England,2020-08-19,estimate based on partial data,1,0.74,1.28,0.9,1.1
England,2020-08-20,estimate based on partial data,1,0.73,1.31,0.89,1.1
Northern Ireland,2020-05-15,estimate,0.82,0.71,0.94,0.78,0.86
Northern Ireland,2020-05-16,estimate,0.8,0.69,0.92,0.76,0.85
Northern Ireland,2020-05-17,estimate,0.79,0.66,0.9,0.75,0.84
Northern Ireland,2020-05-18,estimate,0.78,0.65,0.89,0.74,0.83
Northern Ireland,2020-05-19,estimate,0.77,0.64,0.88,0.73,0.82
Northern Ireland,2020-05-20,estimate,0.76,0.63,0.87,0.72,0.82
Northern Ireland,2020-05-21,estimate,0.75,0.62,0.86,0.71,0.8
Northern Ireland,2020-05-22,estimate,0.74,0.61,0.84,0.69,0.79
Northern Ireland,2020-05-23,estimate,0.73,0.61,0.84,0.69,0.78
Northern Ireland,2020-05-24,estimate,0.72,0.6,0.83,0.68,0.78
Northern Ireland,2020-05-25,estimate,0.71,0.58,0.82,0.68,0.77
Northern Ireland,2020-05-26,estimate,0.71,0.57,0.81,0.67,0.76
Northern Ireland,2020-05-27,estimate,0.7,0.57,0.81,0.66,0.76
Northern Ireland,2020-05-28,estimate,0.7,0.57,0.82,0.66,0.76
Northern Ireland,2020-05-29,estimate,0.7,0.58,0.82,0.66,0.75
Northern Ireland,2020-05-30,estimate,0.7,0.57,0.82,0.65,0.75
Northern Ireland,2020-05-31,estimate,0.7,0.57,0.82,0.65,0.75
Northern Ireland,2020-06-01,estimate,0.7,0.58,0.83,0.64,0.74
Northern Ireland,2020-06-02,estimate,0.7,0.57,0.82,0.64,0.74
Northern Ireland,2020-06-03,estimate,0.7,0.58,0.83,0.65,0.75
Northern Ireland,2020-06-04,estimate,0.71,0.59,0.84,0.66,0.75
Northern Ireland,2020-06-05,estimate,0.71,0.58,0.83,0.66,0.76
Northern Ireland,2020-06-06,estimate,0.71,0.59,0.84,0.67,0.77
Northern Ireland,2020-06-07,estimate,0.72,0.6,0.85,0.68,0.78
Northern Ireland,2020-06-08,estimate,0.73,0.6,0.84,0.68,0.78
Northern Ireland,2020-06-09,estimate,0.73,0.61,0.86,0.69,0.78
Northern Ireland,2020-06-10,estimate,0.74,0.62,0.86,0.69,0.79
Northern Ireland,2020-06-11,estimate,0.75,0.63,0.88,0.7,0.8
Northern Ireland,2020-06-12,estimate,0.76,0.63,0.88,0.71,0.81
Northern Ireland,2020-06-13,estimate,0.77,0.64,0.89,0.73,0.83
Northern Ireland,2020-06-14,estimate,0.79,0.65,0.91,0.74,0.84
Northern Ireland,2020-06-15,estimate,0.8,0.67,0.93,0.75,0.85
Northern Ireland,2020-06-16,estimate,0.81,0.69,0.94,0.77,0.87
Northern Ireland,2020-06-17,estimate,0.83,0.71,0.97,0.77,0.87
Northern Ireland,2020-06-18,estimate,0.84,0.71,0.98,0.79,0.89
Northern Ireland,2020-06-19,estimate,0.86,0.73,1,0.8,0.91
Northern Ireland,2020-06-20,estimate,0.88,0.74,1.02,0.83,0.93
Northern Ireland,2020-06-21,estimate,0.9,0.75,1.03,0.83,0.94
Northern Ireland,2020-06-22,estimate,0.92,0.78,1.07,0.86,0.97
Northern Ireland,2020-06-23,estimate,0.94,0.8,1.09,0.87,0.98
Northern Ireland,2020-06-24,estimate,0.96,0.81,1.11,0.89,1.01
Northern Ireland,2020-06-25,estimate,0.98,0.82,1.13,0.91,1.03
Northern Ireland,2020-06-26,estimate,1,0.85,1.16,0.92,1.05
Northern Ireland,2020-06-27,estimate,1.02,0.86,1.18,0.94,1.07
Northern Ireland,2020-06-28,estimate,1.03,0.89,1.22,0.97,1.1
Northern Ireland,2020-06-29,estimate,1.05,0.9,1.23,0.98,1.11
Northern Ireland,2020-06-30,estimate,1.07,0.91,1.25,0.98,1.11
Northern Ireland,2020-07-01,estimate,1.08,0.94,1.28,1,1.13
Northern Ireland,2020-07-02,estimate,1.09,0.93,1.28,1.01,1.15
Northern Ireland,2020-07-03,estimate,1.11,0.95,1.29,1.01,1.14
Northern Ireland,2020-07-04,estimate,1.11,0.94,1.29,1.02,1.15
Northern Ireland,2020-07-05,estimate,1.12,0.96,1.3,1.03,1.17
Northern Ireland,2020-07-06,estimate,1.12,0.97,1.31,1.05,1.18
Northern Ireland,2020-07-07,estimate,1.12,0.97,1.31,1.05,1.18
Northern Ireland,2020-07-08,estimate,1.12,0.97,1.3,1.04,1.17
Northern Ireland,2020-07-09,estimate,1.12,0.97,1.3,1.04,1.17
Northern Ireland,2020-07-10,estimate,1.12,0.97,1.29,1.05,1.17
Northern Ireland,2020-07-11,estimate,1.12,0.96,1.29,1.05,1.17
Northern Ireland,2020-07-12,estimate,1.12,0.96,1.29,1.05,1.17
Northern Ireland,2020-07-13,estimate,1.12,0.95,1.28,1.05,1.18
Northern Ireland,2020-07-14,estimate,1.12,0.93,1.27,1.06,1.18
Northern Ireland,2020-07-15,estimate,1.12,0.94,1.28,1.06,1.18
Northern Ireland,2020-07-16,estimate,1.12,0.94,1.28,1.06,1.19
Northern Ireland,2020-07-17,estimate,1.12,0.95,1.29,1.08,1.21
Northern Ireland,2020-07-18,estimate,1.13,0.96,1.3,1.08,1.21
Northern Ireland,2020-07-19,estimate,1.14,0.97,1.31,1.07,1.2
Northern Ireland,2020-07-20,estimate,1.15,0.97,1.31,1.09,1.22
Northern Ireland,2020-07-21,estimate,1.16,0.99,1.33,1.1,1.23
Northern Ireland,2020-07-22,estimate,1.18,1.01,1.35,1.12,1.26
Northern Ireland,2020-07-23,estimate,1.19,1.02,1.35,1.13,1.26
Northern Ireland,2020-07-24,estimate,1.21,1.05,1.38,1.16,1.29
Northern Ireland,2020-07-25,estimate,1.24,1.06,1.39,1.18,1.31
Northern Ireland,2020-07-26,estimate,1.26,1.08,1.42,1.2,1.33
Northern Ireland,2020-07-27,estimate,1.28,1.11,1.44,1.24,1.37
Northern Ireland,2020-07-28,estimate,1.31,1.15,1.48,1.25,1.37
Northern Ireland,2020-07-29,estimate,1.34,1.18,1.51,1.26,1.39
Northern Ireland,2020-07-30,estimate,1.36,1.2,1.54,1.28,1.42
Northern Ireland,2020-07-31,estimate,1.39,1.22,1.58,1.32,1.46
Northern Ireland,2020-08-01,estimate,1.42,1.25,1.61,1.34,1.49
Northern Ireland,2020-08-02,estimate,1.44,1.27,1.64,1.37,1.51
Northern Ireland,2020-08-03,estimate,1.47,1.28,1.67,1.36,1.52
Northern Ireland,2020-08-04,estimate,1.49,1.3,1.7,1.38,1.54
Northern Ireland,2020-08-05,estimate,1.51,1.3,1.73,1.41,1.57
Northern Ireland,2020-08-06,estimate,1.52,1.3,1.75,1.41,1.59
Northern Ireland,2020-08-07,estimate,1.54,1.3,1.77,1.45,1.64
Northern Ireland,2020-08-08,estimate,1.54,1.3,1.81,1.44,1.64
Northern Ireland,2020-08-09,estimate,1.55,1.28,1.83,1.42,1.63
Northern Ireland,2020-08-10,estimate based on partial data,1.55,1.27,1.88,1.44,1.66
Northern Ireland,2020-08-11,estimate based on partial data,1.55,1.24,1.89,1.39,1.63
Northern Ireland,2020-08-12,estimate based on partial data,1.54,1.19,1.9,1.38,1.64
Northern Ireland,2020-08-13,estimate based on partial data,1.54,1.17,1.95,1.39,1.67
Northern Ireland,2020-08-14,estimate based on partial data,1.53,1.09,1.92,1.38,1.69
Northern Ireland,2020-08-15,estimate based on partial data,1.52,1.05,1.96,1.37,1.7
Northern Ireland,2020-08-16,estimate based on partial data,1.52,1.02,2,1.3,1.67
Northern Ireland,2020-08-17,estimate based on partial data,1.51,0.97,2.02,1.31,1.69
Northern Ireland,2020-08-18,estimate based on partial data,1.5,0.97,2.1,1.28,1.69
Northern Ireland,2020-08-19,estimate based on partial data,1.5,0.93,2.13,1.29,1.73
Northern Ireland,2020-08-20,estimate based on partial data,1.49,0.89,2.15,1.22,1.68
Scotland,2020-05-15,estimate,0.69,0.58,0.78,0.66,0.74
Scotland,2020-05-16,estimate,0.68,0.57,0.77,0.65,0.73
Scotland,2020-05-17,estimate,0.68,0.56,0.77,0.64,0.73
Scotland,2020-05-18,estimate,0.67,0.56,0.77,0.65,0.74
Scotland,2020-05-19,estimate,0.67,0.55,0.77,0.65,0.74
Scotland,2020-05-20,estimate,0.67,0.56,0.77,0.66,0.75
Scotland,2020-05-21,estimate,0.68,0.56,0.77,0.66,0.74
Scotland,2020-05-22,estimate,0.69,0.57,0.78,0.65,0.73
Scotland,2020-05-23,estimate,0.7,0.6,0.8,0.66,0.74
Scotland,2020-05-24,estimate,0.71,0.62,0.81,0.68,0.76
Scotland,2020-05-25,estimate,0.73,0.63,0.81,0.69,0.76
Scotland,2020-05-26,estimate,0.74,0.65,0.83,0.71,0.77
Scotland,2020-05-27,estimate,0.76,0.68,0.85,0.73,0.8
Scotland,2020-05-28,estimate,0.78,0.69,0.87,0.74,0.81
Scotland,2020-05-29,estimate,0.8,0.72,0.9,0.75,0.82
Scotland,2020-05-30,estimate,0.82,0.73,0.93,0.77,0.84
Scotland,2020-05-31,estimate,0.84,0.74,0.96,0.77,0.86
Scotland,2020-06-01,estimate,0.86,0.75,0.97,0.79,0.89
Scotland,2020-06-02,estimate,0.87,0.75,1,0.8,0.9
Scotland,2020-06-03,estimate,0.88,0.75,1.01,0.8,0.91
Scotland,2020-06-04,estimate,0.89,0.77,1.04,0.81,0.92
Scotland,2020-06-05,estimate,0.89,0.78,1.05,0.81,0.92
Scotland,2020-06-06,estimate,0.9,0.78,1.05,0.82,0.92
Scotland,2020-06-07,estimate,0.89,0.78,1.04,0.83,0.93
Scotland,2020-06-08,estimate,0.89,0.78,1.03,0.83,0.93
Scotland,2020-06-09,estimate,0.88,0.77,1.01,0.82,0.91
Scotland,2020-06-10,estimate,0.87,0.76,0.98,0.81,0.89
Scotland,2020-06-11,estimate,0.86,0.76,0.97,0.82,0.9
Scotland,2020-06-12,estimate,0.85,0.74,0.94,0.8,0.88
Scotland,2020-06-13,estimate,0.84,0.74,0.93,0.8,0.87
Scotland,2020-06-14,estimate,0.82,0.73,0.91,0.79,0.86
Scotland,2020-06-15,estimate,0.81,0.71,0.91,0.77,0.85
Scotland,2020-06-16,estimate,0.81,0.69,0.9,0.77,0.85
Scotland,2020-06-17,estimate,0.8,0.69,0.91,0.76,0.84
Scotland,2020-06-18,estimate,0.8,0.68,0.91,0.76,0.86
Scotland,2020-06-19,estimate,0.8,0.68,0.91,0.76,0.85
Scotland,2020-06-20,estimate,0.8,0.67,0.9,0.76,0.86
Scotland,2020-06-21,estimate,0.81,0.68,0.92,0.76,0.86
Scotland,2020-06-22,estimate,0.81,0.7,0.94,0.76,0.86
Scotland,2020-06-23,estimate,0.83,0.71,0.94,0.78,0.88
Scotland,2020-06-24,estimate,0.84,0.73,0.95,0.79,0.88
Scotland,2020-06-25,estimate,0.86,0.76,0.97,0.81,0.9
Scotland,2020-06-26,estimate,0.88,0.77,0.98,0.84,0.92
Scotland,2020-06-27,estimate,0.9,0.81,1.01,0.87,0.94
Scotland,2020-06-28,estimate,0.93,0.84,1.03,0.89,0.96
Scotland,2020-06-29,estimate,0.95,0.85,1.05,0.92,0.99
Scotland,2020-06-30,estimate,0.98,0.87,1.08,0.93,1.01
Scotland,2020-07-01,estimate,1,0.9,1.12,0.95,1.03
Scotland,2020-07-02,estimate,1.03,0.91,1.14,0.97,1.05
Scotland,2020-07-03,estimate,1.05,0.93,1.18,0.99,1.08
Scotland,2020-07-04,estimate,1.07,0.94,1.2,1.01,1.11
Scotland,2020-07-05,estimate,1.09,0.97,1.22,1.02,1.12
Scotland,2020-07-06,estimate,1.1,0.99,1.24,1.04,1.15
Scotland,2020-07-07,estimate,1.12,1,1.25,1.05,1.16
Scotland,2020-07-08,estimate,1.13,1.02,1.27,1.07,1.17
Scotland,2020-07-09,estimate,1.14,1.03,1.27,1.08,1.18
Scotland,2020-07-10,estimate,1.15,1.04,1.27,1.1,1.19
Scotland,2020-07-11,estimate,1.15,1.05,1.28,1.1,1.18
Scotland,2020-07-12,estimate,1.16,1.04,1.27,1.11,1.19
Scotland,2020-07-13,estimate,1.16,1.04,1.27,1.11,1.19
Scotland,2020-07-14,estimate,1.16,1.04,1.27,1.11,1.2
Scotland,2020-07-15,estimate,1.17,1.06,1.29,1.12,1.21
Scotland,2020-07-16,estimate,1.18,1.06,1.29,1.13,1.23
Scotland,2020-07-17,estimate,1.18,1.06,1.3,1.15,1.24
Scotland,2020-07-18,estimate,1.19,1.07,1.31,1.16,1.25
Scotland,2020-07-19,estimate,1.2,1.08,1.32,1.17,1.26
Scotland,2020-07-20,estimate,1.21,1.09,1.33,1.17,1.26
Scotland,2020-07-21,estimate,1.22,1.1,1.33,1.18,1.26
Scotland,2020-07-22,estimate,1.23,1.11,1.33,1.2,1.28
Scotland,2020-07-23,estimate,1.24,1.14,1.35,1.2,1.29
Scotland,2020-07-24,estimate,1.26,1.16,1.36,1.21,1.3
Scotland,2020-07-25,estimate,1.27,1.17,1.38,1.23,1.31
Scotland,2020-07-26,estimate,1.28,1.17,1.39,1.23,1.32
Scotland,2020-07-27,estimate,1.28,1.17,1.4,1.24,1.32
Scotland,2020-07-28,estimate,1.29,1.17,1.41,1.23,1.33
Scotland,2020-07-29,estimate,1.29,1.17,1.43,1.25,1.34
Scotland,2020-07-30,estimate,1.29,1.16,1.43,1.24,1.34
Scotland,2020-07-31,estimate,1.29,1.16,1.43,1.23,1.33
Scotland,2020-08-01,estimate,1.28,1.14,1.41,1.22,1.32
Scotland,2020-08-02,estimate,1.27,1.14,1.4,1.22,1.32
Scotland,2020-08-03,estimate,1.25,1.13,1.39,1.2,1.29
Scotland,2020-08-04,estimate,1.24,1.11,1.36,1.18,1.27
Scotland,2020-08-05,estimate,1.22,1.11,1.35,1.17,1.26
Scotland,2020-08-06,estimate,1.19,1.09,1.32,1.15,1.24
Scotland,2020-08-07,estimate,1.17,1.05,1.29,1.12,1.22
Scotland,2020-08-08,estimate,1.15,1.02,1.27,1.1,1.2
Scotland,2020-08-09,estimate,1.12,0.99,1.27,1.07,1.18
Scotland,2020-08-10,estimate based on partial data,1.1,0.95,1.26,1.05,1.18
Scotland,2020-08-11,estimate based on partial data,1.09,0.9,1.25,1.02,1.16
Scotland,2020-08-12,estimate based on partial data,1.07,0.87,1.26,1.01,1.16
Scotland,2020-08-13,estimate based on partial data,1.06,0.83,1.26,1,1.17
Scotland,2020-08-14,estimate based on partial data,1.05,0.78,1.26,0.99,1.17
Scotland,2020-08-15,estimate based on partial data,1.04,0.75,1.27,0.93,1.13
Scotland,2020-08-16,estimate based on partial data,1.04,0.72,1.29,0.95,1.17
Scotland,2020-08-17,estimate based on partial data,1.03,0.7,1.32,0.92,1.16
Scotland,2020-08-18,estimate based on partial data,1.03,0.68,1.36,0.91,1.17
Scotland,2020-08-19,estimate based on partial data,1.03,0.67,1.38,0.9,1.18
Scotland,2020-08-20,estimate based on partial data,1.03,0.65,1.43,0.87,1.17
Wales,2020-05-15,estimate,0.92,0.8,1.06,0.87,0.97
Wales,2020-05-16,estimate,0.89,0.77,1.02,0.84,0.94
Wales,2020-05-17,estimate,0.86,0.75,0.98,0.81,0.91
Wales,2020-05-18,estimate,0.83,0.72,0.94,0.79,0.88
Wales,2020-05-19,estimate,0.8,0.7,0.92,0.75,0.83
Wales,2020-05-20,estimate,0.77,0.67,0.89,0.73,0.81
Wales,2020-05-21,estimate,0.75,0.65,0.85,0.71,0.79
Wales,2020-05-22,estimate,0.72,0.63,0.83,0.68,0.76
Wales,2020-05-23,estimate,0.71,0.6,0.81,0.66,0.75
Wales,2020-05-24,estimate,0.69,0.58,0.8,0.65,0.73
Wales,2020-05-25,estimate,0.68,0.57,0.79,0.64,0.73
Wales,2020-05-26,estimate,0.68,0.57,0.79,0.64,0.73
Wales,2020-05-27,estimate,0.68,0.57,0.8,0.64,0.73
Wales,2020-05-28,estimate,0.69,0.58,0.8,0.64,0.73
Wales,2020-05-29,estimate,0.71,0.6,0.82,0.68,0.77
Wales,2020-05-30,estimate,0.74,0.62,0.84,0.69,0.78
Wales,2020-05-31,estimate,0.77,0.65,0.88,0.71,0.8
Wales,2020-06-01,estimate,0.8,0.68,0.91,0.76,0.85
Wales,2020-06-02,estimate,0.85,0.74,0.97,0.8,0.89
Wales,2020-06-03,estimate,0.89,0.78,1.02,0.85,0.94
Wales,2020-06-04,estimate,0.95,0.83,1.07,0.9,0.99
Wales,2020-06-05,estimate,1,0.87,1.12,0.95,1.05
Wales,2020-06-06,estimate,1.06,0.92,1.19,1,1.11
Wales,2020-06-07,estimate,1.11,0.97,1.26,1.04,1.16
Wales,2020-06-08,estimate,1.16,1.01,1.32,1.08,1.2
Wales,2020-06-09,estimate,1.2,1.04,1.37,1.11,1.25
Wales,2020-06-10,estimate,1.22,1.05,1.39,1.14,1.28
Wales,2020-06-11,estimate,1.23,1.07,1.41,1.15,1.3
Wales,2020-06-12,estimate,1.23,1.06,1.4,1.17,1.31
Wales,2020-06-13,estimate,1.21,1.04,1.37,1.16,1.29
Wales,2020-06-14,estimate,1.18,1.02,1.35,1.12,1.25
Wales,2020-06-15,estimate,1.13,0.98,1.29,1.06,1.18
Wales,2020-06-16,estimate,1.07,0.92,1.21,1,1.12
Wales,2020-06-17,estimate,1,0.85,1.13,0.94,1.06
Wales,2020-06-18,estimate,0.93,0.8,1.06,0.87,0.98
Wales,2020-06-19,estimate,0.86,0.74,1,0.82,0.92
Wales,2020-06-20,estimate,0.79,0.67,0.92,0.75,0.85
Wales,2020-06-21,estimate,0.73,0.62,0.85,0.68,0.78
Wales,2020-06-22,estimate,0.68,0.56,0.79,0.61,0.71
Wales,2020-06-23,estimate,0.63,0.52,0.75,0.59,0.69
Wales,2020-06-24,estimate,0.59,0.48,0.71,0.53,0.63
Wales,2020-06-25,estimate,0.56,0.45,0.67,0.51,0.61
Wales,2020-06-26,estimate,0.54,0.42,0.65,0.5,0.59
Wales,2020-06-27,estimate,0.53,0.42,0.64,0.49,0.58
Wales,2020-06-28,estimate,0.53,0.41,0.63,0.48,0.58
Wales,2020-06-29,estimate,0.53,0.42,0.64,0.48,0.58
Wales,2020-06-30,estimate,0.55,0.44,0.66,0.49,0.58
Wales,2020-07-01,estimate,0.57,0.45,0.68,0.51,0.61
Wales,2020-07-02,estimate,0.6,0.48,0.71,0.55,0.64
Wales,2020-07-03,estimate,0.64,0.52,0.76,0.6,0.69
Wales,2020-07-04,estimate,0.7,0.58,0.82,0.65,0.74
Wales,2020-07-05,estimate,0.76,0.64,0.89,0.71,0.8
Wales,2020-07-06,estimate,0.83,0.7,0.96,0.77,0.87
Wales,2020-07-07,estimate,0.91,0.78,1.05,0.85,0.96
Wales,2020-07-08,estimate,1,0.85,1.13,0.94,1.05
Wales,2020-07-09,estimate,1.08,0.94,1.26,1.02,1.14
Wales,2020-07-10,estimate,1.17,1.01,1.35,1.09,1.23
Wales,2020-07-11,estimate,1.26,1.08,1.45,1.16,1.31
Wales,2020-07-12,estimate,1.33,1.14,1.54,1.25,1.42
Wales,2020-07-13,estimate,1.39,1.18,1.6,1.31,1.48
Wales,2020-07-14,estimate,1.43,1.2,1.65,1.31,1.49
Wales,2020-07-15,estimate,1.45,1.24,1.69,1.37,1.55
Wales,2020-07-16,estimate,1.44,1.23,1.68,1.35,1.53
Wales,2020-07-17,estimate,1.41,1.2,1.62,1.31,1.48
Wales,2020-07-18,estimate,1.37,1.18,1.58,1.28,1.44
Wales,2020-07-19,estimate,1.31,1.14,1.51,1.25,1.4
Wales,2020-07-20,estimate,1.24,1.08,1.42,1.17,1.31
Wales,2020-07-21,estimate,1.17,1.02,1.35,1.12,1.25
Wales,2020-07-22,estimate,1.1,0.96,1.26,1.04,1.16
Wales,2020-07-23,estimate,1.03,0.89,1.18,0.97,1.09
Wales,2020-07-24,estimate,0.96,0.82,1.11,0.9,1.01
Wales,2020-07-25,estimate,0.91,0.77,1.05,0.85,0.97
Wales,2020-07-26,estimate,0.86,0.73,1.02,0.8,0.91
Wales,2020-07-27,estimate,0.82,0.67,0.96,0.76,0.87
Wales,2020-07-28,estimate,0.78,0.65,0.93,0.72,0.83
Wales,2020-07-29,estimate,0.76,0.63,0.91,0.7,0.81
Wales,2020-07-30,estimate,0.75,0.62,0.89,0.69,0.8
Wales,2020-07-31,estimate,0.75,0.62,0.89,0.68,0.79
Wales,2020-08-01,estimate,0.75,0.62,0.89,0.7,0.8
Wales,2020-08-02,estimate,0.77,0.64,0.9,0.7,0.81
Wales,2020-08-03,estimate,0.79,0.66,0.92,0.73,0.84
Wales,2020-08-04,estimate,0.82,0.67,0.94,0.76,0.87
Wales,2020-08-05,estimate,0.86,0.71,0.99,0.8,0.91
Wales,2020-08-06,estimate,0.9,0.76,1.05,0.85,0.97
Wales,2020-08-07,estimate,0.94,0.78,1.1,0.87,1
Wales,2020-08-08,estimate,0.99,0.83,1.17,0.92,1.06
Wales,2020-08-09,estimate,1.04,0.85,1.23,0.96,1.11
Wales,2020-08-10,estimate based on partial data,1.09,0.86,1.3,1,1.18
Wales,2020-08-11,estimate based on partial data,1.14,0.89,1.39,1.04,1.25
Wales,2020-08-12,estimate based on partial data,1.18,0.89,1.47,1.06,1.3
Wales,2020-08-13,estimate based on partial data,1.22,0.87,1.56,1.08,1.36
Wales,2020-08-14,estimate based on partial data,1.24,0.84,1.66,1.07,1.4
