region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Northern Ireland,2020-10-16,,estimate,2,3,3,0,1,1,3,4,9
South West,2020-10-11,,estimate,2,3,3,0,1,2,3,4,9
South West,2020-10-13,,estimate,2,3,3,0,1,2,3,4,9
Northern Ireland,2020-10-12,,estimate,2,3,4,0,1,1,3,4,10
Northern Ireland,2020-10-17,,estimate,2,3,4,0,1,1,3,4,11
Northern Ireland,2020-10-14,,estimate,2,4,4,0,1,2,3,5,12
South West,2020-10-12,,estimate,3,4,3,0,1,2,3,5,10
Northern Ireland,2020-10-13,,estimate,3,4,4,0,1,2,3,5,11
South West,2020-10-14,,estimate,3,4,4,0,1,2,4,5,10
South West,2020-10-16,,estimate,3,4,4,0,1,2,4,5,11
South West,2020-10-17,,estimate,3,4,4,0,1,2,4,5,11
South West,2020-10-20,,estimate based on partial data,3,4,4,0,1,3,4,6,12
Northern Ireland,2020-10-15,,estimate,3,4,5,0,1,2,4,5,12
Northern Ireland,2020-10-23,,estimate based on partial data,3,4,5,0,1,2,4,5,13
Northern Ireland,2020-10-24,,estimate based on partial data,3,4,5,0,1,2,4,6,13
South West,2020-10-15,,estimate,3,5,4,0,2,3,4,6,13
Northern Ireland,2020-10-19,,estimate,3,5,5,0,1,2,4,6,14
Northern Ireland,2020-10-18,,estimate,3,5,5,0,1,3,4,6,14
South West,2020-10-18,,estimate,4,5,4,0,2,3,4,6,13
South West,2020-10-24,,estimate based on partial data,4,5,5,0,2,3,5,7,14
South West,2020-10-19,,estimate,4,5,5,0,2,3,5,7,15
South West,2020-10-21,,estimate based on partial data,4,5,5,0,2,3,5,7,15
Northern Ireland,2020-10-30,,estimate based on partial data,4,5,6,0,1,3,5,7,16
Northern Ireland,2020-10-21,,estimate based on partial data,4,5,6,0,2,3,5,7,16
South West,2020-10-23,,estimate based on partial data,4,6,5,0,2,3,5,8,15
Northern Ireland,2020-10-31,,estimate based on partial data,4,6,6,0,1,3,5,8,17
Northern Ireland,2020-10-20,,estimate,4,6,6,0,2,3,5,8,16
Northern Ireland,2020-10-22,,estimate based on partial data,4,6,6,0,2,3,5,8,17
Northern Ireland,2020-10-26,,estimate based on partial data,4,6,6,0,2,3,5,8,18
Northern Ireland,2020-11-06,,estimate based on partial data,4,6,8,0,2,3,5,9,21
Northern Ireland,2020-11-07,,estimate based on partial data,4,7,9,0,2,3,6,9,22
South West,2020-10-27,,estimate based on partial data,5,6,5,0,2,4,6,8,16
South West,2020-10-25,,estimate based on partial data,5,6,6,0,2,4,6,8,17
South West,2020-10-31,,estimate based on partial data,5,7,6,0,2,4,6,9,18
South West,2020-10-22,,estimate based on partial data,5,7,6,0,3,4,7,9,17
South West,2020-11-03,,estimate based on partial data,5,7,6,0,3,4,7,9,19
South West,2020-10-30,,estimate based on partial data,5,7,7,0,3,4,7,10,20
Northern Ireland,2020-10-25,,estimate based on partial data,5,7,8,0,2,4,6,9,20
Northern Ireland,2020-10-28,,estimate based on partial data,5,7,8,0,2,4,7,9,21
Northern Ireland,2020-10-29,,estimate based on partial data,5,7,8,0,2,4,7,9,21
Northern Ireland,2020-10-27,,estimate based on partial data,5,7,8,0,2,4,7,10,20
Northern Ireland,2020-11-02,,estimate based on partial data,5,8,9,0,2,4,7,10,24
South West,2020-10-26,,estimate based on partial data,6,7,6,0,3,5,7,10,20
Wales,2020-10-16,,estimate,6,7,7,0,3,4,7,10,19
South West,2020-10-28,,estimate based on partial data,6,7,7,0,3,5,7,10,19
South West,2020-11-01,,estimate based on partial data,6,8,7,0,3,5,7,10,21
South West,2020-11-07,,estimate based on partial data,6,8,8,0,3,5,7,10,21
Wales,2020-10-12,,estimate,6,8,8,0,3,5,8,12,23
Wales,2020-10-17,,estimate,6,8,8,1,3,5,8,11,22
South West,2020-11-06,,estimate based on partial data,6,8,8,1,3,5,8,11,23
Wales,2020-10-23,,estimate based on partial data,6,8,8,1,3,5,8,11,23
Northern Ireland,2020-11-01,,estimate based on partial data,6,8,9,0,3,4,8,11,25
Northern Ireland,2020-11-05,,estimate based on partial data,6,9,9,0,3,5,8,12,26
South West,2020-11-08,,estimate based on partial data,6,9,9,1,3,5,8,12,24
Wales,2020-11-06,,estimate based on partial data,6,9,9,1,3,5,8,12,25
Northern Ireland,2020-11-03,,estimate based on partial data,6,9,10,0,3,5,8,12,26
Northern Ireland,2020-11-04,,estimate based on partial data,6,9,10,0,3,5,8,12,27
Northern Ireland,2020-11-09,,estimate based on partial data,6,9,12,0,2,4,8,12,31
South West,2020-10-29,,estimate based on partial data,7,8,7,1,3,5,8,11,22
South West,2020-11-04,,estimate based on partial data,7,9,8,1,3,5,8,12,23
Wales,2020-10-30,,estimate based on partial data,7,9,8,1,3,5,9,12,25
South West,2020-11-02,,estimate based on partial data,7,9,8,1,4,6,8,12,24
Wales,2020-10-24,,estimate based on partial data,7,9,9,1,3,6,9,12,25
Wales,2020-11-07,,estimate based on partial data,7,10,10,1,3,5,9,13,29
Northern Ireland,2020-11-08,,estimate based on partial data,7,11,13,0,3,5,9,14,32
Wales,2020-10-31,,estimate based on partial data,8,10,9,1,4,6,9,13,27
South West,2020-11-05,,estimate based on partial data,8,10,9,1,4,6,10,13,27
Wales,2020-10-13,,estimate,8,10,9,1,4,6,10,14,26
Wales,2020-10-18,,estimate,8,10,9,1,4,6,10,14,27
Wales,2020-10-19,,estimate,8,10,9,1,4,6,10,14,28
Wales,2020-10-14,,estimate,8,11,10,1,4,7,11,15,30
Wales,2020-10-25,,estimate based on partial data,9,12,10,1,5,7,11,16,31
Wales,2020-10-26,,estimate based on partial data,9,12,10,1,5,7,11,16,31
Wales,2020-11-08,,estimate based on partial data,9,12,12,1,5,7,11,16,33
Wales,2020-11-09,,estimate based on partial data,9,12,13,1,4,7,11,15,33
Wales,2020-10-20,,estimate,10,12,11,1,5,7,12,17,33
Wales,2020-11-02,,estimate based on partial data,10,12,11,1,5,7,12,17,34
Wales,2020-11-01,,estimate based on partial data,10,12,11,1,5,8,12,17,33
Wales,2020-10-21,,estimate based on partial data,11,13,12,1,5,8,13,18,35
Wales,2020-10-27,,estimate based on partial data,11,14,12,1,6,9,14,19,38
Wales,2020-10-15,,estimate,11,14,13,1,6,9,14,19,38
Wales,2020-11-03,,estimate based on partial data,11,14,13,2,6,9,14,19,39
Wales,2020-10-28,,estimate based on partial data,11,15,13,1,6,9,14,20,39
Wales,2020-11-04,,estimate based on partial data,11,15,13,1,6,9,14,20,40
Wales,2020-10-22,,estimate based on partial data,13,17,15,2,7,11,17,23,44
Wales,2020-10-29,,estimate based on partial data,14,18,15,2,8,12,18,24,48
Wales,2020-11-05,,estimate based on partial data,14,18,16,2,7,11,17,24,49
