region,date,type,median,mean,sd,lower_20,upper_20,lower_50,upper_50,lower_90,upper_90
England,2020-03-08,estimate,84,84,9,81,85,78,89,70,98
England,2020-03-09,estimate,183,184,19,179,189,166,191,151,212
England,2020-03-10,estimate,294,296,30,279,293,274,314,245,343
England,2020-03-11,estimate,417,420,42,393,413,391,444,354,490
England,2020-03-12,estimate,582,586,58,542,570,534,611,482,673
England,2020-03-13,estimate,812,816,83,810,852,747,856,683,950
England,2020-03-14,estimate,1078,1082,107,1043,1093,1004,1143,889,1243
England,2020-03-15,estimate,1245,1251,124,1219,1278,1149,1309,1043,1455
England,2020-03-16,estimate,1438,1447,147,1396,1464,1321,1511,1199,1686
England,2020-03-17,estimate,1622,1627,157,1568,1643,1512,1718,1336,1857
England,2020-03-18,estimate,1835,1843,183,1825,1908,1698,1925,1540,2140
England,2020-03-19,estimate,2460,2464,137,2418,2484,2360,2540,2249,2703
England,2020-03-20,estimate,2891,2897,176,2849,2933,2780,3010,2607,3181
England,2020-03-21,estimate,3339,3343,213,3290,3388,3172,3449,3006,3700
England,2020-03-22,estimate,3767,3773,242,3725,3835,3606,3926,3384,4172
England,2020-03-23,estimate,4155,4161,261,4116,4237,3922,4271,3747,4596
England,2020-03-24,estimate,4475,4480,268,4428,4553,4247,4605,4048,4920
England,2020-03-25,estimate,4706,4712,266,4600,4728,4480,4833,4307,5177
England,2020-03-26,estimate,4840,4845,259,4793,4918,4651,4993,4435,5286
England,2020-03-27,estimate,4868,4877,251,4772,4892,4664,5001,4449,5275
England,2020-03-28,estimate,4808,4814,243,4727,4842,4656,4978,4432,5233
England,2020-03-29,estimate,4667,4671,237,4618,4731,4519,4831,4273,5055
England,2020-03-30,estimate,4463,4466,231,4363,4476,4323,4631,4041,4799
England,2020-03-31,estimate,4215,4218,224,4158,4266,4085,4385,3815,4550
England,2020-04-01,estimate,3947,3947,216,3958,4065,3808,4091,3586,4296
England,2020-04-02,estimate,3668,3667,207,3668,3768,3528,3797,3311,3986
England,2020-04-03,estimate,3391,3393,196,3368,3461,3273,3529,3055,3701
England,2020-04-04,estimate,3133,3133,186,3091,3181,3013,3253,2800,3408
England,2020-04-05,estimate,2891,2893,176,2804,2889,2777,3004,2586,3156
England,2020-04-06,estimate,2678,2677,166,2582,2662,2583,2794,2385,2925
England,2020-04-07,estimate,2482,2485,157,2384,2460,2382,2582,2232,2739
England,2020-04-08,estimate,2314,2319,149,2263,2333,2222,2413,2065,2544
England,2020-04-09,estimate,2172,2175,141,2140,2205,2072,2251,1947,2408
England,2020-04-10,estimate,2047,2054,135,1987,2048,1954,2126,1842,2280
England,2020-04-11,estimate,1946,1952,129,1906,1964,1857,2024,1737,2159
England,2020-04-12,estimate,1863,1867,123,1836,1893,1782,1945,1664,2070
England,2020-04-13,estimate,1796,1798,118,1776,1831,1732,1887,1594,1982
England,2020-04-14,estimate,1741,1743,114,1713,1767,1668,1818,1534,1907
England,2020-04-15,estimate,1697,1698,110,1657,1707,1606,1751,1528,1886
England,2020-04-16,estimate,1660,1663,106,1624,1676,1594,1733,1498,1840
England,2020-04-17,estimate,1632,1635,102,1617,1667,1562,1698,1480,1815
England,2020-04-18,estimate,1608,1612,99,1584,1631,1521,1653,1448,1771
England,2020-04-19,estimate,1590,1593,97,1553,1600,1509,1637,1421,1739
England,2020-04-20,estimate,1572,1575,95,1541,1585,1499,1624,1419,1729
England,2020-04-21,estimate,1556,1558,93,1529,1572,1504,1626,1400,1702
England,2020-04-22,estimate,1538,1540,92,1496,1540,1482,1600,1382,1686
England,2020-04-23,estimate,1518,1520,92,1509,1553,1465,1583,1354,1657
England,2020-04-24,estimate,1495,1497,91,1461,1504,1436,1554,1342,1639
England,2020-04-25,estimate,1466,1470,91,1455,1498,1398,1516,1310,1606
England,2020-04-26,estimate,1437,1440,90,1417,1460,1374,1492,1293,1583
England,2020-04-27,estimate,1402,1406,88,1371,1413,1343,1459,1268,1553
England,2020-04-28,estimate,1368,1369,86,1350,1391,1303,1416,1234,1516
England,2020-04-29,estimate,1329,1331,84,1312,1353,1263,1374,1196,1471
