region,date,type,median,mean,sd,lower_20,upper_20,lower_50,upper_50,lower_90,upper_90
England,2020-03-19,estimate,536,540,90,516,558,465,582,386,677
England,2020-03-20,estimate,597,601,103,557,605,517,649,434,765
England,2020-03-21,estimate,659,664,113,616,670,569,716,472,834
England,2020-03-22,estimate,801,806,134,783,847,671,848,570,1006
England,2020-03-23,estimate,1122,1131,188,1022,1114,987,1235,817,1420
England,2020-03-24,estimate,1351,1371,230,1292,1397,1133,1435,994,1749
England,2020-03-25,estimate,1590,1612,269,1486,1613,1408,1763,1213,2072
England,2020-03-26,estimate,1802,1821,302,1764,1910,1536,1936,1356,2336
England,2020-03-27,estimate,1852,1868,313,1794,1949,1578,1984,1369,2393
England,2020-03-28,estimate,1846,1867,315,1798,1942,1584,1992,1349,2354
England,2020-03-29,estimate,2036,2073,354,1873,2036,1799,2264,1533,2669
England,2020-03-30,estimate,2552,2576,416,2324,2526,2239,2790,1895,3242
England,2020-03-31,estimate,2752,2761,452,2711,2941,2496,3100,2013,3465
England,2020-04-01,estimate,2848,2882,488,2555,2783,2523,3158,2121,3672
England,2020-04-02,estimate,2882,2908,488,2755,2980,2555,3190,2108,3692
England,2020-04-03,estimate,2625,2651,435,2483,2666,2341,2893,1910,3312
England,2020-04-04,estimate,2349,2384,397,2211,2393,2107,2624,1682,2961
England,2020-04-05,estimate,2386,2410,399,2214,2403,2158,2665,1728,3024
England,2020-04-06,estimate,2702,2729,455,2566,2775,2357,2956,1985,3441
England,2020-04-07,estimate,2684,2711,451,2632,2849,2285,2883,2003,3459
England,2020-04-08,estimate,2629,2652,436,2577,2790,2336,2897,1935,3334
England,2020-04-09,estimate,2482,2495,408,2398,2586,2196,2720,1829,3132
England,2020-04-10,estimate,2174,2189,366,2107,2279,1971,2454,1560,2767
England,2020-04-11,estimate,1868,1888,317,1779,1930,1643,2048,1397,2415
England,2020-04-12,estimate,1809,1823,307,1695,1848,1580,1990,1343,2332
England,2020-04-13,estimate,2012,2036,340,1841,1997,1812,2252,1497,2575
England,2020-04-14,estimate,1982,1996,337,1872,2031,1745,2188,1466,2569
England,2020-04-15,estimate,1908,1925,308,1785,1933,1701,2106,1394,2394
England,2020-04-16,estimate,1815,1825,293,1677,1823,1631,2019,1343,2286
England,2020-04-17,estimate,1569,1586,263,1466,1587,1334,1670,1146,1994
England,2020-04-18,estimate,1372,1389,238,1272,1381,1218,1525,992,1760
England,2020-04-19,estimate,1344,1353,221,1248,1355,1203,1487,954,1686
England,2020-04-20,estimate,1497,1520,255,1359,1476,1309,1631,1089,1921
England,2020-04-21,estimate,1506,1523,250,1392,1510,1277,1606,1127,1947
England,2020-04-22,estimate,1476,1494,251,1406,1527,1272,1609,1078,1885
England,2020-04-23,estimate,1420,1438,236,1323,1431,1240,1550,1032,1799
England,2020-04-24,estimate,1257,1271,216,1167,1275,1043,1344,906,1604
England,2020-04-25,estimate,1112,1129,193,1000,1090,965,1213,797,1421
England,2020-04-26,estimate,1116,1121,184,1107,1197,994,1239,814,1409
England,2020-04-27,estimate,1246,1262,208,1219,1315,1063,1326,905,1590
England,2020-04-28,estimate,1260,1271,214,1142,1244,1110,1383,918,1602
England,2020-04-29,estimate,1236,1248,206,1172,1265,1100,1358,864,1553
England,2020-04-30,estimate,1196,1208,197,1124,1218,1037,1296,877,1518
England,2020-05-01,estimate,1061,1070,179,1005,1090,942,1174,789,1355
England,2020-05-02,estimate,932,943,162,855,931,807,1014,695,1219
England,2020-05-03,estimate,924,935,160,844,920,811,1015,669,1184
England,2020-05-04,estimate,1050,1060,181,988,1071,929,1162,764,1350
England,2020-05-05,estimate,1044,1055,174,995,1075,934,1153,754,1311
England,2020-05-06,estimate,1028,1039,179,902,992,876,1117,739,1308
England,2020-05-07,estimate,987,996,160,949,1024,861,1067,746,1264
England,2020-05-08,estimate,874,878,149,856,933,766,969,622,1107
England,2020-05-09,estimate,767,773,130,721,782,660,833,556,980
England,2020-05-10,estimate,750,762,132,679,740,651,821,552,972
England,2020-05-11,estimate,849,856,146,811,877,746,930,609,1085
England,2020-05-12,estimate,856,864,146,828,896,751,941,644,1129
England,2020-05-13,estimate,845,848,143,803,873,749,937,615,1072
England,2020-05-14,estimate,801,811,138,741,803,702,877,587,1040
England,2020-05-15,estimate,713,723,124,660,717,630,792,518,916
England,2020-05-16,estimate,638,641,105,598,648,558,697,465,810
England,2020-05-17,estimate,628,632,109,541,594,522,665,452,807
England,2020-05-18,estimate,701,711,117,645,699,608,767,511,893
England,2020-05-19,estimate,714,723,120,664,719,628,780,535,930
England,2020-05-20,estimate,702,709,121,609,669,612,770,506,900
England,2020-05-21,estimate,682,689,116,652,706,588,738,491,864
England,2020-05-22,estimate,600,606,105,553,604,516,653,446,780
England,2020-05-23,estimate,532,537,95,503,547,455,575,380,682
England,2020-05-24,estimate,530,534,90,493,536,456,575,382,677
England,2020-05-25,estimate,602,601,100,594,641,513,646,430,762
England,2020-05-26,estimate,602,608,101,570,618,533,669,441,756
England,2020-05-27,estimate,591,593,102,562,608,513,645,427,758
England,2020-05-28,estimate,559,564,94,536,582,488,610,406,706
England,2020-05-29,estimate,496,500,86,471,512,430,542,365,640
England,2020-05-30,estimate,434,439,75,398,433,385,481,311,556
England,2020-05-31,estimate,429,433,74,386,420,384,478,314,553
England,2020-06-01,estimate,476,482,84,410,452,405,517,350,622
England,2020-06-02,estimate,476,482,84,443,481,405,515,338,606
England,2020-06-03,estimate,469,472,81,446,486,395,504,335,601
England,2020-06-04,estimate,447,451,76,404,441,390,488,327,574
England,2020-06-05,estimate,393,397,68,364,395,336,425,278,504
England,2020-06-06,estimate,345,349,61,323,351,303,383,246,442
England,2020-06-07,estimate,341,344,59,331,359,300,377,251,445
England,2020-06-08,estimate,384,390,68,352,383,344,432,274,489
England,2020-06-09,estimate,387,390,67,350,383,338,428,280,494
England,2020-06-10,estimate,377,382,67,349,380,329,416,279,494
England,2020-06-11,estimate,363,366,63,327,358,308,393,259,460
England,2020-06-12,estimate,321,325,55,298,324,269,340,236,416
England,2020-06-13,estimate,285,288,51,263,287,240,307,206,369
England,2020-06-14,estimate,282,285,49,272,294,246,308,209,366
England,2020-06-15,estimate,319,324,55,288,312,278,349,238,414
England,2020-06-16,estimate,322,326,57,296,322,276,349,234,418
England,2020-06-17,estimate,315,319,56,293,319,270,341,230,410
England,2020-06-18,estimate,302,304,53,277,304,253,325,222,394
England,2020-06-19,estimate,271,273,49,253,276,230,295,197,351
