region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Northern Ireland,2020-11-08,,estimate based on partial data,431,450,141,252,349,399,467,534,705
South West,2020-10-11,,estimate,464,479,146,269,375,430,499,564,740
Northern Ireland,2020-11-07,,estimate based on partial data,477,496,162,269,383,443,515,587,775
Northern Ireland,2020-11-09,,estimate based on partial data,490,511,168,282,392,451,533,603,821
Northern Ireland,2020-11-01,,estimate based on partial data,555,578,181,320,448,514,603,689,889
Northern Ireland,2020-11-06,,estimate based on partial data,578,601,191,337,467,534,623,707,942
Northern Ireland,2020-10-31,,estimate based on partial data,607,631,200,355,491,559,659,743,997
Northern Ireland,2020-11-05,,estimate based on partial data,612,636,200,361,495,566,661,745,1001
South West,2020-10-18,,estimate,616,631,194,343,490,568,662,751,973
Northern Ireland,2020-11-02,,estimate based on partial data,628,653,205,367,508,580,682,764,1024
Northern Ireland,2020-11-03,,estimate based on partial data,642,667,210,370,517,593,692,784,1040
South West,2020-10-17,,estimate,658,680,214,376,527,606,712,804,1053
Northern Ireland,2020-11-04,,estimate based on partial data,674,702,221,388,546,624,731,830,1090
Northern Ireland,2020-10-25,,estimate,691,715,219,398,560,641,744,843,1111
Northern Ireland,2020-10-30,,estimate based on partial data,728,753,234,421,590,671,784,892,1165
Northern Ireland,2020-10-24,,estimate,753,781,244,428,609,701,815,926,1222
South West,2020-10-25,,estimate,756,777,242,428,605,696,814,914,1205
Northern Ireland,2020-10-29,,estimate,777,802,254,444,626,713,839,949,1252
Northern Ireland,2020-10-26,,estimate,779,804,243,452,630,723,841,954,1229
Wales,2020-10-17,,estimate,780,809,252,455,626,719,844,958,1260
Northern Ireland,2020-10-18,,estimate,793,820,255,458,635,731,859,972,1274
Wales,2020-10-18,,estimate,807,833,255,474,647,743,872,976,1284
Northern Ireland,2020-10-27,,estimate,816,844,266,467,651,750,880,998,1322
Wales,2020-11-08,,estimate based on partial data,816,847,278,457,650,752,885,1007,1353
South West,2020-10-13,,estimate,817,854,269,477,659,757,887,1016,1349
South West,2020-10-24,,estimate,820,847,264,476,660,756,886,1005,1316
South West,2020-10-12,,estimate,826,856,265,490,663,762,893,1009,1329
South West,2020-10-16,,estimate,827,860,269,480,671,767,888,1015,1329
Wales,2020-11-07,,estimate based on partial data,838,872,278,476,671,773,916,1040,1369
Wales,2020-10-12,,estimate,846,875,272,483,682,783,913,1033,1376
Northern Ireland,2020-10-17,,estimate,849,874,269,490,680,782,917,1030,1361
Northern Ireland,2020-10-28,,estimate,849,882,278,488,684,785,915,1040,1383
South West,2020-11-01,,estimate based on partial data,860,895,275,510,700,798,929,1053,1390
Northern Ireland,2020-10-12,,estimate,882,908,279,507,716,817,943,1065,1404
Northern Ireland,2020-10-23,,estimate,893,932,287,527,729,828,968,1098,1448
South West,2020-10-15,,estimate,899,930,291,522,727,830,967,1099,1453
Wales,2020-11-01,,estimate based on partial data,906,940,292,527,734,837,979,1111,1468
South West,2020-10-14,,estimate,915,950,302,526,734,847,992,1123,1497
Northern Ireland,2020-10-19,,estimate,926,966,303,541,756,860,1003,1139,1498
Wales,2020-10-25,,estimate,934,970,300,537,757,865,1009,1152,1519
Wales,2020-10-31,,estimate based on partial data,935,967,288,553,764,869,1011,1140,1467
Northern Ireland,2020-10-13,,estimate,935,974,305,549,759,867,1014,1147,1526
Wales,2020-10-24,,estimate,939,966,296,541,753,864,1016,1145,1486
Wales,2020-10-13,,estimate,942,978,298,555,767,878,1016,1152,1512
Wales,2020-10-16,,estimate,949,990,308,558,774,879,1028,1167,1546
South West,2020-10-31,,estimate based on partial data,953,990,311,552,773,881,1031,1167,1539
Northern Ireland,2020-10-22,,estimate,955,987,307,547,773,886,1030,1170,1533
Wales,2020-10-15,,estimate,964,996,304,569,785,892,1034,1168,1530
Northern Ireland,2020-10-16,,estimate,970,1005,314,550,782,901,1051,1193,1580
Wales,2020-10-14,,estimate,971,1003,313,561,784,894,1046,1182,1555
Northern Ireland,2020-10-15,,estimate,974,1008,311,551,786,900,1050,1193,1566
Northern Ireland,2020-10-20,,estimate,976,1011,311,572,788,898,1054,1200,1562
South West,2020-11-08,,estimate based on partial data,981,1015,335,540,786,901,1062,1196,1620
Wales,2020-11-09,,estimate based on partial data,1006,1048,344,572,804,925,1089,1236,1674
Northern Ireland,2020-10-14,,estimate,1036,1070,323,616,841,966,1112,1247,1658
Wales,2020-10-19,,estimate,1044,1085,328,618,857,965,1126,1271,1673
Northern Ireland,2020-10-21,,estimate,1050,1085,337,606,850,972,1133,1280,1677
South West,2020-10-23,,estimate,1050,1086,338,600,851,972,1129,1280,1693
Wales,2020-11-06,,estimate based on partial data,1060,1107,348,622,858,979,1152,1313,1735
South West,2020-10-19,,estimate,1065,1106,344,626,862,983,1148,1305,1722
South West,2020-10-20,,estimate,1066,1108,345,625,866,984,1152,1306,1744
South West,2020-11-07,,estimate based on partial data,1078,1127,372,623,861,992,1173,1344,1793
Wales,2020-11-05,,estimate based on partial data,1106,1144,349,653,894,1018,1194,1346,1765
Wales,2020-11-02,,estimate based on partial data,1129,1172,353,674,930,1050,1221,1374,1801
South West,2020-10-22,,estimate,1134,1180,375,656,913,1049,1231,1391,1868
Wales,2020-10-22,,estimate,1149,1188,362,666,936,1068,1238,1397,1816
Wales,2020-10-20,,estimate,1157,1204,375,674,939,1078,1254,1426,1888
Wales,2020-10-23,,estimate,1166,1204,362,683,943,1080,1259,1422,1868
Wales,2020-11-04,,estimate based on partial data,1178,1226,377,684,958,1094,1282,1449,1902
South West,2020-10-21,,estimate,1185,1225,373,688,962,1101,1274,1444,1887
Wales,2020-10-30,,estimate based on partial data,1192,1232,379,692,959,1104,1287,1461,1912
Wales,2020-10-21,,estimate,1199,1237,375,697,969,1109,1294,1452,1914
Wales,2020-11-03,,estimate based on partial data,1206,1246,387,693,977,1115,1301,1472,1942
Wales,2020-10-26,,estimate,1208,1249,386,710,984,1121,1294,1462,1939
Wales,2020-10-29,,estimate,1215,1260,386,709,987,1129,1320,1477,1948
South West,2020-10-30,,estimate based on partial data,1231,1279,405,704,1000,1138,1327,1508,2024
South West,2020-10-26,,estimate,1286,1338,421,746,1041,1189,1390,1584,2101
South West,2020-10-27,,estimate,1288,1332,419,728,1042,1183,1385,1569,2077
Wales,2020-10-28,,estimate,1289,1341,414,763,1049,1187,1398,1582,2117
Wales,2020-10-27,,estimate,1298,1341,419,746,1047,1198,1388,1580,2100
South West,2020-10-29,,estimate based on partial data,1346,1406,442,798,1092,1249,1455,1661,2203
South West,2020-11-06,,estimate based on partial data,1383,1439,458,791,1118,1282,1493,1698,2282
South West,2020-10-28,,estimate,1396,1451,458,803,1133,1297,1509,1716,2269
South West,2020-11-03,,estimate based on partial data,1461,1522,482,846,1189,1352,1581,1786,2380
South West,2020-11-02,,estimate based on partial data,1494,1564,499,874,1221,1383,1609,1836,2471
South West,2020-11-05,,estimate based on partial data,1524,1579,503,877,1226,1405,1638,1870,2498
South West,2020-11-04,,estimate based on partial data,1574,1642,526,904,1279,1455,1706,1941,2589
