region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Northern Ireland,2020-11-02,,estimate based on partial data,640,674,205,405,532,596,690,779,1035
Northern Ireland,2020-11-01,,estimate based on partial data,658,689,198,426,552,616,706,793,1037
Northern Ireland,2020-10-31,,estimate based on partial data,676,706,191,449,572,635,724,807,1040
Northern Ireland,2020-10-30,,estimate based on partial data,694,722,184,472,595,656,741,822,1046
Northern Ireland,2020-10-29,,estimate based on partial data,714,740,176,498,617,676,759,837,1052
Northern Ireland,2020-10-28,,estimate based on partial data,734,758,169,524,640,698,777,852,1052
Northern Ireland,2020-10-27,,estimate based on partial data,756,777,161,552,664,721,795,868,1058
Wales,2020-10-03,,estimate,766,768,34,714,745,758,775,789,826
Northern Ireland,2020-10-26,,estimate based on partial data,778,796,153,581,690,743,814,883,1064
Wales,2020-10-04,,estimate,794,795,35,740,772,785,802,817,856
Northern Ireland,2020-10-25,,estimate based on partial data,799,816,145,611,716,767,833,900,1066
Northern Ireland,2020-10-24,,estimate based on partial data,821,837,136,642,743,791,853,917,1071
Wales,2020-10-05,,estimate,822,823,37,766,799,813,831,846,886
Northern Ireland,2020-10-23,,estimate based on partial data,844,858,128,675,772,816,874,934,1080
Northern Ireland,2020-10-05,,estimate,847,848,55,762,810,834,860,884,941
Wales,2020-10-06,,estimate,852,853,38,792,827,842,860,877,918
Northern Ireland,2020-10-22,,estimate,868,881,120,708,800,842,894,951,1090
Northern Ireland,2020-10-06,,estimate,881,882,60,788,840,866,895,921,982
Wales,2020-10-07,,estimate,882,883,41,819,856,872,891,909,952
Northern Ireland,2020-10-21,,estimate,893,904,112,741,828,867,918,968,1099
Wales,2020-10-08,,estimate,913,915,43,847,886,903,923,942,988
Northern Ireland,2020-10-07,,estimate,915,918,65,815,872,900,932,960,1028
Northern Ireland,2020-10-20,,estimate,917,927,105,773,855,893,943,987,1109
Northern Ireland,2020-10-19,,estimate,942,951,99,806,885,920,967,1008,1121
Wales,2020-10-09,,estimate,945,948,46,875,916,935,957,977,1026
Northern Ireland,2020-10-08,,estimate,952,955,72,843,905,935,970,1001,1076
Northern Ireland,2020-10-18,,estimate,968,975,94,836,911,946,992,1030,1138
Wales,2020-10-10,,estimate,979,982,49,904,948,967,991,1013,1065
Northern Ireland,2020-10-09,,estimate,990,993,79,869,938,970,1011,1045,1127
Northern Ireland,2020-10-17,,estimate,993,998,91,864,936,970,1016,1051,1157
Northern Ireland,2020-10-16,,estimate,1013,1018,89,883,956,990,1036,1072,1171
Wales,2020-10-11,,estimate,1014,1017,53,933,980,1001,1028,1050,1108
Northern Ireland,2020-10-10,,estimate,1030,1033,88,896,973,1008,1052,1089,1182
Wales,2020-10-12,,estimate,1050,1053,57,964,1014,1037,1066,1089,1151
Northern Ireland,2020-10-11,,estimate,1072,1075,97,923,1009,1046,1096,1136,1240
Wales,2020-10-13,,estimate,1088,1091,62,994,1048,1073,1104,1130,1196
Northern Ireland,2020-10-12,,estimate,1115,1118,108,950,1045,1086,1141,1187,1302
Wales,2020-10-14,,estimate,1127,1130,67,1025,1084,1111,1145,1172,1244
Northern Ireland,2020-10-13,,estimate,1159,1164,119,979,1080,1128,1189,1240,1367
Wales,2020-10-15,,estimate,1168,1171,73,1057,1121,1149,1186,1216,1296
Northern Ireland,2020-10-14,,estimate,1206,1211,132,1008,1118,1172,1239,1294,1437
Wales,2020-10-16,,estimate,1209,1213,79,1090,1160,1190,1229,1262,1348
Wales,2020-10-17,,estimate,1252,1256,85,1124,1199,1231,1273,1309,1404
Northern Ireland,2020-10-15,,estimate,1254,1260,145,1037,1158,1218,1291,1351,1511
Wales,2020-10-18,,estimate,1297,1301,92,1158,1239,1274,1320,1359,1461
Wales,2020-10-19,,estimate,1343,1348,100,1193,1281,1319,1368,1411,1520
Wales,2020-10-20,,estimate,1391,1397,108,1227,1324,1366,1418,1465,1583
Wales,2020-10-21,,estimate based on partial data,1440,1447,116,1265,1368,1413,1469,1521,1649
Wales,2020-10-22,,estimate based on partial data,1490,1499,125,1302,1414,1462,1523,1577,1718
Wales,2020-10-23,,estimate based on partial data,1543,1553,135,1339,1461,1513,1578,1638,1792
Wales,2020-10-24,,estimate based on partial data,1557,1568,181,1293,1441,1513,1605,1681,1875
Wales,2020-10-25,,estimate based on partial data,1600,1617,216,1294,1466,1549,1659,1755,1988
Wales,2020-10-26,,estimate based on partial data,1645,1668,258,1287,1488,1585,1715,1830,2114
Wales,2020-10-27,,estimate based on partial data,1691,1722,305,1285,1509,1621,1769,1912,2254
Wales,2020-10-28,,estimate based on partial data,1740,1778,358,1272,1526,1655,1833,1994,2413
Wales,2020-10-29,,estimate based on partial data,1790,1838,415,1259,1545,1688,1896,2081,2584
Wales,2020-10-30,,estimate based on partial data,1840,1900,478,1244,1561,1726,1962,2171,2759
Wales,2020-10-31,,estimate based on partial data,1890,1966,546,1231,1577,1763,2029,2265,2958
