region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Northern Ireland,2020-10-16,,estimate,-0.029,-0.029,0.016,-0.054,-0.04,-0.033,-0.026,-0.019,-0.003
Northern Ireland,2020-10-17,,estimate,-0.029,-0.029,0.016,-0.054,-0.04,-0.033,-0.026,-0.019,-0.003
Northern Ireland,2020-10-18,,estimate,-0.029,-0.029,0.016,-0.054,-0.04,-0.033,-0.026,-0.019,-0.003
Northern Ireland,2020-10-19,,estimate,-0.029,-0.029,0.016,-0.054,-0.04,-0.033,-0.026,-0.019,-0.003
Northern Ireland,2020-10-20,,estimate,-0.029,-0.029,0.016,-0.054,-0.04,-0.033,-0.026,-0.019,-0.003
Northern Ireland,2020-10-21,,estimate,-0.029,-0.029,0.016,-0.054,-0.04,-0.033,-0.026,-0.019,-0.003
Northern Ireland,2020-10-22,,estimate,-0.029,-0.029,0.016,-0.054,-0.04,-0.033,-0.026,-0.019,-0.003
Northern Ireland,2020-10-23,,estimate based on partial data,-0.029,-0.029,0.016,-0.054,-0.04,-0.033,-0.026,-0.019,-0.003
Northern Ireland,2020-10-24,,estimate based on partial data,-0.029,-0.029,0.016,-0.054,-0.04,-0.033,-0.026,-0.019,-0.003
Northern Ireland,2020-10-25,,estimate based on partial data,-0.029,-0.029,0.016,-0.054,-0.04,-0.033,-0.026,-0.019,-0.003
Northern Ireland,2020-10-26,,estimate based on partial data,-0.029,-0.029,0.016,-0.054,-0.04,-0.033,-0.026,-0.019,-0.003
Northern Ireland,2020-10-27,,estimate based on partial data,-0.029,-0.029,0.016,-0.054,-0.04,-0.033,-0.026,-0.019,-0.003
Northern Ireland,2020-10-28,,estimate based on partial data,-0.029,-0.029,0.016,-0.054,-0.04,-0.033,-0.026,-0.019,-0.003
Northern Ireland,2020-10-29,,estimate based on partial data,-0.029,-0.029,0.016,-0.054,-0.04,-0.033,-0.026,-0.019,-0.003
Northern Ireland,2020-10-30,,estimate based on partial data,-0.029,-0.029,0.016,-0.054,-0.04,-0.033,-0.026,-0.019,-0.003
Northern Ireland,2020-10-31,,estimate based on partial data,-0.029,-0.029,0.016,-0.054,-0.04,-0.033,-0.026,-0.019,-0.003
Northern Ireland,2020-11-01,,estimate based on partial data,-0.029,-0.029,0.016,-0.054,-0.04,-0.033,-0.026,-0.019,-0.003
Northern Ireland,2020-11-02,,estimate based on partial data,-0.029,-0.029,0.016,-0.054,-0.04,-0.033,-0.026,-0.019,-0.003
Wales,2020-10-24,,estimate based on partial data,0.029,0.03,0.027,-0.013,0.011,0.022,0.036,0.048,0.075
Wales,2020-10-25,,estimate based on partial data,0.029,0.03,0.027,-0.013,0.011,0.022,0.036,0.048,0.075
Wales,2020-10-26,,estimate based on partial data,0.029,0.03,0.027,-0.013,0.011,0.022,0.036,0.048,0.075
Wales,2020-10-27,,estimate based on partial data,0.029,0.03,0.027,-0.013,0.011,0.022,0.036,0.048,0.075
Wales,2020-10-28,,estimate based on partial data,0.029,0.03,0.027,-0.013,0.011,0.022,0.036,0.048,0.075
Wales,2020-10-29,,estimate based on partial data,0.029,0.03,0.027,-0.013,0.011,0.022,0.036,0.048,0.075
Wales,2020-10-30,,estimate based on partial data,0.029,0.03,0.027,-0.013,0.011,0.022,0.036,0.048,0.075
