region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Northern Ireland,2020-11-01,,estimate based on partial data,2,4,7,0,1,1,3,5,16
Northern Ireland,2020-11-02,,estimate based on partial data,2,4,8,0,1,1,2,4,15
Northern Ireland,2020-10-31,,estimate based on partial data,2,5,7,0,1,2,3,6,16
Northern Ireland,2020-10-30,,estimate based on partial data,3,5,7,0,1,2,4,7,17
Northern Ireland,2020-10-29,,estimate based on partial data,4,6,7,1,2,3,5,8,18
Northern Ireland,2020-10-28,,estimate based on partial data,5,7,7,1,3,4,6,9,19
Northern Ireland,2020-10-27,,estimate based on partial data,6,8,7,1,4,5,8,10,20
Northern Ireland,2020-10-26,,estimate based on partial data,8,9,7,2,5,7,9,12,22
Northern Ireland,2020-10-25,,estimate based on partial data,10,11,7,3,6,8,11,14,24
Northern Ireland,2020-10-24,,estimate based on partial data,12,13,7,5,8,11,14,17,26
Northern Ireland,2020-10-23,,estimate based on partial data,15,16,7,6,11,13,16,19,28
Northern Ireland,2020-10-22,,estimate,18,19,7,9,14,16,19,22,31
Northern Ireland,2020-10-21,,estimate,21,22,7,12,17,20,23,26,34
South West,2020-10-04,,estimate,22,22,3,18,20,21,22,24,27
South West,2020-10-05,,estimate,23,24,3,19,22,23,24,26,30
South West,2020-10-06,,estimate,25,26,4,21,23,25,26,28,32
Northern Ireland,2020-10-20,,estimate,25,26,7,16,21,23,27,30,38
South West,2020-10-07,,estimate,27,28,4,23,25,27,28,30,35
Northern Ireland,2020-10-19,,estimate,29,30,7,19,25,27,30,34,42
South West,2020-10-08,,estimate,30,30,4,25,27,29,31,32,37
South West,2020-10-09,,estimate,32,32,4,26,29,31,33,35,40
Northern Ireland,2020-10-18,,estimate,33,34,7,23,29,31,35,38,47
South West,2020-10-10,,estimate,34,34,4,28,31,33,35,37,42
South West,2020-10-11,,estimate,36,37,5,30,34,35,37,39,45
Northern Ireland,2020-10-05,,estimate,36,37,8,27,32,35,38,42,51
Northern Ireland,2020-10-17,,estimate,37,38,8,27,32,35,39,42,52
South West,2020-10-12,,estimate,39,39,5,32,36,37,40,42,48
Northern Ireland,2020-10-06,,estimate,39,40,8,29,35,37,41,45,55
South West,2020-10-13,,estimate,41,42,5,34,38,40,42,45,51
Northern Ireland,2020-10-16,,estimate,41,42,9,30,36,39,43,46,58
Northern Ireland,2020-10-07,,estimate,42,43,9,31,37,40,44,48,59
South West,2020-10-14,,estimate,44,44,5,36,41,43,45,47,53
Northern Ireland,2020-10-15,,estimate,44,45,9,32,39,42,46,50,62
Northern Ireland,2020-10-08,,estimate,45,46,10,33,39,43,47,51,63
South West,2020-10-15,,estimate,46,47,6,38,43,45,48,50,57
Wales,2020-10-03,,estimate,47,47,4,41,44,46,48,50,55
Northern Ireland,2020-10-14,,estimate,47,48,10,34,41,44,49,53,65
Northern Ireland,2020-10-09,,estimate,47,48,10,34,41,45,49,54,66
Northern Ireland,2020-10-13,,estimate,48,50,10,35,42,46,51,55,68
Wales,2020-10-04,,estimate,49,49,5,42,46,48,50,52,57
South West,2020-10-16,,estimate,49,50,6,40,46,48,51,54,60
Northern Ireland,2020-10-10,,estimate,49,50,10,35,43,46,51,56,69
Northern Ireland,2020-10-11,,estimate,49,51,11,35,43,47,52,56,69
Northern Ireland,2020-10-12,,estimate,50,50,10,35,43,47,52,56,69
Wales,2020-10-05,,estimate,51,51,5,44,48,49,52,54,59
Wales,2020-10-06,,estimate,52,53,5,46,49,51,54,56,61
South West,2020-10-17,,estimate,53,53,7,42,49,51,54,57,64
Wales,2020-10-07,,estimate,54,55,5,47,51,53,55,57,64
South West,2020-10-18,,estimate,56,56,7,45,52,54,58,61,69
Wales,2020-10-08,,estimate,56,57,5,49,53,55,57,59,66
Wales,2020-10-09,,estimate,58,58,6,50,55,56,59,61,68
Wales,2020-10-10,,estimate,60,60,6,52,56,58,61,63,70
South West,2020-10-19,,estimate,60,60,8,47,55,58,62,65,74
Wales,2020-10-11,,estimate,61,62,6,54,58,60,63,65,73
Wales,2020-10-12,,estimate,63,64,6,55,60,62,65,67,75
South West,2020-10-20,,estimate,64,64,9,50,58,62,66,69,79
Wales,2020-10-13,,estimate,65,66,6,57,61,64,67,69,77
Wales,2020-10-14,,estimate,67,67,6,58,63,66,69,71,79
South West,2020-10-21,,estimate,68,68,10,53,62,66,70,75,85
Wales,2020-10-15,,estimate,69,69,6,60,65,67,70,73,80
Wales,2020-10-16,,estimate,71,71,7,61,66,69,72,75,83
Wales,2020-10-17,,estimate,72,73,7,62,68,71,74,77,85
South West,2020-10-22,,estimate based on partial data,73,73,11,56,66,70,75,80,92
Wales,2020-10-18,,estimate,74,74,7,63,69,72,76,79,87
Wales,2020-10-19,,estimate,76,76,8,64,71,74,77,81,89
Wales,2020-10-20,,estimate,77,78,8,64,72,75,79,83,92
South West,2020-10-23,,estimate based on partial data,78,79,13,60,70,75,81,86,100
Wales,2020-10-21,,estimate based on partial data,79,79,9,64,73,76,81,85,95
Wales,2020-10-22,,estimate based on partial data,80,81,11,64,74,78,83,88,99
Wales,2020-10-23,,estimate based on partial data,82,83,12,64,75,79,85,90,103
Wales,2020-10-24,,estimate based on partial data,84,84,14,62,75,81,87,93,108
South West,2020-10-24,,estimate based on partial data,84,85,15,63,75,80,87,94,110
Wales,2020-10-25,,estimate based on partial data,86,86,16,60,76,82,90,96,113
Wales,2020-10-26,,estimate based on partial data,88,88,18,58,77,84,92,100,118
Wales,2020-10-27,,estimate based on partial data,90,90,21,55,77,85,95,103,125
South West,2020-10-25,,estimate based on partial data,91,92,17,66,80,86,95,102,122
Wales,2020-10-28,,estimate based on partial data,92,93,25,52,77,87,98,107,132
Wales,2020-10-29,,estimate based on partial data,94,95,29,49,78,88,101,112,139
Wales,2020-10-30,,estimate based on partial data,97,98,33,46,78,90,104,116,149
South West,2020-10-26,,estimate based on partial data,98,100,22,68,85,93,103,112,137
Wales,2020-10-31,,estimate based on partial data,100,101,40,43,79,92,107,120,159
South West,2020-10-27,,estimate based on partial data,106,109,28,70,91,100,112,124,158
South West,2020-10-28,,estimate based on partial data,115,120,38,71,96,108,122,137,186
South West,2020-10-29,,estimate based on partial data,124,133,54,71,102,115,134,152,225
South West,2020-10-30,,estimate based on partial data,134,150,83,72,108,124,145,169,277
South West,2020-10-31,,estimate based on partial data,146,172,141,72,114,133,158,188,350
South West,2020-11-01,,estimate based on partial data,157,202,283,71,120,142,173,208,450
