region,date,type,median,lower_90,upper_90,lower_50,upper_50
England,2020-06-09,estimate,300,255,357,274,316
England,2020-06-10,estimate,289,245,343,265,305
England,2020-06-11,estimate,278,235,329,252,289
England,2020-06-12,estimate,267,225,315,246,281
England,2020-06-13,estimate,257,219,305,232,265
England,2020-06-14,estimate,247,205,288,227,259
England,2020-06-15,estimate,237,198,276,219,249
England,2020-06-16,estimate,227,191,265,211,239
England,2020-06-17,estimate,217,184,255,202,228
England,2020-06-18,estimate,208,175,242,194,219
England,2020-06-19,estimate,200,168,232,186,210
England,2020-06-20,estimate,192,162,223,180,204
England,2020-06-21,estimate,184,155,214,172,195
England,2020-06-22,estimate,177,150,207,166,188
England,2020-06-23,estimate,170,143,198,158,179
England,2020-06-24,estimate,163,134,188,156,176
England,2020-06-25,estimate,156,131,182,145,165
England,2020-06-26,estimate,150,125,174,139,159
England,2020-06-27,estimate,144,121,168,136,155
England,2020-06-28,estimate,139,115,161,129,148
England,2020-06-29,estimate,133,111,156,124,142
England,2020-06-30,estimate,128,105,149,119,137
England,2020-07-01,estimate,123,102,145,117,135
England,2020-07-02,estimate,118,97,138,113,131
England,2020-07-03,estimate,114,92,132,105,122
England,2020-07-04,estimate,110,90,129,103,120
England,2020-07-05,estimate,106,86,124,98,115
England,2020-07-06,estimate,103,82,120,95,111
England,2020-07-07,estimate,99,79,117,91,106
England,2020-07-08,estimate,96,77,113,89,103
England,2020-07-09,estimate,93,74,108,86,101
England,2020-07-10,estimate,91,73,106,84,97
England,2020-07-11,estimate,88,71,104,82,95
England,2020-07-12,estimate,86,70,101,81,93
England,2020-07-13,estimate,84,69,99,79,91
England,2020-07-14,estimate,82,67,97,77,88
England,2020-07-15,estimate,80,66,94,75,86
England,2020-07-16,estimate,79,65,92,72,83
England,2020-07-17,estimate,78,64,91,73,83
England,2020-07-18,estimate,76,65,91,70,80
England,2020-07-19,estimate,75,64,90,68,78
England,2020-07-20,estimate,74,63,89,68,77
England,2020-07-21,estimate,73,62,89,67,77
England,2020-07-22,estimate,72,60,87,65,76
England,2020-07-23,estimate,71,58,86,63,74
England,2020-07-24,estimate,70,56,85,60,72
England,2020-07-25,estimate,69,55,84,59,72
England,2020-07-26,estimate,67,53,83,58,71
England,2020-07-27,estimate,65,51,82,55,68
England,2020-07-28,estimate,63,49,79,54,67
England,2020-07-29,estimate,61,48,77,51,64
England,2020-07-30,estimate,58,46,73,49,60
England,2020-07-31,estimate,54,42,67,47,57
England,2020-08-01,estimate,51,41,64,44,53
England,2020-08-02,estimate,48,39,59,43,51
England,2020-08-03,estimate,44,37,54,40,47
England,2020-08-04,estimate,41,33,50,37,44
England,2020-08-05,estimate,37,30,47,34,41
England,2020-08-06,estimate,34,26,44,29,37
England,2020-08-07,estimate,30,21,41,26,35
England,2020-08-08,estimate based on partial data,27,17,39,23,33
England,2020-08-09,estimate based on partial data,25,14,38,16,27
England,2020-08-10,estimate based on partial data,22,11,36,14,25
England,2020-08-11,estimate based on partial data,19,8,35,11,22
England,2020-08-12,estimate based on partial data,17,5,32,9,20
England,2020-08-13,estimate based on partial data,15,3,30,6,17
England,2020-08-14,estimate based on partial data,13,2,29,4,15
