region,date,type,median,lower_90,upper_90,lower_50,upper_50
East of England,2020-06-04,estimate,50,24,74,34,54
East of England,2020-06-05,estimate,41,20,62,25,43
East of England,2020-06-06,estimate,36,17,55,26,41
East of England,2020-06-07,estimate,38,17,57,24,40
East of England,2020-06-08,estimate,42,22,64,31,48
East of England,2020-06-09,estimate,42,21,65,32,49
East of England,2020-06-10,estimate,38,18,59,28,44
East of England,2020-06-11,estimate,42,20,65,32,49
East of England,2020-06-12,estimate,34,17,53,25,39
East of England,2020-06-13,estimate,30,15,48,22,35
East of England,2020-06-14,estimate,32,15,49,21,35
East of England,2020-06-15,estimate,36,18,55,25,40
East of England,2020-06-16,estimate,35,15,52,23,38
East of England,2020-06-17,estimate,31,15,48,22,35
East of England,2020-06-18,estimate,35,16,53,25,40
East of England,2020-06-19,estimate,28,13,43,19,31
East of England,2020-06-20,estimate,25,12,41,15,27
East of England,2020-06-21,estimate,26,13,41,18,29
East of England,2020-06-22,estimate,29,12,44,18,31
East of England,2020-06-23,estimate,28,12,42,19,31
East of England,2020-06-24,estimate,25,11,40,15,27
East of England,2020-06-25,estimate,27,12,42,19,31
East of England,2020-06-26,estimate,22,9,33,14,23
East of England,2020-06-27,estimate,19,8,31,12,21
East of England,2020-06-28,estimate,20,7,31,15,24
East of England,2020-06-29,estimate,22,11,36,15,25
East of England,2020-06-30,estimate,21,10,34,14,23
East of England,2020-07-01,estimate,19,7,30,11,20
East of England,2020-07-02,estimate,21,10,33,14,23
East of England,2020-07-03,estimate,17,6,27,10,18
East of England,2020-07-04,estimate,15,6,24,9,16
East of England,2020-07-05,estimate,15,6,25,11,18
East of England,2020-07-06,estimate,17,8,28,10,18
East of England,2020-07-07,estimate,17,8,28,10,18
East of England,2020-07-08,estimate,15,5,24,10,17
East of England,2020-07-09,estimate,17,7,27,11,19
East of England,2020-07-10,estimate,14,6,23,10,16
East of England,2020-07-11,estimate,12,4,20,8,14
East of England,2020-07-12,estimate,13,4,20,8,14
East of England,2020-07-13,estimate,14,6,23,8,15
East of England,2020-07-14,estimate,14,5,22,8,15
East of England,2020-07-15,estimate,13,4,21,7,14
East of England,2020-07-16,estimate,14,4,22,9,16
East of England,2020-07-17,estimate,11,4,19,6,12
East of England,2020-07-18,estimate,11,3,17,5,11
East of England,2020-07-19,estimate,11,4,18,7,12
East of England,2020-07-20,estimate,12,4,19,7,13
East of England,2020-07-21,estimate,12,5,20,7,13
East of England,2020-07-22,estimate,11,4,18,7,12
East of England,2020-07-23,estimate,12,3,19,7,13
East of England,2020-07-24,estimate,10,3,16,5,10
East of England,2020-07-25,estimate,8,1,14,4,9
East of England,2020-07-26,estimate,9,3,15,4,9
East of England,2020-07-27,estimate,10,3,16,5,10
East of England,2020-07-28,estimate,9,3,16,5,10
East of England,2020-07-29,estimate,8,2,14,4,9
East of England,2020-07-30,estimate,9,2,15,5,10
East of England,2020-07-31,estimate,7,1,12,4,8
East of England,2020-08-01,estimate,6,1,11,4,7
East of England,2020-08-02,estimate,6,1,11,3,7
East of England,2020-08-03,estimate,7,1,12,4,8
East of England,2020-08-04,estimate based on partial data,7,1,12,4,8
East of England,2020-08-05,estimate based on partial data,6,2,11,2,6
East of England,2020-08-06,estimate based on partial data,7,2,12,3,7
East of England,2020-08-07,estimate based on partial data,5,1,10,2,6
East of England,2020-08-08,estimate based on partial data,5,1,9,2,5
East of England,2020-08-09,estimate based on partial data,5,1,9,2,5
East of England,2020-08-10,estimate based on partial data,6,2,11,3,6
East of England,2020-08-11,estimate based on partial data,5,1,10,3,6
East of England,2020-08-12,estimate based on partial data,5,1,9,2,5
East of England,2020-08-13,estimate based on partial data,5,1,10,3,6
East of England,2020-08-14,estimate based on partial data,4,0,8,1,4
England,2020-04-02,estimate,2740,1966,3504,2350,2997
England,2020-04-03,estimate,2540,1905,3362,2217,2818
England,2020-04-04,estimate,2288,1641,2923,1973,2490
England,2020-04-05,estimate,2340,1679,3013,1975,2528
England,2020-04-06,estimate,2722,1987,3466,2431,3055
England,2020-04-07,estimate,2688,1989,3460,2342,2948
England,2020-04-08,estimate,2599,1881,3324,2254,2827
England,2020-04-09,estimate,2479,1742,3131,2072,2643
England,2020-04-10,estimate,2176,1639,2862,1824,2310
England,2020-04-11,estimate,1890,1355,2427,1636,2061
England,2020-04-12,estimate,1850,1302,2353,1579,1998
England,2020-04-13,estimate,2096,1545,2702,1826,2289
England,2020-04-14,estimate,2012,1482,2638,1718,2184
England,2020-04-15,estimate,1938,1371,2507,1666,2109
England,2020-04-16,estimate,1809,1311,2341,1568,1973
England,2020-04-17,estimate,1598,1206,2111,1348,1707
England,2020-04-18,estimate,1380,995,1775,1175,1497
England,2020-04-19,estimate,1360,958,1757,1155,1471
England,2020-04-20,estimate,1543,1097,1973,1299,1650
England,2020-04-21,estimate,1510,1101,1961,1316,1674
England,2020-04-22,estimate,1466,1036,1866,1289,1619
England,2020-04-23,estimate,1388,1006,1799,1225,1535
England,2020-04-24,estimate,1248,888,1590,1052,1345
England,2020-04-25,estimate,1100,832,1441,963,1210
England,2020-04-26,estimate,1091,792,1435,925,1187
England,2020-04-27,estimate,1279,894,1634,1089,1382
England,2020-04-28,estimate,1252,919,1617,1111,1400
England,2020-04-29,estimate,1238,883,1577,1049,1335
England,2020-04-30,estimate,1178,830,1497,1010,1273
England,2020-05-01,estimate,1045,755,1353,870,1111
England,2020-05-02,estimate,932,663,1183,823,1038
England,2020-05-03,estimate,929,686,1200,810,1024
England,2020-05-04,estimate,1068,756,1369,927,1179
England,2020-05-05,estimate,1061,773,1374,915,1164
England,2020-05-06,estimate,1031,745,1321,898,1132
England,2020-05-07,estimate,985,711,1253,855,1071
England,2020-05-08,estimate,868,627,1112,741,937
England,2020-05-09,estimate,764,539,973,647,820
England,2020-05-10,estimate,762,560,987,668,843
England,2020-05-11,estimate,880,638,1145,749,958
England,2020-05-12,estimate,861,629,1124,750,942
England,2020-05-13,estimate,836,585,1058,728,913
England,2020-05-14,estimate,798,587,1050,705,892
England,2020-05-15,estimate,711,500,907,613,778
England,2020-05-16,estimate,625,443,797,532,670
England,2020-05-17,estimate,625,447,805,518,669
England,2020-05-18,estimate,722,520,942,618,779
England,2020-05-19,estimate,718,525,921,635,800
England,2020-05-20,estimate,698,505,908,607,765
England,2020-05-21,estimate,667,480,855,586,739
England,2020-05-22,estimate,595,425,771,495,637
England,2020-05-23,estimate,524,377,680,436,560
England,2020-05-24,estimate,524,376,675,448,570
England,2020-05-25,estimate,609,427,779,530,675
England,2020-05-26,estimate,596,426,772,514,651
England,2020-05-27,estimate,583,417,759,506,646
England,2020-05-28,estimate,555,391,712,478,607
England,2020-05-29,estimate,496,357,644,426,538
England,2020-05-30,estimate,433,308,566,370,471
England,2020-05-31,estimate,428,317,561,371,470
England,2020-06-01,estimate,489,343,630,430,543
England,2020-06-02,estimate,480,342,621,397,510
England,2020-06-03,estimate,470,339,611,397,511
England,2020-06-04,estimate,442,316,568,380,483
England,2020-06-05,estimate,394,273,506,328,422
England,2020-06-06,estimate,343,246,445,294,375
England,2020-06-07,estimate,340,238,434,299,381
England,2020-06-08,estimate,391,281,506,336,427
England,2020-06-09,estimate,388,279,507,321,419
England,2020-06-10,estimate,376,259,480,325,411
England,2020-06-11,estimate,361,253,460,311,394
England,2020-06-12,estimate,319,233,424,268,346
England,2020-06-13,estimate,281,202,369,240,308
England,2020-06-14,estimate,282,200,370,244,312
England,2020-06-15,estimate,326,232,422,287,361
England,2020-06-16,estimate,322,229,425,264,344
England,2020-06-17,estimate,312,229,411,266,339
England,2020-06-18,estimate,299,215,394,256,328
England,2020-06-19,estimate,265,187,343,227,290
England,2020-06-20,estimate,233,163,304,199,256
England,2020-06-21,estimate,233,165,296,193,249
England,2020-06-22,estimate,266,193,351,237,301
England,2020-06-23,estimate,261,184,341,218,282
England,2020-06-24,estimate,253,177,328,213,274
England,2020-06-25,estimate,240,166,306,204,261
England,2020-06-26,estimate,209,151,273,171,222
England,2020-06-27,estimate,181,126,237,153,196
England,2020-06-28,estimate,179,122,231,156,200
England,2020-06-29,estimate,202,144,263,173,221
England,2020-06-30,estimate,195,138,257,163,212
England,2020-07-01,estimate,186,131,244,153,199
England,2020-07-02,estimate,174,124,226,147,188
England,2020-07-03,estimate,152,105,197,133,169
England,2020-07-04,estimate,131,95,173,106,139
England,2020-07-05,estimate,127,85,166,110,142
England,2020-07-06,estimate,146,100,192,122,158
England,2020-07-07,estimate,140,92,180,120,153
England,2020-07-08,estimate,135,94,179,109,144
England,2020-07-09,estimate,126,86,164,101,134
England,2020-07-10,estimate,112,78,146,90,119
England,2020-07-11,estimate,98,63,125,78,104
England,2020-07-12,estimate,95,63,125,77,102
England,2020-07-13,estimate,110,76,144,95,122
England,2020-07-14,estimate,108,71,142,87,116
England,2020-07-15,estimate,105,70,138,85,112
England,2020-07-16,estimate,100,66,129,85,110
England,2020-07-17,estimate,88,58,116,71,94
England,2020-07-18,estimate,78,55,106,60,82
England,2020-07-19,estimate,78,52,106,68,89
England,2020-07-20,estimate,90,61,120,72,96
England,2020-07-21,estimate,89,57,118,70,95
England,2020-07-22,estimate,86,57,114,67,91
England,2020-07-23,estimate,82,57,109,66,88
England,2020-07-24,estimate,73,46,95,62,82
England,2020-07-25,estimate,65,40,85,51,69
England,2020-07-26,estimate,65,44,88,54,71
England,2020-07-27,estimate,75,48,98,60,81
England,2020-07-28,estimate,75,48,99,62,82
England,2020-07-29,estimate,72,47,94,57,77
England,2020-07-30,estimate,70,47,93,59,77
England,2020-07-31,estimate,63,43,86,50,67
England,2020-08-01,estimate,55,34,74,47,62
England,2020-08-02,estimate,56,34,74,44,60
England,2020-08-03,estimate,65,40,86,51,70
England,2020-08-04,estimate based on partial data,64,43,88,51,69
England,2020-08-05,estimate based on partial data,64,41,87,53,72
England,2020-08-06,estimate based on partial data,62,39,83,47,65
England,2020-08-07,estimate based on partial data,56,37,75,44,60
England,2020-08-08,estimate based on partial data,50,31,68,40,55
England,2020-08-09,estimate based on partial data,51,32,69,39,54
England,2020-08-10,estimate based on partial data,60,37,80,51,68
England,2020-08-11,estimate based on partial data,60,40,82,49,66
England,2020-08-12,estimate based on partial data,59,39,82,47,64
England,2020-08-13,estimate based on partial data,58,36,80,48,64
England,2020-08-14,estimate based on partial data,53,32,73,40,57
London,2020-04-02,estimate,786,472,1141,644,905
London,2020-04-03,estimate,696,401,982,534,776
London,2020-04-04,estimate,532,315,746,419,594
London,2020-04-05,estimate,591,342,821,490,683
London,2020-04-06,estimate,720,445,1026,568,804
London,2020-04-07,estimate,719,428,1036,548,793
London,2020-04-08,estimate,726,423,1020,570,821
London,2020-04-09,estimate,630,371,908,498,705
London,2020-04-10,estimate,523,323,745,419,596
London,2020-04-11,estimate,387,236,559,302,429
London,2020-04-12,estimate,410,242,588,308,450
London,2020-04-13,estimate,484,280,689,384,548
London,2020-04-14,estimate,476,282,673,363,524
London,2020-04-15,estimate,466,273,664,361,515
London,2020-04-16,estimate,396,245,577,320,455
London,2020-04-17,estimate,338,193,465,267,375
London,2020-04-18,estimate,246,147,349,197,278
London,2020-04-19,estimate,260,162,388,210,300
London,2020-04-20,estimate,310,188,450,255,357
London,2020-04-21,estimate,310,180,442,232,340
London,2020-04-22,estimate,313,173,437,253,357
London,2020-04-23,estimate,271,157,387,207,300
London,2020-04-24,estimate,233,143,335,180,261
London,2020-04-25,estimate,171,93,241,132,191
London,2020-04-26,estimate,187,109,266,143,208
London,2020-04-27,estimate,223,132,322,165,244
London,2020-04-28,estimate,226,136,324,177,252
London,2020-04-29,estimate,229,141,336,176,253
London,2020-04-30,estimate,201,104,277,158,227
London,2020-05-01,estimate,172,99,246,133,190
London,2020-05-02,estimate,125,72,181,98,140
London,2020-05-03,estimate,137,80,197,107,155
London,2020-05-04,estimate,164,93,230,127,183
London,2020-05-05,estimate,165,96,229,126,181
London,2020-05-06,estimate,162,87,230,137,190
London,2020-05-07,estimate,138,83,200,108,154
London,2020-05-08,estimate,115,70,172,92,131
London,2020-05-09,estimate,87,47,124,67,98
London,2020-05-10,estimate,90,50,133,64,96
London,2020-05-11,estimate,109,63,153,81,119
London,2020-05-12,estimate,108,62,158,79,117
London,2020-05-13,estimate,106,59,153,83,120
London,2020-05-14,estimate,92,51,132,70,103
London,2020-05-15,estimate,78,45,115,61,89
London,2020-05-16,estimate,57,32,84,42,63
London,2020-05-17,estimate,61,33,89,42,65
London,2020-05-18,estimate,74,42,107,61,86
London,2020-05-19,estimate,75,38,108,59,86
London,2020-05-20,estimate,75,40,109,57,84
London,2020-05-21,estimate,66,35,96,47,71
London,2020-05-22,estimate,58,33,87,46,67
London,2020-05-23,estimate,43,22,63,32,48
London,2020-05-24,estimate,48,25,70,34,52
London,2020-05-25,estimate,59,30,84,42,64
London,2020-05-26,estimate,60,33,91,44,67
London,2020-05-27,estimate,63,32,91,46,69
London,2020-05-28,estimate,57,30,82,38,60
London,2020-05-29,estimate,49,25,73,36,55
London,2020-05-30,estimate,38,19,56,28,42
London,2020-05-31,estimate,43,24,65,29,46
London,2020-06-01,estimate,52,30,79,40,58
London,2020-06-02,estimate,54,27,78,44,64
London,2020-06-03,estimate,57,28,80,43,63
London,2020-06-04,estimate,50,28,73,37,55
London,2020-06-05,estimate,45,22,65,36,51
London,2020-06-06,estimate,34,16,50,25,38
London,2020-06-07,estimate,38,21,56,32,46
London,2020-06-08,estimate,48,28,73,32,51
London,2020-06-09,estimate,51,25,71,38,56
London,2020-06-10,estimate,52,29,77,41,59
London,2020-06-11,estimate,47,25,69,34,52
London,2020-06-12,estimate,41,21,59,30,45
London,2020-06-13,estimate,32,15,47,24,36
London,2020-06-14,estimate,35,18,52,25,38
London,2020-06-15,estimate,43,25,66,29,46
London,2020-06-16,estimate,46,24,68,33,50
London,2020-06-17,estimate,48,23,70,35,53
London,2020-06-18,estimate,44,21,64,34,50
London,2020-06-19,estimate,39,20,58,27,42
London,2020-06-20,estimate,30,16,45,22,33
London,2020-06-21,estimate,33,17,49,22,35
London,2020-06-22,estimate,41,23,61,31,46
London,2020-06-23,estimate,42,24,64,33,48
London,2020-06-24,estimate,44,23,64,33,50
London,2020-06-25,estimate,40,19,58,27,43
London,2020-06-26,estimate,34,17,52,27,40
London,2020-06-27,estimate,26,14,40,17,28
London,2020-06-28,estimate,28,13,42,21,32
London,2020-06-29,estimate,35,16,51,25,39
London,2020-06-30,estimate,36,17,52,24,38
London,2020-07-01,estimate,36,17,53,26,40
London,2020-07-02,estimate,31,16,47,21,34
London,2020-07-03,estimate,28,13,41,20,31
London,2020-07-04,estimate,20,10,32,16,24
London,2020-07-05,estimate,22,10,33,16,25
London,2020-07-06,estimate,27,14,41,18,29
London,2020-07-07,estimate,27,12,39,17,28
London,2020-07-08,estimate,27,13,41,17,29
London,2020-07-09,estimate,23,11,35,15,25
London,2020-07-10,estimate,20,9,30,15,23
London,2020-07-11,estimate,15,6,23,9,16
London,2020-07-12,estimate,16,5,24,11,18
London,2020-07-13,estimate,19,8,28,13,21
London,2020-07-14,estimate,19,8,29,11,20
London,2020-07-15,estimate,19,8,29,12,20
London,2020-07-16,estimate,16,7,25,11,18
London,2020-07-17,estimate,14,6,22,9,15
London,2020-07-18,estimate,10,3,16,6,11
London,2020-07-19,estimate,10,4,17,6,11
London,2020-07-20,estimate,13,5,20,8,14
London,2020-07-21,estimate,13,5,20,8,14
London,2020-07-22,estimate,13,5,20,8,14
London,2020-07-23,estimate,11,3,17,7,12
London,2020-07-24,estimate,9,2,15,5,10
London,2020-07-25,estimate,7,1,11,3,7
London,2020-07-26,estimate,7,2,12,4,8
London,2020-07-27,estimate,9,3,15,4,9
London,2020-07-28,estimate,9,3,15,4,9
London,2020-07-29,estimate,9,3,15,5,10
London,2020-07-30,estimate,8,2,13,5,9
London,2020-07-31,estimate,7,2,12,3,7
London,2020-08-01,estimate,5,1,9,3,6
London,2020-08-02,estimate,6,1,10,4,7
London,2020-08-03,estimate,7,2,12,4,8
London,2020-08-04,estimate based on partial data,8,2,13,4,8
London,2020-08-05,estimate based on partial data,8,3,14,5,9
London,2020-08-06,estimate based on partial data,8,2,13,4,8
London,2020-08-07,estimate based on partial data,7,2,11,3,7
London,2020-08-08,estimate based on partial data,5,1,9,3,6
London,2020-08-09,estimate based on partial data,6,0,10,2,6
London,2020-08-10,estimate based on partial data,8,3,14,5,9
London,2020-08-11,estimate based on partial data,9,2,14,4,9
London,2020-08-12,estimate based on partial data,9,3,16,5,10
London,2020-08-13,estimate based on partial data,9,3,16,4,9
London,2020-08-14,estimate based on partial data,8,2,14,3,8
Midlands,2020-04-02,estimate,522,350,711,431,574
Midlands,2020-04-03,estimate,509,332,695,422,568
Midlands,2020-04-04,estimate,443,288,602,372,496
Midlands,2020-04-05,estimate,454,297,617,380,509
Midlands,2020-04-06,estimate,502,329,669,420,559
Midlands,2020-04-07,estimate,522,353,728,420,572
Midlands,2020-04-08,estimate,505,335,684,434,576
Midlands,2020-04-09,estimate,430,289,590,352,470
Midlands,2020-04-10,estimate,406,254,534,338,449
Midlands,2020-04-11,estimate,337,227,462,281,377
Midlands,2020-04-12,estimate,332,217,448,273,369
Midlands,2020-04-13,estimate,360,236,489,299,400
Midlands,2020-04-14,estimate,365,242,501,295,399
Midlands,2020-04-15,estimate,346,228,470,287,386
Midlands,2020-04-16,estimate,297,188,405,246,329
Midlands,2020-04-17,estimate,272,174,368,218,299
Midlands,2020-04-18,estimate,229,151,316,190,258
Midlands,2020-04-19,estimate,229,155,318,186,250
Midlands,2020-04-20,estimate,251,169,345,207,281
Midlands,2020-04-21,estimate,263,171,357,217,290
Midlands,2020-04-22,estimate,251,163,341,205,275
Midlands,2020-04-23,estimate,219,141,303,186,249
Midlands,2020-04-24,estimate,208,131,292,165,230
Midlands,2020-04-25,estimate,184,119,253,146,200
Midlands,2020-04-26,estimate,185,122,253,155,210
Midlands,2020-04-27,estimate,206,132,279,166,227
Midlands,2020-04-28,estimate,220,137,298,182,245
Midlands,2020-04-29,estimate,217,136,292,181,243
Midlands,2020-04-30,estimate,192,119,262,154,212
Midlands,2020-05-01,estimate,185,117,251,156,208
Midlands,2020-05-02,estimate,160,103,221,126,171
Midlands,2020-05-03,estimate,165,102,223,134,181
Midlands,2020-05-04,estimate,185,125,258,150,202
Midlands,2020-05-05,estimate,195,127,273,157,214
Midlands,2020-05-06,estimate,192,130,269,147,206
Midlands,2020-05-07,estimate,170,115,242,139,190
Midlands,2020-05-08,estimate,163,111,228,139,186
Midlands,2020-05-09,estimate,143,91,197,110,152
Midlands,2020-05-10,estimate,144,91,200,112,155
Midlands,2020-05-11,estimate,162,101,224,130,179
Midlands,2020-05-12,estimate,171,112,236,144,193
Midlands,2020-05-13,estimate,170,114,241,141,194
Midlands,2020-05-14,estimate,149,91,201,125,170
Midlands,2020-05-15,estimate,144,88,195,113,157
Midlands,2020-05-16,estimate,124,77,172,100,137
Midlands,2020-05-17,estimate,126,79,172,101,138
Midlands,2020-05-18,estimate,140,89,196,115,158
Midlands,2020-05-19,estimate,149,95,204,115,159
Midlands,2020-05-20,estimate,147,93,201,115,160
Midlands,2020-05-21,estimate,129,82,177,102,140
Midlands,2020-05-22,estimate,122,74,166,98,134
Midlands,2020-05-23,estimate,107,69,150,90,120
Midlands,2020-05-24,estimate,109,68,150,90,123
Midlands,2020-05-25,estimate,122,75,167,99,137
Midlands,2020-05-26,estimate,128,83,179,107,145
Midlands,2020-05-27,estimate,127,79,175,102,140
Midlands,2020-05-28,estimate,109,67,149,89,122
Midlands,2020-05-29,estimate,106,67,146,85,117
Midlands,2020-05-30,estimate,91,53,122,70,99
Midlands,2020-05-31,estimate,93,55,127,73,102
Midlands,2020-06-01,estimate,101,63,139,82,113
Midlands,2020-06-02,estimate,108,67,145,90,121
Midlands,2020-06-03,estimate,104,66,143,81,112
Midlands,2020-06-04,estimate,92,55,127,71,101
Midlands,2020-06-05,estimate,87,55,121,70,95
Midlands,2020-06-06,estimate,76,44,102,59,83
Midlands,2020-06-07,estimate,76,46,106,61,84
Midlands,2020-06-08,estimate,85,50,117,68,94
Midlands,2020-06-09,estimate,90,56,125,73,101
Midlands,2020-06-10,estimate,87,54,121,69,95
Midlands,2020-06-11,estimate,77,47,107,61,85
Midlands,2020-06-12,estimate,72,42,100,56,79
Midlands,2020-06-13,estimate,62,39,89,50,69
Midlands,2020-06-14,estimate,64,38,87,50,70
Midlands,2020-06-15,estimate,72,42,97,60,82
Midlands,2020-06-16,estimate,75,46,104,57,81
Midlands,2020-06-17,estimate,73,43,101,54,78
Midlands,2020-06-18,estimate,63,37,88,48,68
Midlands,2020-06-19,estimate,59,34,83,46,65
Midlands,2020-06-20,estimate,51,28,70,41,57
Midlands,2020-06-21,estimate,51,30,71,38,55
Midlands,2020-06-22,estimate,55,31,78,44,62
Midlands,2020-06-23,estimate,58,36,83,41,61
Midlands,2020-06-24,estimate,55,32,78,42,60
Midlands,2020-06-25,estimate,47,27,67,36,52
Midlands,2020-06-26,estimate,43,25,62,35,49
Midlands,2020-06-27,estimate,37,19,52,27,40
Midlands,2020-06-28,estimate,37,20,52,28,41
Midlands,2020-06-29,estimate,39,22,56,30,43
Midlands,2020-06-30,estimate,41,23,58,30,44
Midlands,2020-07-01,estimate,38,21,55,27,41
Midlands,2020-07-02,estimate,32,20,48,25,36
Midlands,2020-07-03,estimate,30,17,44,21,32
Midlands,2020-07-04,estimate,25,11,36,19,28
Midlands,2020-07-05,estimate,25,12,35,16,26
Midlands,2020-07-06,estimate,26,15,39,20,29
Midlands,2020-07-07,estimate,27,14,39,19,29
Midlands,2020-07-08,estimate,25,13,37,20,29
Midlands,2020-07-09,estimate,22,12,33,14,23
Midlands,2020-07-10,estimate,20,11,31,14,22
Midlands,2020-07-11,estimate,17,7,25,11,18
Midlands,2020-07-12,estimate,17,9,27,13,20
Midlands,2020-07-13,estimate,19,9,28,12,20
Midlands,2020-07-14,estimate,19,10,30,13,21
Midlands,2020-07-15,estimate,19,9,28,12,20
Midlands,2020-07-16,estimate,16,8,25,10,17
Midlands,2020-07-17,estimate,15,7,23,9,16
Midlands,2020-07-18,estimate,13,6,21,8,14
Midlands,2020-07-19,estimate,13,6,21,8,14
Midlands,2020-07-20,estimate,15,8,24,11,17
Midlands,2020-07-21,estimate,16,7,24,10,17
Midlands,2020-07-22,estimate,15,8,24,11,17
Midlands,2020-07-23,estimate,13,5,20,8,14
Midlands,2020-07-24,estimate,13,5,19,9,14
Midlands,2020-07-25,estimate,11,4,17,7,12
Midlands,2020-07-26,estimate,11,4,17,7,12
Midlands,2020-07-27,estimate,12,4,18,8,13
Midlands,2020-07-28,estimate,13,5,19,9,14
Midlands,2020-07-29,estimate,12,5,19,9,14
Midlands,2020-07-30,estimate,11,4,17,7,12
Midlands,2020-07-31,estimate,10,3,16,6,11
Midlands,2020-08-01,estimate,9,3,14,6,10
Midlands,2020-08-02,estimate,9,4,15,7,11
Midlands,2020-08-03,estimate,10,3,16,6,11
Midlands,2020-08-04,estimate based on partial data,11,4,17,6,11
Midlands,2020-08-05,estimate based on partial data,10,3,16,7,12
Midlands,2020-08-06,estimate based on partial data,9,2,14,7,11
Midlands,2020-08-07,estimate based on partial data,9,4,15,6,10
Midlands,2020-08-08,estimate based on partial data,8,3,13,5,9
Midlands,2020-08-09,estimate based on partial data,8,2,13,5,9
Midlands,2020-08-10,estimate based on partial data,9,4,15,7,11
Midlands,2020-08-11,estimate based on partial data,10,4,16,5,10
Midlands,2020-08-12,estimate based on partial data,10,3,16,5,10
Midlands,2020-08-13,estimate based on partial data,9,3,15,4,9
Midlands,2020-08-14,estimate based on partial data,9,3,15,4,9
North East and Yorkshire,2020-04-02,estimate,349,218,489,280,388
North East and Yorkshire,2020-04-03,estimate,325,203,452,256,360
North East and Yorkshire,2020-04-04,estimate,317,197,443,260,360
North East and Yorkshire,2020-04-05,estimate,340,214,477,268,375
North East and Yorkshire,2020-04-06,estimate,394,255,546,308,430
North East and Yorkshire,2020-04-07,estimate,400,247,548,322,443
North East and Yorkshire,2020-04-08,estimate,366,231,514,291,401
North East and Yorkshire,2020-04-09,estimate,357,211,494,288,398
North East and Yorkshire,2020-04-10,estimate,318,206,452,255,359
North East and Yorkshire,2020-04-11,estimate,297,192,421,240,331
North East and Yorkshire,2020-04-12,estimate,307,187,424,245,343
North East and Yorkshire,2020-04-13,estimate,342,209,473,272,380
North East and Yorkshire,2020-04-14,estimate,335,210,473,273,379
North East and Yorkshire,2020-04-15,estimate,306,196,437,252,349
North East and Yorkshire,2020-04-16,estimate,296,189,413,236,330
