region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Northern Ireland,2020-11-09,,estimate based on partial data,23,26,11,13,18,21,26,30,46
Northern Ireland,2020-11-07,,estimate based on partial data,24,26,10,14,19,22,26,31,45
Northern Ireland,2020-11-08,,estimate based on partial data,24,26,11,13,19,22,26,31,46
Northern Ireland,2020-11-06,,estimate based on partial data,25,26,10,14,20,23,27,31,45
Northern Ireland,2020-11-04,,estimate based on partial data,25,27,9,15,21,24,27,32,44
Northern Ireland,2020-11-05,,estimate based on partial data,25,27,10,15,20,23,27,31,45
Northern Ireland,2020-11-03,,estimate based on partial data,26,27,9,16,21,24,28,32,44
Northern Ireland,2020-11-02,,estimate based on partial data,26,28,9,17,22,25,28,32,44
Northern Ireland,2020-11-01,,estimate based on partial data,27,28,8,17,22,25,29,32,43
Northern Ireland,2020-10-31,,estimate based on partial data,27,29,8,18,23,26,29,33,43
Northern Ireland,2020-10-29,,estimate,28,29,7,19,24,27,30,33,42
Northern Ireland,2020-10-30,,estimate based on partial data,28,29,8,19,24,26,30,33,43
Northern Ireland,2020-10-28,,estimate,29,30,7,20,25,27,30,33,42
Northern Ireland,2020-10-27,,estimate,29,30,7,21,26,28,31,34,42
Northern Ireland,2020-10-26,,estimate,30,31,6,22,26,28,31,34,42
Northern Ireland,2020-10-25,,estimate,30,31,6,23,27,29,32,34,42
Northern Ireland,2020-10-24,,estimate,31,31,6,23,27,30,32,35,42
Northern Ireland,2020-10-23,,estimate,31,32,6,24,28,30,33,35,42
Northern Ireland,2020-10-22,,estimate,32,32,5,25,29,31,33,35,42
Northern Ireland,2020-10-21,,estimate,32,33,5,26,29,31,34,36,42
Northern Ireland,2020-10-20,,estimate,33,33,5,26,30,32,34,36,42
Northern Ireland,2020-10-19,,estimate,34,34,5,27,31,32,35,37,43
Northern Ireland,2020-10-18,,estimate,34,35,5,27,31,33,35,37,43
Northern Ireland,2020-10-17,,estimate,35,35,5,28,32,33,36,38,43
Northern Ireland,2020-10-16,,estimate,35,35,5,28,32,34,36,38,44
South West,2020-10-11,,estimate,36,36,4,31,34,35,37,39,43
Northern Ireland,2020-10-12,,estimate,37,38,6,29,34,36,39,41,47
Northern Ireland,2020-10-13,,estimate,38,39,6,29,34,37,40,43,49
South West,2020-10-12,,estimate,39,39,4,33,36,38,40,41,45
Northern Ireland,2020-10-14,,estimate,39,40,7,30,35,38,41,44,51
Northern Ireland,2020-10-15,,estimate,40,41,7,30,35,39,42,45,53
Wales,2020-11-09,,estimate based on partial data,40,45,21,21,31,36,45,54,84
South West,2020-10-13,,estimate,41,41,4,35,38,40,42,44,49
Wales,2020-11-08,,estimate based on partial data,42,46,20,22,32,38,46,55,84
Wales,2020-11-07,,estimate based on partial data,43,47,19,24,34,39,48,56,83
South West,2020-10-14,,estimate,44,44,5,37,41,43,45,47,52
Wales,2020-11-06,,estimate based on partial data,45,48,19,25,35,41,49,57,83
Wales,2020-11-05,,estimate based on partial data,46,49,18,27,37,42,50,58,83
South West,2020-10-15,,estimate,47,47,5,39,43,45,48,50,56
Wales,2020-11-04,,estimate based on partial data,47,50,17,29,39,44,51,59,83
South West,2020-10-16,,estimate,49,50,6,40,46,48,51,54,61
Wales,2020-11-03,,estimate based on partial data,49,52,16,30,40,45,53,60,83
Wales,2020-11-02,,estimate based on partial data,51,53,16,32,42,47,54,61,82
Wales,2020-11-01,,estimate based on partial data,52,54,15,34,44,49,56,62,82
South West,2020-10-17,,estimate,53,53,7,42,48,51,54,58,66
Wales,2020-10-31,,estimate based on partial data,54,56,14,37,46,51,57,64,82
South West,2020-10-18,,estimate,55,55,5,47,51,53,56,58,64
Wales,2020-10-30,,estimate based on partial data,55,57,14,39,48,53,59,65,82
Wales,2020-10-29,,estimate,57,59,13,41,50,54,60,66,82
South West,2020-10-19,,estimate,58,58,6,49,54,56,59,62,69
Wales,2020-10-28,,estimate,59,61,12,43,52,56,62,67,82
South West,2020-10-20,,estimate,61,62,7,51,57,60,63,66,73
Wales,2020-10-27,,estimate,61,62,12,46,54,58,64,69,83
Wales,2020-10-26,,estimate,63,64,11,48,56,60,66,70,83
South West,2020-10-21,,estimate,65,65,7,54,60,63,66,70,78
Wales,2020-10-25,,estimate,65,66,10,51,58,62,67,72,84
Wales,2020-10-24,,estimate,66,67,10,53,60,64,69,73,85
South West,2020-10-22,,estimate,68,69,9,56,63,66,70,74,84
Wales,2020-10-12,,estimate,72,73,9,58,66,70,75,79,89
South West,2020-10-23,,estimate,72,73,10,58,66,70,75,79,90
Wales,2020-10-13,,estimate,74,75,10,59,68,72,76,81,92
Wales,2020-10-23,,estimate,74,76,12,58,67,72,78,83,98
South West,2020-10-24,,estimate,75,75,7,64,70,73,76,80,88
Wales,2020-10-20,,estimate,75,76,10,60,69,73,78,82,95
Wales,2020-10-18,,estimate,75,76,10,61,69,73,78,82,93
Wales,2020-10-19,,estimate,75,76,10,61,69,73,78,82,94
Wales,2020-10-21,,estimate,75,76,11,60,68,72,78,82,95
Wales,2020-10-22,,estimate,75,76,12,59,68,72,78,83,96
Wales,2020-10-14,,estimate,76,76,10,60,69,73,78,83,95
Wales,2020-10-15,,estimate,78,78,11,61,70,75,80,85,98
South West,2020-10-25,,estimate,78,79,8,68,74,77,80,84,93
Wales,2020-10-16,,estimate,80,80,12,62,72,76,83,88,102
Wales,2020-10-17,,estimate,81,82,13,62,73,78,85,90,105
South West,2020-10-26,,estimate,82,83,9,70,77,80,85,88,98
South West,2020-10-27,,estimate,87,87,10,73,81,84,89,93,104
South West,2020-10-28,,estimate,91,92,11,75,84,88,94,98,111
South West,2020-10-29,,estimate based on partial data,95,97,13,77,88,93,99,104,119
South West,2020-10-30,,estimate based on partial data,100,102,15,79,92,97,104,111,127
South West,2020-10-31,,estimate based on partial data,105,107,18,81,95,101,110,117,137
South West,2020-11-01,,estimate based on partial data,111,113,20,83,99,106,115,125,148
South West,2020-11-02,,estimate based on partial data,116,119,23,85,103,111,122,132,159
South West,2020-11-03,,estimate based on partial data,122,125,26,87,107,116,128,141,171
South West,2020-11-04,,estimate based on partial data,128,132,30,89,111,121,135,149,185
South West,2020-11-05,,estimate based on partial data,135,139,34,91,115,127,143,159,200
