region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Northern Ireland,2020-08-25,,estimate,2,2,0,1,2,2,2,2,3
Northern Ireland,2020-08-26,,estimate,2,2,0,1,2,2,2,2,3
Northern Ireland,2020-08-27,,estimate,2,2,0,1,2,2,2,2,3
Northern Ireland,2020-08-28,,estimate,2,2,0,1,2,2,2,2,3
Northern Ireland,2020-08-29,,estimate,2,2,0,1,2,2,2,2,3
Northern Ireland,2020-08-30,,estimate,2,2,0,2,2,2,2,3,3
Northern Ireland,2020-08-31,,estimate,2,2,0,2,2,2,3,3,3
Northern Ireland,2020-09-01,,estimate,2,3,0,2,2,2,3,3,3
Wales,2020-08-23,,estimate,3,3,0,3,3,3,3,4,4
Wales,2020-08-24,,estimate,3,3,0,3,3,3,4,4,4
Northern Ireland,2020-09-02,,estimate,3,3,1,2,2,2,3,3,4
Northern Ireland,2020-09-03,,estimate,3,3,1,2,2,3,3,3,4
Northern Ireland,2020-09-04,,estimate,3,3,1,2,2,3,3,3,4
Northern Ireland,2020-09-05,,estimate,3,3,1,2,2,3,3,3,4
Northern Ireland,2020-09-06,,estimate,3,3,1,2,3,3,3,4,4
Northern Ireland,2020-09-07,,estimate,3,3,1,3,3,3,4,4,5
Northern Ireland,2020-09-08,,estimate,4,4,1,3,3,3,4,4,5
Wales,2020-08-25,,estimate,4,4,1,3,3,4,4,4,5
Northern Ireland,2020-09-09,,estimate,4,4,1,3,3,4,4,4,5
Wales,2020-08-26,,estimate,4,4,1,3,4,4,4,4,5
Wales,2020-08-27,,estimate,4,4,1,3,4,4,4,5,5
Northern Ireland,2020-09-10,,estimate,4,4,1,3,4,4,4,5,6
Northern Ireland,2020-09-11,,estimate,4,4,1,3,4,4,5,5,6
Wales,2020-08-28,,estimate,4,5,1,3,4,4,5,5,6
Northern Ireland,2020-09-12,,estimate,5,5,1,3,4,4,5,5,7
Wales,2020-08-29,,estimate,5,5,1,4,4,5,5,5,6
Northern Ireland,2020-09-13,,estimate,5,5,1,4,5,5,5,6,7
Wales,2020-08-30,,estimate,5,5,1,4,5,5,6,6,7
Northern Ireland,2020-09-14,,estimate,6,6,1,4,5,5,6,6,8
Wales,2020-08-31,,estimate,6,6,1,5,5,6,6,6,7
Northern Ireland,2020-09-15,,estimate,6,6,1,5,6,6,6,7,8
Wales,2020-09-01,,estimate,6,7,1,5,6,6,7,7,8
Northern Ireland,2020-09-16,,estimate,7,7,1,5,6,6,7,8,9
Northern Ireland,2020-09-17,,estimate,7,7,1,5,7,7,8,8,10
Wales,2020-09-02,,estimate,7,7,1,6,6,7,7,8,9
Wales,2020-09-03,,estimate,8,8,1,6,7,7,8,8,10
Northern Ireland,2020-09-18,,estimate,8,8,2,6,7,8,8,9,11
Wales,2020-09-04,,estimate,8,9,1,7,8,8,9,9,11
Wales,2020-09-05,,estimate,9,9,1,7,8,9,10,10,12
Northern Ireland,2020-09-19,,estimate,9,9,2,6,8,8,9,10,12
Wales,2020-09-06,,estimate,10,10,1,9,10,10,11,11,12
Northern Ireland,2020-09-20,,estimate,10,10,2,8,9,9,10,11,13
Wales,2020-09-07,,estimate,11,11,1,9,10,11,12,12,13
Northern Ireland,2020-09-21,,estimate,11,11,2,8,10,10,11,12,14
Wales,2020-09-08,,estimate,12,12,1,10,11,12,13,13,15
Northern Ireland,2020-09-22,,estimate,12,12,2,9,10,11,12,13,15
Northern Ireland,2020-09-23,,estimate,13,13,2,10,12,12,13,14,17
Wales,2020-09-09,,estimate,14,14,2,11,13,13,14,15,16
Northern Ireland,2020-09-24,,estimate,14,14,2,11,13,13,15,16,18
Wales,2020-09-10,,estimate,15,15,2,12,14,14,15,16,18
Northern Ireland,2020-09-25,,estimate,15,16,3,12,14,15,16,17,20
Wales,2020-09-11,,estimate,16,16,2,13,15,16,17,18,20
Northern Ireland,2020-09-26,,estimate,17,17,3,12,15,16,18,19,23
Wales,2020-09-12,,estimate,18,18,2,14,16,17,19,20,22
Wales,2020-09-13,,estimate,18,18,2,16,17,18,19,20,21
Northern Ireland,2020-09-27,,estimate,18,18,3,14,16,17,18,19,22
Northern Ireland,2020-09-28,,estimate,19,19,3,15,17,18,20,21,24
