region,date,type,median,lower_90,upper_90,lower_50,upper_50
England,2020-07-27,estimate,1.09,0.99,1.19,1.04,1.12
England,2020-07-28,estimate,1.09,0.99,1.2,1.04,1.12
England,2020-07-29,estimate,1.1,1,1.2,1.05,1.13
England,2020-07-30,estimate,1.1,1,1.2,1.06,1.14
England,2020-07-31,estimate,1.1,1,1.2,1.05,1.13
England,2020-08-01,estimate,1.1,1.01,1.21,1.06,1.14
England,2020-08-02,estimate,1.09,1,1.2,1.05,1.13
England,2020-08-03,estimate,1.08,0.99,1.18,1.04,1.12
England,2020-08-04,estimate,1.08,0.98,1.18,1.04,1.12
England,2020-08-05,estimate,1.07,0.97,1.18,1.03,1.11
England,2020-08-06,estimate,1.06,0.95,1.17,1.02,1.11
England,2020-08-07,estimate,1.05,0.93,1.18,1,1.1
England,2020-08-08,estimate based on partial data,1.04,0.92,1.19,0.99,1.1
England,2020-08-09,estimate based on partial data,1.04,0.89,1.2,0.96,1.09
England,2020-08-10,estimate based on partial data,1.03,0.86,1.2,0.95,1.08
England,2020-08-11,estimate based on partial data,1.03,0.83,1.21,0.95,1.1
England,2020-08-12,estimate based on partial data,1.02,0.82,1.24,0.94,1.11
England,2020-08-13,estimate based on partial data,1.02,0.8,1.26,0.93,1.12
England,2020-08-14,estimate based on partial data,1.02,0.77,1.27,0.92,1.12
England,2020-08-15,estimate based on partial data,1.02,0.76,1.32,0.91,1.13
England,2020-08-16,estimate based on partial data,1.02,0.76,1.38,0.89,1.12
England,2020-08-17,estimate based on partial data,1.03,0.68,1.37,0.86,1.11
England,2020-08-18,estimate based on partial data,1.03,0.67,1.41,0.85,1.12
Northern Ireland,2020-06-09,estimate,0.77,0.61,0.92,0.72,0.83
Northern Ireland,2020-06-10,estimate,0.77,0.6,0.91,0.72,0.83
Northern Ireland,2020-06-11,estimate,0.77,0.6,0.91,0.71,0.83
Northern Ireland,2020-06-12,estimate,0.77,0.6,0.9,0.71,0.83
Northern Ireland,2020-06-13,estimate,0.77,0.62,0.93,0.73,0.85
Northern Ireland,2020-06-14,estimate,0.78,0.61,0.92,0.73,0.85
Northern Ireland,2020-06-15,estimate,0.78,0.62,0.94,0.73,0.86
Northern Ireland,2020-06-16,estimate,0.79,0.62,0.94,0.75,0.87
Northern Ireland,2020-06-17,estimate,0.8,0.62,0.95,0.76,0.88
Northern Ireland,2020-06-18,estimate,0.82,0.62,0.95,0.78,0.9
Northern Ireland,2020-06-19,estimate,0.83,0.66,0.99,0.78,0.9
Northern Ireland,2020-06-20,estimate,0.85,0.68,1.02,0.79,0.92
Northern Ireland,2020-06-21,estimate,0.86,0.66,1.01,0.8,0.93
Northern Ireland,2020-06-22,estimate,0.88,0.66,1.02,0.81,0.94
Northern Ireland,2020-06-23,estimate,0.89,0.72,1.09,0.82,0.95
Northern Ireland,2020-06-24,estimate,0.91,0.74,1.1,0.83,0.96
Northern Ireland,2020-06-25,estimate,0.92,0.74,1.11,0.86,1
Northern Ireland,2020-06-26,estimate,0.94,0.78,1.15,0.87,1
Northern Ireland,2020-06-27,estimate,0.96,0.8,1.17,0.88,1.01
Northern Ireland,2020-06-28,estimate,0.98,0.82,1.19,0.9,1.03
Northern Ireland,2020-06-29,estimate,0.99,0.8,1.19,0.91,1.05
Northern Ireland,2020-06-30,estimate,1.01,0.83,1.22,0.93,1.07
Northern Ireland,2020-07-01,estimate,1.03,0.84,1.24,0.95,1.09
Northern Ireland,2020-07-02,estimate,1.04,0.87,1.27,0.96,1.11
Northern Ireland,2020-07-03,estimate,1.05,0.85,1.27,0.97,1.11
Northern Ireland,2020-07-04,estimate,1.06,0.87,1.28,0.98,1.13
Northern Ireland,2020-07-05,estimate,1.07,0.89,1.31,0.98,1.13
Northern Ireland,2020-07-06,estimate,1.08,0.88,1.29,0.98,1.13
Northern Ireland,2020-07-07,estimate,1.09,0.89,1.3,0.98,1.13
Northern Ireland,2020-07-08,estimate,1.09,0.91,1.31,1,1.15
Northern Ireland,2020-07-09,estimate,1.09,0.91,1.32,1.01,1.16
Northern Ireland,2020-07-10,estimate,1.09,0.9,1.29,1.01,1.15
Northern Ireland,2020-07-11,estimate,1.1,0.9,1.29,1.02,1.16
Northern Ireland,2020-07-12,estimate,1.1,0.9,1.28,1.02,1.16
Northern Ireland,2020-07-13,estimate,1.1,0.89,1.28,1.02,1.16
Northern Ireland,2020-07-14,estimate,1.1,0.9,1.3,1.03,1.17
Northern Ireland,2020-07-15,estimate,1.1,0.91,1.31,1.04,1.18
Northern Ireland,2020-07-16,estimate,1.11,0.89,1.3,1.02,1.17
Northern Ireland,2020-07-17,estimate,1.11,0.89,1.3,1.04,1.2
Northern Ireland,2020-07-18,estimate,1.11,0.89,1.3,1.05,1.21
Northern Ireland,2020-07-19,estimate,1.12,0.9,1.32,1.03,1.19
Northern Ireland,2020-07-20,estimate,1.13,0.93,1.34,1.04,1.2
Northern Ireland,2020-07-21,estimate,1.14,0.93,1.35,1.07,1.24
Northern Ireland,2020-07-22,estimate,1.16,0.93,1.35,1.09,1.25
Northern Ireland,2020-07-23,estimate,1.18,0.95,1.37,1.11,1.27
Northern Ireland,2020-07-24,estimate,1.2,0.98,1.4,1.13,1.3
Northern Ireland,2020-07-25,estimate,1.22,1.01,1.43,1.16,1.32
Northern Ireland,2020-07-26,estimate,1.25,1.04,1.46,1.19,1.35
Northern Ireland,2020-07-27,estimate,1.28,1.06,1.49,1.22,1.38
Northern Ireland,2020-07-28,estimate,1.31,1.1,1.52,1.23,1.4
Northern Ireland,2020-07-29,estimate,1.35,1.13,1.56,1.25,1.42
Northern Ireland,2020-07-30,estimate,1.39,1.17,1.6,1.3,1.47
Northern Ireland,2020-07-31,estimate,1.43,1.21,1.65,1.34,1.51
Northern Ireland,2020-08-01,estimate,1.47,1.23,1.69,1.37,1.54
Northern Ireland,2020-08-02,estimate,1.51,1.28,1.76,1.42,1.6
Northern Ireland,2020-08-03,estimate,1.55,1.31,1.81,1.43,1.62
Northern Ireland,2020-08-04,estimate,1.6,1.31,1.86,1.47,1.68
Northern Ireland,2020-08-05,estimate,1.64,1.36,1.95,1.53,1.76
Northern Ireland,2020-08-06,estimate,1.68,1.35,2.01,1.53,1.78
Northern Ireland,2020-08-07,estimate,1.72,1.32,2.05,1.54,1.82
Northern Ireland,2020-08-08,estimate based on partial data,1.74,1.35,2.15,1.59,1.9
Northern Ireland,2020-08-09,estimate based on partial data,1.77,1.34,2.22,1.6,1.95
Northern Ireland,2020-08-10,estimate based on partial data,1.79,1.34,2.32,1.56,1.95
Northern Ireland,2020-08-11,estimate based on partial data,1.81,1.35,2.44,1.58,2.01
Northern Ireland,2020-08-12,estimate based on partial data,1.82,1.24,2.43,1.52,1.99
Northern Ireland,2020-08-13,estimate based on partial data,1.83,1.23,2.53,1.54,2.05
Northern Ireland,2020-08-14,estimate based on partial data,1.84,1.18,2.58,1.53,2.07
Northern Ireland,2020-08-15,estimate based on partial data,1.84,1.1,2.62,1.42,1.99
Northern Ireland,2020-08-16,estimate based on partial data,1.83,1.08,2.69,1.4,2
Northern Ireland,2020-08-17,estimate based on partial data,1.83,1.05,2.76,1.39,2.01
Northern Ireland,2020-08-18,estimate based on partial data,1.82,0.98,2.82,1.44,2.09
Scotland,2020-06-09,estimate,0.84,0.74,0.93,0.8,0.87
Scotland,2020-06-10,estimate,0.83,0.73,0.92,0.8,0.87
Scotland,2020-06-11,estimate,0.82,0.72,0.91,0.79,0.86
Scotland,2020-06-12,estimate,0.82,0.72,0.91,0.79,0.86
Scotland,2020-06-13,estimate,0.81,0.71,0.91,0.77,0.85
Scotland,2020-06-14,estimate,0.81,0.7,0.91,0.78,0.85
Scotland,2020-06-15,estimate,0.8,0.7,0.91,0.77,0.85
Scotland,2020-06-16,estimate,0.8,0.69,0.9,0.76,0.84
Scotland,2020-06-17,estimate,0.8,0.68,0.9,0.76,0.85
Scotland,2020-06-18,estimate,0.8,0.68,0.9,0.77,0.85
Scotland,2020-06-19,estimate,0.8,0.69,0.91,0.77,0.85
Scotland,2020-06-20,estimate,0.81,0.69,0.91,0.78,0.86
Scotland,2020-06-21,estimate,0.82,0.71,0.92,0.78,0.86
Scotland,2020-06-22,estimate,0.83,0.71,0.92,0.8,0.88
Scotland,2020-06-23,estimate,0.84,0.73,0.94,0.8,0.89
Scotland,2020-06-24,estimate,0.86,0.75,0.95,0.82,0.9
Scotland,2020-06-25,estimate,0.87,0.77,0.97,0.83,0.91
Scotland,2020-06-26,estimate,0.89,0.8,0.99,0.86,0.93
Scotland,2020-06-27,estimate,0.91,0.8,0.99,0.88,0.95
Scotland,2020-06-28,estimate,0.93,0.83,1.02,0.89,0.96
Scotland,2020-06-29,estimate,0.95,0.85,1.05,0.92,0.99
Scotland,2020-06-30,estimate,0.97,0.86,1.08,0.93,1.01
Scotland,2020-07-01,estimate,0.99,0.9,1.13,0.95,1.03
Scotland,2020-07-02,estimate,1.01,0.91,1.14,0.97,1.05
Scotland,2020-07-03,estimate,1.03,0.92,1.16,0.99,1.08
Scotland,2020-07-04,estimate,1.05,0.94,1.18,1,1.09
Scotland,2020-07-05,estimate,1.07,0.95,1.2,1.02,1.11
Scotland,2020-07-06,estimate,1.08,0.96,1.22,1.04,1.13
Scotland,2020-07-07,estimate,1.1,0.97,1.22,1.06,1.15
Scotland,2020-07-08,estimate,1.11,0.99,1.24,1.06,1.15
Scotland,2020-07-09,estimate,1.12,1.01,1.25,1.07,1.16
Scotland,2020-07-10,estimate,1.13,1.01,1.25,1.09,1.18
Scotland,2020-07-11,estimate,1.14,1.03,1.26,1.09,1.18
Scotland,2020-07-12,estimate,1.15,1.03,1.27,1.1,1.19
Scotland,2020-07-13,estimate,1.16,1.05,1.28,1.11,1.2
Scotland,2020-07-14,estimate,1.17,1.07,1.3,1.13,1.22
Scotland,2020-07-15,estimate,1.17,1.06,1.3,1.13,1.22
Scotland,2020-07-16,estimate,1.18,1.06,1.3,1.13,1.22
Scotland,2020-07-17,estimate,1.19,1.09,1.33,1.15,1.24
Scotland,2020-07-18,estimate,1.2,1.08,1.32,1.16,1.25
Scotland,2020-07-19,estimate,1.21,1.1,1.34,1.18,1.26
Scotland,2020-07-20,estimate,1.22,1.11,1.34,1.18,1.27
Scotland,2020-07-21,estimate,1.23,1.12,1.34,1.19,1.28
Scotland,2020-07-22,estimate,1.24,1.13,1.35,1.19,1.28
Scotland,2020-07-23,estimate,1.25,1.15,1.37,1.21,1.29
Scotland,2020-07-24,estimate,1.26,1.15,1.38,1.21,1.3
Scotland,2020-07-25,estimate,1.27,1.16,1.39,1.2,1.3
Scotland,2020-07-26,estimate,1.27,1.15,1.39,1.23,1.32
Scotland,2020-07-27,estimate,1.28,1.16,1.41,1.22,1.32
Scotland,2020-07-28,estimate,1.28,1.16,1.42,1.21,1.31
Scotland,2020-07-29,estimate,1.28,1.15,1.41,1.22,1.32
Scotland,2020-07-30,estimate,1.27,1.15,1.42,1.21,1.32
Scotland,2020-07-31,estimate,1.27,1.15,1.41,1.21,1.31
Scotland,2020-08-01,estimate,1.26,1.12,1.39,1.2,1.3
Scotland,2020-08-02,estimate,1.25,1.12,1.39,1.2,1.3
Scotland,2020-08-03,estimate,1.23,1.1,1.36,1.17,1.27
Scotland,2020-08-04,estimate,1.22,1.1,1.35,1.16,1.27
Scotland,2020-08-05,estimate,1.2,1.07,1.34,1.15,1.26
Scotland,2020-08-06,estimate,1.18,1.04,1.33,1.13,1.25
Scotland,2020-08-07,estimate,1.16,1.02,1.33,1.11,1.24
Scotland,2020-08-08,estimate based on partial data,1.15,0.97,1.32,1.07,1.21
Scotland,2020-08-09,estimate based on partial data,1.13,0.93,1.32,1.04,1.2
Scotland,2020-08-10,estimate based on partial data,1.11,0.88,1.31,1.05,1.22
Scotland,2020-08-11,estimate based on partial data,1.1,0.83,1.31,1.04,1.22
Scotland,2020-08-12,estimate based on partial data,1.09,0.8,1.33,1.02,1.23
Scotland,2020-08-13,estimate based on partial data,1.08,0.75,1.32,1,1.22
Scotland,2020-08-14,estimate based on partial data,1.07,0.72,1.33,0.98,1.21
Scotland,2020-08-15,estimate based on partial data,1.07,0.7,1.35,0.98,1.22
Scotland,2020-08-16,estimate based on partial data,1.06,0.67,1.36,0.96,1.21
Scotland,2020-08-17,estimate based on partial data,1.06,0.65,1.38,0.97,1.23
Scotland,2020-08-18,estimate based on partial data,1.06,0.63,1.41,0.95,1.24
Wales,2020-06-09,estimate,1.07,0.91,1.25,0.99,1.13
Wales,2020-06-10,estimate,1.09,0.92,1.27,1.01,1.17
Wales,2020-06-11,estimate,1.1,0.92,1.28,1.03,1.19
Wales,2020-06-12,estimate,1.1,0.92,1.28,1.03,1.19
Wales,2020-06-13,estimate,1.1,0.91,1.28,1.01,1.16
Wales,2020-06-14,estimate,1.07,0.89,1.25,1,1.15
Wales,2020-06-15,estimate,1.05,0.87,1.22,0.95,1.1
Wales,2020-06-16,estimate,1.01,0.84,1.19,0.92,1.06
Wales,2020-06-17,estimate,0.96,0.8,1.13,0.89,1.02
Wales,2020-06-18,estimate,0.92,0.76,1.08,0.85,0.97
Wales,2020-06-19,estimate,0.87,0.72,1.02,0.81,0.93
Wales,2020-06-20,estimate,0.82,0.66,0.96,0.75,0.87
Wales,2020-06-21,estimate,0.77,0.63,0.93,0.71,0.83
Wales,2020-06-22,estimate,0.72,0.56,0.86,0.66,0.78
Wales,2020-06-23,estimate,0.68,0.53,0.83,0.63,0.75
Wales,2020-06-24,estimate,0.65,0.49,0.8,0.58,0.7
Wales,2020-06-25,estimate,0.62,0.47,0.79,0.53,0.66
Wales,2020-06-26,estimate,0.59,0.44,0.77,0.53,0.65
Wales,2020-06-27,estimate,0.58,0.41,0.75,0.51,0.63
Wales,2020-06-28,estimate,0.57,0.4,0.75,0.49,0.62
Wales,2020-06-29,estimate,0.57,0.4,0.75,0.49,0.62
Wales,2020-06-30,estimate,0.58,0.41,0.77,0.51,0.63
Wales,2020-07-01,estimate,0.6,0.43,0.78,0.52,0.65
Wales,2020-07-02,estimate,0.63,0.45,0.8,0.55,0.68
Wales,2020-07-03,estimate,0.67,0.5,0.84,0.59,0.72
Wales,2020-07-04,estimate,0.71,0.56,0.89,0.63,0.76
Wales,2020-07-05,estimate,0.76,0.63,0.94,0.71,0.83
Wales,2020-07-06,estimate,0.83,0.67,0.96,0.76,0.88
Wales,2020-07-07,estimate,0.89,0.74,1.04,0.84,0.95
Wales,2020-07-08,estimate,0.96,0.81,1.12,0.9,1.02
Wales,2020-07-09,estimate,1.03,0.87,1.21,0.95,1.09
Wales,2020-07-10,estimate,1.12,0.92,1.31,1.03,1.19
Wales,2020-07-11,estimate,1.2,0.99,1.44,1.1,1.28
Wales,2020-07-12,estimate,1.27,1,1.51,1.16,1.36
Wales,2020-07-13,estimate,1.32,1.05,1.62,1.2,1.41
Wales,2020-07-14,estimate,1.37,1.05,1.67,1.23,1.46
Wales,2020-07-15,estimate,1.39,1.07,1.71,1.26,1.49
Wales,2020-07-16,estimate,1.39,1.08,1.71,1.27,1.5
Wales,2020-07-17,estimate,1.37,1.07,1.68,1.25,1.47
Wales,2020-07-18,estimate,1.34,1.08,1.64,1.22,1.42
Wales,2020-07-19,estimate,1.29,1.03,1.54,1.19,1.37
Wales,2020-07-20,estimate,1.23,1.02,1.46,1.14,1.31
Wales,2020-07-21,estimate,1.17,0.99,1.39,1.1,1.25
Wales,2020-07-22,estimate,1.11,0.93,1.28,1.04,1.18
Wales,2020-07-23,estimate,1.05,0.89,1.23,0.97,1.11
Wales,2020-07-24,estimate,0.99,0.83,1.16,0.93,1.06
Wales,2020-07-25,estimate,0.94,0.77,1.11,0.89,1.03
Wales,2020-07-26,estimate,0.9,0.72,1.06,0.81,0.96
Wales,2020-07-27,estimate,0.85,0.68,1.03,0.78,0.93
Wales,2020-07-28,estimate,0.83,0.65,1,0.74,0.89
Wales,2020-07-29,estimate,0.8,0.63,0.99,0.72,0.87
Wales,2020-07-30,estimate,0.79,0.62,0.97,0.71,0.86
Wales,2020-07-31,estimate,0.78,0.62,0.96,0.7,0.84
Wales,2020-08-01,estimate,0.78,0.62,0.95,0.71,0.85
Wales,2020-08-02,estimate,0.8,0.63,0.95,0.73,0.86
Wales,2020-08-03,estimate,0.81,0.66,0.96,0.75,0.87
Wales,2020-08-04,estimate,0.84,0.68,0.98,0.77,0.89
Wales,2020-08-05,estimate,0.86,0.7,1.01,0.8,0.93
Wales,2020-08-06,estimate,0.89,0.72,1.06,0.83,0.96
Wales,2020-08-07,estimate,0.93,0.75,1.14,0.84,0.99
Wales,2020-08-08,estimate based on partial data,0.97,0.74,1.18,0.87,1.05
Wales,2020-08-09,estimate based on partial data,1.01,0.75,1.27,0.9,1.11
Wales,2020-08-10,estimate based on partial data,1.04,0.75,1.36,0.89,1.15
Wales,2020-08-11,estimate based on partial data,1.07,0.74,1.47,0.88,1.17
Wales,2020-08-12,estimate based on partial data,1.1,0.73,1.56,0.9,1.23
Wales,2020-08-13,estimate based on partial data,1.12,0.69,1.65,0.88,1.25
Wales,2020-08-14,estimate based on partial data,1.13,0.67,1.73,0.86,1.28
Wales,2020-08-15,estimate based on partial data,1.13,0.62,1.81,0.79,1.24
Wales,2020-08-16,estimate based on partial data,1.12,0.57,1.88,0.79,1.26
Wales,2020-08-17,estimate based on partial data,1.12,0.52,1.97,0.77,1.28
Wales,2020-08-18,estimate based on partial data,1.1,0.49,2.06,0.72,1.24
