region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Wales,2020-10-24,,estimate based on partial data,0.038,0.039,0.033,-0.012,0.017,0.03,0.046,0.06,0.095
Wales,2020-10-25,,estimate based on partial data,0.038,0.039,0.033,-0.012,0.017,0.03,0.046,0.06,0.095
Wales,2020-10-26,,estimate based on partial data,0.038,0.039,0.033,-0.012,0.017,0.03,0.046,0.06,0.095
Wales,2020-10-27,,estimate based on partial data,0.038,0.039,0.033,-0.012,0.017,0.03,0.046,0.06,0.095
Wales,2020-10-28,,estimate based on partial data,0.038,0.039,0.033,-0.012,0.017,0.03,0.046,0.06,0.095
Wales,2020-10-29,,estimate based on partial data,0.038,0.039,0.033,-0.012,0.017,0.03,0.046,0.06,0.095
Wales,2020-10-30,,estimate based on partial data,0.038,0.039,0.033,-0.012,0.017,0.03,0.046,0.06,0.095
Wales,2020-10-31,,estimate based on partial data,0.038,0.039,0.033,-0.012,0.017,0.03,0.046,0.06,0.095
Wales,2020-10-04,,estimate,0.039,0.039,0.015,0.015,0.03,0.036,0.043,0.049,0.064
Wales,2020-10-05,,estimate,0.039,0.039,0.015,0.015,0.03,0.036,0.043,0.049,0.064
Wales,2020-10-06,,estimate,0.039,0.039,0.015,0.015,0.03,0.036,0.043,0.049,0.064
Wales,2020-10-07,,estimate,0.039,0.039,0.015,0.015,0.03,0.036,0.043,0.049,0.064
Wales,2020-10-08,,estimate,0.039,0.039,0.015,0.015,0.03,0.036,0.043,0.049,0.064
Wales,2020-10-09,,estimate,0.039,0.039,0.015,0.015,0.03,0.036,0.043,0.049,0.064
Wales,2020-10-10,,estimate,0.039,0.039,0.015,0.015,0.03,0.036,0.043,0.049,0.064
Wales,2020-10-11,,estimate,0.039,0.039,0.015,0.015,0.03,0.036,0.043,0.049,0.064
Wales,2020-10-12,,estimate based on partial data,0.039,0.039,0.015,0.015,0.03,0.036,0.043,0.049,0.064
Wales,2020-10-13,,estimate based on partial data,0.039,0.039,0.015,0.015,0.03,0.036,0.043,0.049,0.064
Wales,2020-10-14,,estimate based on partial data,0.039,0.039,0.015,0.015,0.03,0.036,0.043,0.049,0.064
Wales,2020-10-15,,estimate based on partial data,0.039,0.039,0.015,0.015,0.03,0.036,0.043,0.049,0.064
Wales,2020-10-16,,estimate based on partial data,0.039,0.039,0.015,0.015,0.03,0.036,0.043,0.049,0.064
Wales,2020-10-17,,estimate based on partial data,0.039,0.039,0.015,0.015,0.03,0.036,0.043,0.049,0.064
Wales,2020-10-18,,estimate based on partial data,0.039,0.039,0.015,0.015,0.03,0.036,0.043,0.049,0.064
Wales,2020-10-19,,estimate based on partial data,0.039,0.039,0.015,0.015,0.03,0.036,0.043,0.049,0.064
Wales,2020-10-20,,estimate based on partial data,0.039,0.039,0.015,0.015,0.03,0.036,0.043,0.049,0.064
Wales,2020-10-21,,estimate based on partial data,0.039,0.039,0.015,0.015,0.03,0.036,0.043,0.049,0.064
Wales,2020-10-22,,estimate based on partial data,0.039,0.039,0.015,0.015,0.03,0.036,0.043,0.049,0.064
Wales,2020-10-23,,estimate based on partial data,0.039,0.039,0.015,0.015,0.03,0.036,0.043,0.049,0.064
Northern Ireland,2020-10-16,,estimate based on partial data,0.052,0.052,0.038,-0.009,0.027,0.041,0.061,0.077,0.116
Northern Ireland,2020-10-17,,estimate based on partial data,0.052,0.052,0.038,-0.009,0.027,0.041,0.061,0.077,0.116
Northern Ireland,2020-10-18,,estimate based on partial data,0.052,0.052,0.038,-0.009,0.027,0.041,0.061,0.077,0.116
Northern Ireland,2020-10-19,,estimate based on partial data,0.052,0.052,0.038,-0.009,0.027,0.041,0.061,0.077,0.116
Northern Ireland,2020-10-20,,estimate based on partial data,0.052,0.052,0.038,-0.009,0.027,0.041,0.061,0.077,0.116
Northern Ireland,2020-10-21,,estimate based on partial data,0.052,0.052,0.038,-0.009,0.027,0.041,0.061,0.077,0.116
Northern Ireland,2020-10-22,,estimate based on partial data,0.052,0.052,0.038,-0.009,0.027,0.041,0.061,0.077,0.116
