region,date,type,median,lower_90,upper_90,lower_50,upper_50
England,2020-06-09,estimate,138,44,244,71,153
England,2020-06-10,estimate,152,50,269,89,174
England,2020-06-11,estimate,102,32,177,55,115
England,2020-06-12,estimate,119,36,210,65,135
England,2020-06-13,estimate,68,20,118,45,83
England,2020-06-14,estimate,34,8,62,20,40
England,2020-06-15,estimate,34,9,64,17,39
England,2020-06-16,estimate,101,34,184,55,114
England,2020-06-17,estimate,114,38,206,73,137
England,2020-06-18,estimate,76,20,136,51,94
England,2020-06-19,estimate,87,22,153,48,97
England,2020-06-20,estimate,48,14,86,29,56
England,2020-06-21,estimate,25,5,45,13,28
England,2020-06-22,estimate,26,6,46,12,28
England,2020-06-23,estimate,76,23,135,42,86
England,2020-06-24,estimate,82,24,146,46,93
England,2020-06-25,estimate,55,17,102,32,65
England,2020-06-26,estimate,63,19,115,36,73
England,2020-06-27,estimate,34,7,61,19,40
England,2020-06-28,estimate,18,4,33,12,23
England,2020-06-29,estimate,18,3,33,8,20
England,2020-06-30,estimate,55,16,97,30,62
England,2020-07-01,estimate,58,16,104,30,65
England,2020-07-02,estimate,40,11,72,19,43
England,2020-07-03,estimate,46,11,81,22,51
England,2020-07-04,estimate,26,7,46,12,28
England,2020-07-05,estimate,13,2,24,5,14
England,2020-07-06,estimate,13,3,25,6,14
England,2020-07-07,estimate,40,10,70,22,46
England,2020-07-08,estimate,44,11,76,26,53
England,2020-07-09,estimate,29,8,54,16,34
England,2020-07-10,estimate,34,10,62,18,38
England,2020-07-11,estimate,20,4,35,10,22
England,2020-07-12,estimate,10,1,19,6,12
England,2020-07-13,estimate,10,1,19,3,10
England,2020-07-14,estimate,30,9,53,16,34
England,2020-07-15,estimate,32,8,58,19,38
England,2020-07-16,estimate,22,5,39,11,25
England,2020-07-17,estimate,25,6,45,16,31
England,2020-07-18,estimate,14,4,27,6,15
England,2020-07-19,estimate,7,0,14,3,8
England,2020-07-20,estimate,7,1,14,3,8
England,2020-07-21,estimate,23,7,42,11,25
England,2020-07-22,estimate,24,7,45,12,27
England,2020-07-23,estimate,16,3,30,8,18
England,2020-07-24,estimate,19,4,35,9,21
England,2020-07-25,estimate,11,2,21,5,12
England,2020-07-26,estimate,5,0,11,2,6
England,2020-07-27,estimate,6,0,11,2,6
England,2020-07-28,estimate,18,3,32,9,20
England,2020-07-29,estimate,19,5,35,8,20
England,2020-07-30,estimate,13,3,24,6,14
England,2020-07-31,estimate,15,3,27,6,16
England,2020-08-01,estimate based on partial data,8,1,16,3,9
England,2020-08-02,estimate based on partial data,4,0,9,2,5
England,2020-08-03,estimate based on partial data,4,0,9,0,4
England,2020-08-04,estimate based on partial data,14,4,26,6,15
England,2020-08-05,estimate based on partial data,16,3,28,7,17
England,2020-08-06,estimate based on partial data,10,2,20,4,11
England,2020-08-07,estimate based on partial data,12,2,22,5,13
England,2020-08-08,estimate based on partial data,7,1,14,2,7
England,2020-08-09,estimate based on partial data,3,0,8,0,3
England,2020-08-10,estimate based on partial data,4,0,8,1,4
England,2020-08-11,estimate based on partial data,11,1,21,4,12
England,2020-08-12,estimate based on partial data,12,2,23,7,15
England,2020-08-13,estimate based on partial data,8,1,16,3,9
England,2020-08-14,estimate based on partial data,10,1,19,3,10
England,2020-08-15,estimate based on partial data,6,1,12,2,6
England,2020-08-16,estimate based on partial data,3,0,7,1,3
England,2020-08-17,estimate based on partial data,3,0,6,1,3
England,2020-08-18,estimate based on partial data,9,2,19,2,9
Northern Ireland,2020-06-10,estimate,1,0,3,0,1
Northern Ireland,2020-06-11,estimate,0,0,2,0,0
Northern Ireland,2020-06-12,estimate,1,0,3,0,1
Northern Ireland,2020-06-13,estimate,0,0,2,0,0
Northern Ireland,2020-06-14,estimate,0,0,1,0,0
Northern Ireland,2020-06-15,estimate,0,0,2,0,0
Northern Ireland,2020-06-16,estimate,0,0,2,0,0
Northern Ireland,2020-06-17,estimate,1,0,3,0,1
Northern Ireland,2020-06-18,estimate,0,0,2,0,0
Northern Ireland,2020-06-19,estimate,1,0,3,0,1
Northern Ireland,2020-06-20,estimate,0,0,2,0,0
Northern Ireland,2020-06-21,estimate,0,0,1,0,0
Northern Ireland,2020-06-22,estimate,0,0,2,0,0
Northern Ireland,2020-06-23,estimate,0,0,2,0,0
Northern Ireland,2020-06-24,estimate,0,0,2,0,0
Northern Ireland,2020-06-25,estimate,0,0,1,0,0
Northern Ireland,2020-06-26,estimate,0,0,2,0,0
Northern Ireland,2020-06-27,estimate,0,0,1,0,0
Northern Ireland,2020-06-28,estimate,0,0,1,0,0
Northern Ireland,2020-06-29,estimate,0,0,1,0,0
Northern Ireland,2020-06-30,estimate,0,0,1,0,0
Northern Ireland,2020-07-01,estimate,0,0,2,0,0
Northern Ireland,2020-07-02,estimate,0,0,1,0,0
Northern Ireland,2020-07-03,estimate,0,0,2,0,0
Northern Ireland,2020-07-04,estimate,0,0,1,0,0
Northern Ireland,2020-07-05,estimate,0,0,1,0,0
Northern Ireland,2020-07-06,estimate,0,0,1,0,0
Northern Ireland,2020-07-07,estimate,0,0,1,0,0
Northern Ireland,2020-07-08,estimate,0,0,1,0,0
Northern Ireland,2020-07-09,estimate,0,0,1,0,0
Northern Ireland,2020-07-10,estimate,0,0,1,0,0
Northern Ireland,2020-07-11,estimate,0,0,1,0,0
Northern Ireland,2020-07-12,estimate,0,0,0,0,0
Northern Ireland,2020-07-13,estimate,0,0,1,0,0
Northern Ireland,2020-07-14,estimate,0,0,1,0,0
Northern Ireland,2020-07-15,estimate,0,0,1,0,0
Northern Ireland,2020-07-16,estimate,0,0,1,0,0
Northern Ireland,2020-07-17,estimate,0,0,1,0,0
Northern Ireland,2020-07-18,estimate,0,0,1,0,0
Northern Ireland,2020-07-19,estimate,0,0,0,0,0
Northern Ireland,2020-07-20,estimate,0,0,1,0,0
Northern Ireland,2020-07-21,estimate,0,0,1,0,0
Northern Ireland,2020-07-22,estimate,0,0,1,0,0
Northern Ireland,2020-07-23,estimate,0,0,0,0,0
