region,date,type,median,lower_90,upper_90,lower_50,upper_50
England,2020-05-15,estimate,728,617,857,676,771
England,2020-05-16,estimate,684,581,810,631,721
England,2020-05-17,estimate,645,540,758,600,685
England,2020-05-18,estimate,609,507,713,566,647
England,2020-05-19,estimate,576,483,677,533,609
England,2020-05-20,estimate,545,453,635,504,575
England,2020-05-21,estimate,516,426,600,481,549
England,2020-05-22,estimate,491,411,576,459,522
England,2020-05-23,estimate,467,388,544,436,495
England,2020-05-24,estimate,446,372,519,422,477
England,2020-05-25,estimate,426,356,498,399,453
England,2020-05-26,estimate,409,338,473,378,430
England,2020-05-27,estimate,392,324,453,363,414
England,2020-05-28,estimate,377,312,437,354,403
England,2020-05-29,estimate,362,301,421,339,387
England,2020-05-30,estimate,348,291,407,323,370
England,2020-05-31,estimate,335,280,393,313,359
England,2020-06-01,estimate,322,270,379,298,341
England,2020-06-02,estimate,309,262,367,284,326
England,2020-06-03,estimate,297,246,346,271,312
England,2020-06-04,estimate,286,240,334,260,299
England,2020-06-05,estimate,275,233,322,253,289
England,2020-06-06,estimate,264,221,307,246,280
England,2020-06-07,estimate,255,215,297,232,265
England,2020-06-08,estimate,247,209,288,229,260
England,2020-06-09,estimate,239,199,277,221,252
England,2020-06-10,estimate,232,192,270,215,246
England,2020-06-11,estimate,226,188,265,208,239
England,2020-06-12,estimate,222,186,263,204,236
England,2020-06-13,estimate,220,182,262,198,232
England,2020-06-14,estimate,219,179,260,199,233
England,2020-06-15,estimate,219,178,262,198,234
England,2020-06-16,estimate,221,177,265,196,233
England,2020-06-17,estimate,225,179,270,201,239
England,2020-06-18,estimate,232,182,277,209,249
England,2020-06-19,estimate,240,189,287,216,257
England,2020-06-20,estimate,251,198,299,225,267
England,2020-06-21,estimate,264,214,316,240,284
England,2020-06-22,estimate,279,226,331,256,300
England,2020-06-23,estimate,297,243,351,274,319
England,2020-06-24,estimate,318,266,376,291,336
England,2020-06-25,estimate,342,286,400,315,361
England,2020-06-26,estimate,368,313,429,342,391
England,2020-06-27,estimate,396,335,458,365,415
England,2020-06-28,estimate,426,361,493,391,444
England,2020-06-29,estimate,459,387,528,427,483
England,2020-06-30,estimate,492,411,567,454,516
England,2020-07-01,estimate,526,441,613,484,553
England,2020-07-02,estimate,560,462,650,514,590
England,2020-07-03,estimate,591,485,689,544,626
England,2020-07-04,estimate,620,506,725,569,658
England,2020-07-05,estimate,645,535,764,594,686
England,2020-07-06,estimate,665,552,784,615,710
England,2020-07-07,estimate,681,570,805,613,708
England,2020-07-08,estimate,693,587,820,625,719
England,2020-07-09,estimate,702,597,827,643,736
England,2020-07-10,estimate,707,603,829,652,743
England,2020-07-11,estimate,710,609,827,653,743
England,2020-07-12,estimate,711,613,829,650,738
England,2020-07-13,estimate,709,605,824,656,742
England,2020-07-14,estimate,709,612,831,670,755
England,2020-07-15,estimate,706,604,826,664,749
England,2020-07-16,estimate,706,594,820,658,747
England,2020-07-17,estimate,707,595,828,657,750
England,2020-07-18,estimate,708,584,822,649,744
England,2020-07-19,estimate,711,594,833,650,749
England,2020-07-20,estimate,719,601,842,670,772
England,2020-07-21,estimate,729,609,857,672,774
England,2020-07-22,estimate,741,618,868,689,794
England,2020-07-23,estimate,755,632,881,714,821
England,2020-07-24,estimate,771,648,898,728,834
England,2020-07-25,estimate,790,664,917,742,849
England,2020-07-26,estimate,810,685,942,746,855
England,2020-07-27,estimate,832,707,969,763,873
England,2020-07-28,estimate,855,730,998,780,893
England,2020-07-29,estimate,877,741,1018,815,930
England,2020-07-30,estimate,902,766,1055,837,953
England,2020-07-31,estimate,923,777,1076,850,969
England,2020-08-01,estimate,946,785,1097,868,994
England,2020-08-02,estimate,967,814,1135,891,1021
England,2020-08-03,estimate,983,815,1149,915,1046
England,2020-08-04,estimate,997,836,1181,922,1056
England,2020-08-05,estimate,1010,840,1188,918,1054
England,2020-08-06,estimate,1018,850,1197,936,1072
England,2020-08-07,estimate,1022,841,1191,942,1078
England,2020-08-08,estimate,1024,853,1208,955,1093
England,2020-08-09,estimate,1022,853,1227,948,1095
England,2020-08-10,estimate based on partial data,1019,820,1219,939,1099
England,2020-08-11,estimate based on partial data,1016,807,1248,897,1075
England,2020-08-12,estimate based on partial data,1013,782,1281,888,1089
England,2020-08-13,estimate based on partial data,1008,749,1320,881,1108
England,2020-08-14,estimate based on partial data,1006,713,1373,886,1146
England,2020-08-15,estimate based on partial data,1004,682,1449,854,1151
England,2020-08-16,estimate based on partial data,1003,573,1447,858,1202
England,2020-08-17,estimate based on partial data,1006,566,1559,837,1227
England,2020-08-18,estimate based on partial data,1010,515,1635,703,1136
England,2020-08-19,estimate based on partial data,1013,447,1704,739,1219
England,2020-08-20,estimate based on partial data,1018,386,1812,674,1205
Northern Ireland,2020-05-15,estimate,30,20,41,24,32
Northern Ireland,2020-05-16,estimate,28,19,39,23,30
Northern Ireland,2020-05-17,estimate,26,18,36,21,28
Northern Ireland,2020-05-18,estimate,24,17,34,20,26
Northern Ireland,2020-05-19,estimate,22,15,30,18,24
Northern Ireland,2020-05-20,estimate,21,14,29,17,23
Northern Ireland,2020-05-21,estimate,19,12,25,15,21
Northern Ireland,2020-05-22,estimate,17,11,24,14,19
Northern Ireland,2020-05-23,estimate,16,11,22,13,17
Northern Ireland,2020-05-24,estimate,15,10,20,12,16
Northern Ireland,2020-05-25,estimate,14,9,19,11,15
Northern Ireland,2020-05-26,estimate,12,8,17,10,14
Northern Ireland,2020-05-27,estimate,11,7,16,10,13
Northern Ireland,2020-05-28,estimate,10,7,15,9,12
Northern Ireland,2020-05-29,estimate,10,6,13,8,11
Northern Ireland,2020-05-30,estimate,9,6,12,7,10
Northern Ireland,2020-05-31,estimate,8,5,11,6,9
Northern Ireland,2020-06-01,estimate,7,5,10,6,8
Northern Ireland,2020-06-02,estimate,7,4,9,5,8
Northern Ireland,2020-06-03,estimate,6,4,9,5,7
Northern Ireland,2020-06-04,estimate,6,3,8,5,7
Northern Ireland,2020-06-05,estimate,5,3,8,5,6
Northern Ireland,2020-06-06,estimate,5,3,7,4,6
Northern Ireland,2020-06-07,estimate,5,3,7,4,5
Northern Ireland,2020-06-08,estimate,4,3,6,4,5
Northern Ireland,2020-06-09,estimate,4,2,6,3,5
Northern Ireland,2020-06-10,estimate,4,2,6,3,4
Northern Ireland,2020-06-11,estimate,4,2,5,3,4
Northern Ireland,2020-06-12,estimate,3,2,5,3,4
Northern Ireland,2020-06-13,estimate,3,2,5,2,4
Northern Ireland,2020-06-14,estimate,3,2,5,2,3
Northern Ireland,2020-06-15,estimate,3,2,4,2,3
Northern Ireland,2020-06-16,estimate,3,2,4,2,3
Northern Ireland,2020-06-17,estimate,3,2,4,2,3
Northern Ireland,2020-06-18,estimate,3,2,4,2,3
Northern Ireland,2020-06-19,estimate,3,2,4,2,3
Northern Ireland,2020-06-20,estimate,3,2,4,2,3
Northern Ireland,2020-06-21,estimate,2,1,4,2,3
Northern Ireland,2020-06-22,estimate,2,2,4,2,3
Northern Ireland,2020-06-23,estimate,2,2,4,2,3
Northern Ireland,2020-06-24,estimate,3,2,4,2,3
Northern Ireland,2020-06-25,estimate,3,1,4,2,3
Northern Ireland,2020-06-26,estimate,3,2,4,2,3
Northern Ireland,2020-06-27,estimate,3,2,4,2,3
Northern Ireland,2020-06-28,estimate,3,2,4,2,3
Northern Ireland,2020-06-29,estimate,3,2,4,2,3
